"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517",1.2064707368626e-37,1.39829958402375e-34,1.5959566534683,-0.620920672301682,-3.88281427628776,159,"COX6C;ATP5F1B;COX8A;ATP5MC2;ATP5F1A;UQCRC1;LDHB;NDUFA1;NDUFS5;NDUFB8;ATP5MC3;COX5B;NDUFB2;COX4I1;COX6A1;ATP5F1D;MDH2;NDUFS4;COX6B1;COX7C;ATP5ME;UQCRQ;ATP5PO;BSG;COX7B;NDUFA13;ACAD9;PDHB;ATP5PB;NDUFB3;MPC2;IDH2;UQCRC2;CYCS;NDUFB4;NDUFAB1;NDUFV2;NDUFA8;IDH3A;UQCRB;NDUFA5;ATP5PF;UQCR11;NDUFB6;SDHB;ACO2;ATP5MF;NDUFV1;NDUFS3;ATP5PD;SDHA;NDUFB10;NDUFA2;COA1;COX14;SUCLG1;NDUFS8;NDUFA12;NDUFS2;ATP5F1C;PDHX;VDAC1;TMEM126B;COX16;COX5A;CCNI;NDUFA10;GLO1;IDH3B;UQCRFS1;IDH3G;TRAP1;NDUFB9;NDUFAF4;NDUFA11;NDUFS7;SCO1;NDUFV3;ETFB;NDUFB1;ATP5MC1;LDHA;MPC1"
"Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200",2.52009742951633e-33,1.46039646040472e-30,1.50238688881415,-0.687755337447343,-4.13692493440042,111,"COX6C;ATP5F1B;COX8A;ATP5MC2;ATP5F1A;UQCRC1;NDUFA1;NDUFS5;NDUFB8;ATP5MC3;COX5B;NDUFB2;COX4I1;COX6A1;ATP5F1D;NDUFS4;COX6B1;COX7C;ATP5ME;UQCRQ;ATP5PO;COX7B;NDUFA13;ACAD9;ATP5PB;NDUFB3;UQCRC2;CYCS;NDUFB4;NDUFAB1;NDUFV2;NDUFA8;UQCRB;NDUFA5;ATP5PF;UQCR11;NDUFB6;SDHB;ATP5MF;NDUFV1;NDUFS3;ATP5PD;SDHA;NDUFB10;NDUFA2;COA1;COX14;NDUFS8;NDUFA12;NDUFS2;ATP5F1C;TMEM126B;COX16;COX5A;CCNI;NDUFA10;UQCRFS1;TRAP1;NDUFB9;NDUFAF4;NDUFA11;NDUFS7;SCO1;NDUFV3;ETFB;NDUFB1"
"Respiratory Electron Transport R-HSA-611105",3.81914563626818e-28,1.47546326414494e-25,1.38026491759359,-0.699038662071605,-3.9689325640245,89,"COX6C;COX8A;UQCRC1;NDUFA1;NDUFS5;NDUFB8;COX5B;NDUFB2;COX4I1;COX6A1;NDUFS4;COX6B1;COX7C;UQCRQ;COX7B;NDUFA13;ACAD9;NDUFB3;UQCRC2;CYCS;NDUFB4;NDUFAB1;NDUFV2;NDUFA8;UQCRB;NDUFA5;UQCR11;NDUFB6;SDHB;NDUFV1;NDUFS3;SDHA;NDUFB10;NDUFA2;COA1;COX14;NDUFS8;NDUFA12;NDUFS2;TMEM126B;COX16;COX5A;CCNI;NDUFA10;UQCRFS1;TRAP1;NDUFB9;NDUFAF4;NDUFA11;NDUFS7;SCO1;NDUFV3;ETFB;NDUFB1"
"Olfactory Signaling Pathway R-HSA-381753",1.57920332125703e-26,4.57574162334225e-24,1.33449749081658,0.469447074852975,2.32502551775649,381,"OR2S2;OR2M5;OR9Q2;OR2L5;OR10Z1;OR2A14;OR4C3;OR1L8;OR9A2;OR4F17;OR5H2;OR4F21;OR6J1;RTP2;OR6P1;CNGA4;OR2A1;OR9Q1;OR4C15;OR8G1;OR7D4;OR10H3;OR2AP1;OR2A4;OR4C5;OR5V1;OR2T34;OR1I1;OR6T1;OR5AU1;OR14K1;OR5AS1;OR6N2;OR5B2;OR2W3;OR52A5;OR2G6;OR13D1;OR4D2;OR3A1;OR2T35;OR51G2;OR6C6;OR1J1;OR5D16;OR5L1;OR9G4;OR51F2;OR52E4;OR51Q1;OR2A2;OR4F15;OR2L13;OR5H14;OR4D11;OR4X1;OR7D2;OR2C1;OR3A2;OR4K14;OR52E2;OR52K1;OR7C2;OR51E2;OR5H15;OR4N2;OR13C8;OR10T2;OR7G2;OR10H2;OR13F1;OR5AP2;OR6Y1;OR1K1;OR9G9;OR6S1;OR14A2;OR5D14;OR5A1;OR2G2;OR2T5;OR56A1;OR6C74;OR13J1;OR6K2;OR5T1;OR2L2;OR5M8;OR2T1;OR6C3;OR10G2;OR10X1;OR52L1;OR2C3;CNGB1;OR8J3;OR52J3;OR5B3;OR4C6;OR5M1;OR7A10;OR2J2;OR8B4;OR5C1;OR5J2;OR2A12;OR10A4;OR4C13;OR5B17;OR10AD1;OR2D3;OR2J3;OR1L1;OR11A1;RTP1;OR2AG2;OR4C45;OR1C1;OR4D9;OR1A2;OR1S2;OR52N1;OR8S1;OR8K3;OR10AC1;OR1E1;OR10W1;OR1M1;OR2AE1;OR51M1;GNG13;OR5F1;OR10G4;OR6C4;OR6F1;OR51E1;OR8B8;OR52E5;OR1F1;OR14J1;OR4D6;OR4E2;OR12D3;OR2A7;OR10P1;OR4D5;OR10J5;OR51B2;OR7G1;OR7C1;ANO2;OR51I2;OR2H2;OR11H4;OR2V1;OR1L4;OR8H2;OR4D10;OR4C16;OR4K15;OR1N1;OR5AL1;OR56A5;OR8A1;OR8I2;OR7G3;OR52N5;OR4D1;OR6B1;OR6V1;OR13C9;OR4K2;OR10K2;OR8D2;OR1J4;OR13C5;OR5B21;OR2G3;OR51L1;OR4C46;OR4N4;OR8U1;OR4E1;OR10G7;OR52H1;OR4L1;OR2W1;OR2A5;OR4A47;OR6N1;OR52M1;OR11H1;OR13G1;OR8K1;OR52E8;OR4N5;OR2T6;OR2T12;OR4F6;OR4K5;OR5B12;OR6B3;OR2T8;OR10D3;OR2T11;OR52W1;OR51G1;OR51D1;OR5D18;OR2B6;OR2Y1;OR2K2;OR4S2;OR5W2;OR4K13;OR52I2;OR1D2;OR8U3;OR11L1;OR8D1;OR2T10;OR5AN1;OR2AT4;EBF1;OR2B11;OR4Q3;OR13C3;OR1D5;GNAL;OR8U9;OR5T2;OR6C65;OR52D1;OR8H1;OR56B1;OR51B4;OR2AJ1;OR8J1;OR2H1;OR5L2;OR7E24;OR7A5;OR5AR1;OR5K4;OR2V2;OR10H5;OR1S1;CNGA2;OR10J4;OR10A2;OR10G3;OR2L8;OR6M1;OR12D2;OR8B2;OR14C36;OR4C11;OR2F1;OR6B2;OR2J1;OR9I1;OR2M2;OR5M9;OR56B4;OR5M10;OR52A1;OR8B12;OR5A2;OR2D2;OR52N2;OR10A5;OR51B6;OR5AC2;OR5P2;OR4S1;OR2M4;OR1L3;OR4A16;OR51V1;OR52B6;OR2T3;OR2B2;OR5M3;OR6C1;OR11H6;OR6C70;OR4P4;OR10Q1;OR6Q1;OR6K3"
"Expression And Translocation Of Olfactory Receptors R-HSA-9752946",1.55881064242858e-25,3.61332306914945e-23,1.31101476274061,0.471191321911439,2.32985779438571,373,"OR2S2;OR2M5;OR9Q2;OR2L5;OR10Z1;OR2A14;OR4C3;OR1L8;OR9A2;OR4F17;OR5H2;OR4F21;OR6J1;RTP2;OR6P1;OR2A1;OR9Q1;OR4C15;OR8G1;OR7D4;OR10H3;OR2AP1;OR2A4;OR4C5;OR5V1;OR2T34;OR1I1;OR6T1;OR5AU1;OR14K1;OR5AS1;OR6N2;OR5B2;OR2W3;OR52A5;OR2G6;OR13D1;OR4D2;OR3A1;OR2T35;OR51G2;OR6C6;OR1J1;OR5D16;OR5L1;OR9G4;OR51F2;OR52E4;OR51Q1;OR2A2;OR4F15;OR2L13;OR5H14;OR4D11;OR4X1;OR7D2;OR2C1;OR3A2;OR4K14;OR52E2;OR52K1;OR7C2;OR51E2;OR5H15;OR4N2;OR13C8;OR10T2;OR7G2;OR10H2;OR13F1;OR5AP2;OR6Y1;OR1K1;OR9G9;OR6S1;OR14A2;OR5D14;OR5A1;OR2G2;OR2T5;OR56A1;OR6C74;OR13J1;OR6K2;OR5T1;OR2L2;OR5M8;OR2T1;OR6C3;OR10G2;OR10X1;OR52L1;OR2C3;OR8J3;OR52J3;OR5B3;OR4C6;OR5M1;OR7A10;OR2J2;OR8B4;OR5C1;OR5J2;OR2A12;OR10A4;OR4C13;OR5B17;OR10AD1;OR2D3;OR2J3;OR1L1;OR11A1;RTP1;OR2AG2;OR4C45;OR1C1;OR4D9;OR1A2;OR1S2;OR52N1;OR8S1;OR8K3;OR10AC1;OR1E1;OR10W1;OR1M1;OR2AE1;OR51M1;OR5F1;OR10G4;OR6C4;OR6F1;OR51E1;OR8B8;OR52E5;OR1F1;OR14J1;OR4D6;OR4E2;OR12D3;OR2A7;OR10P1;OR4D5;OR10J5;OR51B2;OR7G1;OR7C1;OR51I2;OR2H2;OR11H4;OR2V1;OR1L4;OR8H2;OR4D10;OR4C16;OR4K15;OR1N1;OR5AL1;OR56A5;OR8A1;OR8I2;OR7G3;OR52N5;OR4D1;OR6B1;OR6V1;OR13C9;OR4K2;OR10K2;OR8D2;OR1J4;OR13C5;OR5B21;OR2G3;OR51L1;OR4C46;OR4N4;OR8U1;OR4E1;OR10G7;OR52H1;OR4L1;OR2W1;OR2A5;OR4A47;OR6N1;OR52M1;OR11H1;OR13G1;OR8K1;OR52E8;OR4N5;OR2T6;OR2T12;OR4F6;OR4K5;OR5B12;OR6B3;OR2T8;OR10D3;OR2T11;OR52W1;OR51G1;OR51D1;OR5D18;OR2B6;OR2Y1;OR2K2;OR4S2;OR5W2;OR4K13;OR52I2;OR1D2;OR8U3;OR11L1;OR8D1;OR2T10;OR5AN1;OR2AT4;EBF1;OR2B11;OR4Q3;OR13C3;OR1D5;OR8U9;OR5T2;OR6C65;OR52D1;OR8H1;OR56B1;OR51B4;OR2AJ1;OR8J1;OR2H1;OR5L2;OR7E24;OR7A5;OR5AR1;OR5K4;OR2V2;OR10H5;OR1S1;OR10J4;OR10A2;OR10G3;OR2L8;OR6M1;OR12D2;OR8B2;OR14C36;OR4C11;OR2F1;OR6B2;OR2J1;OR9I1;OR2M2;OR5M9;OR56B4;OR5M10;OR52A1;OR8B12;OR5A2;OR2D2;OR52N2;OR10A5;OR51B6;OR5AC2;OR5P2;OR4S1;OR2M4;OR1L3;OR4A16;OR51V1;OR52B6;OR2T3;OR2B2;OR5M3;OR6C1;OR11H6;OR6C70;OR4P4;OR10Q1;OR6Q1;OR6K3"
"Transmission Across Chemical Synapses R-HSA-112315",4.98516041924522e-22,9.62966820984202e-20,1.21254456769062,-0.417103797638984,-2.82330560097149,246,"GLUL;VAMP2;SNAP25;TSPAN7;RAB3A;PRKAR1A;STXBP1;GNAI1;GRIA2;SYN1;SYT1;EPB41L1;PRKACB;NSF;ARL6IP5;NRGN;AP2M1;PRKCB;AP2A1;PLCB1;NPTN;MAPT;SLC1A2;TSPOAP1;NEFL;GNB1;GNG7;CAMK2D;SLC1A3;GIT1;CALM1;PRKAR1B;ADCY1;RASGRF2;CAMK2G;GABBR2;SLC17A7;CAMKK2;ALDH2;PPFIA2;GNAI2;DLG1;PRKAR2B;LLGL1;GABRB2;STX1A;SYN2;CAMK2A;GRIA1;AP2S1;CPLX1;GABRA1;CACNA2D1;GABRA2;CACNA1B;AP2B1;GABRA4;MAPK1;PRKCA;CAMK2B;HSPA8;GNB2;GABRB3;PICK1;PRKCG;GABRA3;RASGRF1;GRIN2B;CHRNA4;CACNB3;GNG3;SLC38A2;DNAJC5;KCNJ3;GAD1;GNG2;GRIK5;GABRG2;RNASE1;CAMK4"
"Complex I Biogenesis R-HSA-6799198",4.7316370467233e-16,7.83423905307472e-14,1.02766987054358,-0.689001786390902,-3.54164328011844,51,"NDUFA1;NDUFS5;NDUFB8;NDUFB2;NDUFS4;NDUFA13;ACAD9;NDUFB3;NDUFB4;NDUFAB1;NDUFV2;NDUFA8;NDUFA5;NDUFB6;NDUFV1;NDUFS3;NDUFB10;NDUFA2;COA1;NDUFS8;NDUFA12;NDUFS2;TMEM126B;NDUFA10;NDUFB9;NDUFAF4;NDUFA11;NDUFS7;NDUFV3;NDUFB1"
"Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314",8.4206015450819e-14,1.21993464884374e-11,0.954541630725724,-0.384087385566476,-2.51288077909193,182,"TSPAN7;PRKAR1A;GNAI1;GRIA2;EPB41L1;PRKACB;NSF;NRGN;AP2M1;PRKCB;AP2A1;PLCB1;NPTN;MAPT;NEFL;GNB1;GNG7;CAMK2D;GIT1;CALM1;PRKAR1B;ADCY1;RASGRF2;CAMK2G;GABBR2;CAMKK2;GNAI2;DLG1;PRKAR2B;LLGL1;GABRB2;CAMK2A;GRIA1;AP2S1;GABRA1;GABRA2;AP2B1;GABRA4;MAPK1;PRKCA;CAMK2B;GNB2;GABRB3;PICK1;PRKCG;GABRA3;RASGRF1;GRIN2B;CHRNA4;GNG3;KCNJ3;GNG2;GRIK5;GABRG2;RNASE1;CAMK4"
"TP53 Regulates Metabolic Genes R-HSA-5628897",1.11090413128889e-13,1.43059765351535e-11,0.954541630725724,-0.535905527634124,-2.93655087649731,81,"COX6C;COX8A;YWHAE;PRDX2;COX5B;COX4I1;COX6A1;YWHAH;PRDX1;COX6B1;YWHAB;COX7C;PRDX5;COX7B;YWHAG;YWHAQ;CYCS;RRAGA;COX14;SESN3;COX16;COX5A;TNRC6A;LAMTOR1;LAMTOR2;YWHAZ"
"Cellular Response To Chemical Stress R-HSA-9711123",2.84918455219643e-13,2.75183741332972e-11,0.932595211336209,-0.381006994060635,-2.46046763634317,180,"COX6C;COX8A;PRDX2;COX5B;COX4I1;COX6A1;PSMB7;PRDX1;COX6B1;COX7C;RBX1;PRDX5;COX7B;VCP;SKP1;TALDO1;CYCS;PSMC5;PSMD7;GSK3B;GSTP1;ATOX1;PSMD2;PSMA1;SEM1;GPX1;COX14;PSMB6;PSMD8;SOD1;COX16;PSMD3;SIN3B;COX5A;PSMB2;PSMA5;PSMB5;GCLC;STAT3;PSMC3;NCOR2;PSMC6;CARM1;PSMC2;SLC7A11;PSMC4;FBXL17;PSMD14;SCO1;PSMC1;SQSTM1;HMOX2"
