"gene","statistic","p.value","p_adj"
"OR9A2",0.467753152514795,1.01500676762644e-11,9.13786451881219e-09
"NEU2",0.456461397822654,3.61699703920284e-11,2.32934609324663e-08
"C12orf40",0.448161415755794,8.9394797715662e-11,5.38560400689581e-08
"LHX9",0.445421581877906,1.19873572666166e-10,6.99612138472913e-08
"COLEC11",0.441817458130492,1.7563427123721e-10,9.37184471321754e-08
"RIBC1",0.441217354030801,1.87086241086729e-10,9.70561844037709e-08
"SPANXC",0.437041119377851,2.8938416075918e-10,1.31818014300938e-07
"CCER1",0.435786674364795,3.29514978316179e-10,1.4311678453565e-07
"SHLD3",0.435277548146107,3.47296233773713e-10,1.47411465044497e-07
"OR6C6",0.433692433527099,4.08809871703368e-10,1.64706056521491e-07
"CLDN18",0.433575212026576,4.13755905845358e-10,1.64706056521491e-07
"SLC7A14",0.430142546593359,5.87227141959396e-10,2.23817430678238e-07
"BHLHA9",0.429785633367887,6.0886273390869e-10,2.27422408369574e-07
"C19orf38",0.427827859351695,7.41970535827988e-10,2.66481571675452e-07
"CRNN",0.427061545661711,8.01397157427962e-10,2.7750575295019e-07
"HAS3",0.42507052972746,9.7812712455267e-10,3.08234896049043e-07
"OXLD1",0.424909568861071,9.9395690306094e-10,3.08234896049043e-07
"IMMP2L",0.42462438819562,1.02261360388505e-09,3.08234896049043e-07
"ABCC10",0.4245981445761,1.0252905157212e-09,3.08234896049043e-07
"TMEM232",0.424445931582884,1.04095076924231e-09,3.08234896049043e-07
"SCAMP3",0.424143255171087,1.07278155082394e-09,3.08234896049043e-07
"SCARA5",0.423431178294777,1.15142309546772e-09,3.20954891506794e-07
"WNT4",0.42160287280155,1.37972692116209e-09,3.78937940876813e-07
"CYLC1",0.421179475739961,1.43852916145469e-09,3.89361893033736e-07
"CCDC80",0.419883040935672,1.63404056408869e-09,4.18096010321173e-07
"CFAP20DC",0.419823555398094,1.64360181069698e-09,4.18096010321173e-07
"RIPPLY1",0.419356418970638,1.72058872954619e-09,4.26814138774731e-07
"HTR6",0.419260192365731,1.73687484187618e-09,4.26814138774731e-07
"CPA5",0.418413398242552,1.88676473104847e-09,4.5175920662899e-07
"REG3G",0.41826993312251,1.91336774911704e-09,4.52329823829238e-07
"IPO4",0.417288421752461,2.10534250238694e-09,4.7372742860938e-07
"SIPA1L2",0.416595590197133,2.25192395766558e-09,4.94787433333675e-07
"PVRIG",0.415993736522808,2.3872199966208e-09,5.12456559274598e-07
"ADAMDEC1",0.415461865833869,2.51329355198399e-09,5.29720579728561e-07
"GSTA1",0.414973734510797,2.6346422259372e-09,5.4671753568448e-07
