"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Eukaryotic Translation Elongation R-HSA-156842",3.3099914342173e-21,3.6145106461653e-18,1.19534448258848,-0.545715286202874,-3.70366587966242,87,"RPL23;RPS12;RPS16;RPS6;RPL8;RPS3;RPLP0;RPS7;RPLP2;RPL18;RPLP1;EEF1D;RPL36;RSL24D1;RPS20;RPS13;RPS9;RPS29;RPL27;FAU;EEF1B2;RPL30;RPL11;RPS17;RPL19;RPS19;RPS23;RPL28;RPS2;RPS14;RPL39;RPL27A;RPL29;RPL9;RPL34;RPS25;RPL12;RPL21;RPL35A;RPS15;RPL5;RPS27A"
"Peptide Chain Elongation R-HSA-156902",6.13224429689133e-20,3.34820538610267e-17,1.15122052214226,-0.55202010212183,-3.78538262511102,83,"RPL23;RPS12;RPS16;RPS6;RPL8;RPS3;RPLP0;RPS7;RPLP2;RPL18;RPLP1;RPL36;RSL24D1;RPS20;RPS13;RPS9;RPS29;RPL27;FAU;RPL30;RPL11;RPS17;RPL19;RPS19;RPS23;RPL28;RPS2;RPS14;RPL39;RPL27A;RPL29;RPL9;RPL34;RPS25;RPL12;RPL21;RPL35A;RPS15;RPL5;RPS27A"
"Translation Initiation Complex Formation R-HSA-72649",4.91374528675759e-17,1.78860328437976e-14,1.06720998682811,-0.609280224632144,-4.11588573287462,57,"RPS12;EIF4A1;RPS16;RPS6;RPS3;RPS7;EIF3A;EIF4H;EIF1AX;RPS20;RPS13;RPS9;RPS29;PABPC1;FAU;EIF4B;RPS17;EIF3B;RPS19;RPS23;EIF3G;RPS2;RPS14;EIF3H;RPS25;EIF3F;RPS15;EIF3C;RPS27A;EIF3K;RPS27;RPS8;RPS4Y1"
"mRNA Activation Upon Binding Of Cap-Binding Complex And eIFs, Subsequent Binding To 43S R-HSA-72662",2.22888090610869e-16,6.08484487367673e-14,1.03769615548758,-0.596568081189659,-4.11833709908774,58,"RPS12;EIF4A1;RPS16;RPS6;RPS3;RPS7;EIF3A;EIF4H;EIF1AX;RPS20;RPS13;RPS9;RPS29;PABPC1;FAU;EIF4B;RPS17;EIF3B;RPS19;RPS23;EIF3G;RPS2;RPS14;EIF3H;RPS25;EIF3F;RPS15;EIF3C;RPS27A;EIF3K;RPS27;RPS8;RPS4Y1"
"Ribosomal Scanning And Start Codon Recognition R-HSA-72702",3.04526742897601e-16,6.65086406488361e-14,1.03769615548758,-0.594640555479454,-4.01699001467543,57,"RPS12;EIF4A1;RPS16;RPS6;RPS3;RPS7;EIF3A;EIF4H;EIF1AX;RPS20;RPS13;RPS9;RPS29;FAU;EIF4B;RPS17;EIF3B;RPS19;RPS23;EIF3G;RPS2;RPS14;EIF3H;RPS25;EIF3F;RPS15;EIF3C;RPS27A;EIF3K;RPS27;RPS8;RPS4Y1"
"Formation Of Ternary Complex, And Subsequently, 43S Complex R-HSA-72695",2.31865887380446e-14,4.21995915032412e-12,0.97599468306432,-0.592048662990233,-3.70220760645058,50,"RPS12;RPS16;RPS6;RPS3;RPS7;EIF3A;EIF1AX;RPS20;RPS13;RPS9;RPS29;FAU;RPS17;EIF3B;RPS19;RPS23;EIF3G;RPS2;RPS14;EIF3H;RPS25;EIF3F;RPS15;EIF3C;RPS27A;EIF3K;RPS27;RPS8;RPS4Y1"
"SARS-CoV-2 Modulates Host Translation Machinery R-HSA-9754678",8.86961962918148e-09,1.38366066215231e-06,0.747739663149885,-0.480404586766547,-3.05941748920367,47,"SNRPD3;RPS12;RPS16;RPS6;RPS3;RPS7;RPS20;RPS13;RPS9;RPS29;FAU;RPS17;RPS19;RPS23;SNRPG;SMN1;RPS2;RPS14;RPS25;RPS15;RPS27A;RPS27;RPS8;RPS4Y1"
"Formation Of ATP By Chemiosmotic Coupling R-HSA-163210",5.29551115397503e-07,7.22837272517591e-05,0.659444398037935,-0.699467691338757,-3.00822019352448,16,"ATP5MC2;ATP5F1A;ATP5MC1;ATP5ME;ATP5F1B;ATP5MC3;ATP5PO;ATP5F1D;ATP5MG;ATP5PB;ATP5F1C;ATP5PF"
"Gene And Protein Expression By JAK-STAT Signaling After Interleukin-12 Stimulation R-HSA-8950505",1.84794822639348e-06,0.000224217718135742,0.643551836150722,-0.457833601799418,-2.50408858988055,35,"PDCD4;HNRNPA2B1;HNRNPDL;RPLP0;TALDO1;SNRPA1;CDC42;PPIA;HSPA9;AURKAIP1;PKN2;MSN"
"RHO GTPases Activate CIT R-HSA-5625900",4.63744162381901e-06,0.000481730763294597,0.610526878385931,-0.60823541223937,-2.80453491398273,19,"MYL12B;RNASE1;RHOA;PPP1CB;CDKN1B;LLGL1;MYL6;RHOB;MYH14"
