"gene","statistic","p.value","p_adj"
"IVL",0.110838177468103,0.127905969078026,0.188403807753072
"NUB1",0.110792688527602,0.128063473473621,0.188606058717242
"MRPS5",0.11077344320662,0.128130154964607,0.188689384491326
"FST",0.110757697034908,0.128184732463107,0.188754873727114
"RASGRP2",0.110731453415388,0.128275734799978,0.188844208034399
"ZNF665",0.110727954266119,0.128287872208163,0.188847190144215
"SMURF2",0.110712208094407,0.128342501504677,0.188912717378732
"CPLANE2",0.110703460221234,0.128372858863959,0.188942510216983
"SYNJ2",0.110687714049522,0.12842751606303,0.189008060677159
"ST8SIA6",0.110657971280732,0.128530806393308,0.189145169033285
"WNT2B",0.11061948063877,0.128664571292149,0.189327098444073
"SOX7",0.110577490847538,0.128810619002872,0.189527071653481
"MALSU1",0.110570492548999,0.128834972706175,0.189547971503114
"LGSN",0.110552996802652,0.128895872491135,0.189622632110629
"MCAT",0.110545998504114,0.128920238616554,0.189643539414206
"KIAA2012",0.110539000205575,0.128944608291793,0.189664448645943
"TBC1D7",0.110528502757767,0.128981169461196,0.189703285624294
"SLC17A4",0.110521504459228,0.129005548012244,0.189724199911541
"XCL1",0.110493511265074,0.129103097727555,0.189852712847229
"ZNF280D",0.110486512966535,0.129127494035596,0.189873638186661
"AP2B1",0.110463768496284,0.129206806570999,0.189975304638638
"SPIRE1",0.110434025727495,0.129310579593938,0.190082989728169
"TBC1D2B",0.110414780406514,0.12937776105387,0.190166776754452
"LEO1",0.110393785510898,0.129451080583015,0.190259571965719
"ISOC2",0.110374540189916,0.129518318266263,0.190343414537357
"HIC2",0.110367541891378,0.129542775001664,0.190364376892838
"GUCA1A",0.110364042742108,0.129555004703269,0.190367369617487
"NEBL",0.110350046145031,0.129603932403226,0.190424281454067
"BIRC8",0.110341298271858,0.129634519442422,0.19043925785469
"PPP1R42",0.110329051249415,0.1296773506377,0.190472213960652
"ELL",0.110297558905991,0.129787538044914,0.190619067358196
"USP8",0.110283562308914,0.129836533364276,0.190676031855879
"ZFP14",0.110271315286471,0.129879415951729,0.190724011032747
"SNX14",0.110264316987932,0.129903925183776,0.190745004067317
"ODAD1",0.1102223271967,0.130051055374348,0.190931020373503
"MAGOHB",0.110215328898162,0.130075589541825,0.190952028791316
"LBR",0.110189085278642,0.130167624408256,0.191072117696187
"B3GNTL1",0.11016983995766,0.130235148499776,0.191126169525524
"FAR2",0.11016983995766,0.130235148499776,0.191126169525524
"FAM131B",0.110155843360583,0.13028427386435,0.191177231346873
