"gene","statistic","p.value","p_adj"
"NECAB1",0.445692765946279,1.1645630261265e-10,6.30416784809811e-09
"NPTXR",0.44540058698229,1.2014215281842e-10,6.48489839895031e-09
"ARHGAP32",0.445258871436882,1.21970389607399e-10,6.56460805852388e-09
"COX6A1",0.444868716293351,1.27144130865998e-10,6.82340168980858e-09
"ZBTB18",0.444637772441575,1.30306194805406e-10,6.97306158792484e-09
"UPK3BL2",0.444574787754727,1.31181723247463e-10,6.99985675248464e-09
"NGRN",0.444503055194706,1.3218579948456e-10,7.0333390061927e-09
"NUDCD3",0.444177634312658,1.36835216087896e-10,7.26004118084531e-09
"MAPK8IP3",0.443727993631548,1.43521069152372e-10,7.59319968127395e-09
"HEXIM1",0.443497049779772,1.4707705971878e-10,7.75935357996594e-09
"MAPRE3",0.443108644210876,1.53251055147042e-10,8.0396536683319e-09
"ATP5MF",0.443063155270375,1.53990361762884e-10,8.05580951339948e-09
"CPNE5",0.442111386669116,1.70275967644627e-10,8.88288818919287e-09
"NEFM",0.441614507472871,1.79429044902295e-10,9.33430875374723e-09
"CNIH2",0.441294335314727,1.85577701712487e-10,9.62735876995116e-09
"AP2B1",0.441002156350737,1.91366608811784e-10,9.90017392290547e-09
"ITPR1",0.440942670813159,1.92566444518473e-10,9.9347262923398e-09
"SAMD14",0.440286580325158,2.06293054510744e-10,1.06135787494288e-08
"CALM3",0.440081880092902,2.10766509234441e-10,1.08139432045671e-08
"SCN2A",0.438918412960849,2.38034291581731e-10,1.21795299440559e-08
"GIT1",0.438720711027132,2.42995450289395e-10,1.23656213340728e-08
"TNK2",0.438573746757819,2.46748153627618e-10,1.25224687966016e-08
"STON2",0.438304312264081,2.53774449187411e-10,1.2809436791957e-08
"SYT7",0.438001635852283,2.61898846653308e-10,1.31838891107741e-08
"GLS",0.437508255805307,2.75685030083811e-10,1.38405742522722e-08
"AP2M1",0.437475013887249,2.76638745271987e-10,1.38512203932966e-08
"TMEM14A",0.437303555573051,2.81608885459832e-10,1.40248734529275e-08
"MAPRE2",0.437240570886203,2.8345628558821e-10,1.40793340150144e-08
"GOT1",0.435896897566779,3.25783211699442e-10,1.61387991026493e-08
"CISD1",0.435456004758843,3.40960363203758e-10,1.68015191113282e-08
"CACNA1E",0.435456004758843,3.40960363203758e-10,1.68015191113282e-08
"SCRT1",0.435270549847568,3.47547008457956e-10,1.70810208683179e-08
"CHD3",0.435025609398715,3.56435448556552e-10,1.74718856620529e-08
"MICAL2",0.434831406614267,3.63638790020919e-10,1.77783194828028e-08
"PSD3",0.4345252310532,3.75282590097436e-10,1.82996805552473e-08
"BBLN",0.434119329737957,3.91276755078806e-10,1.9029908015239e-08
"NTRK2",0.434073840797456,3.93109804859026e-10,1.90693992611615e-08
"ATP5PD",0.433774663534928,4.05374481898431e-10,1.9613403688951e-08
"CRIP2",0.432905124941499,4.43161306791348e-10,2.13311354784413e-08
"CHD5",0.432733666627301,4.51004584252777e-10,2.16528576234058e-08
"CHL1",0.43266193406728,4.54325680112352e-10,2.17563753891751e-08
"GJA1",0.432313768714981,4.70784398836225e-10,2.24868783444126e-08
"CALM2",0.432047833370512,4.8374324068816e-10,2.30469101099287e-08
"TSPAN13",0.430315754482191,5.76997548048345e-10,2.73502695618043e-08
"PPP2R2C",0.429631670800037,6.18432098824804e-10,2.924009589279e-08
"PIP4K2B",0.429341241410682,6.3688117104645e-10,2.99606870288753e-08
"ZNF106",0.428797123699301,6.72889304348457e-10,3.15750770050547e-08
"SATB2",0.428466454093348,6.9572623038924e-10,3.25648698715525e-08
"FAM168A",0.427722884873615,7.49851605824756e-10,3.50105714759579e-08
"CCK",0.42748844187257,7.67746194965787e-10,3.56677311870175e-08
"PPP3CB",0.427051048213903,8.02242357459752e-10,3.71778617069934e-08
"PPIA",0.426846347981647,8.1889717866966e-10,3.77622807625545e-08
"PRRC2B",0.426792111167972,8.23365750344864e-10,3.78748245158637e-08
