"region","celltype_1","celltype_2","r","p.value","p_adj","n"
"Arteries","SMC","VLMC2",-0.180942866561976,0.819057133438025,0.97510263871957,4
"Arteries","VLMC1","VLMC2",-0.00720906853915013,0.99279093146085,0.994940024852421,4
"Capillaries","Astrocytes1","Astrocytes2",-0.674099862469234,0.325900137530766,0.926325066502638,4
"Capillaries","Astrocytes1","Astrocytes3",0.434689921511693,0.565310078488307,0.979585658748931,4
"Capillaries","Astrocytes1","Astrocytes4",0.23538829598068,0.76461170401932,0.979585658748931,4
"Capillaries","Astrocytes1","Astrocytes5",0.533859720473941,0.466140279526059,0.959155445943282,4
"Capillaries","Astrocytes1","Endothelial",-0.954632354203464,0.0453676457965358,0.867199687901088,4
"Capillaries","Astrocytes1","ExNeuron1",0.417822585904814,0.582177414095186,0.979585658748931,4
"Capillaries","Astrocytes1","ExNeuron10",-0.330108925660506,0.669891074339494,0.979585658748931,4
"Capillaries","Astrocytes1","ExNeuron11",0.522736455744918,0.477263544255082,0.969226632402955,4
"Capillaries","Astrocytes1","ExNeuron12",0.610361585266391,0.389638414733609,0.944390637739436,4
"Capillaries","Astrocytes1","ExNeuron13",0.484737493007117,0.515262506992883,0.979585658748931,4
"Capillaries","Astrocytes1","ExNeuron14",0.44925940410633,0.55074059589367,0.979585658748931,4
"Capillaries","Astrocytes1","ExNeuron2",-0.598237403816781,0.401762596183219,0.944390637739436,4
"Capillaries","Astrocytes1","ExNeuron3",-0.811894149625203,0.188105850374797,0.867199687901088,4
"Capillaries","Astrocytes1","ExNeuron4",-0.113816933749266,0.886183066250734,0.989031253471362,4
"Capillaries","Astrocytes1","ExNeuron5",0.376119206487747,0.623880793512253,0.979585658748931,4
"Capillaries","Astrocytes1","ExNeuron6",0.896929302898784,0.103070697101216,0.867199687901088,4
"Capillaries","Astrocytes1","ExNeuron7",0.819536503008251,0.180463496991749,0.867199687901088,4
"Capillaries","Astrocytes1","ExNeuron8",0.571403495910937,0.428596504089063,0.944390637739436,4
"Capillaries","Astrocytes1","ExNeuron9",0.625283122573211,0.374716877426788,0.944390637739436,4
"Capillaries","Astrocytes1","Fibroblast",-0.907357597394989,0.0926424026050108,0.867199687901088,4
"Capillaries","Astrocytes1","InhNeuron1",0.430030768282441,0.569969231717559,0.979585658748931,4
"Capillaries","Astrocytes1","InhNeuron2",0.0994998300279735,0.900500169972027,0.989031253471362,4
"Capillaries","Astrocytes1","InhNeuron3",0.737135670387354,0.262864329612646,0.875024354349135,4
"Capillaries","Astrocytes1","InhNeuron4",0.226531941947666,0.773468058052334,0.979585658748931,4
"Capillaries","Astrocytes1","InhNeuron5",0.399898099941094,0.600101900058906,0.979585658748931,4
"Capillaries","Astrocytes1","Microglia1",-0.321712886979146,0.678287113020854,0.979585658748931,4
"Capillaries","Astrocytes1","Microglia2",-0.676080010813007,0.323919989186993,0.926325066502638,4
"Capillaries","Astrocytes1","Microglia3",-0.0911050075675732,0.908894992432427,0.989031253471362,4
"Capillaries","Astrocytes1","Microglia4",-0.314105478985036,0.685894521014964,0.979585658748931,4
"Capillaries","Astrocytes1","Microglia5",-0.176246179918261,0.823753820081739,0.982241018185023,4
"Capillaries","Astrocytes1","Oligodendrocytes1",-0.258118068534544,0.741881931465456,0.979585658748931,4
"Capillaries","Astrocytes1","Oligodendrocytes2",-0.70776484469311,0.29223515530689,0.896692518188879,4
"Capillaries","Astrocytes1","Oligodendrocytes3",0.293488994098258,0.706511005901742,0.979585658748931,4
"Capillaries","Astrocytes1","Oligodendrocytes4",-0.302122847088772,0.697877152911228,0.979585658748931,4
"Capillaries","Astrocytes1","Oligodendrocytes5",-0.140056318423513,0.859943681576486,0.989031253471362,4
"Capillaries","Astrocytes1","Oligodendrocytes6",0.0874761239438341,0.912523876056166,0.989031253471362,4
"Capillaries","Astrocytes1","Oligodendrocytes7",0.144316115221365,0.855683884778635,0.989031253471362,4
"Capillaries","Astrocytes1","Oligodendrocytes8",0.88578304416605,0.11421695583395,0.867199687901088,4
"Capillaries","Astrocytes1","OPC1",-0.410583049387239,0.589416950612761,0.979585658748931,4
"Capillaries","Astrocytes1","OPC2",-0.235548175549249,0.764451824450751,0.979585658748931,4
"Capillaries","Astrocytes1","OPC3",-0.223580617389814,0.776419382610186,0.979585658748931,4
"Capillaries","Astrocytes1","Pericytes",-0.164977308663411,0.835022691336589,0.984205133238636,4
"Capillaries","Astrocytes1","SMC",-0.854938395702891,0.145061604297109,0.867199687901088,4
"Capillaries","Astrocytes1","VLMC1",-0.256819159896079,0.743180840103921,0.979585658748931,4
"Capillaries","Astrocytes1","VLMC2",-0.139576367663662,0.860423632336338,0.989031253471362,4
"Capillaries","Astrocytes2","Astrocytes3",-0.0781497462344196,0.92185025376558,0.989031253471362,4
"Capillaries","Astrocytes2","Astrocytes4",-0.872775063936571,0.127224936063429,0.867199687901088,4
"Capillaries","Astrocytes2","Astrocytes5",-0.140903412301841,0.859096587698159,0.989031253471362,4
"Capillaries","Astrocytes2","Endothelial",0.679796084148044,0.320203915851956,0.926325066502638,4
"Capillaries","Astrocytes2","ExNeuron1",-0.918275955617993,0.0817240443820072,0.867199687901088,4
"Capillaries","Astrocytes2","ExNeuron10",0.825838073370257,0.174161926629743,0.867199687901088,4
"Capillaries","Astrocytes2","ExNeuron11",-0.0997125667541991,0.900287433245801,0.989031253471362,4
"Capillaries","Astrocytes2","ExNeuron12",-0.033797514411423,0.966202485588577,0.996023877383927,4
"Capillaries","Astrocytes2","ExNeuron13",0.251514125346651,0.748485874653349,0.979585658748931,4
"Capillaries","Astrocytes2","ExNeuron14",0.354847534562215,0.645152465437785,0.979585658748931,4
"Capillaries","Astrocytes2","ExNeuron2",0.454428151261284,0.545571848738716,0.979585658748931,4
"Capillaries","Astrocytes2","ExNeuron3",0.118403969622756,0.881596030377244,0.989031253471362,4
"Capillaries","Astrocytes2","ExNeuron4",-0.481614397071967,0.518385602928033,0.979585658748931,4
"Capillaries","Astrocytes2","ExNeuron5",0.36569463681899,0.63430536318101,0.979585658748931,4
"Capillaries","Astrocytes2","ExNeuron6",-0.687444597585347,0.312555402414653,0.926325066502638,4
"Capillaries","Astrocytes2","ExNeuron7",-0.891234822296123,0.108765177703877,0.867199687901088,4
"Capillaries","Astrocytes2","ExNeuron8",0.095160626354451,0.904839373645549,0.989031253471362,4
"Capillaries","Astrocytes2","ExNeuron9",-0.186004610780356,0.813995389219644,0.98024498142996,4
"Capillaries","Astrocytes2","Fibroblast",0.903143964251177,0.0968560357488227,0.867199687901088,4
"Capillaries","Astrocytes2","InhNeuron1",0.356258954182578,0.643741045817422,0.979585658748931,4
"Capillaries","Astrocytes2","InhNeuron2",0.0165343621214645,0.983465637878536,0.996023877383927,4
"Capillaries","Astrocytes2","InhNeuron3",-0.126469088502548,0.873530911497452,0.989031253471362,4
"Capillaries","Astrocytes2","InhNeuron4",0.50050514891269,0.49949485108731,0.976616632054038,4
"Capillaries","Astrocytes2","InhNeuron5",0.397592086930877,0.602407913069123,0.979585658748931,4
"Capillaries","Astrocytes2","Microglia1",-0.0361067240902816,0.963893275909719,0.996023877383927,4
"Capillaries","Astrocytes2","Microglia2",0.0118865082730782,0.988113491726922,0.996023877383927,4
"Capillaries","Astrocytes2","Microglia3",-0.0744705147004337,0.925529485299566,0.989031253471362,4
"Capillaries","Astrocytes2","Microglia4",-0.483334793862691,0.516665206137309,0.979585658748931,4
"Capillaries","Astrocytes2","Microglia5",-0.260042886839922,0.739957113160078,0.979585658748931,4
"Capillaries","Astrocytes2","Oligodendrocytes1",-0.379340981122731,0.620659018877269,0.979585658748931,4
"Capillaries","Astrocytes2","Oligodendrocytes2",0.968039299886908,0.0319607001130925,0.867199687901088,4
"Capillaries","Astrocytes2","Oligodendrocytes3",-0.661133431366094,0.338866568633906,0.932784304617269,4
"Capillaries","Astrocytes2","Oligodendrocytes4",-0.496533384941455,0.503466615058545,0.977650931680288,4
"Capillaries","Astrocytes2","Oligodendrocytes5",-0.613578566877612,0.386421433122388,0.944390637739436,4
"Capillaries","Astrocytes2","Oligodendrocytes6",-0.769546536309452,0.230453463690548,0.874497714664891,4
"Capillaries","Astrocytes2","Oligodendrocytes7",-0.827364073865506,0.172635926134494,0.867199687901088,4
"Capillaries","Astrocytes2","Oligodendrocytes8",-0.558111357509486,0.441888642490514,0.9479985961062,4
"Capillaries","Astrocytes2","OPC1",0.936702753048715,0.0632972469512853,0.867199687901088,4
"Capillaries","Astrocytes2","OPC2",0.406117658298568,0.593882341701432,0.979585658748931,4
"Capillaries","Astrocytes2","OPC3",0.86893638017104,0.13106361982896,0.867199687901088,4
"Capillaries","Astrocytes2","Pericytes",0.838615759184447,0.161384240815553,0.867199687901088,4
"Capillaries","Astrocytes2","SMC",0.771176440042507,0.228823559957492,0.874497714664891,4
"Capillaries","Astrocytes2","VLMC1",0.779558962794727,0.220441037205273,0.874497714664891,4
"Capillaries","Astrocytes2","VLMC2",0.774811661555036,0.225188338444964,0.874497714664891,4
"Capillaries","Astrocytes3","Astrocytes4",-0.0939629445427709,0.906037055457229,0.989031253471362,4
"Capillaries","Astrocytes3","Astrocytes5",0.993243268632234,0.00675673136776622,0.635746996876185,4
"Capillaries","Astrocytes3","Endothelial",-0.651009553814942,0.348990446185058,0.941923062302977,4
"Capillaries","Astrocytes3","ExNeuron1",-0.314029018708814,0.685970981291186,0.979585658748931,4
"Capillaries","Astrocytes3","ExNeuron10",-0.309168306698653,0.690831693301347,0.979585658748931,4
"Capillaries","Astrocytes3","ExNeuron11",-0.338788296169382,0.661211703830618,0.979585658748931,4
"Capillaries","Astrocytes3","ExNeuron12",0.929716428040703,0.070283571959297,0.867199687901088,4
"Capillaries","Astrocytes3","ExNeuron13",0.770866426657282,0.229133573342718,0.874497714664891,4
"Capillaries","Astrocytes3","ExNeuron14",0.516564727280848,0.483435272719152,0.969461336977099,4
"Capillaries","Astrocytes3","ExNeuron2",-0.920310320446594,0.0796896795534061,0.867199687901088,4
"Capillaries","Astrocytes3","ExNeuron3",-0.470205909883565,0.529794090116435,0.979585658748931,4
"Capillaries","Astrocytes3","ExNeuron4",0.280122988945598,0.719877011054402,0.979585658748931,4
"Capillaries","Astrocytes3","ExNeuron5",0.0710566216013052,0.928943378398695,0.98908617879275,4
"Capillaries","Astrocytes3","ExNeuron6",-0.00728007592216145,0.992719924077839,0.996023877383927,4
"Capillaries","Astrocytes3","ExNeuron7",0.515580229597744,0.484419770402256,0.969461336977099,4
"Capillaries","Astrocytes3","ExNeuron8",0.0109017222021625,0.989098277797838,0.996023877383927,4
"Capillaries","Astrocytes3","ExNeuron9",-0.24254102481785,0.75745897518215,0.979585658748931,4
"Capillaries","Astrocytes3","Fibroblast",-0.156211997955873,0.843788002044127,0.98780273603292,4
"Capillaries","Astrocytes3","InhNeuron1",0.251120801712061,0.748879198287939,0.979585658748931,4
"Capillaries","Astrocytes3","InhNeuron2",-0.766388034646208,0.233611965353792,0.874497714664891,4
"Capillaries","Astrocytes3","InhNeuron3",0.0803072587876561,0.919692741212344,0.989031253471362,4
"Capillaries","Astrocytes3","InhNeuron4",0.00782582849813201,0.992174171501868,0.996023877383927,4
"Capillaries","Astrocytes3","InhNeuron5",0.569321371001919,0.430678628998081,0.944390637739436,4
"Capillaries","Astrocytes3","Microglia1",-0.991825069613717,0.00817493038628258,0.650850226907883,4
"Capillaries","Astrocytes3","Microglia2",-0.832117632809041,0.167882367190958,0.867199687901088,4
"Capillaries","Astrocytes3","Microglia3",-0.927268184002008,0.0727318159979917,0.867199687901088,4
"Capillaries","Astrocytes3","Microglia4",-0.30307139611557,0.69692860388443,0.979585658748931,4
"Capillaries","Astrocytes3","Microglia5",-0.941888416918494,0.0581115830815059,0.867199687901088,4
"Capillaries","Astrocytes3","Oligodendrocytes1",0.189830604938082,0.810169395061918,0.979585658748931,4
"Capillaries","Astrocytes3","Oligodendrocytes2",0.0897337987147157,0.910266201285284,0.989031253471362,4
"Capillaries","Astrocytes3","Oligodendrocytes3",-0.66975858536256,0.33024141463744,0.926325066502638,4
"Capillaries","Astrocytes3","Oligodendrocytes4",-0.321389250328878,0.678610749671121,0.979585658748931,4
"Capillaries","Astrocytes3","Oligodendrocytes5",-0.5513406927957,0.4486593072043,0.953245761020557,4
"Capillaries","Astrocytes3","Oligodendrocytes6",-0.0214044735886337,0.978595526411366,0.996023877383927,4
"Capillaries","Astrocytes3","Oligodendrocytes7",-0.184686889553706,0.815313110446294,0.98024498142996,4
"Capillaries","Astrocytes3","Oligodendrocytes8",0.793384102533857,0.206615897466142,0.867199687901088,4
"Capillaries","Astrocytes3","OPC1",0.23670600814759,0.76329399185241,0.979585658748931,4
"Capillaries","Astrocytes3","OPC2",0.772621651158855,0.227378348841145,0.874497714664891,4
"Capillaries","Astrocytes3","OPC3",0.128267256099477,0.871732743900523,0.989031253471362,4
"Capillaries","Astrocytes3","Pericytes",0.168290000129563,0.831709999870437,0.983734900143062,4
"Capillaries","Astrocytes3","SMC",-0.675556789190878,0.324443210809122,0.926325066502638,4
"Capillaries","Astrocytes3","VLMC1",-0.307365358743637,0.692634641256363,0.979585658748931,4
"Capillaries","Astrocytes3","VLMC2",0.516129327614821,0.483870672385179,0.969461336977099,4
"Capillaries","Astrocytes4","Astrocytes5",-0.0820020592847719,0.917997940715228,0.989031253471362,4
"Capillaries","Astrocytes4","Endothelial",-0.301469484618668,0.698530515381332,0.979585658748931,4
"Capillaries","Astrocytes4","ExNeuron1",0.90295427039207,0.0970457296079296,0.867199687901088,4
"Capillaries","Astrocytes4","ExNeuron10",-0.914519019480555,0.0854809805194445,0.867199687901088,4
"Capillaries","Astrocytes4","ExNeuron11",-0.28549092608226,0.71450907391774,0.979585658748931,4
"Capillaries","Astrocytes4","ExNeuron12",-0.290306352989099,0.709693647010901,0.979585658748931,4
"Capillaries","Astrocytes4","ExNeuron13",-0.603903835563304,0.396096164436696,0.944390637739436,4
"Capillaries","Astrocytes4","ExNeuron14",-0.747797247828835,0.252202752171165,0.875024354349135,4
"Capillaries","Astrocytes4","ExNeuron2",-0.287350671715737,0.712649328284263,0.979585658748931,4
"Capillaries","Astrocytes4","ExNeuron3",0.376289782727336,0.623710217272664,0.979585658748931,4
"Capillaries","Astrocytes4","ExNeuron4",0.768260320746112,0.231739679253888,0.874497714664891,4
"Capillaries","Astrocytes4","ExNeuron5",-0.761293063364868,0.238706936635132,0.874497714664891,4
"Capillaries","Astrocytes4","ExNeuron6",0.276897679833454,0.723102320166546,0.979585658748931,4
"Capillaries","Astrocytes4","ExNeuron7",0.670571310866815,0.329428689133185,0.926325066502638,4
"Capillaries","Astrocytes4","ExNeuron8",-0.544099853424951,0.455900146575049,0.953245761020557,4
"Capillaries","Astrocytes4","ExNeuron9",-0.232051845681314,0.767948154318686,0.979585658748931,4
"Capillaries","Astrocytes4","Fibroblast",-0.580673869160745,0.419326130839255,0.944390637739436,4
"Capillaries","Astrocytes4","InhNeuron1",-0.766740235829955,0.233259764170045,0.874497714664891,4
"Capillaries","Astrocytes4","InhNeuron2",-0.184549827042323,0.815450172957677,0.98024498142996,4
"Capillaries","Astrocytes4","InhNeuron3",-0.356477942711611,0.643522057288389,0.979585658748931,4
"Capillaries","Astrocytes4","InhNeuron4",-0.842326157462428,0.157673842537572,0.867199687901088,4
"Capillaries","Astrocytes4","InhNeuron5",-0.763568058179002,0.236431941820998,0.874497714664891,4
"Capillaries","Astrocytes4","Microglia1",0.167389591762974,0.832610408237026,0.983734900143062,4
"Capillaries","Astrocytes4","Microglia2",0.379304193751034,0.620695806248966,0.979585658748931,4
"Capillaries","Astrocytes4","Microglia3",0.0588522049902765,0.941147795009723,0.991942940768904,4
"Capillaries","Astrocytes4","Microglia4",0.848355547667296,0.151644452332704,0.867199687901088,4
"Capillaries","Astrocytes4","Microglia5",0.370629114410062,0.629370885589938,0.979585658748931,4
"Capillaries","Astrocytes4","Oligodendrocytes1",0.724294921157095,0.275705078842905,0.875024354349135,4
"Capillaries","Astrocytes4","Oligodendrocytes2",-0.785301271195552,0.214698728804448,0.874497714664891,4
"Capillaries","Astrocytes4","Oligodendrocytes3",0.603557500896217,0.396442499103783,0.944390637739436,4
"Capillaries","Astrocytes4","Oligodendrocytes4",0.855363295263299,0.144636704736701,0.867199687901088,4
"Capillaries","Astrocytes4","Oligodendrocytes5",0.868942307204425,0.131057692795575,0.867199687901088,4
"Capillaries","Astrocytes4","Oligodendrocytes6",0.976418140781987,0.0235818592180129,0.867199687901088,4
"Capillaries","Astrocytes4","Oligodendrocytes7",0.994234834459194,0.00576516554080594,0.626790408346294,4
"Capillaries","Astrocytes4","Oligodendrocytes8",0.203425013026454,0.796574986973546,0.979585658748931,4
"Capillaries","Astrocytes4","OPC1",-0.942240462573205,0.0577595374267946,0.867199687901088,4
"Capillaries","Astrocytes4","OPC2",-0.288228669110089,0.711771330889911,0.979585658748931,4
"Capillaries","Astrocytes4","OPC3",-0.999392349353315,0.000607650646685309,0.209639473106432,4
"Capillaries","Astrocytes4","Pericytes",-0.996339727001497,0.00366027299850347,0.541197507635871,4
"Capillaries","Astrocytes4","SMC",-0.500810572447898,0.499189427552102,0.976616632054038,4
"Capillaries","Astrocytes4","VLMC1",-0.905017352805617,0.0949826471943831,0.867199687901088,4
"Capillaries","Astrocytes4","VLMC2",-0.887721623963415,0.112278376036585,0.867199687901088,4
"Capillaries","Astrocytes5","Endothelial",-0.727668106561738,0.272331893438262,0.875024354349135,4
"Capillaries","Astrocytes5","ExNeuron1",-0.26001700245207,0.73998299754793,0.979585658748931,4
"Capillaries","Astrocytes5","ExNeuron10",-0.308796161820529,0.691203838179471,0.979585658748931,4
"Capillaries","Astrocytes5","ExNeuron11",-0.237888390412161,0.762111609587839,0.979585658748931,4
"Capillaries","Astrocytes5","ExNeuron12",0.95653839374659,0.0434616062534099,0.867199687901088,4
"Capillaries","Astrocytes5","ExNeuron13",0.799723470236507,0.200276529763493,0.867199687901088,4
"Capillaries","Astrocytes5","ExNeuron14",0.561644689246673,0.438355310753327,0.947212436432419,4
"Capillaries","Astrocytes5","ExNeuron2",-0.931035442272302,0.0689645577276976,0.867199687901088,4
"Capillaries","Astrocytes5","ExNeuron3",-0.55760065515044,0.44239934484956,0.9479985961062,4
"Capillaries","Astrocytes5","ExNeuron4",0.225703021998384,0.774296978001616,0.979585658748931,4
"Capillaries","Astrocytes5","ExNeuron5",0.136839463937138,0.863160536062862,0.989031253471362,4
"Capillaries","Astrocytes5","ExNeuron6",0.106880223538318,0.893119776461682,0.989031253471362,4
"Capillaries","Astrocytes5","ExNeuron7",0.573562745584085,0.426437254415915,0.944390637739436,4
"Capillaries","Astrocytes5","ExNeuron8",0.101410087834665,0.898589912165335,0.989031253471362,4
"Capillaries","Astrocytes5","ExNeuron9",-0.135741287058331,0.864258712941669,0.989031253471362,4
"Capillaries","Astrocytes5","Fibroblast",-0.252750934238261,0.747249065761739,0.979585658748931,4
"Capillaries","Astrocytes5","InhNeuron1",0.312103340593997,0.687896659406003,0.979585658748931,4
"Capillaries","Astrocytes5","InhNeuron2",-0.696183602251523,0.303816397748477,0.911957633938654,4
"Capillaries","Astrocytes5","InhNeuron3",0.183545256806055,0.816454743193945,0.980313989797834,4
"Capillaries","Astrocytes5","InhNeuron4",0.0598503491129652,0.940149650887035,0.991942940768904,4
"Capillaries","Astrocytes5","InhNeuron5",0.604582394942822,0.395417605057178,0.944390637739436,4
"Capillaries","Astrocytes5","Microglia1",-0.972312928722817,0.0276870712771827,0.867199687901088,4
"Capillaries","Astrocytes5","Microglia2",-0.876742862439177,0.123257137560823,0.867199687901088,4
"Capillaries","Astrocytes5","Microglia3",-0.878210668390621,0.121789331609378,0.867199687901088,4
"Capillaries","Astrocytes5","Microglia4",-0.347038131723779,0.652961868276221,0.979585658748931,4
"Capillaries","Astrocytes5","Microglia5",-0.911466499202173,0.0885335007978272,0.867199687901088,4
"Capillaries","Astrocytes5","Oligodendrocytes1",0.123230915502504,0.876769084497496,0.989031253471362,4
"Capillaries","Astrocytes5","Oligodendrocytes2",0.00877155893425021,0.99122844106575,0.996023877383927,4
"Capillaries","Astrocytes5","Oligodendrocytes3",-0.600558614622534,0.399441385377466,0.944390637739436,4
"Capillaries","Astrocytes5","Oligodendrocytes4",-0.362681820747387,0.637318179252613,0.979585658748931,4
"Capillaries","Astrocytes5","Oligodendrocytes5",-0.55554917088625,0.44445082911375,0.950426876307295,4
"Capillaries","Astrocytes5","Oligodendrocytes6",-0.0336856075748917,0.966314392425108,0.996023877383927,4
"Capillaries","Astrocytes5","Oligodendrocytes7",-0.178699846838093,0.821300153161907,0.981557380303139,4
"Capillaries","Astrocytes5","Oligodendrocytes8",0.853670578492562,0.146329421507438,0.867199687901088,4
"Capillaries","Astrocytes5","OPC1",0.189940007052378,0.810059992947622,0.979585658748931,4
"Capillaries","Astrocytes5","OPC2",0.696014122020449,0.303985877979551,0.911957633938654,4
"Capillaries","Astrocytes5","OPC3",0.115556018012075,0.884443981987925,0.989031253471362,4
"Capillaries","Astrocytes5","Pericytes",0.160684728664859,0.839315271335141,0.986028723986233,4
"Capillaries","Astrocytes5","SMC",-0.731901300676541,0.268098699323459,0.875024354349135,4
"Capillaries","Astrocytes5","VLMC1",-0.297484481443393,0.702515518556607,0.979585658748931,4
"Capillaries","Astrocytes5","VLMC2",0.485522211809075,0.514477788190925,0.979585658748931,4
"Capillaries","Endothelial","ExNeuron1",-0.356795779856888,0.643204220143112,0.979585658748931,4
"Capillaries","Endothelial","ExNeuron10",0.494222686665505,0.505777313334495,0.979585658748931,4
"Capillaries","Endothelial","ExNeuron11",-0.252876092623285,0.747123907376715,0.979585658748931,4
"Capillaries","Endothelial","ExNeuron12",-0.73526132994894,0.26473867005106,0.875024354349135,4
"Capillaries","Endothelial","ExNeuron13",-0.538844043784834,0.461155956215166,0.95573094113613,4
"Capillaries","Endothelial","ExNeuron14",-0.406596703358649,0.593403296641351,0.979585658748931,4
"Capillaries","Endothelial","ExNeuron2",0.808971960081686,0.191028039918314,0.867199687901088,4
"Capillaries","Endothelial","ExNeuron3",0.728748880672436,0.271251119327564,0.875024354349135,4
"Capillaries","Endothelial","ExNeuron4",-0.117831987137605,0.882168012862395,0.989031253471362,4
"Capillaries","Endothelial","ExNeuron5",-0.201982445370188,0.798017554629812,0.979585658748931,4
"Capillaries","Endothelial","ExNeuron6",-0.736120042920382,0.263879957079618,0.875024354349135,4
"Capillaries","Endothelial","ExNeuron7",-0.905771331343942,0.0942286686560575,0.867199687901088,4
"Capillaries","Endothelial","ExNeuron8",-0.366510471989532,0.633489528010468,0.979585658748931,4
"Capillaries","Endothelial","ExNeuron9",-0.372047775471569,0.627952224528431,0.979585658748931,4
"Capillaries","Endothelial","Fibroblast",0.843049395191827,0.156950604808173,0.867199687901088,4
"Capillaries","Endothelial","InhNeuron1",-0.301982852314624,0.698017147685376,0.979585658748931,4
"Capillaries","Endothelial","InhNeuron2",0.200927697243672,0.799072302756328,0.979585658748931,4
"Capillaries","Endothelial","InhNeuron3",-0.546040446041813,0.453959553958187,0.953245761020557,4
"Capillaries","Endothelial","InhNeuron4",-0.0529296160807459,0.947070383919254,0.993859928453045,4
"Capillaries","Endothelial","InhNeuron5",-0.383134262292786,0.616865737707214,0.979585658748931,4
"Capillaries","Endothelial","Microglia1",0.549560420397743,0.450439579602257,0.953245761020557,4
