"gene","statistic","p.value","p_adj"
"DIRAS2",0.488163690202819,9.04028702520853e-13,1.68836400482795e-08
"KIF5A",0.482104913242968,1.88470074646918e-12,1.75993355705292e-08
"FAM107A",0.474849427233004,4.45823547186251e-12,2.77540018908348e-08
"MAPK1",0.461463431703167,2.07188918746199e-11,7.73892049300801e-08
"SPTBN1",0.458975536572671,2.73661106902075e-11,7.76011417981052e-08
"CLU",0.45842791971202,2.90858852316736e-11,7.76011417981052e-08
"RPL31",0.452068215915006,5.85682168312042e-11,1.36727502192446e-07
"METTL7A",0.438797692311057,2.41051876494548e-10,5.00209427268019e-07
"RAB6B",0.435095592384102,3.53873676170189e-10,6.60894477615445e-07
"DYNLL1",0.432128313803706,4.7978547961673e-10,7.55559131225191e-07
"GFAP",0.432012841877818,4.85473847435334e-10,7.55559131225191e-07
"IDS",0.430525703438352,5.64829136651635e-10,8.11442227392764e-07
"PEA15",0.428149781084474,7.18298471852701e-10,9.02565365563073e-07
"PKD1",0.428058803203471,7.24913283542841e-10,9.02565365563073e-07
"MT3",0.424477423926308,1.03769185350666e-09,1.21124581600564e-06
"NDRG2",0.423198484868366,1.17830943519215e-09,1.29447688303815e-06
"MAPT",0.41958211409851,1.68296739711808e-09,1.74617217269873e-06
"BAIAP3",0.413021209218509,3.17912889600452e-09,3.12491638219897e-06
"SLC8A1",0.409233380134455,4.56140439682364e-09,4.25943942575392e-06
"DYNLL2",0.408146894286327,5.05489882124321e-09,4.49549001835896e-06
"RPL38",0.406574026689761,5.86160268528722e-09,4.89048822509212e-06
"RPL26",0.405993167911052,6.18984328479961e-09,4.89048822509212e-06
"FBXL16",0.405594264894347,6.42545849537058e-09,4.89048822509212e-06
"DMTN",0.405394813385995,6.54648777186244e-09,4.89048822509212e-06
"ATRNL1",0.401648974093174,9.27310957365974e-09,6.6609459383719e-06
"DDX17",0.400677960170933,1.01419223893287e-08,6.90210491356837e-06
"RPS24",0.400294803325941,1.05059102031997e-08,6.90210491356837e-06
"RPS11",0.400077856071243,1.07175542136155e-08,6.90210491356837e-06
"RPL37A",0.399572229001824,1.1226894607901e-08,6.98911612323863e-06
"AQP4",0.396024091642719,1.55171150137558e-08,9.34831096764203e-06
"LY6H",0.394218530619743,1.82684723831845e-08,1.0661937194636e-05
"DNAJA1",0.388551658378057,3.03010710844536e-08,1.68410706692783e-05
"RPS28",0.388418690705822,3.06594775516954e-08,1.68410706692783e-05
"TLE5",0.385915049403614,3.82206880732865e-08,2.03945591559057e-05
"HIPK2",0.382709828672904,5.05471972649735e-08,2.62227626700179e-05
"ATP2A2",0.381374903226653,5.67381526886855e-08,2.86389659355106e-05
"CAMK2B",0.380843032537714,5.94025549397289e-08,2.91947925277467e-05
"RPL41",0.378117195256903,7.50568272964026e-08,3.59425976048107e-05
"RPS21",0.377814518845106,7.70216799298957e-08,3.59614223592683e-05
"AGAP2",0.375627550551772,9.27607417080371e-08,4.04558806621746e-05
"CALM1",0.375625800977137,9.27744901135179e-08,4.04558806621746e-05
"PDE4DIP",0.375578562462001,9.31464375922846e-08,4.04558806621746e-05
"SLC1A3",0.374703775144668,1.0029875086926e-07,4.18419950921674e-05
"TBR1",0.374642540032455,1.00818685968491e-07,4.18419950921674e-05
"FXYD7",0.374208645523057,1.04577632961283e-07,4.24585189822809e-05
"CST3",0.373608541423366,1.09998865002701e-07,4.37093362295841e-05
"TMSB4X",0.372711009635782,1.18613352598325e-07,4.52086321046186e-05
"NPIPA1",0.371351590144646,1.32905209322145e-07,4.92269698065107e-05
"SHANK1",0.369649254025115,1.53142193068061e-07,5.41522678255132e-05
"FAM171A2",0.369607264233883,1.53676921972168e-07,5.41522678255132e-05
"SOD1",0.368660744356528,1.66216852140618e-07,5.74132494253488e-05
"BSCL2",0.368454294549638,1.69079498736035e-07,5.74132494253488e-05
"GIT1",0.368132372816859,1.73637846161936e-07,5.79082216950056e-05
"TPPP",0.367402800194203,1.84408711828465e-07,5.96627062143755e-05
"GRAMD2B",0.367345064231259,1.85287907498061e-07,5.96627062143755e-05
"UPK3BL2",0.363861661133637,2.46449985393419e-07,7.80118631730084e-05
"SRP9",0.363165330429039,2.60805916660023e-07,8.118018832571e-05
"ATP1A2",0.362607216120581,2.72887365249195e-07,8.25862765525192e-05
"S100A1",0.362549480157637,2.74167334881998e-07,8.25862765525192e-05
"AP2B1",0.361699186885189,2.93696979097104e-07,8.70648378034527e-05
"PRKAR1B",0.360924125322031,3.12653955101531e-07,9.12363322730656e-05
"DLG4",0.360413249528708,3.25784163306012e-07,9.36053082138936e-05
"MMD",0.359797399257306,3.42314885136455e-07,9.68647393152794e-05
"NRGN",0.359276026016175,3.56934622938044e-07,9.90671658675964e-05
"ARRB1",0.359144807918575,3.6070717921378e-07,9.90671658675964e-05
"EHD3",0.357685662673263,4.0531461536404e-07,0.000109122437823656
"RPS15",0.357571940322009,4.0900463951895e-07,0.000109122437823656
"IGSF21",0.357068062827225,4.25744656409203e-07,0.000111170765886553
"RPL24",0.356887856639854,4.31889192935094e-07,0.000111170765886553
"RAPGEF4",0.356810875355929,4.34539832390144e-07,0.000111170765886553
"RTN1",0.35583286313515,4.69599835013142e-07,0.000118516844847371
"CCNI",0.355096292213955,4.97774653200853e-07,0.000123952525642388
"NACC2",0.354294987031278,5.30260286960391e-07,0.000128370872602904
"ABAT",0.354155021060505,5.36138791123714e-07,0.000128370872602904
"STMN1",0.353843596775534,5.49442905247641e-07,0.000129891084789936
"SREBF2",0.352239236835544,6.2313766547151e-07,0.000144306170298316
"ITM2C",0.352183250447235,6.25872766875329e-07,0.000144306170298316
"RPL14",0.351574398474371,6.56367764154684e-07,0.000148377933867964
