"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"FLT3 Signaling In Disease R-HSA-9682385",0.517241379310345,0.74983936603127,0.09754492162472,0.285965675480133,0.96419261306296,26,"GAB2;RPS27A;PTPN11;BCL2L1;STAT5B"
"Transport Of SLBP Dependant Mature mRNA R-HSA-159230",0.518207282913165,0.750307567195613,0.0959206777921745,0.261943780105178,0.961517746781251,35,"AAAS;RNASE7;NUP35;NUP210;NUP62;POM121C;NUP214;NUP50;NCBP1;NUP188;NUP37;ALYREF"
"Antigen processing-Cross Presentation R-HSA-1236975",0.518939393939394,0.750436521347302,0.114750719227023,0.218507388057903,0.976800273508111,103,"RPS27A;HLA-C;HMGB1;STX4;HLA-B;B2M;SEC61G;CYBA;NCF1;ITGB5;CALR;ITGAV;VAMP3;FCGR1A;PSME2;SEC61B;TLR2;CTSL;PSMD10;HLA-E;NCF2;TLR1;TIRAP;S100A1;HLA-A"
"Beta Defensins R-HSA-1461957",0.522598870056497,0.751074977039325,0.0959206777921745,0.269938921031535,0.961673596971654,32,"DEFB104A;DEFB119;DEFB1;TLR2;DEFB103A;TLR1;DEFB132;DEFB113;DEFB131A;CCR2;DEFB110"
"FOXO-mediated Transcription Of Oxidative Stress, Metabolic And Neuronal Genes R-HSA-9615017",0.522598870056497,0.751074977039325,0.0959206777921745,0.279167672341147,0.966678699353634,29,"FOXO4;FOXO1;PCK1;RETN;MAP4K2;NPY;FOXO3;FBXO32;SMAD2"
"SUMOylation Of Ubiquitinylation Proteins R-HSA-3232142",0.520348837209302,0.751074977039325,0.0978773277424561,0.255172739354822,0.956156697787532,38,"AAAS;PIAS2;RNASE7;NUP35;NUP210;NUP62;POM121C;NUP214;NUP50;PIAS1;NUP188"
"Signal Amplification R-HSA-392518",0.52099533437014,0.751074977039325,0.0643583367917361,-0.292396095630837,-0.956211689367735,33,"GNB1;GNG2;GNG3;GNB2;GNB5;GNG4"
"Transcriptional Regulation By RUNX3 R-HSA-8878159",0.522408963585434,0.751074977039325,0.059221919380382,-0.241966388478795,-0.970296190636156,93,"PSMD2;PSMC4;PSMD7;PSMC3;SMURF1;PSMF1;PSMA1;PSMD8;PSMC6;PSMC5;KAT2A;PSMB5;PSMD12;PSMD5;PSMA6;PSMC2;BRD2;PSMB3;CREBBP;PSMB1;PSMD9;MAML2;PSMA5;PSMA4;PSMC1;TEAD4;LEF1;PSMB7;UBB;SMAD3;CDKN1A;TP53;TEAD1;TCF7;TEAD3;PSMB4"
"Downregulation Of TGF-beta Receptor Signaling R-HSA-2173788",0.527522935779816,0.755171110500275,0.0629394692018967,-0.310116010641159,-0.956593789958473,25,"ZFYVE9;NEDD4L;MTMR4;SMURF1;STUB1;PPP1CA;UBB;PMEPA1;SMAD3;UCHL5"
"IGF1R Signaling Cascade R-HSA-2428924",0.527355623100304,0.755171110500275,0.0626618230932491,-0.269980407330682,-0.96864657987657,52,"FGF13;PIK3R1;PIK3R2;GRB2;TRIB3;FLT3;FGF7;PIK3CA;FGF20;IRS2;SOS1;FGF10;IRS4;FGFR3;PIK3CB;PDPK1;FGF8;KLB"
"Metabolism Of Nitric Oxide: NOS3 Activation And Regulation R-HSA-202131",0.52803738317757,0.755171110500275,0.0637845390312975,-0.347192275285829,-0.946759962608491,15,"CALM1;WASL;DDAH1;ZDHHC21"
"Signaling By Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) R-HSA-2404192",0.526158445440957,0.755171110500275,0.0619762736001998,-0.268043232508554,-0.968288838673157,53,"FGF13;PIK3R1;PIK3R2;GRB2;TRIB3;FLT3;FGF7;PIK3CA;FGF20;IRS2;SOS1;FGF10;IRS4;FGFR3;PIK3CB;PDPK1;FGF8;KLB"
"Deadenylation Of mRNA R-HSA-429947",0.530581039755352,0.756432867543979,0.0626618230932491,-0.308951235319246,-0.95300088665324,25,"EIF4A2;CNOT6L;EIF4A3;TNKS1BP1;CNOT9;NLRP4;CNOT6;CNOT10"
"SARS-CoV-2 Activates/Modulates Innate And Adaptive Immune Responses R-HSA-9705671",0.52962962962963,0.756432867543979,0.111918316325105,0.215463036299712,0.97933060033829,114,"IFNA14;HLA-C;ATG14;HLA-B;PTPN11;B2M;AAAS;IFNA4;RNASE7;NUP35;NUP210;IFNA8;NUP62;POM121C;NUP214;TLR2;IKBKE;HLA-E;NUP50;TLR1;IFNA5;HLA-A;STAT1;HSP90AA1;IL17RA;NUP188;MASP2;MAVS;SFTPD"
"Translation Of Structural Proteins R-HSA-9683701",0.530864197530864,0.756432867543979,0.0630790410571939,-0.297285683759993,-0.951255687058592,29,"GSK3A;GSK3B;SUMO1;HOXC13;UBE2I;ST3GAL3;PARP8;ST6GALNAC2;UBB"
"NR1H3 And NR1H2 Regulate Gene Expression Linked To Cholesterol Transport And Efflux R-HSA-9029569",0.533724340175953,0.759580859738216,0.096887770327544,0.257159210755278,0.946814756699128,36,"APOD;KDM1A;ABCG1;AGO2;RXRA;KDM4A;NCOR2;APOC1;AGO3;APOE;NR1H2;MOV10"
"HS-GAG Degradation R-HSA-2024096",0.535545023696682,0.761243657313068,0.0637845390312975,-0.323323581940101,-0.950955050944964,21,"IDS;GPC1;GPC6;GPC5;GPC2"
"CD28 Co-Stimulation R-HSA-389356",0.542134831460674,0.762394184762606,0.0934449219410994,0.259997539435939,0.947231373148995,34,"PRR5;RNASE1;YES1;MAP3K14;PKN1;GRAP2;THEM4;CDC42"
"Cellular Response To Heat Stress R-HSA-3371556",0.544817927170868,0.762394184762606,0.0572461135202884,-0.238177014114692,-0.956996364743016,96,"CAMK2A;HSPA12A;CAMK2G;CAMK2B;BAG5;HSPA8;HSPA13;GSK3B;HSP90AB1;HSPA4L;NUP88;HSPA9;MAPK1;BAG1;MAPK3;NDC1;HSPA5"
"Initiation Of Nuclear Envelope (NE) Reformation R-HSA-2995383",0.54140127388535,0.762394184762606,0.0636424081651019,-0.333607235606683,-0.961238745814515,19,"PPP2R1A;TMPO;CCNB1;LMNB1;PPP2CA"
"Interleukin Receptor SHC Signaling R-HSA-912526",0.54160363086233,0.762394184762606,0.0611692626746689,-0.300445464288702,-0.947647135238836,27,"PIK3R1;PIK3R2;CLSTN1;GRB2;PIK3CA;CSF2"
