"gene","statistic","p.value","p_adj"
"ENC1",0.769355325486491,1.94040582410858e-38,3.62390191710519e-34
"OLFM1",0.758812388737988,7.49005855311558e-37,6.99421667689933e-33
"CAMK2A",0.748708595222786,2.09090483026188e-35,1.30165795366569e-31
"PHYHIP",0.734570282600043,1.70457873356854e-33,7.95867810703152e-30
"NRGN",0.728289309661588,1.10142947062393e-32,4.11405935867452e-29
"FBXL16",0.712270204306578,1.02286265644166e-30,2.75520643255106e-27
"NCS1",0.712235212813884,1.03268606917206e-30,2.75520643255106e-27
"RAB6B",0.705877258591505,5.72878168793694e-30,1.33738408504888e-26
"DNM1",0.703296636005371,1.13354621333277e-29,2.35223434224476e-26
"SEPTIN5",0.699020675598245,3.45584206696425e-29,6.45413064426243e-26
"SNCB",0.691173833361764,2.5412769238145e-28,4.31462616628724e-25
"PHACTR1",0.690316541790777,3.14809650253698e-28,4.89948752344838e-25
"SPTBN2",0.689824911318436,3.55821928333158e-28,5.11179256426928e-25
"GRIN1",0.687450738539193,6.40601069041173e-28,8.54561826100925e-25
"SYT1",0.686329261198371,8.44035614110371e-28,1.05088060860835e-24
"DLG4",0.684831625311096,1.2174967653084e-27,1.38101285634754e-24
"LZTS3",0.684700407213496,1.25707959723218e-27,1.38101285634754e-24
"PSD",0.683592926469752,1.64568189929486e-27,1.7074863972906e-24
"PCSK1N",0.681670143946253,2.61953323050221e-27,2.57486329541365e-24
"NCDN",0.679346708831415,4.57209179935549e-27,4.26941932223816e-24
"PRKAR1B",0.67821648361742,5.98381883553057e-27,5.32160955106519e-24
"DMTN",0.676372431952482,9.25834787651058e-27,7.85949567916871e-24
"CADM3",0.673942272784929,1.63773392751013e-26,1.32983994913823e-23
"CABP1",0.672770057779702,2.15222317070403e-26,1.62290969885338e-23
"TMEM130",0.672729817563105,2.17245354847583e-26,1.62290969885338e-23
"PPP3R1",0.670357394358497,3.76164257813111e-26,2.70201679958372e-23
"RIMS3",0.670040721349622,4.04609889827543e-26,2.79870159348859e-23
"PACSIN1",0.667141676179979,7.85347532631477e-26,5.23826804265195e-23
"ATP1A3",0.665595052202933,1.11533218902774e-25,7.18273929733863e-23
"ABR",0.665099922581322,1.24733348496816e-25,7.76506672175509e-23
