step,loss
2122,1624174.2594899535
2123,1623404.8872256875
2124,1623811.72154665
2125,1623750.2809124887
2126,1622152.977379948
2127,1623737.4423490167
2128,1622738.4088786244
2129,1624718.5511719882
2130,1625182.163214773
2131,1622584.6623822153
2132,1623175.779442042
2133,1623633.1941828132
2134,1622005.0421378314
2135,1622719.3942613006
2136,1628614.0631411076
2137,1623887.0800964832
2138,1624285.990661651
2139,1623668.7700409293
2140,1622204.782084465
2141,1621772.94603464
2142,1621385.842240721
2143,1621297.1076044738
2144,1621952.6319848597
2145,1622642.7868943512
2146,1622639.538819164
2147,1622493.8314152062
2148,1621609.1247347593
2149,1621390.8102429807
2150,1621234.1724050045
2151,1620952.4167157114
2152,1620689.5653035045
2153,1622949.8479860425
2154,1621653.4884465933
2155,1621395.3349006772
2156,1621051.7632229328
2157,1621115.1775764227
2158,1621645.1975740492
2159,1622181.5136933029
2160,1620324.7928616703
2161,1619921.410116613
2162,1619763.8892857134
2163,1620705.500239104
2164,1620239.005326718
2165,1620431.025343001
2166,1619934.5367689133
2167,1619179.436412841
2168,1619218.7916018069
2169,1621346.940756023
2170,1620871.9527955651
2171,1619628.4081792533
2172,1620459.6278801262
2173,1620009.2293397784
2174,1622193.7139436305
2175,1618504.4238769114
2176,1619243.5392125547
2177,1619279.2299999893
2178,1618306.9857998192
2179,1620929.6982584
2180,1619420.997453183
2181,1618029.1936518252
2182,1618470.868810892
2183,1618274.837252289
2184,1618417.258414805
2185,1618738.4579904974
2186,1619265.5992244184
2187,1618867.5731223822
2188,1617871.0843555927
2189,1619103.664536655
2190,1617994.6723518074
2191,1617449.9354853332
2192,1618428.8601556122
2193,1619010.475486517
2194,1618096.7026705444
2195,1618339.3044299483
2196,1617066.0317240953
2197,1617735.0339857936
2198,1618266.6639387608
2199,1616980.0726731718
2200,1619213.275954187
2201,1618576.442788452
2202,1618155.690300852
2203,1617154.2649858296
2204,1617521.7978073657
2205,1617341.4444143772
2206,1617878.728732109
2207,1616739.1468870938
2208,1618042.2357537746
2209,1618994.8128711581
2210,1617557.7571699917
2211,1616648.240103364
2212,1618028.7785959542
2213,1617565.249821782
2214,1616329.2805826068
2215,1615866.1164410114
2216,1616485.116812855
2217,1616443.823016256
2218,1615705.712662071
2219,1617297.5395075083
2220,1616725.8431271017
2221,1616414.57515198
2222,1616820.9932180047
2223,1616246.5998007953
2224,1615991.4840063155
2225,1616061.6061620414
2226,1616404.5014005005
2227,1617508.6813917756
2228,1616464.2433254123
2229,1617027.6719373465
2230,1614514.0393354595
2231,1616126.9186085463
2232,1615581.4707040489
2233,1614867.4670458138
2234,1615112.8557777703
2235,1614115.3568192124
2236,1615975.0063206851
2237,1614260.5147014856
2238,1614610.3661967218
2239,1614790.5650816262
2240,1614569.424367845
2241,1615207.7802547514
2242,1614903.1517056823
2243,1614827.1805944443
2244,1615093.5006400943
2245,1614091.6528124511
2246,1615415.0442664027
2247,1614727.6950529516
2248,1614180.8253462017
2249,1613734.0762493312
2250,1613565.6856103837
2251,1614483.7056125998
2252,1616092.899519533
2253,1614003.5425715744
2254,1613860.0394087434
2255,1614845.2834616005
2256,1612863.7356971204
2257,1613557.5583584309
2258,1612968.083427012
2259,1614159.823019147
2260,1613863.567085266
2261,1614074.3227071166
2262,1612576.8583146334
2263,1613598.4560225308
2264,1613618.099248141
2265,1612829.196106702
2266,1613238.9498246312
2267,1612588.729032874
2268,1613055.1287933886
2269,1613512.1306352913
2270,1612711.2653976083
2271,1612345.052846402
2272,1612701.231941402
2273,1616686.6620691717
2274,1611874.517909348
2275,1611644.2444007397
2276,1611644.523195535
2277,1612526.1868682504
2278,1613759.6713994145
2279,1611617.7399484515
2280,1610968.0324254632
2281,1611155.9762638211
2282,1610916.0986129642
2283,1612122.3467057943
2284,1611566.9602882862
2285,1612532.0779943466
2286,1611810.1363483667
2287,1613090.740931809
2288,1610419.1875981987
2289,1612280.268079728
2290,1611049.0198972225
2291,1612025.9301345944
2292,1610771.8445913494
2293,1610380.7028725445
2294,1610693.7652410567
2295,1611053.6816103756
2296,1611697.56791839
2297,1610768.9387964308
2298,1610777.7531474829
2299,1610393.4034445286
2300,1610419.1159871817
2301,1609663.1835008264
2302,1611665.0815317035
2303,1610318.4618256688
2304,1611330.3323860466
2305,1610103.2019626796
2306,1609994.7717907429
2307,1608850.8652872443
2308,1610115.61884135
2309,1609450.9692155719
2310,1609121.006885022
2311,1610797.5313881338
2312,1609811.8991424143
2313,1610236.2441963851
2314,1609629.772413671
2315,1609944.4154518843
2316,1610382.0754536986
2317,1611141.5712035298
2318,1609309.6105864942
2319,1609031.1058228016
2320,1609353.665626198
2321,1610640.6195381582
2322,1608897.9958682954
2323,1609065.0362357497
2324,1608009.8958347142
2325,1608587.8982063532
2326,1607974.4638268948
2327,1613141.2559450269
2328,1608918.619111836
2329,1610492.9480533898
2330,1608751.7218273878
2331,1608491.9898305833
2332,1608648.2725230753
2333,1608522.2460947037
2334,1607869.418400973
2335,1608305.0776299536
2336,1607978.0993903875
2337,1607665.0987707675
2338,1607880.6137831807
2339,1607490.7007158995
2340,1609396.393791169
2341,1607885.6051032543
2342,1607238.5859556198
2343,1608456.4131887257
2344,1608552.219182372
2345,1609088.7941806316
2346,1607931.107690394
2347,1608304.0428459346
2348,1609185.2355203629
2349,1606284.5415949523
2350,1608304.0268563628
2351,1608081.0648035705
2352,1606963.1178821027
2353,1608005.0271473527
2354,1606147.9856540263
2355,1607417.7526916862
2356,1607398.661417216
2357,1606168.0156773627
2358,1607833.5054935515
2359,1606373.5256334841
2360,1608652.677486986
2361,1607096.6063680947
2362,1606002.9713792503
2363,1607439.536629945
2364,1605911.2518403828
2365,1606341.9753686488
2366,1606332.536707133
2367,1608110.765429765
2368,1605576.1826110482
2369,1606359.5306614041
2370,1608432.0249504745
2371,1605606.9283931553
2372,1605810.1208566725
2373,1605695.6442962587
2374,1606109.7373713255
2375,1606629.0724129677
2376,1607127.8824095726
2377,1606401.5610331
2378,1605932.7771900296
2379,1605163.9049896002
2380,1605227.2725486457
2381,1606614.6039753556
2382,1606129.2091647983
2383,1606192.4392106533
2384,1607057.7724951804
2385,1605335.082050681
2386,1606417.4455269873
2387,1605853.9090536833
2388,1604367.4371455908
2389,1605507.5425851643
2390,1605992.6036965847
2391,1604568.1482166946
2392,1605459.0506535172
2393,1605734.3493193388
2394,1605027.8360420465
2395,1604088.217009008
2396,1604574.0554714203
2397,1604035.8291601539
2398,1604331.3352087438
2399,1605260.7718484402
2400,1604516.3335056305
2401,1604366.1896244884
2402,1603429.8503524065
2403,1604330.6514559388
2404,1604494.3630287647
2405,1606066.44264701
2406,1604513.4080443382
2407,1603412.7497003675
2408,1603688.7500671148
2409,1604409.896211177
2410,1603130.893061012
2411,1603756.5730603337
2412,1603931.2570049763
2413,1603126.9998707473
2414,1603230.6623310745
2415,1603249.769527018
2416,1604647.7029101253
2417,1604127.1726030707
2418,1602595.5365515351
2419,1602471.174419731
2420,1604872.4250409305
2421,1601952.4241338372
2422,1602220.8099369407
2423,1602868.430531174
2424,1602794.8688814342
2425,1603437.5994814634
2426,1602865.6603635252
2427,1602386.065360427
2428,1604435.9567411244
2429,1602573.8216323853
2430,1602420.8319803178
2431,1601781.078619033
2432,1603272.83163023
2433,1601998.7656076849
2434,1601838.4552400112
2435,1602517.251538813
2436,1602299.0491786003
2437,1602280.2092325091
2438,1605216.0266316533
2439,1601982.136665076
2440,1601497.8670917153
2441,1601663.5388145149
2442,1601322.1324789822
2443,1603340.620533228
2444,1601674.0601924956
2445,1602647.3870938122
2446,1601775.3151775897
2447,1602342.127029121
2448,1601688.4557667077
2449,1600622.0117769241
2450,1600833.1852535307
2451,1601161.0174440444
2452,1602001.1264083982
2453,1600773.008235097
2454,1600975.2731490731
2455,1601537.5177485943
2456,1600529.6303329766
2457,1601291.059590727
2458,1601402.2525696456
2459,1603166.3750222325
2460,1601523.2107064128
2461,1601726.4226599038
2462,1601160.286688447
2463,1600472.6423273087
2464,1600075.5233241916
2465,1600539.1844861805
2466,1601588.5156758428
2467,1602096.8632643223
2468,1600222.6799990833
2469,1601232.6687046587
2470,1599853.7869544923
2471,1602433.7692066133
2472,1601733.0016373992
2473,1600879.2074472904
2474,1599867.5152386427
2475,1599817.0571254194
2476,1599548.129241407
2477,1599822.1165123582
2478,1599475.1437042356
2479,1600334.2746497989
2480,1600361.0530934334
2481,1601472.7975650132
2482,1599072.6478355825
2483,1599502.7420442402
2484,1599592.2392694354
2485,1598922.6021957397
2486,1598628.8659921587
2487,1599580.3373820782
2488,1601397.1155781448
2489,1599795.2796272933
2490,1599462.0945812166
2491,1598587.4856971502
2492,1598312.4303550422
2493,1598881.2336775362
2494,1598317.2367763817
2495,1598962.014749378
2496,1599449.4343940318
2497,1599124.421219021
2498,1598876.410741359
2499,1599281.778066218
2500,1598791.488187313
2501,1598821.0622915626
2502,1598973.2916710973
2503,1597687.8255744576
2504,1597383.685736537
2505,1598361.4384726882
2506,1597946.4483475685
2507,1598424.673699379
2508,1597784.649777472
2509,1598898.8837845922
2510,1598812.4079945385
2511,1598644.0037890077
2512,1599178.231122613
2513,1598934.7943281531
2514,1598439.6545150876
2515,1598684.6114566028
2516,1597642.9479566216
2517,1599176.5285839438
2518,1597353.7790587544
2519,1597529.3484678566
2520,1597494.4156661332
2521,1597561.3054549694
2522,1597098.7399843037
2523,1597777.5471020937
2524,1597900.1171170175
2525,1597011.5760679543
2526,1596410.841708064
2527,1597501.9327521026
2528,1599443.1624280214
2529,1597283.6836763024
2530,1597244.9473524094
2531,1596813.8039441109
2532,1598771.6438694
2533,1596350.9444163144
2534,1595799.3770731986
2535,1596859.0318469107
2536,1596973.4366243482
2537,1596519.6316350698
2538,1596165.462093711
2539,1597109.9096598625
2540,1597606.8531775773
2541,1597559.4758996367
2542,1596533.1725533307
2543,1597514.7044406533
2544,1596098.0513012111
2545,1595655.6366888285
2546,1596201.1982682645
2547,1596587.820014
2548,1595655.1146928966
2549,1596628.295628965
2550,1596180.6201669574
2551,1596531.9168350995
2552,1596118.130758077
2553,1595460.359160304
2554,1595419.3977485895
2555,1595401.0735689998
2556,1596402.1822662652
2557,1596776.892634213
2558,1595926.589849621
2559,1595601.6608424485
2560,1596436.6870151162
2561,1595736.4019429386
2562,1596696.0048128068
2563,1594498.2731191218
2564,1595628.4218107462
2565,1595865.4983725548
2566,1594678.1168805659
2567,1595797.6930634975
2568,1594788.9487963319
2569,1593952.3102763891
2570,1595505.8523747027
2571,1595996.8634371161
2572,1594840.6781909764
2573,1595746.7685145438
2574,1594228.8203932345
2575,1595072.4778422415
2576,1594739.6253854334
2577,1594369.120997727
2578,1595194.4857315123
2579,1594956.7042014003
2580,1593980.5604126155
2581,1595148.6317850053
2582,1593996.3813570738
2583,1594253.466213137
2584,1594463.8444299698
2585,1595866.7020859122
2586,1594060.679382354
2587,1595228.1531680226
2588,1594358.4456765354
2589,1593582.6090430915
2590,1594620.499812305
2591,1593807.88339895
2592,1596036.324169159
2593,1594735.532481283
2594,1593226.633632511
2595,1594871.2599067986
2596,1594572.590178758
2597,1594683.9453256726
2598,1594956.0628644526
2599,1595498.6634277701
2600,1594234.0260271132
2601,1594105.2211598158
2602,1593492.486988932
2603,1593183.2080174088
2604,1593747.575276345
2605,1593154.4661861062
2606,1594323.5497766733
2607,1592655.5868417025
2608,1594778.4154360592
2609,1594289.20820719
2610,1592400.242460847
2611,1593017.6484442055
2612,1592872.2175743282
2613,1592426.428051114
2614,1593456.0838956535
2615,1593284.6504769325
2616,1593018.5901243687
2617,1592446.2488710582
2618,1593204.9318901896
2619,1593722.2690779269
2620,1592464.1785513759
2621,1592921.499245584
2622,1591651.1788838208
2623,1591907.4722584784
2624,1592546.4088082016
2625,1592252.120456934
2626,1592050.8472921848
2627,1592671.9193758368
2628,1591488.9111564755
2629,1592667.719675541
2630,1592915.3456713855
2631,1591313.589076966
2632,1591943.9316664934
2633,1591996.8726248145
2634,1591948.529236108
2635,1591524.5753658414
2636,1591684.8303288817
2637,1591401.4074205756
2638,1592409.2159931064
2639,1591526.1410131156
2640,1591550.331111163
2641,1591128.5693256557
2642,1592254.1737781763
2643,1591471.9788243175
2644,1591486.5396602452
2645,1592228.1732450426
2646,1591191.0808215141
2647,1591276.784308225
2648,1591534.768981129
2649,1591291.812073648
2650,1591741.4335325956
2651,1591476.1897716224
2652,1591068.7708012462
2653,1590522.0090919137
2654,1590393.9393411279
2655,1591031.210832566
2656,1590915.3209131062
2657,1590941.4769062102
2658,1591834.1944179535
2659,1590809.4312034547
2660,1590999.4105643332
2661,1590943.7142423093
2662,1590490.9081939757
2663,1590994.798365593
2664,1590056.877214849
2665,1590822.2483367324
2666,1589994.3461887538
2667,1590136.6415788233
2668,1590899.2783544064
2669,1590039.5954486728
2670,1589919.399590075
2671,1590758.6900575757
2672,1590152.5494688153
2673,1590402.3190407157
2674,1590079.536143899
2675,1589803.1224713624
2676,1590896.1988369226
2677,1589240.220959276
2678,1589234.1015478075
2679,1590267.4867825806
2680,1590574.5421671271
2681,1590296.4171301425
2682,1589848.2840105593
2683,1589256.4089998603
2684,1589486.2858065963
2685,1589639.9444722831
2686,1590008.5782371163
2687,1590147.9908381402
2688,1589386.5035298169
2689,1588996.4341230392
2690,1589184.8605242968
2691,1590346.7959994972
2692,1589761.537606597
2693,1590113.3847915828
2694,1589027.5807452798
2695,1590359.8562027812
2696,1588591.3746753335
2697,1589256.4996108413
2698,1589658.4615050256
2699,1588730.750709325
2700,1588968.0691524148
2701,1588547.825559318
2702,1588610.714997381
2703,1589383.7252615094
2704,1590253.80875659
2705,1588050.208766669
2706,1588100.252380997
2707,1589399.6388113797
2708,1588522.872806102
2709,1589298.312244743
2710,1588396.1956390738
2711,1588745.352662325
2712,1589011.870334208
2713,1588044.8554523587
2714,1587606.4849408567
2715,1589296.0719370246
2716,1588887.6448709369
2717,1587685.7331988811
2718,1589382.0569024384
2719,1587542.8594104052
2720,1587782.2439694405
2721,1587815.765410155
2722,1588258.7865430713
2723,1588884.2039212584
2724,1587770.7836787105
2725,1587761.6206419766
2726,1587435.8429417908
2727,1587399.9755460918
2728,1589883.114162296
2729,1588690.5257546306
2730,1587285.6826157868
2731,1588175.471185267
2732,1587581.8033714294
2733,1587937.364628166
2734,1589439.3931746483
2735,1587998.5089914799
2736,1587326.1880600154
2737,1587474.4835629165
2738,1587099.4952854514
2739,1586693.1906906068
2740,1589233.7803035378
2741,1587120.4108230472
2742,1587042.2896901965
2743,1586783.321047306
2744,1587638.5887564719
2745,1587255.909846723
2746,1587078.4137939513
2747,1586387.3463414311
2748,1586634.457370907
2749,1587306.978628993
2750,1586288.7964113653
2751,1586458.072665453
2752,1586823.6797671616
2753,1588161.5864482522
2754,1586229.226725608
2755,1586883.5192248225
2756,1586716.0123109818
2757,1585742.1746736467
2758,1586517.393770337
2759,1585724.6160740852
2760,1585956.661599189
2761,1586188.3291084468
2762,1586101.8271861076
2763,1586702.1248193681
2764,1585771.4919096231
2765,1585761.8530535102
2766,1586110.7684732676
2767,1586161.5200669765
2768,1585958.4727739394
2769,1585293.5511475205
2770,1585477.5421036482
2771,1586035.6514467597
2772,1586451.2785328627
2773,1585617.1030953526
2774,1586011.0400804281
2775,1585602.2980051935
2776,1587023.92583853
2777,1585211.4258946776
2778,1586820.2708482444
2779,1585735.6129164696
2780,1585527.4748245478
2781,1585707.0347034633
2782,1585651.1376358867
2783,1585226.8358495235
2784,1585583.1464578211
2785,1585544.3423536718
2786,1585830.087972641
2787,1585027.2766593397
2788,1586198.8016362786
2789,1585073.5239984095
2790,1585241.373894006
2791,1585145.2426393032
2792,1584630.1758737862
2793,1584548.814238429
2794,1584940.2698220313
2795,1584688.2883022428
2796,1585327.5412251651
2797,1584688.293276012
2798,1584621.899901092
2799,1585223.3992549777
2800,1584389.495481342
2801,1585031.8809340298
2802,1585715.5657108426
2803,1585255.708706051
2804,1584379.0180014074
2805,1585558.4702165127
2806,1584656.496375531
2807,1583952.893141061
2808,1584176.9802149236
2809,1584316.8692584932
2810,1584790.7658093572
2811,1584113.3700568974
2812,1584127.7879385352
2813,1585487.980199784
2814,1585698.823016405
2815,1584207.2757298052
2816,1583590.5960184634
2817,1584063.248264581
2818,1583498.9174141288
2819,1583331.3795917034
2820,1584254.4385771155
2821,1584665.640295148
2822,1585319.2581909597
2823,1585021.2609355748
2824,1583065.4873448014
2825,1583542.240602225
2826,1584216.047519207
2827,1583829.9459351897
2828,1583695.8356477022
2829,1584522.6475049555
2830,1583468.477333963
2831,1583687.1651920676
2832,1583557.5186310709
2833,1583659.231133461
2834,1582637.3219691515
2835,1583507.8854631782
2836,1582916.0874873102
2837,1583107.5491040647
2838,1582598.1669372916
2839,1583924.3521294296
2840,1582804.7227760553
2841,1583296.7447081804
2842,1582906.6690052748
2843,1582942.647803545
2844,1583317.9302631319
2845,1583088.4780335724
2846,1583674.6408962905
2847,1582941.192707628
2848,1582937.5065692067
2849,1582545.8648172617
2850,1582125.967159152
2851,1582579.919326216
2852,1582663.176288098
2853,1583121.5940663218
2854,1583126.3892418742
2855,1582371.7992954552
2856,1583889.2289863527
2857,1581855.62816903
2858,1581954.30368644
2859,1581916.0983554423
2860,1581998.556439191
2861,1582066.3529979289
2862,1582603.8766223192
2863,1583124.1641504169
2864,1581875.758717388
2865,1582357.7358564138
2866,1583067.4974113107
2867,1582265.440042466
2868,1582827.2697947323
2869,1583704.1939320862
2870,1581875.0804314017
2871,1582752.968800366
2872,1584199.7465727925
2873,1582300.7431229353
2874,1581324.2405163646
2875,1582182.0625565946
2876,1581706.3287326992
2877,1581497.119341135
2878,1582217.9349756837
2879,1581603.0555591285
2880,1581780.1751253605
2881,1581717.867401749
2882,1581532.869256109
2883,1581802.004973501
2884,1581696.3593639731
2885,1582646.944142133
2886,1581778.9675599635
2887,1581194.8752493858
2888,1582092.8201068044
2889,1581436.9492064714
2890,1580955.4364397526
2891,1581619.8561601639
2892,1581918.131328702
2893,1580854.6676984131
2894,1581686.4599648416
2895,1580860.365129292
2896,1581118.603669405
2897,1581290.6675471663
2898,1581020.153522253
2899,1582993.5033762753
2900,1580358.493629247
2901,1581479.8019978404
2902,1580641.8386934102
2903,1580096.7003053129
2904,1581907.3771858513
2905,1580516.2264742553
2906,1580841.3638381362
2907,1580753.490079999
2908,1581006.4997332096
2909,1580437.8002090752
2910,1580277.9355989993
2911,1580950.9172863364
2912,1580933.3342079222
2913,1580217.3570738435
2914,1580222.343379289
2915,1580400.933453858
2916,1579885.5458117425
2917,1580495.0763509572
2918,1580172.8392448425
2919,1580640.8655762374
2920,1580918.6785531342
2921,1580555.7757406533
2922,1579809.1730213761
2923,1579415.1235413253
2924,1579903.094830066
2925,1580169.6754170358
2926,1581062.9410007298
2927,1580097.2947750986
2928,1580297.99941355
2929,1579604.3393895924
2930,1580993.668339461
2931,1580456.155627489
2932,1579662.8664152026
2933,1580925.1628427505
2934,1580618.241143763
2935,1579930.2817023993
2936,1579396.3660318851
2937,1579778.9816938937
2938,1579832.986146748
2939,1580118.6924739182
2940,1580921.9611366093
2941,1579312.5164567828
2942,1581631.898183465
2943,1580757.1490517855
2944,1579766.664573431
2945,1579446.5634880364
2946,1579109.6962784529
2947,1579229.4959537387
2948,1578915.1326471865
2949,1579938.5827662647
2950,1582304.2589598298
2951,1581145.6992967725
2952,1579195.3394827843
2953,1579434.7574862838
2954,1578687.9620261192
2955,1578120.0533124208
2956,1578517.8377458155
2957,1578708.1471841037
2958,1580491.4412521422
2959,1578772.6481306553
2960,1578644.3175629973
2961,1578438.4837854803
2962,1578951.3113657236
2963,1578001.5769848228
2964,1579571.4960838258
2965,1578754.932291478
2966,1577673.9896444082
2967,1578464.7635666728
2968,1578746.0245638788
2969,1578062.6055392027
2970,1578813.7463593483
2971,1578400.2562066913
2972,1577860.5088731349
2973,1578855.6803763807
2974,1579154.1347043514
2975,1578372.5349891186
2976,1578549.3497784436
2977,1578283.8443565965
2978,1578164.654583335
2979,1578934.4760739803
2980,1578514.4800837636
2981,1578083.0531273484
2982,1578295.5102812648
2983,1578220.8426292539
2984,1578785.9705218077
2985,1577607.7995979488
2986,1578185.1473489404
2987,1578441.800361693
2988,1577477.0337151587
2989,1578942.579011619
2990,1578073.2617705464
2991,1578523.6463421285
2992,1577625.7432069778
2993,1577823.547009617
2994,1578003.4039474726
2995,1577728.3075031042
2996,1578242.27565369
2997,1577193.4195725024
2998,1577449.998516649
2999,1577785.5896144807
3000,1577784.5018187463
3001,1578649.1357719302
3002,1577232.0947286487
3003,1577964.2939754128
3004,1577650.6806598008
3005,1577151.5597116053
3006,1577664.207662642
3007,1577166.2904564142
3008,1577748.2147965431
3009,1577325.1389923692
3010,1576774.940656811
3011,1576844.4442874193
3012,1576575.3542073667
3013,1577772.3739828467
3014,1577479.4270091653
3015,1577844.3204337955
3016,1577031.1761572957
3017,1577631.165413618
3018,1577217.5172879994
3019,1576875.6879404783
3020,1578297.4266448915
3021,1576830.3252095878
3022,1576971.1951051354
3023,1576829.7614156902
3024,1577643.1043317318
3025,1576655.1561041772
3026,1577027.7461030483
3027,1576162.775443703
3028,1577039.3957546055
3029,1577057.1522947848
3030,1576514.2850663662
3031,1576215.7445490658
3032,1576172.8294393718
3033,1576119.0638047755
3034,1576923.3950916827
3035,1576517.9335594177
3036,1577094.9518977702
3037,1576545.039849937
3038,1576819.1075805426
3039,1576777.004078716
3040,1577186.9364029467
3041,1576254.4908513725
3042,1576436.8855061233
3043,1577222.6835030913
3044,1577536.4603676796
3045,1576903.789294958
3046,1576590.6265316904
3047,1575936.8867478967
3048,1576048.6429920793
3049,1575962.6180395484
3050,1576484.8614025712
3051,1575512.3588472009
3052,1575360.1476581097
3053,1575826.3709481955
3054,1576151.6014985144
3055,1576488.8500720263
3056,1575652.240318507
3057,1577034.8011071682
3058,1575847.5303847194
3059,1576589.917844236
3060,1575821.1861675084
3061,1576233.8254809976
3062,1576219.9471684098
3063,1576330.8750721216
3064,1575281.1276910603
3065,1576537.382034123
3066,1576463.7190249264
3067,1575319.2770921588
3068,1576171.491523862
3069,1575464.232623905
3070,1574800.6928323805
3071,1575868.2975713313
3072,1574552.3729714155
3073,1574780.7008053064
3074,1575546.4939266145
3075,1575366.622193873
3076,1575962.988822937
3077,1575366.8841282427
3078,1575569.8623594046
3079,1574867.7855225503
3080,1574545.796853155
3081,1574797.8116232753
3082,1574717.5060350597
3083,1574989.6750466228
3084,1575130.964563489
3085,1574458.2821319997
3086,1576178.5034747124
3087,1575023.5699372292
3088,1575891.815046966
3089,1575134.3562310934
3090,1574267.7009710371
3091,1573972.65121302
3092,1575459.6170175672
3093,1574638.9405744076
3094,1574852.946736157
3095,1574533.9896216094
3096,1575928.7176799476
3097,1574740.1851578057
3098,1574898.4308626056
3099,1574394.6445413232
3100,1574389.1962583065
3101,1574114.429398477
3102,1574228.930027455
3103,1574288.9475087821
3104,1574214.9635788798
3105,1573684.8473043144
3106,1574619.8930416107
3107,1574682.3888073564
3108,1574865.542453885
3109,1574501.3593657315
3110,1574432.2985575795
3111,1573743.9327275753
3112,1573839.9503820539
3113,1573850.4446391463
3114,1573932.6053735018
3115,1573522.728793621
3116,1574188.222011149
3117,1574173.5070194602
3118,1573285.6667889059
3119,1573723.3947442174
3120,1573863.2417867482
3121,1573907.1134978533
3122,1573399.6089422107
3123,1574295.515069306
3124,1573486.3340328634
3125,1573762.329663813
3126,1574144.246395111
3127,1573437.5905633867
3128,1574065.8095350564
3129,1573521.1922382414
3130,1573488.6909841895
3131,1573214.2924381495
3132,1573778.692818135
3133,1573459.9125843942
3134,1573205.8696336746
3135,1573053.1853761077
3136,1572879.7464229465
3137,1573507.8309325278
3138,1573061.9185866714
3139,1573411.018102467
3140,1573797.48431319
3141,1573694.959885627
3142,1573754.2772477567
3143,1572717.4951595962
3144,1572631.9675621986
3145,1572962.4115045369
3146,1573307.039252311
3147,1572538.6648034453
3148,1573810.9073872566
3149,1572451.7078503966
3150,1573183.2580016851
3151,1572907.001748383
3152,1573167.8698794842
3153,1572339.9455804527
3154,1572556.3327534199
3155,1573136.5898094177
3156,1572701.337278545
3157,1572722.0626402795
3158,1573057.9362959564
3159,1572453.0428051949
3160,1572238.1455872655
3161,1572689.4213678837
3162,1572561.1129646301
3163,1572199.9385950863
3164,1572449.552486062
3165,1572328.1038050056
3166,1573605.6098121107
3167,1572296.625578463
3168,1572169.0072933733
3169,1571869.2507497966
3170,1573029.325140059
3171,1573273.870048225
3172,1572062.3102263212
3173,1572804.1324469745
3174,1571952.5930181146
3175,1572607.121470213
3176,1571898.3827324212
3177,1572624.5537917316
3178,1572157.163478434
3179,1572762.0383540988
3180,1572881.1171038747
3181,1572076.4084310234
3182,1572124.951105833
3183,1571584.7683774233
3184,1571491.969597876
3185,1571437.6270450056
3186,1572421.557875514
3187,1571741.1897672117
3188,1571875.2975301743
3189,1572205.569056213
3190,1571561.1705075204
3191,1571737.0645958781
3192,1571391.1928668618
3193,1571546.3193243146
3194,1571048.912986815
3195,1570967.6459324062
3196,1571330.3713331819
3197,1571222.7263101935
3198,1571426.1616022885
3199,1571447.112892449
3200,1571375.1807590127
3201,1571563.766501367
3202,1572277.720690459
3203,1572120.1649380326
3204,1570983.7737590969
3205,1571220.8128563166
3206,1572823.8065984845
3207,1570862.4737206101
3208,1570968.6405555606
3209,1571133.5483171344
3210,1570910.8308504224
3211,1570922.3771229088
3212,1572083.4716390371
3213,1571320.9297894835
3214,1570468.579944402
3215,1571309.3898809254
3216,1571256.9783111215
3217,1570876.3430928588
3218,1571898.666249007
3219,1570334.6329861581
3220,1570760.7978830338
3221,1571047.4016987085
3222,1571569.0666817427
3223,1570518.1709893346
3224,1571171.2161139846
3225,1571566.0408342183
3226,1571496.2244561613
3227,1570886.235393554
3228,1571373.5141900182
3229,1571129.376100719
3230,1571214.3916487098
3231,1571286.3759630024
3232,1570641.440564096
3233,1570326.8121384382
3234,1570338.3182592094
3235,1570620.2843364775
3236,1570329.208812058
3237,1570465.2593884766
3238,1571488.277471155
3239,1571006.1575445533
3240,1569971.9671390355
3241,1569740.6429334283
3242,1570945.0671834946
3243,1570457.2361744642
3244,1570558.5527759194
3245,1569847.4826028347
3246,1570480.970665753
3247,1571478.5079558492
3248,1570364.1289070845
3249,1569731.8899673223
3250,1569883.770976454
3251,1570976.0366393924
3252,1569787.0029941797
3253,1569522.284412682
3254,1570575.2135141194
3255,1571094.0700412989
3256,1570868.137602955
3257,1569615.0888451934
3258,1570012.8429927826
3259,1570049.7448361218
3260,1569760.1317260861
3261,1570140.7387539744
3262,1569847.0300554037
3263,1570121.4739307165
3264,1570035.1211133897
3265,1569323.487662077
3266,1569871.6172258854
3267,1569793.8895134926
3268,1569743.7966004312
3269,1569725.3955212235
3270,1569144.6369581223
3271,1570241.8284901679
3272,1569453.0255993009
3273,1569540.2677552998
3274,1569385.032057047
3275,1569518.300148338
3276,1569985.8158096075
3277,1569151.8613929152
3278,1568624.4070450068
3279,1569998.777139306
3280,1569251.3745715022
3281,1568800.395376563
3282,1569154.3544867039
3283,1570174.8680031896
3284,1569110.7392291427
3285,1570305.5129511952
3286,1568825.8065510392
3287,1569503.5233929753
3288,1569115.5512951612
3289,1569092.0769231021
3290,1569164.9116838872
3291,1569238.7709257007
3292,1569197.6213570237
3293,1569411.642574519
3294,1568754.8859325051
3295,1568584.9346455336
3296,1568741.827900529
3297,1569911.1318761408
3298,1569213.5542883277
3299,1568956.1830630898
3300,1568892.765505135
3301,1568448.9836262465
3302,1569252.7435454726
3303,1568859.7277911007
3304,1569288.4716192484
3305,1568563.3624751568
3306,1568666.4275819063
3307,1568347.4793823361
3308,1568918.3143024445
3309,1568170.4363301992
3310,1569344.1032149196
