"gene","statistic","p.value","p_adj"
"PVRIG",0.429418222694607,6.31939825457481e-10,9.28983668132454e-07
"PLEKHG5",0.425590153393956,9.28671284583379e-10,1.19759122625987e-06
"CACNB1",0.425238488892388,9.6186915795128e-10,1.19759122625987e-06
"C19orf38",0.411808753996684,3.57032792086664e-09,3.1752116309574e-06
"SLC7A14",0.407384079745612,5.43175769071846e-09,3.90167333199454e-06
"HDAC4",0.404479785852065,7.13050189342952e-09,4.59204321936861e-06
"MIA",0.401397035345782,9.49137278775338e-09,5.19736087194249e-06
"REEP6",0.401152094896928,9.70831712960352e-09,5.19736087194249e-06
"OR9A2",0.400810927843168,1.00184724453807e-08,5.19736087194249e-06
"ABCC10",0.398984371924576,1.18484217788656e-08,5.98057094978631e-06
"HS6ST3",0.398148075249205,1.27900626937412e-08,6.12480027867463e-06
"POTEG",0.393191530309194,2.00371515212523e-08,8.35253498023358e-06
"OXLD1",0.393142542219423,2.01255126424562e-08,8.35253498023358e-06
"ADGRL4",0.391636158458975,2.30333816463065e-08,8.96190490888377e-06
"HOXC4",0.391268747785695,2.38017315580702e-08,9.07185997099019e-06
"FAM13A",0.390388711744457,2.57437620737536e-08,9.61581000978843e-06
"MED18",0.387675121486089,3.27401510014475e-08,1.15368879264723e-05
"YY2",0.384130483276253,4.46734830611064e-08,1.51694903572586e-05
"LHX9",0.383572368967795,4.68981726576898e-08,1.56405405813395e-05
"GP1BB",0.383017753808605,4.9214233432915e-08,1.61250004139144e-05
"C2orf50",0.381912022639496,5.41642239063751e-08,1.74408800978528e-05
"CMIP",0.380836034239176,5.94384018762227e-08,1.79043805393603e-05
"TNFSF12",0.380279669505351,6.23557384333224e-08,1.82001891716335e-05
"BHLHA9",0.380006735862343,6.38367232641163e-08,1.82001891716335e-05
"NEU2",0.37991925713061,6.43185096020459e-08,1.82001891716335e-05
"CARD17",0.379226425575282,6.82596445137468e-08,1.83047841048762e-05
"CREM",0.379166940037703,6.86086360752483e-08,1.83047841048762e-05
"RTN4RL2",0.378803028513693,7.07812631861955e-08,1.8456022431134e-05
"SOBP",0.37858083253509,7.21401604986498e-08,1.8456022431134e-05
"CXorf58",0.376768273213575,8.42012294100421e-08,2.09672288061593e-05
"WNT4",0.376178666561692,8.85259955785503e-08,2.17540985976974e-05
"ECRG4",0.375916230366492,9.05188507266247e-08,2.19549357944213e-05
"PHOX2B",0.37511317560918,9.68881801412036e-08,2.29048563584445e-05
"RIBC1",0.373809742506353,1.0815186706044e-07,2.49363490027257e-05
"ADAMDEC1",0.373372348847686,1.12205724811004e-07,2.5555538006955e-05
"ZNF528",0.372457321313756,1.2116331566567e-07,2.70613608004186e-05
"SPANXC",0.369855703832006,1.50538965938791e-07,3.269146195201e-05
"REG3G",0.368825204372187,1.63969761371516e-07,3.47988552656187e-05
"DUSP9",0.368412304758406,1.69667490324379e-07,3.56034836999787e-05
"TTC36",0.367234841029275,1.86977545538095e-07,3.7689203121428e-05
"RPUSD3",0.367189352088773,1.87679154545556e-07,3.7689203121428e-05
"C12orf40",0.366881426953072,1.92495317380851e-07,3.78425531305766e-05
