"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Neuronal System R-HSA-112316",8.35372493316186e-35,9.74879699699989e-32,1.53645895003215,0.589530379154093,2.7539779927466,386,"SYT1;NRGN;SNAP25;TSPAN7;RAB3A;PRKAR1B;STXBP1;SYN2;GRIA2;CAMK2A;SYN1;NPTN;GNB1;CALM1;GABBR2;CAMK2G;GABRB2;PRKCB;KCNAB2;NEFL;VAMP2;ADCY1;SLC1A2;SLC17A7;AP2M1;MAPT;PLCB1;NSF;EPB41L1;STX1A;HSPA8;DLGAP1;GABRA1;GIT1;RTN3;CPLX1;NRXN1;NRXN2;GLUL;MAPK1;KCNC2;GABRA2;CAMK2B;AP2A1;GRIA1;GABRB3;CAMKK2;SLC1A3;DLGAP4;PRKAR2B;SHANK1;CACNB3;CAMK2D;GNG2;KCNQ2;PRKCG;CACNA1B;CACNA2D1;GRIN2B;GLRB;KCNC1;CAMKK1;HCN1;TSPOAP1;GABRG2;GNG3;AP2S1;DLGAP3;SYT7;AP2B1;ARHGEF9;PRKAR1A;CACNA1E;HCN2;PRKCA;ADCY2;ABAT;PTPRS;LRRC4B;APBA1;GABRA4;CACNB1;SHANK3;FLOT1;GABRA3;PRKACB;GABRA5;HOMER1;ARL6IP5;CACNB4;GRIA4;GPRIN1;GRM5;RASGRF2;GAD1;KCNB1;KCNQ5;ARHGEF7;PPFIBP1;KCNA2;GNB2;KCNN1;CACNA2D3;KCNMA1;NLGN2;GNG7;MAPK3;ALDH2;APBA2;KCNV1;SYN3;CACNG3;KCNQ3;GABRB1;SIPA1L1;KCND3;GNB5;SLITRK5;LRRTM4;NLGN4X;SLITRK2;PPFIA2;GRIK5;NTRK3;SLITRK4;DNAJC5;RASGRF1;PPFIA4;CACNB2;NRXN3;SLC6A1;RIMS1;CACNA1A;SLITRK1"
"Expression And Translocation Of Olfactory Receptors R-HSA-9752946",2.95840247425774e-34,1.72622784372939e-31,1.52292160289117,-0.540757561300146,-2.7585382279437,373,"OR2A14;OR4Q3;OR9G4;OR5V1;OR9Q2;OR4F15;OR5D16;OR7D4;OR7C1;RTP2;OR10AD1;OR2B11;OR4N5;OR2A4;OR10T2;OR9Q1;OR1K1;OR2H2;OR2A1;OR4F21;OR2M5;OR2T8;OR7C2;OR10G4;OR6C74;OR10J5;OR4D9;OR4X1;OR1D5;OR2T34;OR4A47;OR5L1;OR4L1;OR5A1;OR7D2;OR14A2;OR4X2;OR2F1;OR2J3;OR4K5;OR4D11;OR10H3;OR4C16;OR8G1;OR5W2;OR2T27;EBF1;OR8K3;OR8H1;OR4C46;OR6F1;OR5B17;OR14A16;OR10D3;OR4C15;OR10A7;OR6P1;OR2J2;OR13C9;OR4A5;OR4N2;OR52M1;OR6T1;OR2G6;OR1I1;OR10A6;OR2V1;OR56A5;OR52E4;OR10K2;OR2T11;OR2A2;OR5B21;OR1C1;OR2AJ1;OR14J1;OR7E24;OR1A2;OR2S2;OR4C5;OR5H15;OR6S1;OR56A1;OR1A1;OR14K1;OR10H2;OR5AS1;OR4F6;OR4F17;OR5H2;OR1L3;OR4K14;OR4S1;OR1E1;OR1F1;OR2AP1;OR51Q1;OR5F1;OR2Z1;OR8B4;OR52D1;OR10AC1;OR13F1;OR51S1;OR2T5;OR11H1;OR52J3;OR1M1;OR10H5;OR2G2;OR10K1;OR9A2;OR1J1;OR5AK2;OR6K2;OR51B2;OR11G2;OR51F2;OR52E2;OR52A1;OR2T1;OR51G2;OR6C3;OR13D1;OR7G1;OR10A3;OR4D2;OR11L1;OR52K1;OR1S2;OR2T12;OR4E1;OR3A2;RTP1;OR12D2;OR5B3;OR4N4;OR52H1;OR1N1;OR4B1;OR5T2;OR10S1;OR51E2;OR5AP2;OR10A4;OR13C8;OR6N2;OR8A1;OR5A2;OR4C3;OR10G7;OR5M11;OR10X1;OR2L5;OR1L4;OR4C13;OR1B1;OR11H6;OR6Y1;OR5AU1;OR2A7;OR2T10;OR2T35;OR6C76;OR10Z1;OR51L1;OR6C70;OR5M8;OR5M10;OR8B2;OR52N5;OR52E6;OR56B1;OR11A1;OR5T1;OR10G9;OR51I1;OR4D10;OR6N1;OR8D4;OR8B8;OR9G9;OR4D5;OR5H14;OR2C1;OR13C4;OR1L8;OR51F1;OR13G1;OR10G6;OR51T1;OR7G2;OR52E1;OR14C36;OR51D1;OR6Q1;OR8S1;OR6C4;OR8B12;OR10A2;OR1L1;OR51A7;OR56B4;OR5D18;OR5L2;OR51E1;OR4D6;OR4K15;OR4A16;OR4K1;OR6C6;OR13C2"
"Olfactory Signaling Pathway R-HSA-381753",5.28915403918086e-32,2.05748092124136e-29,1.46752397671296,-0.528691145847587,-2.6865817596983,381,"OR2A14;OR4Q3;OR9G4;OR5V1;OR9Q2;OR4F15;OR5D16;OR7D4;ANO2;OR7C1;RTP2;OR10AD1;OR2B11;OR4N5;OR2A4;OR10T2;OR9Q1;OR1K1;OR2H2;OR2A1;OR4F21;OR2M5;OR2T8;OR7C2;OR10G4;OR6C74;OR10J5;OR4D9;OR4X1;OR1D5;OR2T34;OR4A47;OR5L1;OR4L1;OR5A1;OR7D2;OR14A2;OR4X2;OR2F1;OR2J3;OR4K5;OR4D11;OR10H3;OR4C16;OR8G1;OR5W2;OR2T27;EBF1;OR8K3;OR8H1;OR4C46;OR6F1;OR5B17;OR14A16;OR10D3;OR4C15;OR10A7;OR6P1;OR2J2;OR13C9;OR4A5;OR4N2;OR52M1;OR6T1;OR2G6;OR1I1;OR10A6;OR2V1;OR56A5;OR52E4;OR10K2;OR2T11;OR2A2;OR5B21;OR1C1;OR2AJ1;OR14J1;OR7E24;OR1A2;OR2S2;OR4C5;OR5H15;OR6S1;OR56A1;OR1A1;OR14K1;OR10H2;OR5AS1;OR4F6;OR4F17;OR5H2;OR1L3;OR4K14;OR4S1;OR1E1;OR1F1;OR2AP1;OR51Q1;OR5F1;OR2Z1;OR8B4;OR52D1;OR10AC1;OR13F1;OR51S1;OR2T5;OR11H1;OR52J3;OR1M1;OR10H5;OR2G2;OR10K1;OR9A2;OR1J1;OR5AK2;OR6K2;OR51B2;OR11G2;OR51F2;OR52E2;OR52A1;OR2T1;OR51G2;OR6C3;OR13D1;OR7G1;OR10A3;OR4D2;OR11L1;OR52K1;OR1S2;OR2T12;OR4E1;OR3A2;RTP1;OR12D2;OR5B3;OR4N4;OR52H1;OR1N1;OR4B1;OR5T2;OR10S1;OR51E2;OR5AP2;OR10A4;OR13C8;OR6N2;OR8A1;OR5A2;CNGA4;OR4C3;OR10G7;OR5M11;OR10X1;OR2L5;OR1L4;OR4C13;OR1B1;OR11H6;OR6Y1;OR5AU1;OR2A7;OR2T10;OR2T35;OR6C76;OR10Z1;OR51L1;OR6C70;OR5M8;OR5M10;OR8B2;OR52N5;OR52E6;OR56B1;OR11A1;OR5T1;OR10G9;OR51I1;OR4D10;OR6N1;OR8D4;OR8B8;OR9G9;OR4D5;OR5H14;OR2C1;OR13C4;OR1L8;OR51F1;OR13G1;OR10G6;OR51T1;OR7G2;OR52E1;OR14C36;OR51D1;OR6Q1;OR8S1;OR6C4;OR8B12;OR10A2;OR1L1;OR51A7;OR56B4;OR5D18;OR5L2;OR51E1;OR4D6;OR4K15;OR4A16;OR4K1;OR6C6;OR13C2"
"Transmission Across Chemical Synapses R-HSA-112315",2.84983847590263e-31,8.31440375344593e-29,1.45334466856494,0.639493674052435,2.84451759244413,246,"SYT1;NRGN;SNAP25;TSPAN7;RAB3A;PRKAR1B;STXBP1;SYN2;GRIA2;CAMK2A;SYN1;NPTN;GNB1;CALM1;GABBR2;CAMK2G;GABRB2;PRKCB;NEFL;VAMP2;ADCY1;SLC1A2;SLC17A7;AP2M1;MAPT;PLCB1;NSF;EPB41L1;STX1A;HSPA8;GABRA1;GIT1;CPLX1;GLUL;MAPK1;GABRA2;CAMK2B;AP2A1;GRIA1;GABRB3;CAMKK2;SLC1A3;PRKAR2B;CACNB3;CAMK2D;GNG2;PRKCG;CACNA1B;CACNA2D1;GRIN2B;GLRB;CAMKK1;TSPOAP1;GABRG2;GNG3;AP2S1;AP2B1;ARHGEF9;PRKAR1A;CACNA1E;PRKCA;ADCY2;ABAT;APBA1;GABRA4;CACNB1;GABRA3;PRKACB;GABRA5;ARL6IP5;CACNB4;GRIA4;GPRIN1;RASGRF2;GAD1;ARHGEF7;GNB2;CACNA2D3;GNG7;MAPK3;ALDH2;SYN3;CACNG3;GABRB1;GNB5;PPFIA2;GRIK5;DNAJC5;RASGRF1;PPFIA4;CACNB2;SLC6A1;RIMS1;CACNA1A"
"Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517",1.06355814113494e-22,2.48234470140895e-20,1.22950405660873,0.659891622472322,2.78631755855319,159,"ATP5F1B;LDHB;BSG;NDUFS5;COX4I1;COX6A1;COX6B1;NDUFB8;COX6C;ATP5MF;ATP5F1A;ATP5MC3;CYCS;ACO2;NDUFA1;ATP5F1D;VDAC1;NDUFAB1;COX5B;UQCRC2;COX8A;COX5A;ATP5PD;MDH2;COX7C;NDUFA5;ATP5PF;NDUFB10;UQCR11;COX7A2L;NDUFA13;NDUFA8;ATP5PB;CCNI;COX7B;NDUFS8;NDUFB9;COA1;UQCRQ;NDUFB2;NDUFB3;NDUFA2;ATP5ME;ATP5PO;PDK2;SDHB;NDUFB4;UQCRB;SDHA;NDUFS3;IDH3G;CS;LDHA;PDHB;NDUFAF4;UQCRC1;NDUFS2;NDUFC1;IDH3A;NDUFB6;NNT;ATP5F1C;SUCLG1;UQCRFS1;NDUFB5;NDUFA9;SLC25A27;NDUFV1;GLO1;UQCR10;PDHA1;TRAP1;NDUFV3;NDUFS4;ATP5MC2;NDUFV2;PDK3;NDUFB1;LRPPRC"
"Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200",1.68644240696375e-21,3.28013048154449e-19,1.20397524075264,0.717446219070642,2.92775147216728,111,"ATP5F1B;NDUFS5;COX4I1;COX6A1;COX6B1;NDUFB8;COX6C;ATP5MF;ATP5F1A;ATP5MC3;CYCS;NDUFA1;ATP5F1D;NDUFAB1;COX5B;UQCRC2;COX8A;COX5A;ATP5PD;COX7C;NDUFA5;ATP5PF;NDUFB10;UQCR11;COX7A2L;NDUFA13;NDUFA8;ATP5PB;CCNI;COX7B;NDUFS8;NDUFB9;COA1;UQCRQ;NDUFB2;NDUFB3;NDUFA2;ATP5ME;ATP5PO;SDHB;NDUFB4;UQCRB;SDHA;NDUFS3;NDUFAF4;UQCRC1;NDUFS2;NDUFC1;NDUFB6;ATP5F1C;UQCRFS1;NDUFB5;NDUFA9;SLC25A27;NDUFV1;UQCR10;TRAP1;NDUFV3;NDUFS4;ATP5MC2;NDUFV2;NDUFB1;LRPPRC"
"Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314",5.39342085295659e-19,8.99160305057191e-17,1.12391496374483,0.609982959123792,2.61886202741331,182,"NRGN;TSPAN7;PRKAR1B;GRIA2;CAMK2A;NPTN;GNB1;CALM1;GABBR2;CAMK2G;GABRB2;PRKCB;NEFL;ADCY1;AP2M1;MAPT;PLCB1;NSF;EPB41L1;GABRA1;GIT1;MAPK1;GABRA2;CAMK2B;AP2A1;GRIA1;GABRB3;CAMKK2;PRKAR2B;CAMK2D;GNG2;PRKCG;GRIN2B;GLRB;CAMKK1;GABRG2;GNG3;AP2S1;AP2B1;ARHGEF9;PRKAR1A;PRKCA;ADCY2;APBA1;GABRA4;GABRA3;PRKACB;GABRA5;GRIA4;GPRIN1;RASGRF2;ARHGEF7;GNB2;GNG7;MAPK3;CACNG3;GABRB1;GNB5"
"Respiratory Electron Transport R-HSA-611105",1.55015434476808e-17,2.26128765043044e-15,1.07686819261983,0.719604808702854,2.81916677126302,89,"NDUFS5;COX4I1;COX6A1;COX6B1;NDUFB8;COX6C;CYCS;NDUFA1;NDUFAB1;COX5B;UQCRC2;COX8A;COX5A;COX7C;NDUFA5;NDUFB10;UQCR11;COX7A2L;NDUFA13;NDUFA8;CCNI;COX7B;NDUFS8;NDUFB9;COA1;UQCRQ;NDUFB2;NDUFB3;NDUFA2;SDHB;NDUFB4;UQCRB;SDHA;NDUFS3;NDUFAF4;UQCRC1;NDUFS2;NDUFC1;NDUFB6;UQCRFS1;NDUFB5;NDUFA9;NDUFV1;UQCR10;TRAP1;NDUFV3;NDUFS4;NDUFV2;NDUFB1;LRPPRC;NDUFA11"
"Keratinization R-HSA-6805567",3.42445500416622e-16,4.4403766554022e-14,1.03769615548758,-0.527550745153944,-2.4948184117589,192,"KRTAP12-3;KRTAP10-3;KRTAP9-2;KRTAP21-1;KRTAP10-1;KRTAP5-1;LCE1D;KRTAP19-1;KRT34;KRTAP10-2;KRTAP12-2;KRT18;PCSK6;PI3;PKP4;LCE5A;KRT12;KRT72;KRT36;KRTAP9-6;KRTAP12-4;KRT75;KRTAP10-7;KRTAP10-6;KRT16;KRT8;KLK14;KRT28;SPINK6;KRTAP29-1;KRTAP8-1;KRT38;KRT6A;KRTAP6-2;FLG;LCE4A;KRT80;KRT10;KRTAP2-3;KRTAP22-1;KRTAP23-1;LCE2A;KRTAP10-12;KRTAP9-3;ST14;SPRR2A;KRTAP20-1;KRT24;KRTAP5-10;LORICRIN;LCE3D;KRTAP3-1;DSC3;KRTAP9-4;SPINK5;KRTAP5-7;LIPN;KRTAP9-1;JUP;KRT84;KRT76;CELA2A;KRT33B;TGM1;KRT83;KRTAP4-4;LCE3A;SPRR2F;KRT20;PERP;KRT85;LCE3E;KRT39;KRTAP13-1;KRTAP11-1;KRT31;KRTAP5-2;KRT77;KRTAP13-3;KRT19;KRTAP19-3"
"Opioid Signaling R-HSA-111885",7.46006075170612e-16,8.70589089724104e-14,1.02766987054358,0.693263065611168,2.707763673179,88,"PPP3R1;PRKAR1B;CAMK2A;GNB1;CALM1;CAMK2G;ADCY1;PLCB1;PPP3CB;GRK2;MAPK1;CAMK2B;CAMKK2;AHCYL1;PRKAR2B;CAMK2D;GNG2;PRKCG;ITPR1;CAMKK1;PDE1B;GNG3;PRKAR1A;GNAQ;PPP2R1A;PRKCA;ADCY2;PPP2CA;PPP3CA;PRKACB;GNB2;GNG7;PPP1R1B;PDE1A;GNB5;PPP2R5D;PPP2CB;PDE4A"
