"gene","statistic","p.value","p_adj"
"PLEKHG3",0.157959471103588,0.0295076900703519,0.0536682899988607
"ASCL2",0.157957721528953,0.0295095132789838,0.0536682899988607
"TSSC4",0.157936726633337,0.0295313992809467,0.0536924078048053
"CLEC2A",0.157936726633337,0.0295313992809467,0.0536924078048053
"DUSP6",0.157929728334799,0.0295386976919092,0.0537004495370482
"HRG",0.157920980461625,0.0295478228697323,0.0537118103869108
"FGA",0.157880740245028,0.0295898296722481,0.0537777013389358
"CRYBG2",0.157866743647951,0.0296044526718024,0.0537990423371199
"UBE2L6",0.157859745349412,0.02961176648323,0.0538051856721745
"RAD52",0.157857995774777,0.0296135951769266,0.0538051856721745
"FOXO3",0.157835251304527,0.0296373769637079,0.0538412440477427
"ZNF257",0.157833501729892,0.0296392070065776,0.0538412440477427
"STEEP1",0.157812506834276,0.0296611750412788,0.0538759098493409
"ACTL10",0.157802009386468,0.0296721642663197,0.0538906291780402
"VHL",0.157796760662564,0.0296776601811366,0.0538953696560586
"NANOGP8",0.157756520445967,0.0297198243841385,0.0539614466457487
"H3C15",0.157667292139599,0.0298135012246982,0.0541210098048662
"DIAPH2",0.157653295542521,0.0298282184566191,0.0541424635917794
"MMP12",0.157606057027385,0.0298779348675091,0.0542221661243416
"DYNLT2",0.157597309154212,0.0298871493610623,0.0542336184869024
"ARHGEF26",0.157586811706404,0.0298982099521873,0.0542484182519237
"ZNF160",0.157572815109327,0.0299129628367984,0.0542699139246208
"ADH6",0.157557068937615,0.0299295672517769,0.0542894908696762
"ZFP69",0.157557068937615,0.0299295672517769,0.0542894908696762
"GPR179",0.157467840631247,0.0300238074701476,0.0544498570899667
"IL4R",0.157459092758073,0.0300330603105891,0.0544594175746084
"TRIM4",0.157457343183439,0.0300349111704041,0.0544594175746084
"ABRAXAS2",0.157439847437092,0.0300534251180434,0.0544876970686903
"GPR15",0.157410104668303,0.0300849211595045,0.05453950568578
"ARHGEF35",0.157406605519033,0.0300886284255874,0.0545409322019093
"OIT3",0.157390859347321,0.0301053159430772,0.0545552959977596
"LILRA6",0.157375113175609,0.0301220113501782,0.0545802545819275
"OXTR",0.157354118279993,0.0301442841707203,0.0546153134625895
"CALML5",0.157338372108281,0.0301609979981929,0.0546402947535407
"FAM118B",0.157317377212665,0.0301832953897609,0.0546700828919769
"MBOAT1",0.157308629339492,0.0301925901159005,0.0546816149151045
"DNAH6",0.157296382317049,0.0302056068313733,0.0546945814604157
"TEPSIN",0.157296382317049,0.0302056068313733,0.0546945814604157
"TBC1D4",0.157280636145337,0.0302223496370636,0.0547176574371656
"CFAP53",0.157278886570702,0.0302242104370208,0.0547176574371656
"PIFO",0.157275387421433,0.0302279323299113,0.0547190912274327
"SYT10",0.157257891675086,0.0302465476549214,0.0547474824581616
"OAF",0.157194906988238,0.0303136437534469,0.0548636118557394
"VPS45",0.15716166507018,0.0303491066973598,0.0549171511171293
"LFNG",0.157084683786254,0.0304313671789991,0.0550606678390803
