"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Viral mRNA Translation R-HSA-192823",1.04183034271855e-08,1.19185391207002e-05,0.747739663149885,0.559429299156537,1.87745613624942,89,"RPS24;RPSA;RPS28;RPS3A;RPL21;RPS4X;RPL7;RPL6;RPL10A;RPL31;RPS11;GRSF1;RPS21;RPL26;RPS10;RPL35;RPS8;RPL37A;BLOC1S6;RPL32;RPS25;RPS27;RPS23;RPL7A;RPL27A;RPL13A;RPL30;RPS15A;RPS27A;RPL5;RPL14;RPS7;RPL38;RPS13;RPL36A;RPS27L;RPL35A;RPL39;RPL4;RPL41;RPL37;RPL34;RPL23A;RPS9;RPS2;RPS12;RPL26L1;PBRM1"
"Eukaryotic Translation Elongation R-HSA-156842",1.65786141567474e-07,4.61463129162217e-05,0.690132458796796,0.542301593281387,1.81862190746435,87,"RPS24;RPSA;RPS28;RPS3A;RPL21;RPS4X;RPL7;RPL6;RPL10A;RPL31;RPS11;EEF1G;RPS21;RPL26;RPS10;RPL35;RPS8;RPL37A;RPL32;RPS25;RPS27;RPS23;RPL7A;RPL27A;RPL13A;RPL30;RPS15A;RPS27A;RPL5;RPL14;RPS7;RPL38;RPS13;RPL36A;RPS27L;RPL35A;RPL39;RPL4;RPL41;RPL37;RPL34;RPL23A;RPS9;RPS2;RPS12;RPL26L1"
"Influenza Viral RNA Transcription And Replication R-HSA-168273",1.59131870510344e-07,4.61463129162217e-05,0.690132458796796,0.487038467201915,1.68429042696805,135,"RPS24;RPSA;RNASE7;RPS28;GTF2F2;RPS3A;RPL21;RPS4X;RPL7;RPL6;POLR2J;RPL10A;RPL31;RPS11;GRSF1;RPS21;RPL26;RPS10;POM121C;RPL35;RPS8;RPL37A;BLOC1S6;RPL32;RPS25;RPS27;RPS23;RPL7A;AAAS;RPL27A;RPL13A;RPL30;NUP58;RPS15A;RPS27A;RPL5;RPL14;NUP133;RPS7;RPL38;RPS13;RPL36A;NUP153;RPS27L;RPL35A;RPL39;RPL4;RPL41;RPL37;RPL34;RPL23A;SEH1L;RPS9;NUP62;RPS2;RPS12;RPL26L1;PBRM1"
"Peptide Chain Elongation R-HSA-156902",9.11655971764242e-08,4.61463129162217e-05,0.704975715167238,0.551505803248176,1.84116074675943,83,"RPS24;RPSA;RPS28;RPS3A;RPL21;RPS4X;RPL7;RPL6;RPL10A;RPL31;RPS11;RPS21;RPL26;RPS10;RPL35;RPS8;RPL37A;RPL32;RPS25;RPS27;RPS23;RPL7A;RPL27A;RPL13A;RPL30;RPS15A;RPS27A;RPL5;RPL14;RPS7;RPL38;RPS13;RPL36A;RPS27L;RPL35A;RPL39;RPL4;RPL41;RPL37;RPL34;RPL23A;RPS9;RPS2;RPS12;RPL26L1"
"Selenocysteine Synthesis R-HSA-2408557",2.01688430577892e-07,4.61463129162217e-05,0.690132458796796,0.539331038589023,1.81000596392682,89,"RPS24;RPSA;RPS28;SECISBP2;RPS3A;RPL21;RPS4X;RPL7;RPL6;RPL10A;RPL31;RPS11;RPS21;RPL26;RPS10;RPL35;RPS8;RPL37A;RPL32;RPS25;RPS27;RPS23;RPL7A;RPL27A;RPL13A;RPL30;RPS15A;RPS27A;RPL5;RPL14;RPS7;RPL38;RPS13;RPL36A;RPS27L;RPL35A;RPL39;RPL4;RPL41;RPL37;RPL34;RPL23A;RPS9;RPS2;RPS12;RPL26L1"
"Eukaryotic Translation Termination R-HSA-72764",3.41698938034072e-07,5.71164173971315e-05,0.674962860011025,0.533928564347087,1.79187515019979,89,"RPS24;RPSA;RPS28;RPS3A;RPL21;RPS4X;RPL7;RPL6;RPL10A;RPL31;RPS11;RPS21;RPL26;RPS10;RPL35;RPS8;RPL37A;RPL32;RPS25;RPS27;RPS23;TRMT112;RPL7A;RPL27A;RPL13A;RPL30;RPS15A;RPS27A;RPL5;RPL14;RPS7;RPL38;RPS13;RPL36A;RPS27L;RPL35A;RPL39;RPL4;RPL41;RPL37;RPL34;RPL23A;RPS9;RPS2;RPS12;RPL26L1"
"rRNA Processing In Nucleus And Cytosol R-HSA-8868773",3.49488567989441e-07,5.71164173971315e-05,0.674962860011025,0.456328591021314,1.60331557447939,187,"FCF1;RPS24;RPSA;RPS28;RPS3A;NOP14;RPL21;RPS4X;RPL7;RPL6;RPL10A;RPL31;RPS11;RPP25;DKC1;RPS21;RPL26;RPS10;RPL35;RPS8;RPL37A;C1D;RPL32;RPS25;RPS27;RPS23;TRMT112;RPL7A;RPL27A;RRP1B;NOC4L;RPP14;RPL13A;DDX49;RPL30;RPS15A;RPS27A;RPL5;RPL14;UTP20;XRN2;DIMT1;RPS7;UTP14C;NOP2;IMP4;WDR18;RPL38;MPHOSPH10;RPS13;PWP2;RPL36A;WDR75;RPS27L;RPL35A;RPP30;UTP6;EXOSC3;RPL39;RPL4;RPL41;RPL37;EXOSC4;RPL34;RPL23A;UTP25;RPS9;DHX37;TSR1;DDX52;TBL3;RPS2;RPS12;PES1;PNO1;RPL26L1;UTP15;CSNK1D;SNU13;WDR12;EXOSC1;RPL19;RPP38"
"Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226",4.21503587744107e-07,5.79014328859293e-05,0.674962860011025,0.456927562481074,1.59920924664099,177,"FCF1;RPS24;RPSA;RPS28;RPS3A;NOP14;RPL21;RPS4X;RPL7;RPL6;RPL10A;RPL31;RPS11;RPP25;RPS21;RPL26;RPS10;RPL35;RPS8;RPL37A;C1D;RPL32;RPS25;RPS27;RPS23;RPL7A;RPL27A;RRP1B;NOC4L;RPP14;RPL13A;DDX49;RPL30;RPS15A;RPS27A;RPL5;RPL14;UTP20;XRN2;RPS7;UTP14C;IMP4;WDR18;RPL38;MPHOSPH10;RPS13;PWP2;RPL36A;WDR75;RPS27L;RPL35A;RPP30;UTP6;EXOSC3;RPL39;RPL4;RPL41;RPL37;EXOSC4;RPL34;RPL23A;UTP25;RPS9;DHX37;TSR1;DDX52;TBL3;RPS2;RPS12;PES1;PNO1;RPL26L1;UTP15;CSNK1D;SNU13;WDR12;EXOSC1;RPL19;RPP38"
"rRNA Processing R-HSA-72312",4.55518265710983e-07,5.79014328859293e-05,0.674962860011025,0.448955019025981,1.57847992978616,197,"FCF1;RPS24;RPSA;RPS28;RPS3A;NOP14;RPL21;RPS4X;RPL7;RPL6;RPL10A;RPL31;RPS11;RPP25;DKC1;RPS21;RPL26;RPS10;RPL35;RPS8;RPL37A;C1D;RPL32;RPS25;RPS27;RPS23;TRMT112;RPL7A;RPL27A;RRP1B;NOC4L;RPP14;RPL13A;DDX49;RPL30;RPS15A;RPS27A;RPL5;RPL14;UTP20;MTERF4;XRN2;DIMT1;RPS7;UTP14C;NOP2;IMP4;WDR18;RPL38;MPHOSPH10;RPS13;PWP2;RPL36A;WDR75;RPS27L;RPL35A;RPP30;UTP6;EXOSC3;RPL39;RPL4;RPL41;RPL37;EXOSC4;RPL34;RPL23A;UTP25;TRMT10C;RPS9;DHX37;TSR1;DDX52;TBL3;RPS2;NSUN4;RPS12;PES1;PNO1;RPL26L1;UTP15;CSNK1D;SNU13;WDR12;EXOSC1;RPL19;RPP38"
"Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012",5.49722906583956e-07,6.28883005132046e-05,0.659444398037935,0.522317765397422,1.76855313600493,97,"RPS24;RPSA;RPS28;RPS3A;RPL21;RPS4X;RPL7;RPL6;RPL10A;RPL31;RPS11;RPS21;RPL26;RPS10;RPL35;RPS8;RPL37A;RPL32;RPS25;RPS27;RPS23;ATF4;RPL7A;RPL27A;EIF2S3;RPL13A;RPL30;RPS15A;RPS27A;RPL5;RPL14;RPS7;RPL38;RPS13;RPL36A;RPS27L;RPL35A;RPL39;RPL4;EIF2S2;RPL41;RPL37;RPL34;RPL23A;RPS9;RPS2;RPS12;RPL26L1"
