"gene","statistic","p.value","p_adj"
"GFAP",0.453380396891006,5.07522197989218e-11,4.73924228482332e-07
"FAM107A",0.442244354341351,1.67904345725094e-10,1.04526052025395e-06
"METTL7A",0.42339093807818,1.15602979587653e-09,5.39750311694751e-06
"GRAMD2B",0.415608830103181,2.47782849512533e-09,9.25518499499213e-06
"TGFB3",0.399694699226251,1.11014251823119e-08,2.96186023864082e-05
"XRCC2",0.391391218010121,2.35429133294673e-08,5.49609311676414e-05
"AQP4",0.389349464411465,2.82338315942468e-08,5.85883376504614e-05
"FCF1",0.378838020006386,7.05695178031625e-08,0.000131795631449186
"CERCAM",0.373902469961991,1.07310698954186e-07,0.000182194055788034
"BRD3",0.370415567715099,1.43691274087606e-07,0.000223631519571678
"OGFRL1",0.368172613033456,1.73061673400283e-07,0.00024862306249413
"DAAM2",0.363777681551173,2.48140326140374e-07,0.000298052561929701
"HIPK2",0.362696444426949,2.7092048414998e-07,0.000298052561929701
"SORBS1",0.362678948680602,2.71305073506367e-07,0.000298052561929701
"ERBIN",0.361800662213999,2.91298097412402e-07,0.000302237959293001
"GOLGA6L6",0.359639937540185,3.46668696973834e-07,0.000340757083404385
"ZNF587",0.357353243492676,4.16191405158583e-07,0.000384315940751094
"HSD3B7",0.356753139392985,4.36538020622273e-07,0.000384315940751094
"CA2",0.356294750838702,4.5271742859949e-07,0.000384315940751094
"CDC25C",0.355629912477529,4.77206846871797e-07,0.000387491959659899
"ZNF761",0.354462946196206,5.23287442773764e-07,0.000391834278090402
"PLPP3",0.35129271695819,6.70951892431653e-07,0.00048194990550206
"C4orf46",0.34855638222957,8.29708659286385e-07,0.000573912552623427
"RPS24",0.347097236984258,9.28441651023377e-07,0.000619270581232593
"ZNF776",0.345865536441453,1.02042512760175e-06,0.00065715378217553
"NACC2",0.345361658946669,1.06050908586499e-06,0.000660202256253819
"AMER2",0.344534110144471,1.12962201241207e-06,0.000668385923892663
"CDK2AP2",0.3443539039571,1.14523182504633e-06,0.000668385923892663
"TECPR2",0.342140692044247,1.35453913258488e-06,0.000766587055762279
"DPYSL3",0.341328889413761,1.44009223465578e-06,0.000791034193365626
"NDRG2",0.339554820734209,1.64534461984014e-06,0.000877955889146698
"SCRG1",0.338394852751425,1.79431930221456e-06,0.000905694791571866
"BDH2",0.337709019494635,1.88835898361361e-06,0.000928078746788628
"DTNA",0.334495050890752,2.39519959588893e-06,0.00112235560189259
"CRABP2",0.334005169993045,2.48301055175677e-06,0.00113104158694169
"HOXB3",0.332729730084373,2.72624153257905e-06,0.00121226873482015
"MAOB",0.331648492960149,2.95004193135546e-06,0.00128127867697662
"SGK1",0.330635489246677,3.17549691960373e-06,0.00132343466637968
"ZNF695",0.330577753283733,3.18882844222989e-06,0.00132343466637968
"GJA1",0.328777440984661,3.63228352211108e-06,0.0014747071099771
"EVX1",0.327594728531626,3.95488711225626e-06,0.00150022118774283
"ARRDC4",0.327456512135487,3.99431807799825e-06,0.00150022118774283
"FOXD4L5",0.327033115073898,4.11744585837778e-06,0.00150779252649144
"GNA13",0.32547074492514,4.60375123677954e-06,0.00163707103941631
"FAM181B",0.325080589781609,4.73344592677666e-06,0.00163707103941631
"LIX1",0.324333521412607,4.99153343455088e-06,0.00169494324406677
"KIF5A",0.323647688155817,5.24018802365723e-06,0.00174760270588969
"ZNF616",0.323212044071785,5.40419677490731e-06,0.00177052972405092
"STUM",0.322967103622932,5.49853951568608e-06,0.00177052972405092
"FOXD4L1",0.321763396274281,5.98534234740183e-06,0.0018690063936878
"ADD3",0.321717907333779,6.00451829199337e-06,0.0018690063936878
"GOLIM4",0.32050720168659,6.53685623883191e-06,0.00200134962485942
"LYRM2",0.32003481653523,6.75646534176595e-06,0.00201202978280288
"HEYL",0.319826617153704,6.85546269795773e-06,0.00201202978280288
"SLC4A1",0.319744387145875,6.89494035657445e-06,0.00201202978280288
"ZNF81",0.317588911195965,8.01009085727662e-06,0.00226661298258331
"PEG10",0.316862837722579,8.42278689950147e-06,0.00234782041992671
"NUTM2G",0.315872578479357,9.01823253958272e-06,0.00247683104278304
"GAREM2",0.314947053497618,9.61064458149846e-06,0.00254964407589697
"ZCCHC2",0.314933056900541,9.6198803969174e-06,0.00254964407589697
"ULBP1",0.313515901446461,1.05998102967831e-05,0.00274569703306285
"RPSA",0.313333945684455,1.07322704762041e-05,0.00274569703306285
"DMRTA2",0.312317442821714,1.15015839443799e-05,0.00289229539704401
"CNP",0.311010510569618,1.25675946527818e-05,0.00304351421781239
"FOSL1",0.31084255140469,1.27111859600217e-05,0.00304351421781239
"EMP3",0.309829547691218,1.36106910173971e-05,0.00321763627140391
"PTPRCAP",0.309092976770023,1.4302201300152e-05,0.00328604737418682
"SOX2",0.308781552485052,1.46044588280513e-05,0.00328604737418682
"TP53INP2",0.308762307164071,1.46233345287956e-05,0.00328604737418682
"STAG2",0.308386148617617,1.49969348072588e-05,0.00328604737418682
"RNASE7",0.308249681796113,1.5134691485651e-05,0.00328604737418682
"RHOU",0.308085221780455,1.53022962195294e-05,0.00328604737418682
"PLP1",0.308079973056551,1.53076741033548e-05,0.00328604737418682
"TP53TG3B",0.307567347688593,1.5841613325859e-05,0.00336202239174707
"EGLN3",0.30721393361239,1.62199255944061e-05,0.00340363292585538
"BCAS1",0.306589335467814,1.69095007278228e-05,0.00350890928436466
"ZNF106",0.304782024870203,1.90642915457881e-05,0.00383731320401071
"RYBP",0.304654305921873,1.92259930018115e-05,0.00383731320401071
"TBCEL",0.304425111644731,1.95194235586323e-05,0.00383731320401071
"PLEKHB1",0.303873995634811,2.02424131936139e-05,0.00390506409081373
"PTTG1IP",0.303730530514769,2.04347279275681e-05,0.00390506409081373
"MGST1",0.303688540723537,2.04913408063689e-05,0.00390506409081373
"GASK1B",0.303223153870715,2.11288001292087e-05,0.00397493338554872
"CLK1",0.302960717675515,2.14964806136443e-05,0.00397493338554872
"UPK3BL2",0.302600305300774,2.2011283933509e-05,0.00403022292884523
"SESN2",0.302374610172902,2.23395644323332e-05,0.00405061849842965
"PLIN4",0.302047439716219,2.28236602341143e-05,0.00407027958591053
"STON2",0.302007199499622,2.28838807303815e-05,0.00407027958591053
"LPAR1",0.301454333915067,2.37265940617912e-05,0.00418035727073596
"GFM2",0.301198896018405,2.41257647118887e-05,0.00421096057718909
"DIPK1A",0.300953955569552,2.45144768146555e-05,0.00423918860176394
"PRDX6",0.30070201682216,2.49204561674144e-05,0.00426985724204249
"BCAR3",0.300180643581029,2.5780843298905e-05,0.00437711844954864
"MT1G",0.300012684416101,2.60639314967575e-05,0.00438531517687786
"EIF4EBP2",0.299629527571109,2.67207406246687e-05,0.00445568349916351
"TMEM63A",0.298399576602938,2.89362083163045e-05,0.00474046163609915
"PLCD3",0.297006915193744,3.16535287183421e-05,0.00514053306385876
"CLIC4",0.29668324388633,3.23186337050313e-05,0.00520330002651004
"SLC9A3R1",0.29594842253977,3.38778155808959e-05,0.00540771011785309
"HSDL2",0.295518027179642,3.48236832542939e-05,0.00547515558696642
"KCTD21",0.295383309932773,3.51248232456245e-05,0.00547515558696642
"SPATA31A6",0.295358815887887,3.51798388539286e-05,0.00547515558696642
"GAB1",0.294650238160847,3.68069520282435e-05,0.00568104657916922
"HSPD1",0.294286326636836,3.76699012409894e-05,0.00576658258669442
"RTP1",0.293983650225039,3.84021192024119e-05,0.00578385466309874
"CLCA1",0.292729205211983,4.15820751411416e-05,0.00620307962980768
"HEPACAM",0.292627729883172,4.18498625699169e-05,0.00620307962980768
"DDAH1",0.29229706027722,4.27337856495067e-05,0.00628422189598572
"ALDH1A1",0.291992634290788,4.35630620510055e-05,0.00635612302237952
"ZHX3",0.291600729572623,4.46529413588104e-05,0.00645533687247414
"OTOL1",0.291501003818447,4.49343431902784e-05,0.00645533687247414
"TRMT12",0.291355789123769,4.53470886349341e-05,0.00646490249882465
