"region","celltype","contrast","full_estimate","full_p_adj","min_loo_estimate","max_loo_estimate","max_abs_delta","n_loo","any_sig_flip","any_direction_flip"
"Arteries","OPC1","Amyloid_effect",-0.332501746181296,0.0829678368258797,-0.400161901935927,-0.171174170871771,0.161327575309524,4,FALSE,FALSE
"Capillaries","Microglia2","Amyloid_effect",0.46325267744933,0.0531419989623194,0.302058175195007,0.595464644916963,0.161194502254322,4,TRUE,FALSE
"Parenchyma","VLMC2","Amyloid_effect",0.337311645515873,0.121748900736941,0.221691631828942,0.497379213875229,0.160067568359356,4,FALSE,FALSE
"Capillaries","VLMC1","Amyloid_effect",-0.156992521706428,0.657132751142943,-0.285032231594451,0.000281936505442945,0.157274458211871,4,FALSE,TRUE
"Arteries","VLMC1","Amyloid_effect",-0.239131207104186,0.119512812061735,-0.352912463114921,-0.0821680095347469,0.156963197569439,4,FALSE,FALSE
"Parenchyma","Microglia3","Amyloid_effect",-0.0643059024258552,0.806009703064333,-0.198192386291194,0.0880695050862139,0.152375407512069,4,FALSE,TRUE
"Parenchyma","OPC3","Amyloid_effect",0.0876162553773881,0.774683157809582,-0.0151666524454771,0.238641801137231,0.151025545759842,4,FALSE,TRUE
"Parenchyma","ExNeuron3","Amyloid_effect",0.00442111795011696,0.969675467789472,-0.0593133018815012,0.153556536461269,0.149135418511152,4,FALSE,TRUE
"Arteries","ExNeuron9","Amyloid_effect",0.1186433785208,0.629050870528468,-0.0288040442764335,0.209013475120024,0.147447422797233,4,FALSE,TRUE
"Parenchyma","ExNeuron13","Amyloid_effect",-0.0108879541208773,0.96017520004342,-0.129181704841691,0.135586969827904,0.146474923948782,4,FALSE,TRUE
"Parenchyma","Endothelial","Amyloid_effect",0.0693385730019458,0.774683157809582,0.00888758313937324,0.214997143104745,0.145658570102799,4,FALSE,FALSE
"Arteries","ExNeuron3","Amyloid_effect",0.307036665901468,0.0829678368258797,0.191524856225876,0.450766334812633,0.143729668911165,4,FALSE,FALSE
"Capillaries","Microglia4","Amyloid_effect",0.381841836467561,0.165892505502387,0.292318837635001,0.523542526488449,0.141700690020889,4,FALSE,FALSE
"Capillaries","Endothelial","Amyloid_effect",0.119023232156863,0.659878102083892,0.0227759973242824,0.257139611690536,0.138116379533673,4,FALSE,FALSE
"Arteries","ExNeuron11","Amyloid_effect",-0.363102484540529,0.0766999624339151,-0.463558063002557,-0.228020488174599,0.13508199636593,4,TRUE,FALSE
"Parenchyma","ExNeuron6","Amyloid_effect",0.360812557854883,0.121748900736941,0.228688952750833,0.48857808981142,0.13212360510405,4,FALSE,FALSE
"Parenchyma","Microglia4","Amyloid_effect",0.0694704295914604,0.774683157809582,-0.0593644509393232,0.173170739072841,0.128834880530784,4,FALSE,TRUE
"Parenchyma","OPC2","Amyloid_effect",0.041042928818245,0.866260757741033,-0.0870886459429216,0.161104327720253,0.128131574761167,4,FALSE,TRUE
"Parenchyma","InhNeuron3","Amyloid_effect",0.0734530394861347,0.830833226003072,0.00594043170693509,0.201396016895415,0.12794297740928,4,FALSE,FALSE
"Parenchyma","Oligodendrocytes6","Amyloid_effect",-0.349956354230067,0.10501954359681,-0.476853457635411,-0.288777729582856,0.126897103405344,4,TRUE,FALSE
"Capillaries","Fibroblast","Amyloid_effect",0.196580663169963,0.514309546502306,0.0878449658567057,0.319882220012936,0.123301556842973,4,FALSE,FALSE
"Parenchyma","Oligodendrocytes1","Amyloid_effect",0.352359408648081,0.165114560412285,0.278652777503794,0.475481008015036,0.123121599366954,4,FALSE,FALSE
"Parenchyma","ExNeuron2","Amyloid_effect",-0.0970476922664367,0.774683157809582,-0.172034645401128,0.0260195698096825,0.123067262076119,4,FALSE,TRUE
"Arteries","Microglia1","Amyloid_effect",0.206252309559602,0.345354393150509,0.114401983206051,0.324842075019679,0.118589765460077,4,FALSE,FALSE
"Capillaries","ExNeuron13","Amyloid_effect",0.12261846263287,0.709555682427483,0.0859032359452495,0.240373995973231,0.117755533340361,4,FALSE,FALSE
"Parenchyma","ExNeuron12","Amyloid_effect",0.50176866036323,0.10501954359681,0.444335834126452,0.615105148705713,0.113336488342482,4,FALSE,FALSE
"Arteries","ExNeuron13","Amyloid_effect",0.27750738902435,0.261856736871984,0.164378667800565,0.361470608601129,0.113128721223786,4,FALSE,FALSE
"Parenchyma","Astrocytes5","Amyloid_effect",-0.210563077325486,0.410099405689024,-0.319687904049926,-0.124377077576047,0.10912482672444,4,FALSE,FALSE
"Parenchyma","Oligodendrocytes3","Amyloid_effect",-0.0785081315504984,0.774683157809582,-0.123992483781961,0.0297136417628279,0.108221773313326,4,FALSE,TRUE
"Parenchyma","SMC","Amyloid_effect",0.270322111469565,0.460671313857428,0.163938104824814,0.359192926285865,0.106384006644751,4,FALSE,FALSE
"Arteries","Endothelial","Amyloid_effect",0.172503539061836,0.320069997232858,0.0686308489070575,0.232595154343861,0.103872690154779,4,FALSE,FALSE
"Parenchyma","ExNeuron8","Amyloid_effect",0.169175832705163,0.436595857756175,0.0980930167249839,0.272247419119079,0.103071586413917,4,FALSE,FALSE
"Arteries","Oligodendrocytes6","Amyloid_effect",0.0423191859796224,0.815892148050451,-0.0604441815840512,0.101167371920612,0.102763367563674,4,FALSE,TRUE
"Parenchyma","ExNeuron1","Amyloid_effect",-0.0145161887902176,0.96017520004342,-0.116388567505683,0.0632477594206707,0.101872378715466,4,FALSE,TRUE
"Parenchyma","Oligodendrocytes4","Amyloid_effect",0.015161979899404,0.96017520004342,-0.0862982066708259,0.106416074673798,0.10146018657023,4,FALSE,TRUE
"Arteries","SMC","Amyloid_effect",0.122125313098259,0.646124013984796,0.0252325720956269,0.183045108934116,0.0968927410026324,4,FALSE,FALSE
"Arteries","Oligodendrocytes3","Amyloid_effect",-0.154709236522483,0.415791539247917,-0.200239056499404,-0.0580995892179151,0.0966096473045676,4,FALSE,FALSE
"Arteries","Microglia2","Amyloid_effect",0.294440759983828,0.058180080713712,0.244804988961902,0.389076756669718,0.0946359966858901,4,TRUE,FALSE
