"region","celltype","contrast","full_estimate","full_p_adj","min_loo_estimate","max_loo_estimate","max_abs_delta","n_loo","any_sig_flip","any_direction_flip"
"Arteries","Astrocytes2","Disease_effect",0.472848595691405,0.217159746855091,0.100489796605003,1.21814465835998,0.745296062668577,4,TRUE,FALSE
"Parenchyma","Astrocytes1","Disease_effect",0.96630942109864,1.9801431682366e-07,0.243866524686562,1.51919402019756,0.722442896412078,4,TRUE,FALSE
"Parenchyma","ExNeuron12","Disease_effect",-0.337995933590243,0.293952391189401,-1.05002853679875,0.0102216410072092,0.712032603208509,4,TRUE,TRUE
"Arteries","InhNeuron4","Disease_effect",2.59407195796378,9.89319557508303e-16,1.8825876807236,3.04132848300605,0.711484277240184,4,FALSE,FALSE
"Parenchyma","ExNeuron10","Disease_effect",1.48409706702584,4.5029587709646e-06,0.79235665805356,1.9151991324546,0.691740408972278,4,FALSE,FALSE
"Arteries","ExNeuron4","Disease_effect",1.52931041689919,1.81225805988172e-11,0.848521365700789,1.85826516490919,0.680789051198398,4,FALSE,FALSE
"Arteries","ExNeuron7","Disease_effect",-0.424276241254441,0.191418074947804,-1.05825358608898,-0.146055682121236,0.633977344834535,4,TRUE,FALSE
"Parenchyma","OPC2","Disease_effect",0.343480984260332,0.337174483978279,0.00248935914211702,0.955190948450071,0.611709964189739,4,TRUE,FALSE
"Parenchyma","InhNeuron2","Disease_effect",0.606131795423943,0.0424629362225544,0.213437465659716,1.21734985895877,0.611218063534827,4,TRUE,FALSE
"Capillaries","ExNeuron2","Disease_effect",-0.106649987803138,0.759896983400643,-0.70204807692658,0.212862837154479,0.595398089123442,4,FALSE,TRUE
"Arteries","ExNeuron1","Disease_effect",-0.0100026180860753,0.969693555118976,-0.151109089656609,0.579590919330742,0.589593537416817,4,TRUE,TRUE
"Parenchyma","ExNeuron4","Disease_effect",1.24514369710226,3.86088292493191e-06,0.841188596186825,1.81629455319493,0.571150856092666,4,FALSE,FALSE
"Parenchyma","Oligodendrocytes4","Disease_effect",0.591842749408201,0.0530319978853418,0.373694292942769,1.16147044967469,0.569627700266486,4,TRUE,FALSE
"Capillaries","Oligodendrocytes4","Disease_effect",0.581780841420548,0.151665430206867,0.304146695271965,1.1428991810458,0.561118339625253,4,TRUE,FALSE
