"region","celltype","contrast","full_estimate","full_p_adj","min_loo_estimate","max_loo_estimate","max_abs_delta","n_loo","any_sig_flip","any_direction_flip"
"Parenchyma","Oligodendrocytes4","AD_Amyloid_vs_Control",0.670289879246844,0.00365609146008533,0.43956748859931,0.815026992150937,0.230722390647534,4,TRUE,FALSE
"Arteries","Oligodendrocytes3","AD_Amyloid_vs_Control",0.857456533682963,7.67046390854733e-05,0.6483458458614,1.08440635215067,0.226949818467703,4,FALSE,FALSE
"Parenchyma","Astrocytes2","AD_Amyloid_vs_Control",1.02265054524316,0.000349177805514423,0.854608900567895,1.24863779482661,0.22598724958345,4,TRUE,FALSE
"Arteries","Oligodendrocytes5","AD_Amyloid_vs_Control",0.676260976752366,0.0177518107281877,0.542531113944392,0.900428429147896,0.22416745239553,4,TRUE,FALSE
"Arteries","ExNeuron12","AD_Amyloid_vs_Control",0.815034681122877,1.32248181893277e-05,0.641471531873739,1.0374620436952,0.222427362572319,4,FALSE,FALSE
"Arteries","Microglia3","AD_Amyloid_vs_Control",0.81044472555174,4.74633784800771e-05,0.663190388999416,1.02933957925117,0.218894853699425,4,FALSE,FALSE
"Parenchyma","Astrocytes1","AD_Amyloid_vs_Control",0.926239552221612,0.00094557260889458,0.709653223215781,1.09053691575571,0.216586329005831,4,TRUE,FALSE
"Arteries","InhNeuron1","AD_Amyloid_vs_Control",0.963792261357299,2.24264314064244e-05,0.758192761048779,1.17702305750471,0.213230796147409,4,FALSE,FALSE
"Arteries","InhNeuron3","AD_Amyloid_vs_Control",0.865496358847582,3.10669154970072e-05,0.685330543496486,1.07746700680352,0.211970647955939,4,FALSE,FALSE
"Arteries","ExNeuron7","AD_Amyloid_vs_Control",0.585396837220992,0.00380605221939379,0.374100040220887,0.742709502529216,0.211296797000105,4,TRUE,FALSE
"Arteries","ExNeuron9","AD_Amyloid_vs_Control",0.71996522758224,0.000575159490067881,0.51618207642343,0.881085949078654,0.20378315115881,4,FALSE,FALSE
"Capillaries","Astrocytes3","AD_Amyloid_vs_Control",0.868297749132036,0.00161314099808353,0.698690572381286,1.072009623488,0.203711874355961,4,FALSE,FALSE
"Parenchyma","Astrocytes3","AD_Amyloid_vs_Control",0.68226240955845,0.000915849073032094,0.483902611455968,0.767179116145892,0.198359798102482,4,TRUE,FALSE
"Arteries","InhNeuron4","AD_Amyloid_vs_Control",0.878408862386944,1.2839129387978e-05,0.699053368178748,1.07609482191468,0.197685959527735,4,FALSE,FALSE
"Capillaries","Microglia4","AD_Amyloid_vs_Control",0.881192706276993,0.00104890313065213,0.710637216812754,1.07638739228394,0.195194686006943,4,FALSE,FALSE
"Arteries","Astrocytes3","AD_Amyloid_vs_Control",0.822859923820775,3.36063610509353e-06,0.737436894496415,1.01738019865935,0.194520274838571,4,FALSE,FALSE
