"gene","statistic","p.value","p_adj"
"FBXL16",0.607148761957249,1.59908784900233e-20,2.2729593597778e-16
"DIRAS2",0.604835824290219,2.43409655148618e-20,2.2729593597778e-16
"RAB6B",0.591511063872596,2.56583011601441e-19,1.5973147748895e-15
"NCS1",0.572697887826022,5.96410866476139e-18,2.78464233557709e-14
"BSCL2",0.566018011870864,1.73766689612483e-17,6.49053339040548e-14
"CAMK2A",0.562181194697039,3.17701706134428e-17,9.88899510627763e-14
"FXYD7",0.554393837998137,1.055865879871e-16,2.81705016749583e-13
"IDS",0.55033132569644,1.95145963026597e-16,4.5556825068559e-13
"ENC1",0.545953889960503,3.7477532847109e-16,7.77700448280676e-13
"NRGN",0.544227059796087,4.83550252848612e-16,9.03078452220068e-13
"DLG4",0.540329007510049,8.54953409196082e-16,1.45155544274055e-12
"PRKAR1B",0.53569963302672,1.66630546139126e-15,2.39384006130332e-12
"ATRNL1",0.53339019450896,2.31569866140002e-15,3.04804252643138e-12
"DMTN",0.532998289790795,2.44809583939124e-15,3.04804252643138e-12
"NCDN",0.528435399143583,4.65239543078529e-15,5.43050856658413e-12
"SNCB",0.52388300594418,8.74461184552973e-15,9.3525087239918e-12
"KCNAB2",0.52340712164355,9.33584848593534e-15,9.3525087239918e-12
"SHANK1",0.523268905247412,9.51476042813473e-15,9.3525087239918e-12
"OLFM1",0.516060657752584,2.53047821218607e-14,2.36296055453935e-11
"LMO3",0.513411801755698,3.6041713795874e-14,3.20530974691306e-11
"PSD",0.512591251252039,4.01900472731943e-14,3.26797713437033e-11
"SEPTIN3",0.512580753804231,4.02460238222947e-14,3.26797713437033e-11
"NEFL",0.511742707554226,4.49689160783807e-14,3.49933115283266e-11
"CAMK2B",0.5095662367087,5.99031430181809e-14,4.47500439603019e-11
"PLEKHG5",0.508819168339697,6.60682900314816e-14,4.74573609472288e-11
"RGS4",0.508331037016625,7.04262879257736e-14,4.8714124196361e-11
"RTN1",0.50562619463143,1.00152009341508e-13,6.61863905208509e-11
"AMPH",0.503981594474843,1.2387507337808e-13,7.71163623469672e-11
"KIF5A",0.500003061755611,2.06202909852775e-13,1.23245678698298e-10
"PHACTR1",0.499815857269701,2.11172719979949e-13,1.23245678698298e-10
"AGAP2",0.499151018908528,2.29783668672267e-13,1.30043630185553e-10
"SLC1A2",0.495165487890757,3.79803092176425e-13,2.05840573102968e-10
"NSMF",0.495041268091695,3.8575819547033e-13,2.05840573102968e-10
"CHGA",0.494731593381359,4.01002765138766e-13,2.08031323381433e-10
"SLC8A2",0.49430819631977,4.22798548938223e-13,2.12802477968385e-10
"PACSIN1",0.494117492684591,4.32988550160562e-13,2.12802477968385e-10
"HPCAL4",0.49304850258281,4.94692340897527e-13,2.36894209194929e-10
"SYN2",0.490240435294169,7.00433903586074e-13,3.27032589584338e-10
"BAIAP3",0.489047225393326,8.11200336151485e-13,3.69511645804028e-10
"SLC8A1",0.487547839931417,9.74766479467443e-13,4.3344616120319e-10
"CALM1",0.486149929798318,1.15591334096716e-12,5.02042733858203e-10
"LY6H",0.485222655241944,1.29372824967917e-12,5.49128836159277e-10
"RUNDC3A",0.484045191512813,1.49192734493555e-12,6.19183002089252e-10
"THY1",0.483051433120323,1.68193943309831e-12,6.82867409837915e-10
"SLC12A5",0.48238309560988,1.82276238951246e-12,7.24295965670951e-10
"EHD3",0.482096165369794,1.88668133611955e-12,7.34076263195181e-10
"MAPK1",0.481809235129709,1.9527791204856e-12,7.44287813350798e-10
"ADCY1",0.479349333193367,2.61994224644505e-12,9.78600827892157e-10
"NELL2",0.477905934119767,3.10966576600857e-12,1.13874740874463e-09
"PLD3",0.477501782379159,3.2620418756836e-12,1.149469699439e-09
"SYT1",0.474639478276844,4.56933065105081e-12,1.58031146738935e-09
"GP1BB",0.472879406194369,5.61282333271085e-12,1.90591070112196e-09
"BTBD2",0.471668700547179,6.46149536955133e-12,2.12183776488198e-09
"TUBA4A",0.471649455226198,6.47594520230633e-12,2.12183776488198e-09
"FAM171B",0.47098286729039,6.99628584417639e-12,2.2528040418248e-09
"BEX1",0.467530956536192,1.04117714562269e-11,3.24929002236237e-09
"PKIA",0.467508212065941,1.0438927036932e-11,3.24929002236237e-09
"DNM1",0.467266770766357,1.07314701725778e-11,3.28558913021416e-09
"PIP5K1C",0.464395718790869,1.48825457350315e-11,4.48300684108788e-09
"CAMKV",0.462483433715178,1.84730558095373e-11,5.4762347666495e-09
"FUT9",0.461832591951082,1.987704489378e-11,5.80037016306618e-09
"PDZD4",0.461613895121748,2.03716703519818e-11,5.85325100759403e-09
"PHYHIP",0.461218491254314,2.12964648336127e-11,6.02625420049318e-09
"PCSK1N",0.461013791022058,2.17911176867769e-11,6.07419274504844e-09
"CA11",0.459974543689066,2.44796144496687e-11,6.72325410973548e-09
"ATP1A2",0.457917043918697,3.07845824024036e-11,8.3323603035839e-09
"ABR",0.457574127290303,3.19784144486817e-11,8.53184097490828e-09
"SEPTIN5",0.456939031697918,3.43092273455174e-11,9.02477647753357e-09
"ADGRL1",0.455359165802814,4.08455538226872e-11,1.05948828221182e-08
"CAMK2G",0.45002296316708,7.31299578597082e-11,1.87092478491495e-08
"SHC3",0.449384368425427,7.83563263116378e-11,1.97754425702182e-08
"MAP2",0.449062446692648,8.1126566595698e-11,2.02015967698834e-08
"SREBF2",0.448206904696296,8.89584652157594e-11,2.1660615796535e-08
"YWHAG",0.448030197658194,9.06651100968934e-11,2.1660615796535e-08
"JPH4",0.447318120781885,9.78698751978132e-11,2.28477223649295e-08
"CABP1",0.446831739033447,1.03106994890296e-10,2.37731634144588e-08
"DKK3",0.445990193634173,1.12816933616567e-10,2.56947445393049e-08
"PDE4DIP",0.445825733618514,1.14815436460432e-10,2.58348565221087e-08
"PI4KA",0.445066418227068,1.24496420214879e-10,2.76717800851155e-08
"RASD1",0.444957944599719,1.25942455945321e-10,2.76717800851155e-08
"RIMS3",0.443519794250023,1.46723091902289e-10,3.18627960972925e-08
"TMEM130",0.442522536708263,1.63045766233192e-10,3.5000491151392e-08
"SYNPO",0.441213854881532,1.87155092664549e-10,3.92731293326193e-08
"GABRB2",0.441213854881532,1.87155092664549e-10,3.92731293326193e-08
"RAP1GAP",0.440298827347601,2.06028349110668e-10,4.27531716443426e-08
"TMEM59L",0.44014486477975,2.09380144472336e-10,4.29712481117071e-08
"KIF3C",0.438101361606459,2.59194580045097e-10,5.26164997491546e-08
"SPTBN2",0.437816180941009,2.67000689196021e-10,5.32025782224016e-08
"PPP3R1",0.437788187746854,2.67779093644557e-10,5.32025782224016e-08
"NRSN1",0.436428768255718,3.0834371883693e-10,5.99857009687345e-08
"GRIN1",0.436162832911248,3.16947313022894e-10,6.10237940001606e-08
"HPCA",0.436008870343398,3.22034134135272e-10,6.12692138491711e-08
"STMN2",0.435926640335568,3.24783260391301e-10,6.12692138491711e-08
"STXBP1",0.435209314735355,3.49748780136805e-10,6.53190821783497e-08
"H4C12",0.434549725098086,3.74337954126792e-10,6.9219164666059e-08
"VSNL1",0.43384289694568,4.02545075228689e-10,7.37052139703038e-08
"CHN1",0.433566464153403,4.14127327187305e-10,7.50897277917487e-08
"KIFC2",0.433120322621563,4.33503924047516e-10,7.78473008222251e-08
"CADM3",0.432639189597029,4.55383645392694e-10,8.09975710605138e-08
"BSN",0.432420492767696,4.65678869588639e-10,8.20473449852587e-08
"EIF4A2",0.432096821460282,4.81330421264671e-10,8.4012401378869e-08
"NRXN2",0.43184488271289,4.93864534928364e-10,8.54019819844641e-08
"SNRPN",0.431068071575098,5.34532534949477e-10,9.07539056610585e-08
"SYNGR3",0.429049062446693,6.55978345980017e-10,1.10369834139845e-07
"CACNB1",0.428811120296378,6.71938840579855e-10,1.12045801666691e-07
"PFN2",0.428158528957647,7.17665519062649e-10,1.18611692336407e-07
"CNKSR2",0.425861337462329,9.03830565540305e-10,1.48069645982726e-07
"TSPYL1",0.425742366387172,9.14648257941525e-10,1.48344148837709e-07
"PKD1",0.425668884252516,9.21392228805648e-10,1.48344148837709e-07
"SLC17A7",0.425170255481636,9.68442183105691e-10,1.54586548817794e-07
"TLE5",0.42444068285898,1.04149488337181e-09,1.64838630863152e-07
"GNB1",0.423590389586532,1.13337004107e-09,1.77774181668432e-07
"SLC35F1",0.423511658727972,1.14226289356456e-09,1.77774181668432e-07
"DYNLL1",0.421958036452387,1.33219956800668e-09,2.03539699335586e-07
"MAPK8IP1",0.421956286877753,1.33242976622359e-09,2.03539699335586e-07
"KCNQ2",0.421895051765539,1.34051097763317e-09,2.03539699335586e-07
"RBFOX3",0.421427915338083,1.40373804805924e-09,2.11421062786729e-07
"ZMIZ2",0.421037760194553,1.45874665794982e-09,2.17948420670967e-07
"SLC25A4",0.42078932059643,1.49485444743909e-09,2.21570648098194e-07
"ATP2B1",0.420628359730041,1.51870785117347e-09,2.21694074030845e-07
"CYFIP2",0.420584620364174,1.5252530729676e-09,2.21694074030845e-07
"TBR1",0.420544380147577,1.53129875508562e-09,2.21694074030845e-07
"NPTN",0.41997226924204,1.61979942981212e-09,2.32702878085931e-07
"LZTS3",0.41918845980571,1.74911223049222e-09,2.49361984860096e-07
"FAM168A",0.417652333276472,2.03208800282361e-09,2.86126764075489e-07
"FAM171A2",0.417624340082317,2.03763437684944e-09,2.86126764075489e-07
"KHDRBS3",0.417535111775949,2.05541124605462e-09,2.86469107696389e-07
"CEP170B",0.415766291820301,2.44036682050943e-09,3.35119784851722e-07
"MAPT",0.415579087334392,2.48496669906696e-09,3.38753562567697e-07
"CEND1",0.415451368386061,2.51584544929011e-09,3.40477750803928e-07
"GABBR2",0.415082208138146,2.60719622751098e-09,3.47557051323818e-07
"H4C4",0.415015724302029,2.62398502016804e-09,3.47557051323818e-07
"PTPRN",0.414553836598477,2.74353991600853e-09,3.60833461066024e-07
"NR1D2",0.414440114247224,2.77377336508607e-09,3.62258680883548e-07
"SLIT1",0.412701037060365,3.27820967979306e-09,4.25165583193161e-07
"GPI",0.41196446613917,3.517601289448e-09,4.53067046080902e-07
"MAST1",0.409959453607842,4.25789667008724e-09,5.44660809661297e-07
"UCHL1",0.409478320583308,4.45675381193477e-09,5.63831310158688e-07
"ARHGAP32",0.409410087172556,4.48567125514507e-09,5.63831310158688e-07
"RIDA",0.409380344403767,4.49833289856739e-09,5.63831310158688e-07
"EPB41L1",0.408776741154807,4.76287053292728e-09,5.92503100153056e-07
"TSPAN7",0.408715506042593,4.79053159793914e-09,5.92503100153056e-07
"STMN3",0.408253618339041,5.00422889662403e-09,6.14861703114147e-07
"GRIA2",0.407174130789452,5.54014935017704e-09,6.76260321986316e-07
"PSD3",0.406831214161057,5.72169218232029e-09,6.89408536754927e-07
"SAMD14",0.406647508824417,5.82129492147356e-09,6.96913486881027e-07
"CADPS",0.405781469380257,6.3138267981143e-09,7.51063880774413e-07
"OTUB1",0.405183114855201,6.67735399333681e-09,7.81967203026074e-07
"EPHB6",0.404757968218977,6.9478335868277e-09,8.05948696072014e-07
"SYNGR1",0.404357315627638,7.2123826813785e-09,8.31471968872993e-07
"EZR",0.404187606888075,7.32734669587408e-09,8.39543109767757e-07
"ATP2A2",0.404066886238283,7.41019899258245e-09,8.43859002350426e-07
"PRKCB",0.403632991728886,7.71551253923035e-09,8.73302498076763e-07
"LMTK2",0.403074877420427,8.12611346020091e-09,9.07911535711241e-07
"GRIA1",0.403020640606752,8.16712026127054e-09,9.07911535711241e-07
"TPI1",0.402859679740363,8.28999626474475e-09,9.16118167102798e-07
"ST6GALNAC6",0.402124858393803,8.87396641963476e-09,9.74883510900582e-07
"AKT3",0.401767945168331,9.17173090870711e-09,1.00170319561996e-06
"CLU",0.400933398067595,9.90605119606445e-09,1.0756128612657e-06
"TOLLIP",0.400823174865611,1.00071752020111e-08,1.08031216227029e-06
"PTPRU",0.400641219103605,1.01762913415982e-08,1.09225527066488e-06
"SOBP",0.400056861175627,1.07382526495535e-08,1.14332855615648e-06
"SORBS1",0.400020120108299,1.07745676742097e-08,1.14332855615648e-06
"RAB3A",0.399579227300363,1.12196882525618e-08,1.18324674628568e-06
"L1CAM",0.399523240912053,1.12774641699963e-08,1.18324674628568e-06
"CALY",0.399453257926667,1.13500874504676e-08,1.18421359343538e-06
"PDXP",0.39843850463856,1.24551556160743e-08,1.29229159047669e-06
"CDK5R1",0.397854146710581,1.3137833428308e-08,1.35559213871315e-06
"SNAP25",0.396512222965791,1.48447408475549e-08,1.5120174255443e-06
"PDE2A",0.396473732323829,1.48967234043773e-08,1.5120174255443e-06
"PRRT2",0.396013594194911,1.55318921242898e-08,1.55953557695288e-06
"NAPB",0.395821140985098,1.58052207752328e-08,1.57849359999063e-06
"MICAL2",0.395740660551903,1.59208907855266e-08,1.58158806548135e-06
"GDA",0.394223779343647,1.82598316239516e-08,1.80434188047048e-06
"MAP2K1",0.394110056992394,1.84479323475765e-08,1.81333465538599e-06
"ITPKA",0.3939438474021,1.87262095863359e-08,1.83105073421157e-06
"ATP6V1A",0.393637671841034,1.92494443527045e-08,1.86388096662005e-06
"ATP1A3",0.393630673542495,1.92615670677698e-08,1.86388096662005e-06
"PLEKHM2",0.39352394948978,1.94473520297543e-08,1.87215848715305e-06
"MOAP1",0.392797876016393,2.07578897196241e-08,1.97793034899847e-06
"MAP3K10",0.392740140053449,2.08656750071559e-08,1.97810835753118e-06
"CACNA1E",0.391637908033609,2.30297806111111e-08,2.1722433469349e-06
"NPTX1",0.390845350724105,2.47177754676486e-08,2.30814587316903e-06
"GABBR1",0.389865588928692,2.69695227768861e-08,2.50588461383645e-06
"YWHAH",0.389211248015326,2.85819759764982e-08,2.63934725152221e-06
"PRDX6",0.388112515144755,3.1500334147701e-08,2.88382470854149e-06
"CHD5",0.387965550875443,3.19117852730471e-08,2.9072414719972e-06
"CELF2",0.387675121486089,3.27401510014475e-08,2.9682284471021e-06
"PEG10",0.387598140202163,3.29631631943582e-08,2.97400983486876e-06
"CHGB",0.387515910194334,3.32029950961515e-08,2.98124584815253e-06
"PRNP",0.387428431462601,3.34599783103667e-08,2.98167736251765e-06
"PNCK",0.38740568699235,3.35271067749361e-08,2.98167736251765e-06
"EFHD2",0.386908807796105,3.50263591653852e-08,3.10024779039211e-06
"ABAT",0.3867723409746,3.54492867526651e-08,3.12288150656968e-06
"MAOB",0.38627371220372,3.70367636909233e-08,3.24741126146331e-06
"PFKP",0.385846815992862,3.84500069198891e-08,3.35557163194322e-06
"MCTP1",0.385691103850376,3.8978291226793e-08,3.38585379977482e-06
"SYNPR",0.384511890546611,4.32119181240868e-08,3.73608533552808e-06
"GPRIN1",0.384459403307571,4.34102868820729e-08,3.73608533552808e-06
"CACNA1B",0.381796550713608,5.47079233528305e-08,4.66541176501124e-06
"ARRB1",0.381509620473522,5.60817441917587e-08,4.74358818634431e-06
"SPTBN4",0.381499123025714,5.61326295342736e-08,4.74358818634431e-06
"FAM107A",0.38112646362853,5.79680895013895e-08,4.87663080868446e-06
"ZNF428",0.380620836559112,6.05509004969951e-08,5.07107003444789e-06
"FXYD1",0.37902697406693,6.94365686286276e-08,5.73804139693915e-06
"APBA1",0.378867762775175,7.03900128800234e-08,5.79120652223488e-06
"SGIP1",0.378395377623815,7.32935163907065e-08,6.00363908821419e-06
"GNG2",0.377758532456796,7.73904955979711e-08,6.3115497632651e-06
"REEP5",0.377646559680178,7.81332230760182e-08,6.34441771377268e-06
"SATB2",0.376754276616498,8.43015014097531e-08,6.81564865943094e-06
"DDAH1",0.376549576384242,8.5781148370774e-08,6.90538244384731e-06
"MYT1L",0.376178666561692,8.85259955785503e-08,7.09575748251075e-06
"R3HDM1",0.376040450165553,8.95702544508315e-08,7.1352798984141e-06
"SCN3B",0.375708030984967,9.21304257194183e-08,7.25421885263073e-06
"MT3",0.375667790768369,9.24450678371233e-08,7.25421885263073e-06
"SERP1",0.375118424333084,9.68451864153225e-08,7.53616958955235e-06
"SLC4A10",0.373799245058545,1.08247491517112e-07,8.33909431407814e-06
"FXYD6",0.37377125186439,1.08502887037963e-07,8.33909431407814e-06
"CLSTN1",0.37327262309351,1.13150215570195e-07,8.66062879503672e-06
"IQSEC1",0.372982193704156,1.15944512000089e-07,8.82047593151444e-06
"DLGAP1",0.37295769965927,1.16183180507205e-07,8.82047593151444e-06
"NGEF",0.372815984113862,1.17573332273254e-07,8.85349308212434e-06
"SPTAN1",0.372805486666054,1.17676939131297e-07,8.85349308212434e-06
"PPP6R1",0.372768745598726,1.18040253665076e-07,8.85349308212434e-06
"DOC2A",0.372243873208326,1.23349481259269e-07,9.21469964799246e-06
"MLLT11",0.370987678620635,1.37002986360603e-07,1.01534435447247e-05
"HSPH1",0.370705997104454,1.40257778044029e-07,1.03535741610683e-05
"GABRA2",0.370296596639942,1.45120924099153e-07,1.06703873168338e-05
"SYT7",0.370161879393073,1.4675626773941e-07,1.07483139462793e-05
"NPIPA1",0.369922187668123,1.49709713439702e-07,1.08967053894018e-05
"EVL",0.369902942347142,1.49949308474848e-07,1.08967053894018e-05
"ACO2",0.369533782099227,1.54617010138694e-07,1.11923538036832e-05
"MAPK10",0.369294090374278,1.57721985692118e-07,1.13730339953127e-05
"TUBB2A",0.369119132910811,1.60026059939298e-07,1.1494794982409e-05
"GIT1",0.368900436081478,1.62951576995359e-07,1.16600906205568e-05
"SNCA",0.367985408547547,1.75757797363605e-07,1.2480808454611e-05
"ZNF106",0.367661737240133,1.8051461495714e-07,1.27700414732559e-05
"CBLN2",0.367481531052763,1.83216253210097e-07,1.29122518677426e-05
"TNFSF12",0.366792198646704,1.93912908789727e-07,1.36147273855524e-05
"MAP1A",0.365934907075717,2.08052785992336e-07,1.45527858846175e-05
"ARHGEF11",0.365871922388869,2.09129721136748e-07,1.4573532358022e-05
"NRCAM",0.365511510014128,2.15395707057295e-07,1.49543874535392e-05
"HDGFL3",0.365198336154522,2.20986194388551e-07,1.52124259269906e-05
"SSX2IP",0.365166843811098,2.21555999793395e-07,1.52124259269906e-05
"PIP4K2B",0.364911405914437,2.2623007587447e-07,1.54764574982843e-05
"CHD3",0.3648186784588,2.27950095387285e-07,1.55372116111421e-05
"LMO4",0.364738198025605,2.29453095985709e-07,1.55827855295604e-05
"ALDOA",0.364636722696794,2.31361724758204e-07,1.56554767086385e-05
"ITM2C",0.364507254173829,2.33818970350318e-07,1.5728115997118e-05
"MAPK8IP3",0.364491508002117,2.3411952490891e-07,1.5728115997118e-05
"ID4",0.364265812874245,2.38468371199536e-07,1.59628505395073e-05
"ANK2",0.364012124552218,2.43449015058588e-07,1.61802626520789e-05
"OXCT1",0.363956138163909,2.44561541362698e-07,1.61965650584743e-05
"TESPA1",0.36350299833353,2.5374709022966e-07,1.67031751466127e-05
"FBXL17",0.363490751311087,2.53999879076783e-07,1.67031751466127e-05
"MAP6",0.362887148062127,2.66762191492382e-07,1.74808796081113e-05
"TMEM14A",0.362012360744794,2.86353811170021e-07,1.86991041168227e-05
"SATB1",0.361856648602309,2.8998262226939e-07,1.88700886881642e-05
"CAMK2N1",0.361023851076207,3.10150686610312e-07,2.01124104969937e-05
"DLGAP3",0.360409750379439,3.25875891204899e-07,2.10590247202169e-05
"SCG5",0.360126319288623,3.33388551841915e-07,2.14702227386193e-05
"CBX7",0.360056336303236,3.35268901861199e-07,2.1470580570029e-05
"FAM163B",0.360040590131524,3.35693377942197e-07,2.1470580570029e-05
"SULT4A1",0.359578702427972,3.48376123368291e-07,2.22057081229563e-05
"MDH1",0.359480726248431,3.51124764836391e-07,2.23047826805593e-05
"KCTD16",0.359228787501039,3.58288370531135e-07,2.2682690196744e-05
"KCNT1",0.359043332589764,3.63650767517963e-07,2.2944397750559e-05
"PLEKHA2",0.35796209546554,3.96477409092929e-07,2.4931353845857e-05
"CACNB4",0.357480962441006,4.11979787016512e-07,2.57328913121083e-05
"DNAJA1",0.357412729030255,4.14224728495416e-07,2.57621430009112e-05
