"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Metabolism Of Nucleotides R-HSA-15869",0.266519823788546,0.916742367833209,0.0808589150280032,0.292348474038723,1.13367703490359,94,"GSR;GMPS;TYMS;ADPRM;NUDT9;ENTPD1;NT5M;GMPR2;ENTPD3;TK1;UPP2;UMPS;ADAL;DCK;IMPDH2;SCO2;AMPD3;AK7;PPY;HPRT1;UCKL1;NME2;NT5E;NT5C2;GMPR;ADA;RRM2;ADK;RRM1;NUDT15;ENTPD4;AMPD1;ITPA;UPP1;ENTPD6;NUDT1;DPYS;TK2;DCTPP1;NT5C3A"
"Hedgehog On State R-HSA-5632684",0.269613259668508,0.922694058748238,0.080419996876154,0.292721932022607,1.12315721592313,84,"PSMA7;GPR161;PSMB9;PSMB4;KIF7;PSMB3;SMURF1;PSMC3;PSMB5;KIF3A;GLI1;PSMA1;PSMA2;GAS8;PSMF1;SMOX;IHH;UBB;EVC;PSMC2;SHH;RBX1;PSMD7;SPOP;SEM1;SUFU;DZIP1"
"Metabolism Of Angiotensinogen To Angiotensins R-HSA-2022377",0.270481144343303,0.922957589031095,0.0891647117820678,0.412276946718857,1.17946957220942,18,"CTSZ;MMP12;CPB1;ACE;CPA4;ATP6AP2"
"Aberrant Regulation Of Mitotic Exit In Cancer Due To RB1 Defects R-HSA-9687136",0.273316062176166,0.923340659340659,0.0883594442500905,0.398968681427886,1.16645655950896,20,"RB1;CDC27;ANAPC1;UBE2C;ANAPC11;ANAPC16;ANAPC4"
"ER-Phagosome Pathway R-HSA-1236974",0.275711159737418,0.923340659340659,0.0787113806986485,0.291243562865444,1.12526705616524,88,"PSMA7;HLA-F;PSMB9;HLA-A;PSMB4;PSMB3;PSMC3;PSMB5;SNAP23;TLR4;IKBKB;SEC14L3;S100A8;PSMA1;PSMA2;PSMF1;LY96;UBB;PSMC2;FGG;IKBKG;SEC14L2;TLR6;HLA-G;S100A9;PSMD7;SEM1"
"Host Interactions Of HIV Factors R-HSA-162909",0.274655355249205,0.923340659340659,0.077274697304471,0.277474597498878,1.11037570525089,128,"PSMA7;NUP54;PSMB9;HLA-A;PSMB4;PSMB3;NUP98;PSMC3;NUP160;PSMB5;SLC25A5;PACS1;NUP88;AP1M2;NUP153;SLC25A4;NUP93;APOBEC3G;AP2A1;CD8B;PSMA1;PSMA2;CDK9;PSMF1;PKN2;SEC13;DOCK2;NUP37;SEH1L;CD247;UBB;PSMC2"
"Insulin Processing R-HSA-264876",0.276729559748428,0.923340659340659,0.0860347242455604,0.364061394195672,1.14370385534293,27,"PCSK1;SLC30A5;CLTRN;EXOC1;EXOC5;STX1A;EXOC2;PCSK2;EXOC7"
"Mitochondrial Biogenesis R-HSA-1592230",0.275409836065574,0.923340659340659,0.0787113806986485,0.289683138706019,1.12094231730397,89,"CREB1;CRTC3;NCOA2;MEF2C;APOO;ATP5F1A;ACSS2;MTX2;CHD9;PPARA;IDH2;CHCHD6;TMEM11;DNAJC11;ATP5F1E;CYCS;DMAC2L;CREBBP;SIRT3;HSPA9;LIN9;ATP5F1D;CARM1;HELZ2;MAPK11;ATP5F1B;TFB1M;GLUD2;IMMT"
"Sema4D In Semaphorin Signaling R-HSA-400685",0.276923076923077,0.923340659340659,0.0870515867946735,0.384112656722676,1.16147878087946,23,"RHOB;MYL9;MYH11;RHOC;ARHGEF12;ARHGEF11;MYH9;RND1;ROCK1;RNMT"
"Transcriptional Regulation By RUNX2 R-HSA-8878166",0.276231263383298,0.923340659340659,0.0774767547848578,0.278663733063669,1.10435275499279,116,"WWTR1;PSMA7;PSMB9;PSMB4;RB1;PSMB3;TWIST2;AKT1;SMURF1;PSMC3;ITGA5;PSMB5;AKT2;LGALS3;MAF;BGLAP;BMP2;ESR1;PSMA1;PSMA2;PSMF1;BAX;IHH;COL1A1;UBB;PSMC2;HAND2"
"tRNA Aminoacylation R-HSA-379724",0.276904474002418,0.923340659340659,0.0838361057159929,0.337603148937589,1.14222539005712,41,"TARS1;WARS1;DARS2;MARS2;SARS2;YARS1;HARS1;KARS1;MARS1;GARS1;YARS2;AIMP1;WARS2"
"HIV Life Cycle R-HSA-162587",0.278361344537815,0.925491991668462,0.0760837160951725,0.273279584436968,1.10781545357189,144,"POLR2H;POLR2G;NUP54;PDCD6IP;RNGTT;NMT2;NELFB;VPS4B;TBP;VPS37B;NUP98;NUP160;GTF2H3;GTF2A1;NELFE;POLR2C;CHMP4C;TAF3;NUP88;NELFA;NUP153;NUP93;TAF9B;XRCC4;CDK9;SEC13;NUP37;POLR2K;SEH1L;ELL;VPS28;LIG4;UBB;GTF2H1;TAF5;MVB12B;MVB12A;TAF1;GTF2B;GTF2H5;LRIG1;RCC1;VTA1;FURIN;NELFCD;CHMP2B;NUP85;GTF2E1"
"Cobalamin (Cbl, Vitamin B12) Transport And Metabolism R-HSA-196741",0.280205655526992,0.928977272727273,0.0865399737444125,0.386267327941776,1.14638209109297,21,"CUBN;CTRB2;TCN1;CBLIF;MTRR;CD320;MMADHC;LDLRAP1;MMACHC;ABCC1"
"Pausing And Recovery Of Tat-mediated HIV Elongation R-HSA-167238",0.284301606922126,0.937231568582263,0.0835990603684159,0.353047007572404,1.14240845444389,31,"POLR2H;POLR2G;NELFB;NELFE;POLR2C;NELFA;CDK9;POLR2K;ELL"
"tRNA Processing R-HSA-72306",0.284004352557127,0.937231568582263,0.0768736734126542,0.284015091518736,1.11049597413581,104,"NUP54;GTPBP3;RTRAF;PRORP;ELAC2;QTRT1;QTRT2;NUP98;NUP160;TRMT5;FTSJ1;NUP88;ALKBH8;NSUN2;TRNT1;NUP153;TRMT6;NUP93;TSEN2;SEC13;NUP37;NLRP2B;SEH1L;THADA"
"Common Pathway Of Fibrin Clot Formation R-HSA-140875",0.291237113402062,0.941129032258064,0.0845557442441281,0.385026455507853,1.15048534394836,22,"SERPINE2;SERPINC1;F8;PRTN3;SERPINA5;FGG;PROCR;F5;FGB;F13A1;FGA;PROS1;FAM110A;SERPIND1"
"ESR-mediated Signaling R-HSA-8939211",0.291752577319588,0.941129032258064,0.0727141077934447,0.262150238264657,1.08930106840932,185,"KCTD6;POLR2H;FOS;H2AC7;CREB1;YY1;POLR2G;PDPK1;MMP7;SPHK1;NCOA2;AKT1;PIK3R2;GNG11;TBP;NCOA3;CXXC5;TFF3;EPGN;GTF2A1;PIK3R3;GNG13;POLR2C;AKT2;PMEPA1;MYB;EGFR;BCL2;GNAT3;HBEGF;ESR1;CDK9;JUND;NRIP1;SMC3;POLR2K;AGO1;KAT5;MOV10;UHMK1;CREBBP;EREG;GREB1;STRN;AREG;CARM1;GNB1;GNB5;GNG3;TNRC6A;KPNA2;H2AC4;CITED1"
"Initial Triggering Of Complement R-HSA-166663",0.292746113989637,0.941129032258064,0.0845557442441281,0.390130191637047,1.14061564799736,20,"FCN2;C1QA;MBL2;C1R;MASP1;PIKFYVE;MASP2"
