"gene","statistic","p.value","p_adj"
"CELF4",0.347223206357954,9.19493921877282e-07,5.69007394632352e-05
"TSPYL2",0.347214458484781,9.20112621433767e-07,5.69007394632352e-05
"CADPS",0.347069243790104,9.30441297413357e-07,5.73495764702701e-05
"OTUB1",0.346966018886658,9.37850599806715e-07,5.76161111907573e-05
"MAPRE2",0.346852296535405,9.46078616749318e-07,5.79310303160992e-05
"FBXO41",0.346603856937282,9.64294129437747e-07,5.88534547757496e-05
"GPRIN1",0.346525126078722,9.70136198694642e-07,5.90171454293848e-05
"CPLX1",0.346362415637698,9.82317089572814e-07,5.94829615715352e-05
"NPTXR",0.346337921592813,9.84163371471642e-07,5.94829615715352e-05
"NRCAM",0.346197955622039,9.94777284438542e-07,5.99305179489491e-05
"PIK3R1",0.345858538142914,1.02097180910103e-06,6.13108344269159e-05
"MCTP1",0.344955757631426,1.09388769822389e-06,6.54789956795816e-05
"CDK5R1",0.34466882739134,1.11808542099227e-06,6.67136208385035e-05
"FAIM2",0.343965498388204,1.17957929563994e-06,7.01586717368522e-05
"ACSL3",0.34359633814029,1.2131345002797e-06,7.19253965943611e-05
"CBX7",0.34309421022014,1.26024069793116e-06,7.4276407604985e-05
"SYT11",0.343088961496236,1.26074219376635e-06,7.4276407604985e-05
"MAGEE1",0.342863266368364,1.28248756355046e-06,7.53199299901522e-05
"SATB1",0.341880005423681,1.38146902210888e-06,8.0878731839829e-05
"C1QTNF4",0.341773281370967,1.39264070765069e-06,8.12779933002632e-05
"PEA15",0.341547586243095,1.41655057309413e-06,8.24158831872459e-05
"FUT9",0.341470604959169,1.42479505827366e-06,8.26381133798725e-05
"ADD2",0.34117842599518,1.45650508689513e-06,8.42157554267906e-05
"NPDC1",0.341027962576599,1.47309626056749e-06,8.49121782788842e-05
"CBX6",0.340693793821377,1.51059117655062e-06,8.68055409638749e-05
"SCN1B",0.34039111740958,1.54533660022502e-06,8.85297740668786e-05
"DLGAP1",0.340244153140268,1.56248081102755e-06,8.92382006934265e-05
"EPN1",0.339528577114689,1.64858068923148e-06,9.38685760734361e-05
"KIF1A",0.339350120501953,1.67074743335584e-06,9.48415777062423e-05
"SSBP3",0.33923289900143,1.68546226350419e-06,9.52357459922609e-05
"CAMK1D",0.339213653680449,1.6878899080873e-06,9.52357459922609e-05
"RNF11",0.338847992581804,1.73465346697022e-06,9.75794823769149e-05
"ATP9A",0.338699278737857,1.75402325489446e-06,9.83727877129397e-05
"KIF3A",0.337686275024385,1.89155672706607e-06,0.000105452875924436
"FGF13",0.337180647954966,1.96399204253045e-06,0.000109011101141308
"CELF2",0.33715965305935,1.9670561728754e-06,0.000109011101141308
"ARHGAP32",0.33687097324463,2.00965265808712e-06,0.000111042227936199
"MATR3",0.336738005572395,2.02956718718936e-06,0.000111811789934951
"TMSB10",0.336680269609451,2.03827270839505e-06,0.000111961120888194
"SCAMP5",0.336444077033771,2.07425810197547e-06,0.000113603649010246
"CELF5",0.335947197837526,2.15194672581198e-06,0.000117513909506621
"NDUFA8",0.335089906266539,2.29254543712691e-06,0.000124826759719481
"PLEKHB2",0.334881706885014,2.32798822813766e-06,0.000126388105083427
"PODXL2",0.334066405105259,2.47186886606757e-06,0.000133810501283124
"DDAH1",0.333837210828117,2.51381659518848e-06,0.000135687973213121
"SSX2IP",0.333352578654315,2.60475799077044e-06,0.000140191528056567
"KIF1B",0.333293093116736,2.61613391132115e-06,0.000140399186574235
"FAM171A2",0.333191617787925,2.63564913987587e-06,0.000141041212998056
"LMTK3",0.332874944779051,2.69744513652548e-06,0.000143935672484999
"LMTK2",0.332551273471637,2.7620307495642e-06,0.000146957221113519
"GABRA1",0.332512782829675,2.76980840822224e-06,0.000146957221113519
"ANK2",0.331928424901696,2.89047876506448e-06,0.000152925159819672
"C1orf115",0.331625748489898,2.95493240891021e-06,0.000155893552736743
"FBXW7",0.331583758698666,2.9639812600426e-06,0.000155930462007199
"SCN2A",0.331389555914218,3.0061763166032e-06,0.000157706036204723
"MIR9-1HG",0.330684477336448,3.16422692662747e-06,0.000165532498828276
"ST6GALNAC6",0.330612744776426,3.18074238880564e-06,0.000165931689534453
"COX6C",0.330425540290517,3.22423090944272e-06,0.000167265934624312
"CALM2",0.330266328998762,3.26166104280443e-06,0.00016873900730032
"HSP90AB1",0.329618986383935,3.41815015045267e-06,0.00017634633207142
"DGKZ",0.328880665888106,3.60534726041251e-06,0.000184982047899627
"MAL2",0.328602483521194,3.67837581852711e-06,0.000188211909004965
"NDUFA13",0.328420527759189,3.72690156574872e-06,0.000190173807764817
