"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"CLEC7A (Dectin-1) Signaling R-HSA-5607764",0.00348058142010037,0.0159287784990476,0.431707695803346,0.428194705129538,1.59865005613517,98,"PPP3R1;CALM1;SKP1;AHCYL1;PPP3CB;UBE2D2;ITPR1;PSMD2;PPP3CA;UBB;PSMB3;PSMD8;PSMD14;PSMD7;UBE2M;PSMC5;PSMC3;PSMB1;PSMC1;CCL22;PSMA1;UBE2V1;PSMA4;PSMA6;CLEC7A;SEM1;PSME3;PSMF1;IL1B;BTRC;PSMB11;PSMB2;PSMC2;PSMB7"
"Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370",0.00354228841502304,0.0161478538294214,0.431707695803346,0.494389018581255,1.67383842538165,55,"MAPK1;KLC1;PIK3R1;SKP1;GRB2;CLTC;PRKAR1A;DCTN1;PPFIBP1;TPM3;MAPK3;BCL11A;RANBP2"
"Nuclear Events Mediated By NFE2L2 R-HSA-9759194",0.00386270728740726,0.0175399976825069,0.431707695803346,0.447965833800601,1.60748529388117,76,"SKP1;PSMD2;UBB;PSMB3;GSK3B;PSMD8;PSMD14;PSMD7;UBL4A;TALDO1;PSMC5;PSMC3;PSMB1;PSMC1;TKT;PSMA1;PSMA4;PSMA6;GSR;TXNRD1;SEM1;PSME3;PRDX1;PSMF1;CDKN2A;BTRC;GCLM;PSMB2;PSMC2;PSMB7;PSMA7;PSMB5;RBX1;PHGDH;CUL1;PSMC6;PSMD9;PSMD11"
"Cdc20:Phospho-APC/C Mediated Degradation Of Cyclin A R-HSA-174184",0.00389475589785445,0.0176143385142065,0.431707695803346,0.463481941606862,1.64923590970581,71,"PSMD2;UBB;PSMB3;PSMD8;ANAPC5;PSMD14;PSMD7;PSMC5;PSMC3;PSMB1;PSMC1;CDC16;ANAPC7;PSMA1;ANAPC16;PSMA4;PSMA6;ANAPC2;SEM1;PSME3;PSMF1;PSMB11;PSMB2;PSMC2;PSMB7;UBE2E1;ANAPC15;PSMA7;PSMB5;PSMC6;BUB1B;PSMD9;UBE2D1;PSMD11;ANAPC11;ANAPC4"
"Switching Of Origins To A Post-Replicative State R-HSA-69052",0.00390926621694899,0.0176143385142065,0.407017918923954,0.430924320454152,1.58512665328267,89,"SKP1;PSMD2;UBB;PSMB3;PSMD8;ANAPC5;PSMD14;PSMD7;PSMC5;PSMC3;PSMB1;PSMC1;CDC16;ANAPC7;PSMA1;ANAPC16;PSMA4;PSMA6;ANAPC2;SEM1;PSME3;PSMF1;MCM6;ORC3;PSMB11;PSMB2;PSMC2;PSMB7;UBE2E1;ANAPC15;PSMA7;PSMB5;RBX1;CUL1;GMNN;PSMC6;PSMD9;UBE2D1;PSMD11;ANAPC11;ANAPC4;CDC6"
"Ubiquitin Mediated Degradation Of Phosphorylated Cdc25A R-HSA-69601",0.00394677927945689,0.0177149669966392,0.407017918923954,0.492542097618939,1.6401485255229,50,"PSMD2;UBB;PSMB3;PSMD8;PSMD14;PSMD7;PSMC5;PSMC3;PSMB1;PSMC1;PSMA1;PSMA4;PSMA6;SEM1;PSME3;PSMF1;PSMB11;PSMB2;PSMC2;PSMB7;PSMA7;PSMB5;PSMC6;PSMD9;PSMD11"
"Nucleotide Excision Repair R-HSA-5696398",0.00398105050162209,0.0177525016438712,0.407017918923954,0.411665553720775,1.5455508332025,103,"COPS8;ERCC3;UBE2V2;CUL4B;UBB;SUMO1;POLR2E;COPS4;MNAT1;HMGN1;PRPF19;RAD23A;XPC;RNF111;PIAS1;DDB1;CETN2;PIAS3;INO80;POLR2A;GPS1;RPA3;COPS5;LRIG1;RFC2;RUVBL1;ERCC4;POLR1A;INO80D;INO80C;CDK7;POLR2K;POLR1B;USP7;ERCC2;PARP1;RBX1;XPA;GTF2H5;GTF2H1;INO80E;INO80B;YY1;COPS7A;POLR2F;POLR2J;LRIG3"
"Signaling By ROBO Receptors R-HSA-376176",0.00398556592176028,0.0177525016438712,0.407017918923954,0.361468079031462,1.47668156577709,205,"NELL2;EVL;PFN2;PPP3CB;PRKACB;SLIT2;RPL41;PRKCA;GPC1;PSMD2;LHX2;FLRT3;UBB;RPS21;PSMB3;RPL31;PSMD8;PSMD14;PSMD7;ELOB;LDB2;NCBP2;RPL38;ARHGEF7;RPL14;RPL35A;CUL2;PSMC5;PSMC3;RPS15;RPL26;PSMB1;RPS25;MAGOH;RPS24;SOS1;PSMC1;FAU;RPL4;PSMA1;NTN1;RPL10A;PSMA4;PSMA6;CLASP1;RPL22L1;SEM1;RPL15;RNPS1;PSME3;PRKACG;RPL37A;ENAH;GSPT1;PSMF1;RPSA;PSMB11;PSMB2;PSMC2;PSMB7;NRP1;RPL27;RBM8A;RPL26L1;EIF4A3;CAP1;RPL23;PSMA7;PSMB5;RBX1"
"Intrinsic Pathway For Apoptosis R-HSA-109606",0.00403087264424689,0.0178860394518484,0.407017918923954,0.489960085033415,1.65884351474001,55,"PPP3R1;YWHAG;YWHAH;MAPK1;DYNLL1;YWHAB;CYCS;AKT3;DYNLL2;YWHAE;MAPK3;MAPK8;TP53BP2;YWHAQ"
"Sealing Of Nuclear Envelope (NE) By ESCRT-III R-HSA-9668328",0.00408154427860748,0.0180422809588444,0.407017918923954,0.56488548828073,1.67023731646047,27,"TUBA4A;TUBB2A;TUBA1C;TUBB2B;TUBB4B;VPS4A;TUBB4A;CHMP4B;TUBA8"
"Signaling By FGFR1 R-HSA-5654736",0.00423896336777602,0.0186674349063948,0.407017918923954,0.495310387276143,1.64528038341436,48,"MAPK1;PIK3R1;FGF13;GRB2;FLRT3;UBB;MAPK3;PPP2R1A;PPP2CA;FLRT2;PPP2CB;SPRED1;SOS1;PLCG1;CBL;FGFRL1;FGF17;FRS3;BRAF;HRAS;ANOS1"
"Signaling By ERBB4 R-HSA-1236394",0.00432402355093328,0.0189704341501471,0.407017918923954,0.479984747245822,1.63188400976593,56,"GABRB2;STMN1;PIK3R1;GABRA1;ADAP1;GRB2;GABRB3;GFAP;GABRB1;UBB;GABRG2;ERBB4;ITCH;SOS1;NCOR1;MXD4;GABRG3;NRG3"
"Defective CFTR Causes Cystic Fibrosis R-HSA-5678895",0.00438952604611362,0.0191856812577326,0.407017918923954,0.474696093970849,1.63624233538711,59,"PSMD2;UBB;PSMB3;VCP;PSMD8;PSMD14;PSMD7;OS9;PSMC5;PSMC3;SEL1L;PSMB1;PSMC1;RNF5;PSMA1;PSMA4;PSMA6;SEM1;PSME3;PSMF1;PSMB11;PSMB2;PSMC2;PSMB7;PSMA7;PSMB5;PSMC6;PSMD9;PSMD11;ERLEC1;ERLIN1;PSMB9"
"AUF1 (hnRNP D0) Binds And Destabilizes mRNA R-HSA-450408",0.00451945760928329,0.0194718006458345,0.407017918923954,0.485952763200887,1.63565771711399,53,"HSPA8;PSMD2;UBB;PSMB3;PSMD8;PSMD14;PSMD7;HNRNPD;PSMC5;PSMC3;PSMB1;PSMC1;PSMA1;PSMA4;PSMA6;SEM1;PSME3;PSMF1;PSMB11;PSMB2;PSMC2;PSMB7;PSMA7;PSMB5;PSMC6;PSMD9;PSMD11"
"FBXL7 Down-Regulates AURKA During Mitotic Entry And In Early Mitosis R-HSA-8854050",0.00451945760928329,0.0194718006458345,0.407017918923954,0.486034220230615,1.63593189153871,53,"SKP1;PSMD2;UBB;PSMB3;PSMD8;PSMD14;PSMD7;PSMC5;PSMC3;PSMB1;PSMC1;PSMA1;PSMA4;PSMA6;SEM1;PSME3;PSMF1;PSMB11;PSMB2;PSMC2;PSMB7;PSMA7;PSMB5;RBX1;CUL1;PSMC6;PSMD9;PSMD11"
"MAP Kinase Activation R-HSA-450294",0.00452172919881846,0.0194718006458345,0.407017918923954,0.46882822368561,1.62023821248236,61,"MAPK1;MAP2K1;MAPK10;MEF2C;SKP1;UBB;MAPK3;MAPK9;PPP2R1A;PPP2CA;PPP2CB;MAPK8;MEF2A;DUSP3;PPP2R5D;MAP2K4;UBE2V1;MAPK14;RPS6KA5;VRK3;MAPK11;BTRC;JUN;RPS6KA2;RIPK2;PPP2R1B;MAP2K7;CUL1;CREB1"
"Negative Regulation Of FGFR3 Signaling R-HSA-5654732",0.00448663944836878,0.0194718006458345,0.407017918923954,0.575102794857927,1.72069758874704,28,"MAPK1;FGF13;GRB2;UBB;MAPK3;PPP2R1A;PPP2CA;PPP2CB;FGFR3;CBL;FGF17"
"CRMPs In Sema3A Signaling R-HSA-399956",0.00457900053262028,0.0195739693097724,0.407017918923954,0.647595880854891,1.6646188350738,16,"CDK5R1;PLXNA2;DPYSL2;DPYSL3;GSK3B;CRMP1;DPYSL4;PLXNA4;FYN;SEMA3A"
"Eicosanoid Ligand-Binding Receptors R-HSA-391903",0.00456919022555601,0.0195739693097724,0.407017918923954,-0.61425354027564,-1.77326223906565,15,"PTGER3;PTGER1;CYSLTR1;PTGFR;TBXA2R;OXER1;CYSLTR2;PTGER4;PTGDR2;LTB4R2"
