"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Translation Initiation Complex Formation R-HSA-72649",1.05017776662335e-28,1.10478701048777e-25,1.38774608305349,-0.736656896743634,-4.91390665492798,57,"RPS16;RPS6;RPS3;RPS12;EIF3A;RPS7;RPS29;EIF4H;RPS17;PABPC1;RPS19;RPS23;RPS27A;RPS14;FAU;RPS13;RPS9;EIF3B;EIF4B;RPS2;EIF4G1;EIF4A1;RPS20;EIF1AX;EIF3G;RPS15;RPS27;EIF3J;RPS25;RPS8;RPS5;EIF3C"
"Ribosomal Scanning And Start Codon Recognition R-HSA-72702",1.28284806223936e-27,6.74778080737902e-25,1.36517960216169,-0.723229682201183,-4.82433974910118,57,"RPS16;RPS6;RPS3;RPS12;EIF3A;RPS7;RPS29;EIF4H;RPS17;RPS19;RPS23;RPS27A;RPS14;FAU;RPS13;RPS9;EIF3B;EIF4B;RPS2;EIF4G1;EIF4A1;RPS20;EIF1AX;EIF3G;RPS15;RPS27;EIF3J;RPS25;RPS8;RPS5;EIF3C"
"mRNA Activation Upon Binding Of Cap-Binding Complex And eIFs, Subsequent Binding To 43S R-HSA-72662",2.91820840957037e-27,1.02331841562268e-24,1.3575740855908,-0.724346252407562,-4.76410450668649,58,"RPS16;RPS6;RPS3;RPS12;EIF3A;RPS7;RPS29;EIF4H;RPS17;PABPC1;RPS19;RPS23;RPS27A;RPS14;FAU;RPS13;RPS9;EIF3B;EIF4B;RPS2;EIF4G1;EIF4A1;RPS20;EIF1AX;EIF3G;RPS15;RPS27;EIF3J;RPS25;RPS8;RPS5;EIF3C"
"Formation Of Ternary Complex, And Subsequently, 43S Complex R-HSA-72695",1.95763463700895e-23,5.14857909533354e-21,1.25451347943706,-0.715836749055821,-4.33999654770825,50,"RPS16;RPS6;RPS3;RPS12;EIF3A;RPS7;RPS29;RPS17;RPS19;RPS23;RPS27A;RPS14;FAU;RPS13;RPS9;EIF3B;RPS2;RPS20;EIF1AX;EIF3G;RPS15;RPS27;EIF3J;RPS25;RPS8;RPS5;EIF3C"
"SARS-CoV-2 Modulates Host Translation Machinery R-HSA-9754678",1.04687468641912e-16,2.20262434022582e-14,1.05746357275086,-0.620161694515508,-3.85118189247518,47,"RPS16;RPS6;SNRPD3;RPS3;RPS12;RPS7;RPS29;RPS17;RPS19;RPS23;RPS27A;RPS14;FAU;RPS13;RPS9;RPS2;SMN1;RPS20;RPS15;RPS27;RPS25;RPS8;RPS5;SNRPG"
"Formation Of ATP By Chemiosmotic Coupling R-HSA-163210",1.07742243336712e-07,1.88908066650368e-05,0.704975715167238,-0.708786515297423,-3.04863792480909,16,"ATP5MC2;ATP5F1A;ATP5MC1;ATP5MC3;ATP5F1B;ATP5MG;ATP5ME;ATP5PO;ATP5PF;ATP5F1D"
"Complex I Biogenesis R-HSA-6799198",1.24244647223051e-06,0.000172171419852078,0.643551836150722,-0.353220017810006,-2.13033791102339,51,"TMEM126B;ACAD9;NDUFV2;NDUFA1;NDUFA10;NDUFB6;NDUFAB1;NDUFAF3;NDUFV1;NDUFS6;NDUFA13;NDUFB8;NDUFA2;NDUFB2;NDUFS5;NDUFS7;NDUFS3;NDUFA3"
"RHO GTPases Activate PKNs R-HSA-5625740",1.30928836389413e-06,0.000172171419852078,0.643551836150722,-0.327511134157302,-2.07532311345925,59,"MYL12B;YWHAE;RNASE1;H3-3B;RHOA;PPP1CB;H2AC6;H2AJ;YWHAQ;MYL6;KDM1A;RHOB;H4C15;H2AC19;H2AZ1;H2BC4;YWHAZ;PPP1R14A;MYH9"
"Prefoldin Mediated Transfer Of Substrate To CCT/TriC R-HSA-389957",6.68968558473783e-06,0.000781949915016022,0.610526878385931,-0.462281625352215,-2.59333834873527,26,"TUBB4B;PFDN2;TUBA1C;TUBB4A;VBP1;TUBA3D;TUBB2B"
"RHO GTPases Activate PAKs R-HSA-5627123",8.45727548590702e-06,0.000889705381117419,0.593325476396405,-0.532280494266902,-2.57998933224755,21,"MYL12B;MYLK;CTTN;RNASE1;PPP1CB;MYL6;CDC42"
"Gene And Protein Expression By JAK-STAT Signaling After Interleukin-12 Stimulation R-HSA-8950505",1.92408991422349e-05,0.00175832983634126,0.575610261071129,-0.389470405767038,-2.38173124152199,35,"PDCD4;HNRNPA2B1;RPLP0;HNRNPDL;TALDO1;SNRPA1;PPIA;CDC42;AURKAIP1"
"RHO GTPases Activate CIT R-HSA-5625900",2.0056994330889e-05,0.00175832983634126,0.575610261071129,-0.519690974441557,-2.48171236541063,19,"MYL12B;RNASE1;CDKN1B;RHOA;PPP1CB;MYL6;RHOB;LLGL1;MYH9"
"Semaphorin Interactions R-HSA-373755",4.72306868190555e-05,0.00382205250258819,0.557332238758646,-0.278976439773943,-1.7874486342488,63,"MYL12B;RNASE1;RHOA;SEMA4D;DPYSL2;SEMA6A;PLXNB3;HSP90AB1;ITGB1;MYL6;PLXNB1;FYN;RHOB;TLN1;HSP90AA1;DPYSL5;CRMP1"
