"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827",5.04451103094841e-46,5.8869443731168e-43,1.76830432671752,0.836107683627514,3.80375107893401,107,"RPL21;RPL32;RPS28;RPS12;RPL30;RPL7;RPS27A;RPL19;RPL37;RPS3A;RPS6;RPS23;RPSA;RPL39;RPS10;RPS27;RPS8;RPL37A;RPL5;RPL34;RPS11;RPL18A;RPS7;RPS24;RPL27A;RPS2;RPS13;RPS9;RPL6;RPL12;RPS4X;RPS14;RPS29;RPL7A;RPS20;RPS19;RPS17;RPL9;RPS16;RPS3;RPL22;RPL36A;RPL35;RPS25;RPL4;RPL26;RPL38;RPL29;RPS15A;RPL28;RPL31;RPS5;RPLP0;RPL14;EIF3L;RPS21;RPL18;RPL10A;EIF3J;EIF3F;FAU;EIF4B;PABPC1;RPLP2;RPL36AL;RPS15;RPL11;RPLP1;UBA52;RPL15;RPL35A"
"GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706",6.95144621072297e-45,4.05616886395685e-42,1.74472588068307,0.828607906649646,3.79584774638861,108,"RPL21;RPL32;RPS28;RPS12;RPL30;RPL7;RPS27A;RPL19;RPL37;RPS3A;RPS6;RPS23;RPSA;RPL39;RPS10;RPS27;RPS8;RPL37A;RPL5;RPL34;RPS11;RPL18A;RPS7;RPS24;RPL27A;RPS2;RPS13;RPS9;RPL6;RPL12;RPS4X;RPS14;RPS29;RPL7A;RPS20;RPS19;RPS17;RPL9;RPS16;RPS3;RPL22;RPL36A;RPL35;RPS25;RPL4;RPL26;RPL38;RPL29;RPS15A;RPL28;RPL31;RPS5;RPLP0;RPL14;EIF3L;RPS21;RPL18;RPL10A;EIF3J;EIF3F;FAU;EIF4B;RPLP2;RPL36AL;RPS15;RPL11;RPLP1;UBA52;RPL15;RPL35A"
"Cap-dependent Translation Initiation R-HSA-72737",2.30876671854605e-44,6.99677903312986e-42,1.73281634980283,0.817610262287821,3.78637280650353,115,"RPL21;RPL32;RPS28;RPS12;RPL30;RPL7;RPS27A;RPL19;RPL37;RPS3A;RPS6;RPS23;RPSA;RPL39;RPS10;RPS27;RPS8;RPL37A;RPL5;RPL34;RPS11;RPL18A;RPS7;RPS24;RPL27A;RPS2;RPS13;RPS9;RPL6;RPL12;RPS4X;RPS14;RPS29;RPL7A;RPS20;RPS19;RPS17;RPL9;RPS16;RPS3;RPL22;RPL36A;RPL35;RPS25;RPL4;RPL26;RPL38;RPL29;RPS15A;RPL28;RPL31;RPS5;RPLP0;RPL14;EIF3L;RPS21;RPL18;RPL10A;EIF3J;EIF3F;FAU;EIF4B;PABPC1;RPLP2;RPL36AL;RPS15;RPL11;RPLP1;UBA52;RPL15;RPL35A"
"Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956",2.39821046551152e-44,6.99677903312986e-42,1.73281634980283,0.860787512375865,3.78027756359099,91,"RPL21;RPL32;RPS28;RPS12;RPL30;RPL7;RPS27A;RPL19;RPL37;RPS3A;RPS6;RPS23;RPSA;RPL39;RPS10;RPS27;RPS8;RPL37A;RPL5;RPL34;RPS11;RPL18A;RPS7;RPS24;RPL27A;RPS2;RPS13;RPS9;RPL6;RPL12;RPS4X;RPS14;RPS29;RPL7A;RPS20;RPS19;RPS17;RPL9;RPS16;RPS3;RPL22;RPL36A;RPL35;RPS25;RPL4;RPL26;RPL38;RPL29;RPS15A;RPL28;RPL31;RPS5;RPLP0;RPL14;RPS21;RPL18;RPL10A;FAU;PABPC1;RPLP2;RPL36AL;RPS15;RPL11;RPLP1;UBA52;RPL15;RPL35A"
"Formation Of A Pool Of Free 40S Subunits R-HSA-72689",5.59429979325324e-44,1.30570957174531e-41,1.72683078321339,0.850476804174685,3.79969146912556,97,"RPL21;RPL32;RPS28;RPS12;RPL30;RPL7;RPS27A;RPL19;RPL37;RPS3A;RPS6;RPS23;RPSA;RPL39;RPS10;RPS27;RPS8;RPL37A;RPL5;RPL34;RPS11;RPL18A;RPS7;RPS24;RPL27A;RPS2;RPS13;RPS9;RPL6;RPL12;RPS4X;RPS14;RPS29;RPL7A;RPS20;RPS19;RPS17;RPL9;RPS16;RPS3;RPL22;RPL36A;RPL35;RPS25;RPL4;RPL26;RPL38;RPL29;RPS15A;RPL28;RPL31;RPS5;RPLP0;RPL14;EIF3L;RPS21;RPL18;RPL10A;EIF3J;EIF3F;FAU;RPLP2;RPL36AL;RPS15;RPL11;RPLP1;UBA52;RPL15;RPL35A"
"Viral mRNA Translation R-HSA-192823",9.39293043680439e-44,1.82692496995845e-41,1.72082439707331,0.860652461657139,3.7827245085339,89,"RPL21;RPL32;RPS28;RPS12;RPL30;RPL7;RPS27A;RPL19;RPL37;RPS3A;RPS6;RPS23;RPSA;RPL39;RPS10;RPS27;RPS8;RPL37A;RPL5;RPL34;RPS11;RPL18A;RPS7;RPS24;RPL27A;RPS2;RPS13;RPS9;RPL6;RPL12;RPS4X;RPS14;RPS29;RPL7A;RPS20;RPS19;RPS17;RPL9;RPS16;RPS3;RPL22;RPL36A;RPL35;RPS25;RPL4;RPL26;RPL38;RPL29;RPS15A;RPL28;RPL31;RPS5;RPLP0;RPL14;RPS21;RPL18;RPL10A;FAU;RPLP2;RPL36AL;RPS15;RPL11;RPLP1;UBA52;RPL15;RPL35A"
"Peptide Chain Elongation R-HSA-156902",1.17687476707983e-43,1.9620183616888e-41,1.72082439707331,0.871229509944418,3.77158252697641,83,"RPL21;RPL32;RPS28;RPS12;RPL30;RPL7;RPS27A;RPL19;RPL37;RPS3A;RPS6;RPS23;RPSA;RPL39;RPS10;RPS27;RPS8;RPL37A;RPL5;RPL34;RPS11;RPL18A;RPS7;RPS24;RPL27A;RPS2;RPS13;RPS9;RPL6;RPL12;RPS4X;RPS14;RPS29;RPL7A;RPS20;RPS19;RPS17;RPL9;RPS16;RPS3;RPL22;RPL36A;RPL35;RPS25;RPL4;RPL26;RPL38;RPL29;RPS15A;RPL28;RPL31;RPS5;RPLP0;RPL14;RPS21;RPL18;RPL10A;FAU;RPLP2;RPL36AL;RPS15;RPL11;RPLP1;UBA52;RPL15;RPL35A"
"Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957",2.86169042536842e-43,4.17449090800618e-41,1.71479697260989,0.815279402632933,3.74816624275015,111,"RPL21;RPL32;RPS28;RPS12;RPL30;RPL7;RPS27A;RPL19;RPL37;RPS3A;RPS6;RPS23;RPSA;RPL39;RPS10;RPS27;RPS8;RPL37A;RPL5;RPL34;RPS11;RPL18A;RPS7;RPS24;RPL27A;RPS2;RPS13;RPS9;RPL6;CASC3;RPL12;RPS4X;RPS14;RPS29;RPL7A;RPS20;RPS19;RPS17;RPL9;RPS16;RPS3;RPL22;RPL36A;RPL35;RPS25;RPL4;RPL26;RPL38;RPL29;RPS15A;RPL28;RPL31;RPS5;RPLP0;RPL14;RPS21;RPL18;RPL10A;FAU;UPF3A;PABPC1;RPLP2;RPL36AL;RPS15;RPL11;RPLP1;UBA52;RPL15;RPL35A"
"Eukaryotic Translation Elongation R-HSA-156842",3.53218068688242e-42,4.5800609573242e-40,1.69047237898449,0.857472581529894,3.73236745255977,87,"RPL21;RPL32;RPS28;RPS12;RPL30;RPL7;RPS27A;RPL19;RPL37;RPS3A;RPS6;RPS23;RPSA;RPL39;RPS10;RPS27;RPS8;RPL37A;RPL5;RPL34;RPS11;RPL18A;RPS7;RPS24;RPL27A;RPS2;RPS13;RPS9;RPL6;RPL12;RPS4X;RPS14;RPS29;RPL7A;RPS20;RPS19;RPS17;RPL9;RPS16;RPS3;EEF1D;RPL22;RPL36A;RPL35;RPS25;RPL4;RPL26;RPL38;RPL29;RPS15A;RPL28;RPL31;RPS5;RPLP0;RPL14;RPS21;RPL18;RPL10A;FAU;EEF1G;EEF1B2;RPLP2;RPL36AL;RPS15;RPL11;RPLP1;UBA52;RPL15;RPL35A"
"Selenocysteine Synthesis R-HSA-2408557",1.56858835298425e-41,1.83054260793262e-39,1.67817787124255,0.849192066743826,3.73235398309254,89,"RPL21;RPL32;RPS28;RPS12;RPL30;RPL7;RPS27A;RPL19;RPL37;RPS3A;RPS6;RPS23;RPSA;RPL39;RPS10;RPS27;RPS8;RPL37A;RPL5;RPL34;RPS11;RPL18A;RPS7;RPS24;RPL27A;RPS2;RPS13;RPS9;RPL6;RPL12;RPS4X;RPS14;RPS29;RPL7A;RPS20;RPS19;RPS17;RPL9;RPS16;RPS3;RPL22;RPL36A;RPL35;RPS25;RPL4;RPL26;RPL38;RPL29;RPS15A;RPL28;RPL31;RPS5;RPLP0;RPL14;RPS21;RPL18;RPL10A;FAU;RPLP2;RPL36AL;RPS15;RPL11;RPLP1;UBA52;RPL15;RPL35A"
"Eukaryotic Translation Termination R-HSA-72764",3.94791691888822e-41,4.18838094940232e-39,1.67199671627594,0.847297107950718,3.72402529365203,89,"RPL21;RPL32;RPS28;RPS12;RPL30;RPL7;RPS27A;RPL19;RPL37;RPS3A;RPS6;RPS23;RPSA;RPL39;RPS10;RPS27;RPS8;RPL37A;RPL5;RPL34;RPS11;RPL18A;RPS7;RPS24;RPL27A;RPS2;RPS13;RPS9;RPL6;RPL12;RPS4X;RPS14;RPS29;RPL7A;RPS20;RPS19;RPS17;RPL9;RPS16;RPS3;RPL22;RPL36A;RPL35;RPS25;RPL4;RPL26;RPL38;RPL29;RPS15A;RPL28;RPL31;RPS5;RPLP0;RPL14;RPS21;RPL18;RPL10A;FAU;RPLP2;RPL36AL;RPS15;RPL11;RPLP1;UBA52;RPL15;RPL35A"
"Influenza Viral RNA Transcription And Replication R-HSA-168273",6.82476848545162e-39,6.6370873521017e-37,1.62169955075295,0.755280164750299,3.53453758972064,135,"RPL21;RPL32;RPS28;RPS12;RPL30;RPL7;RPS27A;RPL19;RPL37;RPS3A;RPS6;RPS23;RPSA;RPL39;RPS10;RPS27;RPS8;RPL37A;RPL5;RPL34;RPS11;RPL18A;RPS7;RPS24;RPL27A;RPS2;RPS13;RPS9;RPL6;RPL12;RPS4X;RPS14;RPS29;RPL7A;RPS20;RPS19;RPS17;RPL9;RPS16;RPS3;AAAS;RPL22;RPL36A;RPL35;RPS25;RPL4;RPL26;RPL38;RPL29;RPS15A;RPL28;RPL31;RPS5;RPLP0;HSP90AA1;RPL14;RPS21;RPL18;RPL10A;POM121C;RNASE7;FAU;POLR2L;RPLP2;RPL36AL;RPS15;RPL11;NUP50;RPLP1;UBA52;RPL15;POLR2J;RPL35A"
"Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012",9.87482524470066e-39,8.86455466197359e-37,1.62169955075295,0.82738183672304,3.69650964173768,97,"RPL21;RPL32;RPS28;RPS12;RPL30;RPL7;RPS27A;RPL19;RPL37;RPS3A;RPS6;RPS23;RPSA;RPL39;RPS10;RPS27;RPS8;RPL37A;RPL5;RPL34;RPS11;RPL18A;RPS7;RPS24;RPL27A;RPS2;RPS13;RPS9;RPL6;RPL12;RPS4X;RPS14;RPS29;RPL7A;RPS20;RPS19;RPS17;RPL9;RPS16;RPS3;RPL22;RPL36A;RPL35;RPS25;RPL4;RPL26;RPL38;RPL29;RPS15A;RPL28;RPL31;RPS5;ATF4;RPLP0;RPL14;RPS21;RPL18;RPL10A;FAU;RPLP2;RPL36AL;RPS15;RPL11;RPLP1;UBA52;RPL15;RPL35A"
"Selenoamino Acid Metabolism R-HSA-2408522",7.23701046499608e-38,6.03256515189316e-36,1.60243114923556,0.788822683030353,3.62802716962988,112,"RPL21;RPL32;RPS28;RPS12;RPL30;RPL7;RPS27A;RPL19;RPL37;RPS3A;RPS6;RPS23;RPSA;RPL39;RPS10;RPS27;RPS8;RPL37A;RPL5;RPL34;RPS11;RPL18A;RPS7;RPS24;RPL27A;RPS2;RPS13;RPS9;RPL6;RPL12;RPS4X;RPS14;RPS29;RPL7A;RPS20;RPS19;RPS17;RPL9;RPS16;RPS3;RPL22;RPL36A;RPL35;RPS25;RPL4;RPL26;RPL38;RPL29;RPS15A;RPL28;RPL31;RPS5;RPLP0;RPL14;RPS21;RPL18;RPL10A;FAU;RPLP2;RPL36AL;RPS15;RPL11;RPLP1;UBA52;RPL15;RPL35A;DARS1"
"SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339",1.48507865426088e-37,1.15539119301496e-35,1.5959566534683,0.797690504709288,3.62715042198184,106,"RPL21;RPL32;RPS28;RPS12;RPL30;RPL7;RPS27A;RPL19;RPL37;RPS3A;RPS6;RPS23;RPSA;RPL39;RPS10;RPS27;RPS8;RPL37A;RPL5;RPL34;RPS11;RPL18A;RPS7;RPS24;RPL27A;RPS2;RPS13;RPS9;RPL6;RPL12;RPS4X;RPS14;RPS29;RPL7A;RPS20;RPS19;RPS17;RPL9;RPS16;RPS3;RPL22;RPL36A;RPL35;RPS25;RPL4;RPL26;RPL38;RPL29;RPS15A;RPL28;RPL31;RPS5;RPLP0;RPL14;RPS21;RPL18;RPL10A;SEC11A;FAU;RPLP2;RPL36AL;RPS15;RPL11;RPLP1;UBA52;RPL15;RPL35A"
