ROI_ID,Scan Name,Segment (Name/ Label),Segment Tags,Custom Segment Name,LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0,GeoMx_ROI_ID,Scan_ID,disease_status,pathology,region,Astrocytes1,Astrocytes2,Astrocytes3,Astrocytes4,Astrocytes5,Endothelial,ExNeuron1,ExNeuron10,ExNeuron11,ExNeuron12,ExNeuron13,ExNeuron14,ExNeuron2,ExNeuron3,ExNeuron4,ExNeuron5,ExNeuron6,ExNeuron7,ExNeuron8,ExNeuron9,Fibroblast,InhNeuron1,InhNeuron2,InhNeuron3,InhNeuron4,InhNeuron5,Microglia1,Microglia2,Microglia3,Microglia4,Microglia5,OPC1,OPC2,OPC3,Oligodendrocytes1,Oligodendrocytes2,Oligodendrocytes3,Oligodendrocytes4,Oligodendrocytes5,Oligodendrocytes6,Oligodendrocytes7,Oligodendrocytes8,Pericytes,SMC,VLMC1,VLMC2
2534_D_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_D 004,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,0.002043988,0.006013139,0.0063689016,0.0022708636,0.0043713464,0.06419502,0.0017833412,0.007179151,0.011460464,0.0024778787,0.0021685672,0.002940376,0.0048766206,0.0012735074,0.0016054255,0.0051137027,0.0027178517,0.00092657725,0.0012823972,0.0012696548,0.47606882,0.004872173,0.0026840237,0.00493136,0.0028649152,0.0018616808,0.024946082,0.007259482,0.0059167715,0.014038846,0.08922825,0.006150067,0.006581816,0.0065230317,0.01979735,0.016152807,0.0071669174,0.0074425396,0.0059346366,0.014606381,0.040139396,0.008662468,0.035271488,0.01002399,0.027065,0.021470908
2534_D_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_D 005,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,0.0021422612,0.003644442,0.004795935,0.0042844987,0.0030031214,0.01261683,0.0035887389,0.002373826,0.003884748,0.002382499,0.0023996592,0.0036958568,0.002485915,0.0022051933,0.0022568968,0.0033278952,0.0032359536,0.0023880443,0.0021719488,0.0034983288,0.4517477,0.0033191575,0.004624001,0.0027344062,0.010292389,0.0028114298,0.008577511,0.012729609,0.0066304267,0.014507857,0.1259453,0.006042347,0.009153899,0.008435065,0.020174101,0.017861594,0.012938889,0.019344859,0.028834995,0.037339214,0.019082226,0.0153073305,0.01728314,0.023328243,0.030248009,0.02032372
2534_D_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_D 006,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,0.0012934579,0.0019785974,0.0033768904,0.0018622973,0.0020317326,0.088826224,0.0028220192,0.004410037,0.0048307753,0.0033401332,0.0033448748,0.0036413795,0.0047905804,0.0022380275,0.0020678497,0.004848732,0.0025211861,0.0019571306,0.002290887,0.003159021,0.40101197,0.003570323,0.006815276,0.0020204799,0.0038206247,0.0026085612,0.021572448,0.02726321,0.0059123766,0.016990988,0.049274758,0.0033284712,0.0039726854,0.0034275667,0.05064913,0.047727354,0.0034467946,0.004814397,0.0066046594,0.015806569,0.10764115,0.028482633,0.014144677,0.0045285253,0.004262076,0.0146704735
2534_D_007,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_D 007,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,0.0016016841,0.001418896,0.0059750387,0.002423236,0.007582431,0.0038691352,0.0018379999,0.0048725246,0.005847632,0.0027907975,0.0031127492,0.0031055291,0.006205042,0.0011878923,0.0011695329,0.0034433848,0.0013874024,0.0012881528,0.0019168739,0.0018913312,0.43408266,0.0035397757,0.0059284563,0.003750801,0.003824804,0.0042517213,0.008611208,0.013677714,0.008867826,0.042633492,0.057238337,0.01691103,0.0147025315,0.013079329,0.08456621,0.012028258,0.012419076,0.008923758,0.014832186,0.07706372,0.060053006,0.010591328,0.0022856507,0.004217848,0.006615945,0.012376136
2534_D_008,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_D 008,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,0.0022498446,0.001979095,0.0038089668,0.004199751,0.0030550428,0.06343404,0.004964435,0.0036925932,0.0062407963,0.004934726,0.0035493693,0.0043647,0.003917066,0.0032875822,0.00406695,0.0053079333,0.0045879246,0.0046973755,0.003102165,0.004530081,0.49304008,0.0048866156,0.007882723,0.00507888,0.0042617847,0.005157822,0.01257149,0.017258042,0.0099951,0.009974884,0.10139646,0.007328674,0.0068848818,0.007521044,0.010773391,0.008589452,0.016086696,0.01917514,0.017836355,0.010609113,0.01076379,0.016435327,0.018966857,0.014642064,0.013058965,0.009853883
2534_E_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_E,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,0.02736824,0.07956228,0.0013203896,0.015904201,0.0038144107,0.025786208,0.07455298,0.00064942194,0.003540774,0.0056107747,0.0029310263,0.0026434727,0.00076014816,0.1659518,0.08128964,0.0021809635,0.016050015,0.024087867,0.0042065107,0.0021223568,0.37008137,0.002000342,0.0036505095,0.0016543743,0.0025713549,0.0020917084,0.0027793436,0.0069911005,0.0066004475,0.0012056646,0.011791959,0.00096121104,0.0010158056,0.001151182,0.0009792863,0.006488066,0.0027728397,0.0010538427,0.0017645238,0.0012403573,0.0025740382,0.018743962,0.002420651,0.0035790012,0.0014623837,0.0020411797
2534_E_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_E 002,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,0.0015543042,0.0010765416,0.0045708665,0.0023162372,0.0024524948,0.0018761415,0.001586775,0.003916733,0.0069666267,0.0017145119,0.001567742,0.002177554,0.005386103,0.00089617615,0.001115569,0.003458551,0.0015763617,0.0014392065,0.0014621911,0.0017213104,0.4645919,0.0038683251,0.004795657,0.008250104,0.003954848,0.0036901543,0.007084029,0.0071744667,0.0048610144,0.028708491,0.08023613,0.009755919,0.008686154,0.007082225,0.08104302,0.005666471,0.009770827,0.028953156,0.043833535,0.0810764,0.02018406,0.016481925,0.002668557,0.007612952,0.006709334,0.0044283364
2534_E_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_E 003,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,0.00090709876,0.00072902226,0.0031525902,0.002213191,0.0026136467,0.017372489,0.0016310508,0.007834557,0.007402399,0.0024970162,0.002287535,0.0034021826,0.008568881,0.0007936358,0.0010758874,0.004115426,0.0013126312,0.0012393906,0.0013674889,0.00250682,0.4919106,0.002543696,0.0067544105,0.0055650547,0.0028922171,0.0043329014,0.013930329,0.007903446,0.00918355,0.011228439,0.068282515,0.0055792704,0.006977332,0.0056266394,0.008766888,0.0025191384,0.013315221,0.10768129,0.050364193,0.057516564,0.007331836,0.0067843385,0.0037393048,0.013366492,0.010058549,0.0028227903
2534_E_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_E 004,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,0.0026055828,0.003202274,0.009787771,0.0024790806,0.0049571865,0.017529203,0.0022946026,0.0044950866,0.0041752555,0.0047521354,0.004796012,0.0047703143,0.005208546,0.0033404932,0.0041478476,0.0029171004,0.0030998746,0.0053914012,0.0023041666,0.0022567606,0.4143378,0.0042034853,0.005946792,0.002950547,0.002387166,0.0041707754,0.009843531,0.015960086,0.003829753,0.03373652,0.01980702,0.0032440503,0.0071053216,0.0043839207,0.086758435,0.04534787,0.006754703,0.008277596,0.008869152,0.0196908,0.14427201,0.020613816,0.005557937,0.0049762763,0.0072076195,0.015256272
2534_F_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,0.0017037273,0.0017447831,0.0071099764,0.00199378,0.005436592,0.0031967524,0.0014708535,0.00923324,0.0042642374,0.0018288143,0.0032682994,0.0031027829,0.006679236,0.0008867312,0.00092516345,0.0033742327,0.0013974167,0.0012249984,0.0012812155,0.0027694402,0.47396505,0.007558042,0.0040246258,0.0044059567,0.0025494,0.004381472,0.015705734,0.0047037723,0.0059935083,0.039249178,0.084945545,0.0061568823,0.008841167,0.0061593647,0.06394285,0.0067244032,0.027314309,0.019108733,0.026999574,0.059714664,0.02427965,0.010670788,0.004234726,0.0063646687,0.011701571,0.0074120346
