ROI_ID,Scan Name,Segment (Name/ Label),Segment Tags,Custom Segment Name,LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0,GeoMx_ROI_ID,Scan_ID,disease_status,pathology,region,Astrocytes1,Astrocytes2,Astrocytes3,Astrocytes4,Astrocytes5,Endothelial,ExNeuron1,ExNeuron10,ExNeuron11,ExNeuron12,ExNeuron13,ExNeuron14,ExNeuron2,ExNeuron3,ExNeuron4,ExNeuron5,ExNeuron6,ExNeuron7,ExNeuron8,ExNeuron9,Fibroblast,InhNeuron1,InhNeuron2,InhNeuron3,InhNeuron4,InhNeuron5,Microglia1,Microglia2,Microglia3,Microglia4,Microglia5,OPC1,OPC2,OPC3,Oligodendrocytes1,Oligodendrocytes2,Oligodendrocytes3,Oligodendrocytes4,Oligodendrocytes5,Oligodendrocytes6,Oligodendrocytes7,Oligodendrocytes8,Pericytes,SMC,VLMC1,VLMC2
2534_F_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 004,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,0.045972876,0.04302931,0.086815156,0.099773444,0.047442984,0.119088516,0.079617575,0.10864526,0.10155748,0.07286646,0.07123029,0.100628026,0.10731378,0.043378394,0.053418018,0.1029469,0.06895719,0.060833804,0.052385487,0.084709756,13.359054,0.06419498,0.19598995,0.08466582,0.09239608,0.09334724,0.9415758,0.6025365,0.27943814,0.66413677,2.4614751,0.15196685,0.20098922,0.16793542,0.41569394,0.18584213,0.726076,1.3139821,1.5795784,1.5012234,0.33779803,0.20550041,0.4082261,0.40138432,0.18881446,0.13033155
2534_F_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 005,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,0.17660499,0.07438119,0.5875707,0.15000746,0.7894482,0.13999669,0.11406728,0.6129671,0.30672878,0.12023678,0.20946418,0.21270995,0.50962436,0.07784955,0.08464507,0.23145343,0.12368756,0.06806572,0.08427747,0.14831437,28.828379,0.097239405,0.28390044,0.12918766,0.17590001,0.15789121,1.6181525,0.5217127,0.28873506,1.5880607,5.3557954,1.086775,0.54893017,0.4327066,5.3046513,0.4830984,0.70266706,0.9681483,1.29252,3.875802,1.7899975,1.2826071,0.3016745,0.34478834,0.35958835,0.43242335
2534_F_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 006,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,0.15784808,0.40205124,0.24597041,0.14817864,0.20896062,0.22365975,0.21235003,0.081350066,0.19028282,0.3200264,0.40140903,0.24363667,0.063890256,0.65665746,0.53808135,0.11017855,0.20236821,0.4394241,0.10340621,0.090714484,11.762966,0.08649334,0.18466234,0.1306768,0.09850372,0.20089975,0.6496766,0.6590552,0.1788384,0.6110702,0.43863082,0.08530507,0.13578647,0.110842206,1.1411073,5.5761786,0.17571734,0.13397528,0.13521686,0.3256534,4.2607083,1.2327977,0.11971697,0.12967727,0.20918544,0.29449385
2534_F_007,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 007,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,0.042850878,0.03308043,0.0900622,0.07422386,0.059095535,0.30106774,0.056070648,0.07113966,0.07654447,0.05145188,0.05266992,0.08382147,0.068455055,0.03598963,0.04239238,0.055562854,0.045609083,0.041799385,0.03895889,0.052295234,11.138141,0.0777394,0.13754387,0.106133685,0.06829531,0.071346514,0.49434873,0.136589,0.19487429,0.44469777,2.5361128,0.27547488,0.22106878,0.22882162,0.8340927,0.1577052,0.23833951,0.58693343,0.6434907,0.59281814,0.2892946,0.37819797,0.28453505,0.23864445,0.12004647,0.18944786
2845_A_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.27580807,0.5673201,0.052882444,0.08987538,0.18193616,0.17735074,0.02607521,0.021873768,0.033387,0.024578705,0.027152829,0.03246001,0.020729503,0.029958028,0.029465249,0.022773512,0.027578048,0.021471936,0.020900197,0.024674978,3.0261576,0.02282328,0.027913503,0.026325637,0.027014185,0.027608534,0.11038083,0.11819856,0.08266575,0.038444232,0.16292644,0.036611132,0.034935597,0.037170205,0.027897961,0.04826168,0.046458095,0.034731064,0.059821226,0.04818653,0.034302633,0.084701315,0.102147736,0.13828531,0.062232293,0.063520975
2845_A_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 002,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.19748615,0.36279848,0.032698248,0.10793423,0.054253902,0.26146024,0.08446597,0.059625477,0.03753135,0.23456441,0.10853203,0.061544288,0.035009496,1.5698462,2.3616998,0.030959977,0.058971114,0.057057396,0.041654866,0.039525885,6.885803,0.078554384,0.066553734,0.051328123,0.08283084,0.08289354,0.055577412,0.0647001,0.10515314,0.022896219,0.2545686,0.027696496,0.025426395,0.02719702,0.01977837,0.026866812,0.037389047,0.03320209,0.059648085,0.020744918,0.021751164,0.0645839,0.12632447,0.17557581,0.055620894,0.04070079
2845_A_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 003,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.27788615,0.31284106,0.0474672,0.2831097,0.0743551,0.08970741,0.25683725,0.060039494,0.21027957,0.09653158,0.12891029,0.100284696,0.09805418,1.1970259,0.28431824,0.16202769,1.4008605,0.07278536,0.15506233,0.10725104,7.7079873,0.1216437,0.0839306,0.10340247,0.11988841,0.09181405,0.13301338,0.1294766,0.26371306,0.037877485,0.57408905,0.08199428,0.050383206,0.08539692,0.0279052,0.048242062,0.07480566,0.05494292,0.08601029,0.03931908,0.034153182,0.15559025,0.17557311,0.25104195,0.110871464,0.05683956
2845_A_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 004,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.13301465,0.32519373,0.041840915,0.2083491,0.16172615,0.31356552,0.19167434,0.05864934,0.32624948,0.13866654,0.1391238,0.11974498,0.0887604,1.9161385,0.78518677,0.17388213,2.2998521,0.1124949,0.11030751,0.09304472,11.322692,0.15188734,0.18529156,0.10672865,0.13004503,0.1536864,0.13214453,0.1517096,0.2639097,0.03249265,0.58225447,0.07681687,0.049385022,0.074033074,0.021603754,0.03322476,0.050019138,0.06154109,0.08401955,0.028633147,0.02101403,0.1143542,0.29654604,0.23666325,0.09187606,0.05806559
2845_A_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 005,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.31995374,1.5043944,0.07697155,0.20360301,0.12468476,0.4228676,0.17143977,0.067379646,0.34035707,0.11107458,0.16776833,0.121019706,0.09456766,1.1409568,0.23848693,0.22264197,1.7587546,0.09551535,0.09419105,0.077163085,10.872712,0.13136211,0.17469119,0.05438312,0.23103997,0.13208403,0.2815594,0.31897485,0.27642325,0.05401137,0.99890685,0.09532018,0.06047613,0.11139056,0.052610457,0.071326934,0.074070714,0.06470713,0.1019039,0.04315112,0.053066235,0.16151483,1.4620423,0.2694722,0.19975254,0.103017144
2845_A_006,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 006,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.38279468,0.6654683,0.050992433,0.21998207,0.05595481,0.41082406,0.21201389,0.062482182,0.14143369,0.12974042,0.112148724,0.13209927,0.10001022,1.7965828,0.6731588,0.18876836,0.8041798,0.06793024,0.09962586,0.0993688,10.159041,0.6548193,0.876612,0.10698707,0.10523234,0.2815513,0.10732977,0.15555142,0.21967523,0.044693284,0.36108282,0.095268674,0.055617537,0.104003996,0.03239001,0.06735191,0.07872246,0.05720317,0.09369248,0.03936262,0.036047544,0.19117388,0.15319063,0.35900062,0.18102297,0.08854856
2845_A_007,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 007,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.19091198,1.4072125,0.12105803,0.22224148,0.071563795,1.6535772,1.8760091,0.065092295,0.1892086,0.2630061,0.18116431,0.25830838,0.07504853,5.783745,4.6715136,0.13249162,0.9383761,0.40098155,0.5111751,0.7894401,18.731222,0.24055375,0.15224709,0.29186198,0.10759282,0.32360813,0.17535704,0.11276962,0.20711587,0.10250921,0.87514836,0.11643063,0.111264646,0.07257906,0.15416482,0.33654797,0.11786332,0.14918569,0.12692948,0.08552197,0.105468825,0.47557935,0.7204793,0.4636845,0.5720203,0.2840156
2845_A_008,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 008,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.14829117,0.3728474,0.02839967,0.14062043,0.053165846,0.102928326,0.09420367,0.05428275,0.31828284,0.086958155,0.10320736,0.06298276,0.060366534,0.49608096,0.15063716,0.2955362,2.8738477,0.05068327,0.08997101,0.14166503,8.386684,0.07899314,0.17554945,0.069828555,0.09328234,0.07347258,0.06780666,0.048869926,0.14128526,0.019946326,1.1596234,0.037793368,0.025479753,0.059935074,0.014769214,0.01898925,0.040394947,0.027293483,0.05757734,0.019076603,0.018300997,0.04833207,0.21530092,0.17346576,0.07401865,0.036912303
2845_A_009,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 009,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.10381886,0.14787722,0.022911664,0.09299185,0.04605961,0.6443015,0.044718947,0.03650492,0.082608566,0.045978956,0.048280854,0.038415473,0.047014132,0.0458574,0.043666374,0.08641666,0.074434124,0.032649998,0.03571137,0.05246539,4.098476,0.07971876,0.29491812,0.17992479,0.11674552,0.061813425,0.046491127,0.052360583,0.06961809,0.020509701,0.761077,0.046146303,0.025777336,0.05757683,0.013890671,0.018385777,0.03426688,0.02134058,0.039516766,0.022855882,0.015772512,0.050369006,0.26650324,0.22026202,0.09351449,0.03356662
2845_A_010,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A1,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.16226037,0.30169696,0.15458567,0.07565532,0.15246311,3.7366424,0.107205555,0.2978936,0.13298725,0.2416622,0.15168077,0.13503568,0.3558393,0.42752227,0.906401,0.17797554,0.4150167,0.08536108,0.1243407,0.056230355,11.975352,0.49887565,0.10925603,0.1464401,0.13385569,0.2179713,0.066468455,0.056571573,0.05905342,0.07794018,0.41977435,0.14828742,0.11608066,0.11888965,0.16474098,0.29872647,0.07059339,0.06592081,0.07616535,0.06531571,0.1156851,0.23059893,4.2692204,0.19835404,0.1300672,0.7389382
2845_A_011,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A2,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.2928836,0.23410536,0.04617508,0.1622249,0.1056977,0.45212016,0.11336269,0.059770927,0.24067426,0.18328242,0.16086446,0.08842405,0.07789601,0.45924944,0.23129466,0.2765729,1.1951725,0.04228783,0.066847935,0.09549105,7.8191514,0.113009185,0.13238968,0.05895877,0.08291623,0.090859465,0.06984275,0.059750553,0.11047234,0.028753761,0.31721818,0.02858977,0.030177413,0.03585395,0.025770202,0.03453658,0.06099917,0.048389878,0.058793187,0.032362625,0.029499128,0.09388213,1.3006134,0.24632685,0.10522161,0.051819608
2845_A_012,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A3,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.015108897,0.021329334,0.013884876,0.016464422,0.023133053,0.037307225,0.011870623,0.016854212,0.02035061,0.015542295,0.015627056,0.015956495,0.016744804,0.013982197,0.014002286,0.015023529,0.015193693,0.01369744,0.013976605,0.015232096,1.8217916,0.018178305,0.02156453,0.015803287,0.02326809,0.016285343,0.031030474,0.027542472,0.026470268,0.0140090445,0.14062549,0.018615875,0.0142052565,0.019436305,0.009712447,0.011138425,0.019154545,0.013894347,0.027619813,0.013047211,0.01199818,0.023964612,0.038330946,0.040835798,0.037007898,0.02286484
2845_B_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,1.1135383,0.49403724,0.5292157,0.18040425,0.46849325,0.084642634,0.13475676,0.14432378,0.09441963,0.20417352,0.15092821,0.228441,0.10429409,0.19927052,0.3518493,0.109121315,0.17622304,0.6688155,0.11448585,0.069911115,8.054015,0.1383832,0.10648137,0.46561858,0.08820575,0.14205004,0.07635058,0.09422515,0.076484,0.18410635,0.34958,0.11189332,0.16888045,0.09272642,0.53232044,2.311809,0.15084046,0.15331163,0.22675692,0.3840322,0.34586284,0.85743463,0.11729971,0.1847602,0.13863835,0.34677437
2845_B_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B 002,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,0.32697088,1.0554246,0.035639167,0.22201423,0.036990017,0.09592893,0.08626073,0.04378374,0.031639583,0.14314663,0.08148241,0.06301495,0.02761808,1.713376,2.0884821,0.025704648,0.040330738,0.04935677,0.033472914,0.035022862,4.5363636,0.07287429,0.04717163,0.04181486,0.04139522,0.083274715,0.05021961,0.058766294,0.094194375,0.026787803,0.108884975,0.027027637,0.026690843,0.02669366,0.023308929,0.039081514,0.037874117,0.030923335,0.05001892,0.028925894,0.02893233,0.18108772,0.05733266,0.15342541,0.041583937,0.03941123
2845_B_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B1,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,0.05481769,0.06282048,0.021771438,0.04429737,0.03526239,0.0484791,0.04474209,0.03358448,0.15946642,0.039456986,0.05941517,0.044824775,0.047408134,0.10008102,0.0543427,0.118812375,0.3854677,0.039010633,0.052329786,0.059455104,2.7801352,0.043503497,0.059809458,0.03446048,0.051809553,0.03798072,0.03405669,0.027589561,0.042984553,0.015942857,0.18925585,0.022022597,0.019122185,0.027225364,0.012809915,0.016657634,0.02379298,0.019184308,0.04503253,0.015471421,0.011784363,0.042948473,0.15584838,0.09128973,0.08066206,0.03269863
2845_B_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B2,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,0.015887905,0.022742638,0.016836172,0.015581972,0.021647,0.07353619,0.011235343,0.016025884,0.018891718,0.013494928,0.014729343,0.015432886,0.015935881,0.012446162,0.012028202,0.015956,0.013774734,0.013073965,0.013426218,0.014222824,2.292823,0.017264431,0.015905302,0.015498616,0.018195208,0.0152210165,0.0183523,0.017828006,0.016935047,0.018936101,0.1032817,0.016518436,0.015071776,0.018927922,0.0157399,0.013056508,0.019084815,0.015497056,0.030274693,0.015131486,0.01397408,0.027647391,0.053962354,0.035817932,0.06629121,0.03508859
2845_B_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B3,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,0.30083656,0.18322462,0.22586201,0.21109791,0.17406407,0.062168747,0.16622548,0.057429276,0.14238691,0.1137562,0.10141837,0.16350965,0.0721822,0.2584736,0.24406856,0.09679354,0.1791704,0.1702336,0.10525079,0.13517705,4.0152745,0.045122508,0.054480027,0.06575363,0.07547298,0.07720482,0.1338826,0.07872453,0.10336682,0.1774219,0.450168,0.048580248,0.09508095,0.05112522,0.18218714,0.9990113,0.2615262,0.14377753,0.37070802,0.23491961,0.3261453,0.46001232,0.045206152,0.18327466,0.08217491,0.13077323
2845_C_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,0.6882657,0.44279093,0.05551713,0.2910207,0.05077001,0.14880505,0.16263455,0.05204658,0.05465913,0.12726766,0.101754695,0.13212854,0.064066544,3.2019842,0.94150907,0.04911473,0.0974074,0.053596273,0.056620203,0.059609115,6.657253,0.13730238,0.05941705,0.06875379,0.06398842,0.1394804,0.05307102,0.06332259,0.080993235,0.040727045,0.1671776,0.113626875,0.06959421,0.09411307,0.04143589,0.07367684,0.102449946,0.06438128,0.10113302,0.046319734,0.04547798,0.17867956,0.12750582,0.34626928,0.07468121,0.06603277
2845_C_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 002,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,1.4990216,1.4317008,0.42133683,0.39756086,0.9225656,0.06927058,0.9883436,0.111819744,0.32078218,0.61378545,0.4320253,0.66904104,0.094808474,2.9269533,2.0719254,0.2035523,0.5669768,1.9042233,0.32622012,0.34740117,15.820314,0.19060767,0.2592523,0.20162442,0.3694914,0.20595202,0.1671437,0.46097082,0.17215344,0.22430182,0.7754412,0.1564223,0.20018165,0.11681733,0.4882406,9.108839,0.16441117,0.14619766,0.1818716,0.21789141,0.21871436,1.3572713,0.047160063,0.08444752,0.08324393,0.10346696
2845_C_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 003,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,1.4799265,1.0827585,0.3801321,0.5425648,0.22007428,0.21818,0.7443629,0.10139715,0.124571405,0.3893144,0.15828726,0.47065046,0.11892228,1.7971987,1.7777792,0.10410343,0.4819402,0.42612928,0.3258695,0.17317559,12.76467,0.3653216,0.23707339,0.19736807,0.21590798,0.15102617,0.18591645,0.28292948,0.19971937,0.22888587,0.7327351,0.14049383,0.23453614,0.13823035,0.4907978,1.1824865,0.23160157,0.17343833,0.34771824,0.3204535,0.35907447,0.9574207,0.22921698,0.20420477,0.13084075,0.3385871
2845_C_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 004,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,0.33379608,0.9338014,0.57585275,0.29120675,0.48347393,0.20729123,0.40763292,0.22653736,0.44356734,0.33410248,0.4378425,0.7708664,0.1929721,1.7820637,1.2387017,0.25928876,1.0323929,1.0765882,0.46900976,0.21451364,16.53492,0.23251055,0.22641075,0.20854776,0.2794453,0.3010277,0.2517084,1.3725578,0.17857042,0.858832,1.0716354,0.08859458,0.21150291,0.07494632,1.0428269,3.6851587,0.29868546,0.3080579,0.53965336,0.63896126,0.5998125,1.6178185,0.19828066,0.24959157,0.19338207,0.6973711
2845_C_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 005,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,0.5326184,0.29457915,0.43723175,0.19374868,2.263477,0.17679094,0.24354038,0.19281675,0.17125386,0.27901182,0.16502954,0.18442445,0.22716871,0.26861623,0.37892574,0.19569136,0.6101875,0.4065101,0.2695419,0.19859551,11.50183,0.098593116,0.12956049,0.086909406,0.14589626,0.10107147,0.09863311,0.122839145,0.11142446,0.20257346,0.9748817,0.0989596,0.15992476,0.07018404,0.5400323,7.7772813,0.16730009,0.16321072,0.16938351,0.3470979,0.55264246,0.42063168,0.06802033,0.1717896,0.20156957,0.23656644
2845_C_006,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 006,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,0.12925784,1.0964417,0.11886318,0.34977064,0.085204884,0.05560611,6.9984274,0.051969316,0.15144973,0.27176684,0.21846084,0.4338004,0.058752317,5.723652,2.5406015,0.13351876,0.97574615,0.37648022,0.9604243,0.36930576,15.672138,0.1445781,0.16167584,0.09956625,0.18332307,0.13245873,0.081331216,0.15170242,0.120839454,0.11906029,0.5433035,0.07812834,0.12771031,0.09212052,0.2375292,3.1739223,0.21914442,0.18249191,0.2167284,0.22901043,0.22645257,0.86568713,0.09686746,0.20668945,0.09361355,0.16886449
2845_C_007,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 007,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,0.4448178,2.0511622,0.23092198,0.3414809,0.09919277,0.0730653,1.6251807,0.05694145,0.29854053,0.3123642,0.253647,0.561054,0.07453668,8.819276,7.9621887,0.16121688,1.1258305,0.7063318,0.42329022,4.0530577,26.390366,0.16740943,0.25786138,0.34678307,0.3580638,0.17990115,0.13281362,0.38646343,0.7355756,0.2322481,0.40466416,0.095564984,0.17154929,0.08689953,0.2964471,1.6223911,0.30087653,0.21661776,0.3918096,0.17283075,0.29699838,1.1544605,0.1390885,0.26052934,0.13348791,0.16389173
2845_D_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,0.108847365,0.36003456,0.06586013,0.13241078,0.029869733,0.4272569,0.1453024,0.062376026,0.062723525,0.15667574,0.12498494,0.13792004,0.053460073,2.4327028,2.2573922,0.05085342,0.110193476,0.050397992,0.05834763,0.04177225,6.3950725,0.10654458,0.07649305,0.04476708,0.06939984,0.10006382,0.071819656,0.115455404,0.12618504,0.070996046,0.21579763,0.07420399,0.07666635,0.083424695,0.066236146,0.15924141,0.098385274,0.09022401,0.13666056,0.052896503,0.070960745,0.19430211,0.092531905,0.105717,0.06968608,0.11867711
2845_D_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 002,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,0.2043038,0.8975161,0.11618584,0.40793297,0.13144739,0.070328094,1.6995823,0.0396039,0.09647987,0.13053606,0.1293969,0.17671572,0.040721774,2.7149456,0.94786036,0.07722559,0.7835271,0.36085385,0.19440871,0.26706573,6.635543,0.043262202,0.06895272,0.046084467,0.058621183,0.06494068,0.08866328,0.110333204,0.19672346,0.10073357,0.16684398,0.03197903,0.06361338,0.032346133,0.15075175,0.8788854,0.11054881,0.11481438,0.10004264,0.10691585,0.12165113,0.5092442,0.07867666,0.0921681,0.053696267,0.1296195
2845_D_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 003,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,0.27867255,0.22637308,1.3118654,0.07253801,0.86204743,0.7919715,0.04873455,0.27989215,0.1806444,0.09512986,0.10464582,0.10394661,0.28501025,0.044687103,0.052683923,0.16972242,0.06895634,0.06510268,0.07033132,0.051536914,18.066053,0.19483328,0.09362306,0.12433041,0.13075745,0.096466765,0.5790325,0.2139228,0.09250739,1.4169251,1.5267878,0.38273776,0.30564383,0.28361127,5.933963,3.7199583,0.19175194,0.14033906,0.15219636,0.80658823,3.186276,0.23245752,0.8583591,0.113207124,1.0185634,1.8162221
2845_D_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 004,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,0.10548364,0.21731648,0.30156988,0.05620079,1.3072509,1.6161231,0.035672285,0.0502145,0.0879336,0.033163242,0.04892346,0.047437284,0.0661957,0.028675724,0.024412032,0.08110719,0.04062909,0.025896052,0.029971609,0.04092092,10.048795,0.06073465,0.04865506,0.06915388,0.049840894,0.040609993,0.19353846,0.15044257,0.06993746,0.50854206,1.4560028,0.2700308,0.21317597,0.35926408,2.677923,1.2508968,0.11576312,0.13165365,0.09862704,0.50014776,2.3186831,0.17705692,0.5722101,0.12059426,1.0685495,0.7536936
2845_D_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 005,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,0.09426424,0.6521381,0.04556677,0.09777749,0.04503195,0.3755485,0.102644004,0.14802398,0.089927845,0.272498,0.34550714,0.11760264,0.055526726,2.0449145,1.714327,0.06809109,0.13577831,0.12569514,0.061414316,0.056939196,8.369306,0.13433962,0.074624285,0.050010644,0.06413785,0.10068046,0.14378022,0.07535866,0.11309684,0.04347065,0.29061222,0.24832831,0.06705826,0.21153307,0.033343364,0.06215477,0.058483314,0.042831335,0.096701205,0.040137764,0.03615088,0.102655314,0.9438097,0.31537473,0.40823862,0.07659598
2845_D_006,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 006,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,0.08798974,0.20863649,0.10987642,0.13003656,0.07579457,1.9872249,0.49185112,0.10511045,0.16591933,0.32188702,0.19710138,0.2550631,0.14756726,4.1787124,5.018433,0.13528879,0.8351807,0.34141734,0.2092288,0.25478995,18.766441,0.39603603,0.29640523,0.212638,0.3207421,0.32840794,0.31637037,0.2911629,0.29387057,0.14311048,0.40922928,0.23154439,0.13137382,0.24213749,0.13841103,0.23094736,0.15075937,0.13270128,0.14349706,0.08551628,0.09637683,0.40937352,0.8407021,0.5599342,0.47571784,0.4077919
2845_D_007,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 007,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,0.21440016,1.2573991,0.1571547,0.52213335,0.24298896,0.6822835,1.7986002,0.08016236,0.14809893,0.307907,0.25121996,0.28106403,0.06602036,2.4452257,1.4713478,0.14912762,0.9407121,0.25381145,0.39519063,0.13821495,11.9655,0.06779504,0.09582394,0.04949167,0.14374882,0.12128634,0.08113624,0.25744823,0.1619743,0.15667105,0.47824556,0.19905508,0.19188555,0.1964291,0.25583425,2.3840394,0.20748362,0.19407356,0.19718623,0.17705987,0.21872489,1.4842864,0.13633771,0.50243294,0.11445185,0.21265829
2845_D_008,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 008,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,0.0899998,0.13168249,0.7243417,0.090127915,1.9918951,0.7540088,0.07022358,1.0688324,0.24718964,0.15051141,0.18922262,0.17252544,0.30969355,0.064807646,0.0690294,0.14733705,0.093866006,0.08988751,0.07927281,0.08909737,25.947206,0.23393194,0.17571671,0.142443,0.26562557,0.14844693,0.87981886,0.24947055,0.16899157,1.4795096,1.4281565,1.1749426,0.6817294,0.54143816,2.6788871,0.88037354,0.22366458,0.27974027,0.40114862,1.1409922,0.5589018,0.3112015,4.4470286,0.8154213,2.0889142,1.445664
2845_D_009,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 009,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,0.1556105,0.35319245,1.6528145,0.07621145,4.2942076,0.62936294,0.055216752,0.46953735,0.24836746,0.09767817,0.12686887,0.118396245,0.87565196,0.047542356,0.045285687,0.23723453,0.06750637,0.032052245,0.0675794,0.08858751,32.08831,0.2334157,0.1972501,0.14769717,0.15526523,0.08754305,0.24840929,0.28198892,0.0856543,1.7861599,2.7102137,1.3926215,0.69527674,0.60705644,14.131593,8.824017,0.17338902,0.15899386,0.32768756,1.3117619,3.9265213,0.4696625,0.3424029,0.14961807,1.5305679,4.718735
2845_E_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_E,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,0.25131786,2.406366,0.122403026,0.32545328,0.066831194,0.053450022,1.7374786,0.05233375,0.14419752,0.16874734,0.10946947,0.21719806,0.050888773,6.565847,4.105241,0.08798934,1.4051903,1.2675707,0.51241124,0.49762633,16.37187,0.7804135,0.14490983,0.121507674,0.26526797,0.11569648,0.08669937,0.24821034,0.17841196,0.12684017,0.15330267,0.07236667,0.10967849,0.0625844,0.20166004,1.336839,0.12164579,0.12879214,0.18116425,0.10275681,0.13342844,0.75339144,0.21954641,0.30267724,0.14334962,0.26878917
