"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Expression And Translocation Of Olfactory Receptors R-HSA-9752946",1.05688893155526e-35,1.23338938312499e-32,1.55654423323138,-0.518628766506841,-2.87004661235059,373,"OR9G4;OR1K1;OR4Q3;OR2A14;OR2A4;OR4N5;OR7D4;OR5H15;OR2G6;OR2H2;OR10T2;OR7C1;OR6C74;OR8K3;OR5AS1;OR7E24;OR8G1;OR5D16;OR4D11;OR2B11;OR10H3;OR5V1;OR6P1;OR14A2;OR4S1;OR7C2;EBF1;OR52M1;OR1I1;OR2F1;OR56A1;OR4F15;OR2A2;OR4D2;OR9Q1;OR2M5;OR2AP1;OR4F21;OR6S1;OR2T34;OR4C16;OR2J2;OR1D5;OR4F17;OR9Q2;OR7D2;OR10AC1;OR7G2;OR1A1;OR2T11;OR51G2;OR8H1;OR13G1;OR14K1;OR10G4;RTP2;OR10AD1;OR5AN1;OR1L3;OR1J1;OR1A2;OR2T8;OR14J1;OR2AJ1;OR4X1;OR8A1;OR10A4;OR4A47;OR7A17;OR10J5;OR5A1;OR5AP2;OR4C15;OR2J3;OR4F6;OR14A16;OR2A1;OR4N2;OR51F2;OR4D9;OR7G1;OR4L1;OR52H1;OR4K5;OR3A2;OR51I1;OR4A5;OR52E5;OR6T1;OR2T27;OR6F1;OR10G3;OR13C2;OR51B2;OR13F1;OR13C9;OR10D3;OR52E6;OR1S2;OR13D1;OR1F1;OR4K14;OR10A7;OR5P2;OR5H2;OR10K2;OR5B17;OR4C46;OR6K2;OR2T6;OR56A5;OR6C4;OR11A1;OR4B1;OR10X1;OR10H4;OR2V1;OR52K1;OR52E2;OR9A2;OR2A12;OR51E1;OR1C1;OR11H6;OR11H1;OR4D6;OR2S2;OR5H14;OR56B4;OR1D2;OR4C3;OR5AL1;OR2T12;OR4D10;OR10S1;OR52J3;OR2Z1;OR5K1;OR4C45;OR4E1;OR5M8;OR2F2;OR5D18;OR5W2;OR4C5;OR1M1;OR6N2;OR5K3;OR52E4;OR5L1;OR4X2;OR2T5;OR12D2;OR5AK2;OR4A16;OR5B21;OR5AU1;OR51E2;OR6C65;OR51Q1;OR6N1;OR1B1;OR10H5;OR11L1;OR51G1;OR2G2;OR8B12;OR8D2;OR2T1;OR9I1;OR13C4;OR51B4;OR10G6;OR13C3;OR2M4;OR8B4;OR1L4;OR1L8;OR1L1;OR8H2;OR10H2;OR10K1;OR4D5;RTP1;OR13C5;OR10G7;OR4N4;OR52E8;OR6J1;OR52K2;OR5T1;OR2T10;OR52A1;OR1E1;OR4C11;OR52D1;OR56B1;OR51S1;OR51T1;OR2A25;OR10Z1;OR5A2;OR4K15;OR1G1;OR51L1;OR10G9;OR10A3;OR10A2;OR3A3;OR2T35;OR13J1;OR7A5;OR6C3;OR5AC2;OR11H7;OR6C70;OR2A7;OR8U3;OR51D1;OR8J3;OR5M1;OR52N5;OR6Q1;OR3A1;OR2G3;OR2L5;OR5M10;OR5D14;OR14C36;OR6B2;OR4C6;OR52B2;OR11G2;OR1N2;OR8J1;OR8B2;OR51V1;OR13C8;OR5I1;OR2C3;OR2W3;OR2A5;OR2B6;OR2AG2;OR1N1;OR8U9;OR52I2;OR4K2;OR5P3"
"Neuronal System R-HSA-112316",8.82852844660752e-34,5.15144634859549e-31,1.50926283727233,0.565651213717084,2.78905380565687,386,"NRGN;SLC1A3;PRKAR1B;TSPAN7;STXBP1;CALM1;MAPT;CAMK2A;SNAP25;GNB1;RTN3;SLC1A2;CAMK2G;NPTN;RAB3A;SYT1;ADCY1;EPB41L1;GRIA2;KCNAB2;SYN1;PRKCB;MAPK1;SLC17A7;SYN2;AP2M1;NEFL;GABBR2;GABRB2;GLUL;NRXN2;VAMP2;GIT1;NSF;CAMK2B;DLGAP3;HSPA8;DLGAP1;GABRA1;CAMKK2;DLGAP4;CPLX1;STX1A;PLCB1;GRIA1;AP2A1;NRXN1;KCNQ2;PRKCA;HCN2;PTPRS;GABRA2;CACNA2D1;ABAT;AP2B1;KCNC1;SHANK1;GNG2;FLOT1;PRKAR1A;CAMK2D;CACNB3;CACNA1B;ALDH2;KCNC2;RASGRF2;GNG7;PPFIBP1;GPRIN1;SLC6A1;LRRC4B;TSPOAP1;HOMER1;PPFIA4;GABRG2;SHANK3;SYT7;AP2S1;NLGN2;GNG3;GLRB;KCNQ5;PRKCG;CAMKK1;CACNA1E;PPFIA2;SLITRK1;ARHGEF9;MAPK3;GABRA5;GABRA4;GABRB3;ARL6IP5;KCNMB4;KCNN1;PRKAR2B;PICK1;APBA1;GRIA4;GNB2;GRIN2B;HCN1;ARHGEF7;GAD1;CACNG3;ADCY2;NTRK3;CACNB1;GABRA3;GNAI2;KCNB1;PRKACB;CACNA2D3;KCNJ4;LRRTM4;KCNA2;SLITRK2;GABRB1;GRM5;SYN3;SLC38A2;KCNK1;KCNV1;KCNMA1;GRIK5;CACNB4;APBA2;CHRNA4;SIPA1L1"
"Olfactory Signaling Pathway R-HSA-381753",1.14445327434043e-32,4.45192323718428e-30,1.48853970961455,-0.503371609076931,-2.80226828321074,381,"OR9G4;OR1K1;OR4Q3;OR2A14;OR2A4;OR4N5;OR7D4;OR5H15;OR2G6;OR2H2;OR10T2;OR7C1;OR6C74;OR8K3;OR5AS1;OR7E24;OR8G1;OR5D16;ANO2;OR4D11;OR2B11;OR10H3;OR5V1;OR6P1;OR14A2;OR4S1;OR7C2;EBF1;OR52M1;OR1I1;OR2F1;OR56A1;OR4F15;OR2A2;OR4D2;OR9Q1;OR2M5;OR2AP1;OR4F21;OR6S1;OR2T34;OR4C16;OR2J2;OR1D5;OR4F17;OR9Q2;OR7D2;OR10AC1;OR7G2;OR1A1;OR2T11;OR51G2;OR8H1;OR13G1;OR14K1;OR10G4;RTP2;OR10AD1;OR5AN1;OR1L3;OR1J1;OR1A2;OR2T8;OR14J1;OR2AJ1;OR4X1;OR8A1;OR10A4;OR4A47;OR7A17;OR10J5;OR5A1;OR5AP2;OR4C15;OR2J3;OR4F6;OR14A16;OR2A1;OR4N2;OR51F2;OR4D9;OR7G1;OR4L1;OR52H1;OR4K5;OR3A2;OR51I1;OR4A5;OR52E5;OR6T1;OR2T27;OR6F1;OR10G3;OR13C2;OR51B2;OR13F1;OR13C9;OR10D3;OR52E6;OR1S2;OR13D1;OR1F1;OR4K14;OR10A7;OR5P2;OR5H2;OR10K2;OR5B17;OR4C46;OR6K2;OR2T6;OR56A5;OR6C4;OR11A1;OR4B1;OR10X1;OR10H4;OR2V1;OR52K1;OR52E2;OR9A2;OR2A12;OR51E1;OR1C1;OR11H6;OR11H1;OR4D6;OR2S2;OR5H14;OR56B4;OR1D2;OR4C3;OR5AL1;OR2T12;OR4D10;OR10S1;OR52J3;OR2Z1;OR5K1;OR4C45;OR4E1;OR5M8;OR2F2;OR5D18;OR5W2;OR4C5;OR1M1;OR6N2;OR5K3;OR52E4;OR5L1;OR4X2;OR2T5;OR12D2;OR5AK2;OR4A16;OR5B21;OR5AU1;OR51E2;OR6C65;OR51Q1;OR6N1;OR1B1;OR10H5;OR11L1;OR51G1;OR2G2;OR8B12;OR8D2;OR2T1;OR9I1;CNGA4;OR13C4;OR51B4;OR10G6;OR13C3;OR2M4;OR8B4;OR1L4;OR1L8;OR1L1;OR8H2;OR10H2;OR10K1;OR4D5;RTP1;OR13C5;OR10G7;OR4N4;OR52E8;OR6J1;OR52K2;OR5T1;OR2T10;OR52A1;OR1E1;OR4C11;OR52D1;OR56B1;OR51S1;OR51T1;OR2A25;OR10Z1;OR5A2;OR4K15;OR1G1;OR51L1;OR10G9;OR10A3;OR10A2;OR3A3;OR2T35;OR13J1;OR7A5;OR6C3;OR5AC2;OR11H7;OR6C70;OR2A7;OR8U3;OR51D1;OR8J3;OR5M1;OR52N5;OR6Q1;OR3A1;OR2G3;OR2L5;OR5M10;OR5D14;OR14C36;OR6B2;OR4C6;OR52B2;OR11G2;OR1N2;OR8J1;OR8B2;OR51V1;OR13C8;OR5I1;OR2C3;OR2W3;OR2A5;OR2B6;OR2AG2;OR1N1;OR8U9;OR52I2;OR4K2;OR5P3"
"Transmission Across Chemical Synapses R-HSA-112315",7.69530767717837e-31,2.24510601481679e-28,1.44620288250144,0.622975983962379,2.92159465174118,246,"NRGN;SLC1A3;PRKAR1B;TSPAN7;STXBP1;CALM1;MAPT;CAMK2A;SNAP25;GNB1;SLC1A2;CAMK2G;NPTN;RAB3A;SYT1;ADCY1;EPB41L1;GRIA2;SYN1;PRKCB;MAPK1;SLC17A7;SYN2;AP2M1;NEFL;GABBR2;GABRB2;GLUL;VAMP2;GIT1;NSF;CAMK2B;HSPA8;GABRA1;CAMKK2;CPLX1;STX1A;PLCB1;GRIA1;AP2A1;PRKCA;GABRA2;CACNA2D1;ABAT;AP2B1;GNG2;PRKAR1A;CAMK2D;CACNB3;CACNA1B;ALDH2;RASGRF2;GNG7;GPRIN1;SLC6A1;TSPOAP1;PPFIA4;GABRG2;AP2S1;GNG3;GLRB;PRKCG;CAMKK1;CACNA1E;PPFIA2;ARHGEF9;MAPK3;GABRA5;GABRA4;GABRB3;ARL6IP5;PRKAR2B;PICK1;APBA1;GRIA4;GNB2;GRIN2B;ARHGEF7;GAD1;CACNG3;ADCY2;CACNB1;GABRA3;GNAI2;PRKACB;CACNA2D3;KCNJ4"
"Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517",1.3093393646593e-25,3.0559980771148e-23,1.31101476274061,0.668762344438493,2.99090701733102,159,"LDHB;COX6B1;BSG;COX6A1;ACO2;COX5B;ATP5F1B;NDUFB8;NDUFS5;ATP5MF;COX6C;ATP5F1D;ATP5MC3;UQCRC2;COX4I1;UQCR11;NDUFA1;ATP5ME;SDHA;ATP5PB;ATP5F1A;CYCS;COX8A;CCNI;ATP5PD;NDUFA13;ATP5PF;MDH2;COX7B;NDUFB2;COX7C;NDUFB9;NDUFB10;COX7A2L;COA1;NDUFA5;COX5A;NDUFA8;NDUFAB1;VDAC1;NDUFS8;NDUFB3;NDUFB4;UQCRQ;NDUFA2;NDUFS3;IDH3G;SDHB;NNT;ATP5F1C;IDH2;UQCRB;NDUFS2;PDHB;ATP5PO;CS;PDK2;NDUFA9;NDUFB1;ATP5MC2;NDUFA11;NDUFV1;NDUFAF4;NDUFS4;NDUFC1;IDH3A;LDHA;NDUFB6;NDUFV3;SUCLG1;UQCR10;NDUFV2;UQCRC1;TRAP1;COX20;GLO1;PDHX;NDUFB5;NDUFA10;NDUFS1;SLC25A27;NDUFA12;SUCLA2"
"Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200",3.88943932420744e-25,7.56495948558347e-23,1.30309315086572,0.726728322896178,3.09715521216052,111,"COX6B1;COX6A1;COX5B;ATP5F1B;NDUFB8;NDUFS5;ATP5MF;COX6C;ATP5F1D;ATP5MC3;UQCRC2;COX4I1;UQCR11;NDUFA1;ATP5ME;SDHA;ATP5PB;ATP5F1A;CYCS;COX8A;CCNI;ATP5PD;NDUFA13;ATP5PF;COX7B;NDUFB2;COX7C;NDUFB9;NDUFB10;COX7A2L;COA1;NDUFA5;COX5A;NDUFA8;NDUFAB1;NDUFS8;NDUFB3;NDUFB4;UQCRQ;NDUFA2;NDUFS3;SDHB;ATP5F1C;UQCRB;NDUFS2;ATP5PO;NDUFA9;NDUFB1;ATP5MC2;NDUFA11;NDUFV1;NDUFAF4;NDUFS4;NDUFC1;NDUFB6;NDUFV3;UQCR10;NDUFV2;UQCRC1;TRAP1;COX20;NDUFB5;NDUFA10;NDUFS1;SLC25A27;NDUFA12"
"Respiratory Electron Transport R-HSA-611105",2.34457704158241e-21,3.90874486789524e-19,1.19534448258848,0.741398608424501,3.02143342730155,89,"COX6B1;COX6A1;COX5B;NDUFB8;NDUFS5;COX6C;UQCRC2;COX4I1;UQCR11;NDUFA1;SDHA;CYCS;COX8A;CCNI;NDUFA13;COX7B;NDUFB2;COX7C;NDUFB9;NDUFB10;COX7A2L;COA1;NDUFA5;COX5A;NDUFA8;NDUFAB1;NDUFS8;NDUFB3;NDUFB4;UQCRQ;NDUFA2;NDUFS3;SDHB;UQCRB;NDUFS2;NDUFA9;NDUFB1;NDUFA11;NDUFV1;NDUFAF4;NDUFS4;NDUFC1;NDUFB6;NDUFV3;UQCR10;NDUFV2;UQCRC1;TRAP1;COX20;NDUFB5;NDUFA10;NDUFS1;NDUFA12"
"Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314",5.58466538287596e-20,8.1466306272703e-18,1.15122052214226,0.599158148619516,2.72941593044065,182,"NRGN;PRKAR1B;TSPAN7;CALM1;MAPT;CAMK2A;GNB1;CAMK2G;NPTN;ADCY1;EPB41L1;GRIA2;PRKCB;MAPK1;AP2M1;NEFL;GABBR2;GABRB2;GIT1;NSF;CAMK2B;GABRA1;CAMKK2;PLCB1;GRIA1;AP2A1;PRKCA;GABRA2;AP2B1;GNG2;PRKAR1A;CAMK2D;RASGRF2;GNG7;GPRIN1;GABRG2;AP2S1;GNG3;GLRB;PRKCG;CAMKK1;ARHGEF9;MAPK3;GABRA5;GABRA4;GABRB3;PRKAR2B;PICK1;APBA1;GRIA4;GNB2;GRIN2B;ARHGEF7;CACNG3;ADCY2;GABRA3;GNAI2;PRKACB;KCNJ4"
"Class A/1 (Rhodopsin-like Receptors) R-HSA-373076",4.14941659471437e-17,5.38041018447963e-15,1.06720998682811,-0.430131337185251,-2.33713481197714,318,"GALR3;CCL5;DRD4;PRLH;P2RY4;AGTR1;HCAR2;SAA2;TAC3;PF4;TBXA2R;LPAR1;SSTR5;NPBWR2;NMUR1;RRH;MC3R;PTGFR;PTGER3;CCL3;EDN2;CMKLR1;CXCL9;CXCR3;CCR7;CCR2;CCR9;S1PR4;RGR;ADORA2A;PRLHR;OXER1;PPY;DRD2;HTR7;NPW;C3AR1;F2RL2;SSTR4;GPR132;POMC;CYSLTR1;APLN;PNOC;XCL1;HTR2C;FSHR;GPR4;DHX34;S1PR3;PLPPR1;LPAR6;GHRL;PPBP;EDN3;KNG1;DRD5;NMS;ACKR4;GHSR;CCRL2;CXCR1;FPR3;FPR1;BRS3;CHRM2;C5AR2;TTF2;PTAFR;PTGER1;HRH4;CXCL6;GALR2;MRLN;LTB4R;TAAR5;NMBR;LPAR5;TACR3;P2RY10;KEL;GAL;CCR1;S1PR2;XK;FFAR2;AVPR1B;OPN1LW;DRD3;F2RL3;CCL1;LPAR3;CCL27;MLNR;GNRH2;NPFFR1;MCHR1;P2RY13;CCR5;SFTPA2;ADORA3;HCRTR1;INSL3;HTR1D;UCMA;HCAR1;ADRB3;PMCH;CCL19;NPFF;CXCR2;GPHA2;HTR1B;GPR55;C5;OPN1MW3;EDNRA;KISS1R;MTNR1A;P2RY6;ADRA2B;TACR1;CX3CR1;GPHB5;TSHB;CXCL13;APLNR;GPR65;OXTR;CCL17;PROK1;MC4R;EDN1;PTGDR2;ADRA1D;PTGDR;ADRA2A;PENK;GPR68;FFAR1;CCL13;GPR37;C5AR1;CCL16;OPN1SW;OPRL1;S1PR5;CXCR4;NPSR1;NPS;LPAR2;CCL25;NTSR1;GNRH1;NLRP3;MTNR1B;HCRT;AVPR1A;GRPR;LTB4R2"
"Keratinization R-HSA-6805567",5.91227822770752e-17,6.89962869173467e-15,1.05746357275086,-0.502567853934932,-2.61174493226501,192,"KRTAP21-1;KRT28;KRTAP12-3;KRTAP10-1;KRTAP9-2;KRT12;KRTAP10-3;KRTAP9-6;KRTAP9-1;KRTAP10-2;LCE5A;LCE1D;KRTAP5-1;KRTAP10-6;LCE3D;KRT6A;KRTAP6-2;KRTAP22-1;KRTAP9-3;KRTAP13-1;SPINK6;KRT36;KRTAP12-2;KRTAP19-1;KRT19;SPRR2F;KRTAP8-1;PI3;KRT38;SPRR3;KRT18;KRTAP5-10;KRTAP10-7;KRT86;KRT80;KRTAP12-4;KRTAP1-4;KRT72;KRT34;KRT16;KRTAP19-3;KRTAP5-2;ST14;KRTAP23-1;KRTAP5-4;FLG;KLK14;TGM1;KRTAP13-2;KRT39;LCE3A;KRTAP29-1;KRTAP3-1;KRTAP4-1;SPINK5;KRT85;KRTAP13-3;KRTAP10-8;KRT8;KRTAP20-1;KRTAP2-3;KRTAP2-2;TCHH;KRT76;KRT75;KRTAP10-12;SPRR2A;KRT83;JUP;PERP;PKP4;KRT73;LCE4A;KRT5;SPINK9;LCE1A;LCE3E;KRTAP5-7;CELA2A;KRTAP5-11;KRT10;KRTAP11-1;KRT3;LCE2C;KRT33B;KRT31;KRTAP20-2;LCE2A;KRTAP9-4;KRTAP13-4;KRTAP4-4;KRTAP6-1;KRT78;KRTAP26-1;KRT23;KRT71;KRT82;KRTAP4-2;KRT2;KRTAP10-11;KRT24;DSG1;KRT77;KRT84;LIPM"
