"gene","statistic","p.value","p_adj"
"NRGN",0.803230589562912,3.6226561219724e-44,6.76567257339565e-40
"PCSK1N",0.79394734655137,1.71879673980145e-42,1.60501239562659e-38
"IDS",0.791667650802399,4.30250270503695e-42,2.67845135064233e-38
"CLU",0.790026549795081,8.27024954670874e-42,3.86137951335831e-38
"SPARCL1",0.770287848766768,1.39154193146409e-38,5.19768742240468e-35
"DKK3",0.761279288972868,3.24055543920792e-37,1.00867688971078e-33
"RAB6B",0.753976564447769,3.76038597655031e-36,1.00327097854362e-32
"SLC1A3",0.751185992905475,9.38114713260287e-36,2.19002879810614e-32
"FBXL16",0.749968288959747,1.39269412591212e-35,2.88999505505941e-32
"ALDOA",0.738249638056747,5.57364972081376e-34,1.04093482185918e-30
"OLFM1",0.734645514309333,1.66637046130336e-33,2.82919406684559e-30
"PRKAR1B",0.733602767827072,2.28001007346774e-33,3.54845567767363e-30
"ATP1A2",0.73138255761568,4.42318344816384e-33,6.3544133906083e-30
"CPE",0.727893905794154,1.23655126725953e-32,1.64955939052422e-29
"ITM2C",0.726616716310847,1.79448651014194e-32,2.23425533756073e-29
"CST3",0.724660691869289,3.16127733094748e-32,3.69000096454844e-29
"TSPAN7",0.72423379565843,3.57480946844466e-32,3.92724362545132e-29
"STXBP1",0.721927856289939,6.91708956586599e-32,7.17686470733962e-29
"SNCB",0.717942325272168,2.1312872097105e-31,2.09494315413438e-28
"CALM1",0.717755120786259,2.24589923382151e-31,2.09722070454253e-28
"STMN3",0.717552170128637,2.37701081828963e-31,2.11395495439891e-28
"DLG4",0.715296968424552,4.45035530662998e-31,3.7779470775737e-28
"PLD3",0.713181732691239,7.97012415280005e-31,6.47174081207364e-28
"MAPT",0.71139366741461,1.29901278683874e-30,1.01084845029168e-27
"SPTAN1",0.70519317490935,6.86973105655611e-30,5.13196388848967e-27
"ALDOC",0.704925489990246,7.37468123766205e-30,5.29729026132986e-27
"CAMK2A",0.699842975676539,2.79332193865203e-29,1.93215113060242e-26
"SNAP25",0.698210622542394,4.25895811311198e-29,2.84072506144569e-26
"PHACTR1",0.696352574280378,6.85989151316867e-29,4.41777013448063e-26
"PACSIN1",0.693131607377956,1.55403246141299e-28,9.67437008311633e-26
"GRIN1",0.691976888119076,2.07799784896367e-28,1.2506260308528e-25
"NCS1",0.691854417894649,2.14285890915022e-28,1.2506260308528e-25
"SEPTIN5",0.691095102503204,2.59182664104859e-28,1.46681679843101e-25
"TLE5",0.689585219593486,3.77680197075095e-28,2.07457510605132e-25
"UCHL1",0.684430972719758,1.34236579777998e-27,7.16286389695399e-25
"CHGA",0.682111036754189,2.35542943297571e-27,1.22194444695151e-24
"ATP1B2",0.679107017106466,4.84108148365465e-27,2.44356858888471e-24
"MAP1A",0.677513154614284,7.070307793053e-27,3.47487021955415e-24
"SEPTIN3",0.67546090356782,1.14742516218331e-26,5.49469546895782e-24
"CKB",0.672901275877302,2.08753278815811e-26,9.74669058791021e-24
"PI4KA",0.672166454530742,2.47610002477381e-26,1.12789375762624e-23
"GNB1",0.671197190183137,3.09906550493524e-26,1.37805112786121e-23
"ATP2A2",0.666613304640309,8.85541381960921e-26,3.84613275569818e-23
"YWHAG",0.664522562951882,1.4207306819321e-25,6.03035595812817e-23
"RTN3",0.660690994501962,3.3457917740909e-25,1.38857793717604e-22
"SLC1A2",0.659258092876169,4.59426300798161e-25,1.82699452154987e-22
"MAP2",0.6592545937269,4.59781229989526e-25,1.82699452154987e-22
