"gene","statistic","p.value","p_adj"
"SLCO2B1",0.377497845836231,7.91302503523279e-08,0.00147783655558007
"RPS28",0.319369978174056,7.07743249169328e-06,0.0459124273636425
"FYCO1",0.315419438648978,9.30381746323817e-06,0.0459124273636425
"MAZ",0.314612884742397,9.83346056192814e-06,0.0459124273636425
"RASSF8",0.311061248234023,1.25245209577047e-05,0.0467815906812187
"TSPY1",0.304398868025211,1.95532911347891e-05,0.0573682208201729
"DDX49",0.300820987897317,2.47279594540105e-05,0.0573682208201729
"C1QC",0.299697760981861,2.66026434266182e-05,0.0573682208201729
"MRPL35",0.299104655180709,2.76458549679565e-05,0.0573682208201729
"PIMREG",0.295976415733925,3.38171417788146e-05,0.0631568939861142
"BAG2",0.291523748288697,4.48700173466523e-05,0.0761811312696434
"NACC2",0.288715681000057,5.35021226211021e-05,0.0807911499271418
"TBC1D16",0.287797154316857,5.66490601408821e-05,0.0807911499271418
"ALG6",0.286719416341902,6.05630809049039e-05,0.0807911499271418
"UBE2L5",0.283669907753677,7.30589146024326e-05,0.0872207540104561
"DNAJB1",0.282707641704611,7.74792488110069e-05,0.0872207540104561
"RPH3AL",0.281899338223394,8.13849215962926e-05,0.0872207540104561
"FGF18",0.281365717959821,8.40636952338943e-05,0.0872207540104561
"TMEM94",0.27656663473693,0.00011215596040153,0.0981574965848358
"SLC25A47",0.276468658557388,0.000112811887628375,0.0981574965848358
"MYO15B",0.276339190034423,0.000113684154863759,0.0981574965848358
"OR5B2",0.276054009368972,0.000115627807071449,0.0981574965848358
"MSTO1",0.274447899854348,0.000127167564360184,0.10326006226047
"PBX2",0.273601105731169,0.000133676827407965,0.104022851194631
"TNFSF12",0.268913995284896,0.00017570500020432,0.117574182812489
"RASGEF1C",0.268058453288544,0.000184596738485497,0.117574182812489
"FAM135A",0.267402362800544,0.000191697930133834,0.117574182812489
"ALOX15B",0.266756769760352,0.000198933401802488,0.117574182812489
"NFIA",0.265782256688843,0.000210338697225369,0.117574182812489
"RNF139",0.265598551352202,0.000212555806498081,0.117574182812489
"BORCS8",0.265476081127776,0.000214045952860603,0.117574182812489
"LGALS9C",0.263019678340703,0.000246068072175276,0.131301923312727
"KIF5B",0.261434563721695,0.000269040899511204,0.13256227589462
"TIMM44",0.261289349027018,0.00027124227046377,0.13256227589462
"ZNF578",0.260589519173151,0.000282088077075854,0.13256227589462
"ACTR8",0.26001915784225,0.000291224092660425,0.13256227589462
"HP1BP3",0.258950167740468,0.000309091903054683,0.13256227589462
"ADRA1B",0.258673734948191,0.000313875296218942,0.13256227589462
"SNRPC",0.258617748559881,0.000314852418027723,0.13256227589462
"CHD7",0.258052635952884,0.000324874636219814,0.13256227589462
"HSPB1",0.258000148713844,0.000325820369851982,0.13256227589462
"TBC1D24",0.257802446780127,0.000329405625771166,0.13256227589462
"RPS24",0.257531262711753,0.000334383046388138,0.13256227589462
"HDAC4",0.257314315457054,0.000338415148015465,0.13256227589462
"AAK1",0.256589991558302,0.000352206312036444,0.13256227589462
"SAP30BP",0.256115856832308,0.000361514307122483,0.13256227589462
"TBCEL",0.25573794871122,0.000369096077667608,0.13256227589462
"OR5H14",0.254065355360478,0.000404456433472368,0.142521289651508
"MKNK2",0.252749675235208,0.000434449691146617,0.147523316942804
"AGXT",0.252009605164744,0.000452213210785844,0.149985578700994
"SLC35E4",0.251783910036872,0.000457762796420895,0.149985578700994
"KRTAP5-2",0.250909122719539,0.00047987388430913,0.152746630443146
"LRRC75B",0.250805897816093,0.000482547183344698,0.152746630443146
"DDX46",0.250427989695005,0.000492452173128344,0.153283946422416
"GOLGA8J",0.248578689306162,0.000543691310121225,0.163825632350361
"AIRE",0.248494709723698,0.000546131146266908,0.163825632350361
"RPL26",0.24774939092933,0.00056823231295932,0.163825632350361
"HSPA1A",0.247479956435592,0.000576423202969316,0.163825632350361
"LST1",0.247467709413149,0.000576798094553534,0.163825632350361
"ACHE",0.247380230681416,0.000579482447702428,0.163825632350361
"ALG1L2",0.247056559374002,0.000589515193794161,0.163825632350361
"FGD3",0.246382973139655,0.000610910385972891,0.165353077803329
"HSD3B7",0.245809112659485,0.000629701035699076,0.168004236324513
"ZNF140",0.245380466873991,0.000644083162629383,0.169421086553047
"TLR9",0.24483634916261,0.000662776156700217,0.171916770868517
"C6orf62",0.244474187213234,0.000675494130858339,0.172815457368635
"HSPA1B",0.244201253570226,0.000685226988286979,0.172853169109512
"FCGR1A",0.243923071203314,0.000695279935486551,0.172853169109512
"LHFPL2",0.243685129052999,0.000703986385798075,0.172853169109512
"PCDH17",0.243450686051954,0.000712662991081195,0.172853169109512
"MSMP",0.243141011341618,0.000724274980911218,0.173376176976125
"CRTAP",0.242878575146418,0.000734251872564044,0.173376176976125
"SOBP",0.242393942972615,0.000753009414712673,0.173376176976125
"FGF17",0.242162999120839,0.00076210243899843,0.173376176976125
"MAFK",0.241914559522716,0.000771997166177708,0.173376176976125
"SERPINA3",0.241568143745052,0.000785991609317584,0.173376176976125
"PTK6",0.241492912035761,0.00078906151390446,0.173376176976125
"AADACL4",0.240999531988785,0.000809469542165213,0.173376176976125
"PRLR",0.240724848771143,0.00082104090650874,0.173376176976125
"KIFC3",0.240716100897969,0.000821411910243539,0.173376176976125
"GLRX",0.240602378546716,0.000826249019448228,0.173376176976125
"PARM1",0.239927042737734,0.000855518150435467,0.173376176976125
"ZMIZ1",0.239701347609862,0.000865510485853857,0.173376176976125
"NDUFS1",0.23963311419911,0.000868552490485759,0.173376176976125
"RPS3A",0.239461655884913,0.000876239955729077,0.173376176976125
"NUPR1",0.239158979473116,0.000889963596591901,0.173376176976125
"RPL7A",0.239129236704326,0.000891322772772504,0.173376176976125
"GLMP",0.238929785195974,0.000900486676305639,0.173376176976125
