"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Eukaryotic Translation Elongation R-HSA-156842",3.86694471038002e-12,2.2312638965233e-09,0.887074988399873,0.622619728760541,2.13595676318392,87,"RPS28;RPS24;RPL26;RPS3A;RPL7A;RPS11;RPL7;RPL38;RPL6;RPL18A;RPL29;RPSA;RPS8;RPL22;EEF1G;RPS14;RPL41;RPS10;RPL31;RPL27A;EEF1B2;RPL10L;RPL21;RPS15A;RPS23;RPL28;RPS5;RPS27;RPL36A;RPL14;RPS9;RPS17;RPL23A;RPS15;RPS2;RPL37A;RPS13;RPS4X;RPL26L1;RPL39;UBA52;RPL13A;RPL32;RPL4;RPS19;RPL37;RPS20;RPL18;FAU;RPS21;RPL5;RPL19;RPL15;RPL9;RPL34"
"Peptide Chain Elongation R-HSA-156902",5.76057804610145e-12,2.2312638965233e-09,0.887074988399873,0.627322419644112,2.14636957327035,83,"RPS28;RPS24;RPL26;RPS3A;RPL7A;RPS11;RPL7;RPL38;RPL6;RPL18A;RPL29;RPSA;RPS8;RPL22;RPS14;RPL41;RPS10;RPL31;RPL27A;RPL10L;RPL21;RPS15A;RPS23;RPL28;RPS5;RPS27;RPL36A;RPL14;RPS9;RPS17;RPL23A;RPS15;RPS2;RPL37A;RPS13;RPS4X;RPL26L1;RPL39;UBA52;RPL13A;RPL32;RPL4;RPS19;RPL37;RPS20;RPL18;FAU;RPS21;RPL5;RPL19;RPL15;RPL9;RPL34"
"Viral mRNA Translation R-HSA-192823",3.1873582180705e-12,2.2312638965233e-09,0.898671232061694,0.620551680121967,2.13457150416342,89,"RPS28;RPS24;RPL26;RPS3A;RPL7A;RPS11;RPL7;RPL38;RPL6;RPL18A;RPL29;RPSA;RPS8;RPL22;RPS14;RPL41;RPS10;RPL31;RPL27A;RPL10L;RPL21;RPS15A;RPS23;RPL28;GRSF1;RPS5;RPS27;RPL36A;RPL14;RPS9;RPS17;RPL23A;RPS15;RPS2;RPL37A;RPS13;RPS4X;RPL26L1;RPL39;BLOC1S6;UBA52;RPL13A;RPL32;RPL4;RPS19;RPL37;RPS20;RPL18;FAU;RPS21;RPL5;RPL19;RPL15;RPL9;RPL34"
"Influenza Viral RNA Transcription And Replication R-HSA-168273",1.42172191370609e-11,4.13010215931619e-09,0.875325132024659,0.551932330134357,1.9575473568949,135,"RPS28;RPS24;RPL26;RPS3A;RPL7A;RPS11;RPL7;RNASE7;RPL38;NUP58;RPL6;HSP90AA1;RPL18A;RPL29;RPSA;RPS8;RPL22;RPS14;RPL41;RPS10;GTF2F2;RPL31;RPL27A;RPL10L;RPL21;RPS15A;RPS23;POLR2K;RPL28;GRSF1;RPS5;RPS27;RPL36A;RPL14;RPS9;RPS17;GTF2F1;RPL23A;RPS15;RPS2;NUP85;NUP205;RPL37A;RPS13;RPS4X;RPL26L1;RPL39;BLOC1S6;UBA52;RPL13A;RPL32;RPL4;RPS19;RPL37;RPS20;RPL18;FAU;POLR2J;RPS21;RPL5;RPL19;RPL15;NUP133;RPL9;NUP160;RPL34;POLR2B"
"Eukaryotic Translation Termination R-HSA-72764",3.08075834090376e-11,5.11405884590024e-09,0.851339057116899,0.605842053616997,2.08397338223388,89,"RPS28;RPS24;RPL26;RPS3A;RPL7A;RPS11;RPL7;RPL38;RPL6;RPL18A;RPL29;RPSA;RPS8;RPL22;RPS14;RPL41;RPS10;RPL31;RPL27A;RPL10L;RPL21;RPS15A;RPS23;RPL28;RPS5;RPS27;RPL36A;RPL14;RPS9;RPS17;RPL23A;RPS15;RPS2;RPL37A;RPS13;RPS4X;RPL26L1;RPL39;UBA52;RPL13A;RPL32;RPL4;RPS19;RPL37;RPS20;RPL18;FAU;RPS21;RPL5;RPL19;RPL15;RPL9;RPL34;ETF1;RPLP1;RPL35;RPL10A"
"Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012",2.82855989071583e-11,5.11405884590024e-09,0.863415391606693,0.596306986160592,2.06246063228764,97,"RPS28;RPS24;RPL26;RPS3A;RPL7A;RPS11;DDIT3;RPL7;RPL38;RPL6;RPL18A;RPL29;RPSA;RPS8;RPL22;RPS14;RPL41;RPS10;RPL31;RPL27A;RPL10L;RPL21;RPS15A;RPS23;RPL28;RPS5;RPS27;RPL36A;EIF2S3;RPL14;RPS9;RPS17;GCN1;RPL23A;RPS15;RPS2;RPL37A;RPS13;RPS4X;RPL26L1;RPL39;UBA52;RPL13A;RPL32;RPL4;RPS19;RPL37;RPS20;RPL18;FAU;ATF4;RPS21;RPL5;RPL19;RPL15;RPL9"
"Selenocysteine Synthesis R-HSA-2408557",2.63713939888141e-11,5.11405884590024e-09,0.863415391606693,0.606544297035845,2.08638895669588,89,"RPS28;RPS24;RPL26;RPS3A;RPL7A;RPS11;RPL7;RPL38;RPL6;RPL18A;RPL29;RPSA;RPS8;RPL22;RPS14;RPL41;RPS10;RPL31;RPL27A;RPL10L;RPL21;RPS15A;RPS23;RPL28;RPS5;RPS27;RPL36A;RPL14;RPS9;RPS17;RPL23A;RPS15;RPS2;RPL37A;RPS13;RPS4X;RPL26L1;RPL39;UBA52;RPL13A;RPL32;RPL4;RPS19;RPL37;RPS20;RPL18;FAU;RPS21;RPL5;RPL19;RPL15;RPL9;RPL34"
"Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956",3.52796035990277e-11,5.12436242275878e-09,0.851339057116899,0.606926788955039,2.0889404678575,91,"RPS28;RPS24;RPL26;RPS3A;RPL7A;RPS11;RPL7;RPL38;RPL6;RPL18A;RPL29;RPSA;RPS8;RPL22;RPS14;RPL41;RPS10;RPL31;RPL27A;RPL10L;RPL21;RPS15A;RPS23;RPL28;RPS5;RPS27;RPL36A;RPL14;RPS9;RPS17;RPL23A;RPS15;RPS2;RPL37A;RPS13;RPS4X;PABPC1;RPL26L1;RPL39;UBA52;RPL13A;RPL32;RPL4;RPS19;RPL37;RPS20;RPL18;FAU;RPS21;RPL5;RPL19;RPL15;RPL9;RPL34;ETF1;RPLP1;RPL35;RPL10A"
"Formation Of A Pool Of Free 40S Subunits R-HSA-72689",5.78392349819905e-11,7.46768789434144e-09,0.851339057116899,0.592136943946593,2.04803761176137,97,"RPS28;RPS24;RPL26;RPS3A;RPL7A;RPS11;RPL7;RPL38;RPL6;RPL18A;RPL29;RPSA;RPS8;RPL22;RPS14;RPL41;RPS10;RPL31;RPL27A;RPL10L;RPL21;RPS15A;RPS23;RPL28;RPS5;RPS27;EIF3L;RPL36A;RPL14;RPS9;RPS17;RPL23A;RPS15;RPS2;RPL37A;RPS13;RPS4X;RPL26L1;RPL39;UBA52;RPL13A;RPL32;RPL4;RPS19;RPL37;RPS20;RPL18;FAU;RPS21;RPL5;EIF3I;RPL19;RPL15;RPL9;RPL34"
"Selenoamino Acid Metabolism R-HSA-2408522",7.9109376842575e-11,9.19250958910722e-09,0.839088935621274,0.565883982073251,1.98171953233807,112,"RPS28;RPS24;RPL26;RPS3A;RPL7A;RPS11;RPL7;RPL38;RPL6;RPL18A;RPL29;RPSA;RPS8;RPL22;RPS14;RPL41;RPS10;RPL31;RPL27A;RPL10L;DARS1;RPL21;RPS15A;RARS1;RPS23;RPL28;RPS5;RPS27;RPL36A;TXNRD1;RPL14;RPS9;RPS17;RPL23A;RPS15;RPS2;GSR;RPL37A;RPS13;RPS4X;RPL26L1;RPL39;UBA52;RPL13A;RPL32;RPL4;RPS19;RPL37;VSIG2;RPS20;RPL18;FAU;RPS21;RPL5;RPL19;RPL15;RPL9"
