"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200",2.31555308158808e-27,2.56563281439959e-24,1.3575740855908,-0.638285141923738,-3.7906370310656,111,"COX8A;ATP5F1A;ATP5F1B;ATP5MC3;UQCRC1;ATP5MC2;COX6C;NDUFB6;NDUFB8;NDUFA13;NDUFA1;ACAD9;UQCRQ;ATP5F1D;TMEM126B;NDUFAB1;NDUFV2;NDUFS4;COX14;NDUFS5;COX7C;COX4I1;NDUFB10;COX6B1;NDUFB2;CYCS;ATP5ME;SDHB;NDUFV1;ATP5PO;UQCRC2;COX5B;NDUFS8;ATP5MF;COX7B;ATP5MC1;NDUFB3;NDUFB4;UQCR11;NDUFAF4;NDUFA10;ATP5PB;COX6A1;UQCRB;TRAP1;NDUFC1;ATP5PF;COA1;NDUFA2;NDUFA12;NDUFS3;COX16;NDUFA11;NDUFAF3;ETFB;NDUFS2;NDUFA8;COX5A;UQCRFS1;SDHA;NDUFS7;NDUFA5;UCP2;NDUFS6;NDUFB1"
"Expression And Translocation Of Olfactory Receptors R-HSA-9752946",4.24749599391654e-21,2.35311278062976e-18,1.18665095279281,0.485040082323648,1.99282509876771,373,"OR2A14;OR10Z1;OR2A1;OR5L1;OR2L13;OR2M5;OR2L5;OR4D11;OR7G2;OR9Q2;OR5V1;OR5D16;OR5H15;OR6C74;OR4F21;OR4C46;OR8G1;OR2A2;RTP2;OR4F17;OR9Q1;OR1L8;OR2S2;OR2B11;OR2G6;OR8I2;OR1E1;OR9G9;OR10G4;OR56A1;OR5B3;OR5B2;OR2T35;OR52A5;OR2AJ1;OR1J1;OR2A4;RTP1;OR1C1;OR8B2;OR6X1;OR6T1;OR2T27;OR11H4;OR51E2;OR51Q1;OR5M10;OR4L1;OR2T5;OR10T2;OR4X1;OR5A2;OR51I1;OR51B6;OR10AC1;OR8J3;OR6S1;OR51B2;OR9A2;OR10AD1;OR13C5;OR9G4;OR52H1;OR6F1;OR4C15;OR2G2;OR8B4;OR51L1;OR6N2;OR10Q1;OR1F1;OR2T1;OR51F2;OR5J2;OR2K2;OR4E1;OR1I1;OR5W2;OR14A2;OR52L1;OR52W1;OR1A2;OR52E4;OR2C3;OR52E2;OR13D1;OR5H14;OR2AP1;OR10A4;OR10X1;OR4C6;OR10J4;OR5T2;OR6V1;OR2T3;OR1K1;OR6J1;OR5T1;OR6K3;OR5AU1;OR52R1;OR4K15;OR5M3;OR6M1;OR1N1;OR52K1;OR6C3;OR4N2;OR6C75;OR10H3;OR4X2;OR2T34;OR52N1;OR5D14;OR4C45;OR6K2;OR2J2;OR4Q3;OR4K14;OR4D2;OR5AL1;LHX2;OR56A3;OR10D3;OR5A1;OR5H1;OR5H2;OR6P1;OR52A1;OR10J5;OR51D1;OR10K2;OR2AE1;OR3A1;OR4C5;OR7C1;OR52I2;OR2Z1;OR10H2;OR2A7;OR13C8;OR5I1;OR2J3;OR14K1;OR13G1;OR8K1;OR10C1;OR52N5;OR14J1;OR7G1;OR1M1;OR2T11;OR8B12;OR11H6;OR1G1;OR9K2;OR2M2;OR52N2;OR11L1;OR6C65;OR2J1;OR2AT4;OR56B1;OR6B3;OR10G2;OR5D18;OR10H5;OR5M8;OR4D5;OR2B2;OR2A5;OR11H1;OR10P1;OR13F1;OR8U9;OR51B5;OR6C6;OR4C3;OR5B17;OR6Q1;OR4D1;OR8H3;OR52B6;OR4A47;OR2A25;OR2W1;OR11A1;OR4K3;OR4K13;OR5K3;OR10G6;OR3A2;OR12D3;OR7D2;OR5AC2;OR10G7;OR2T10;OR2W3;OR4C13;OR1L1;OR1S1;OR8J1;OR2T8;OR51I2;OR4F6;OR7G3;OR4K2;OR4A5;OR13C2;OR2D3;OR51B4;OR51F1;OR2V2;OR4F15;OR11G2;OR1J2;OR7A10;OR4A15;OR7A5;OR5B12;OR6Y1;OR56B4;OR8H1;OR2H2;OR8H2;OR2V1;OR2C1;OR52E5;OR5M1;OR10G9;OR2D2;OR8D1;OR51G2;OR7E24;OR52D1;OR52J3;OR51E1;OR1D5;OR4P4;EBF1;OR5B21;OR2L2;OR2AG2;OR6K6;OR5P3;OR4E2;OR5M11;OR1S2"
"Olfactory Signaling Pathway R-HSA-381753",1.05664387996666e-20,3.90253806334354e-18,1.1778932614942,0.479553370368933,1.97412481375393,381,"OR2A14;OR10Z1;OR2A1;OR5L1;OR2L13;OR2M5;OR2L5;OR4D11;OR7G2;OR9Q2;OR5V1;OR5D16;OR5H15;OR6C74;OR4F21;OR4C46;OR8G1;OR2A2;RTP2;OR4F17;OR9Q1;OR1L8;OR2S2;OR2B11;OR2G6;OR8I2;OR1E1;OR9G9;OR10G4;OR56A1;OR5B3;OR5B2;OR2T35;OR52A5;OR2AJ1;OR1J1;OR2A4;RTP1;OR1C1;OR8B2;OR6X1;OR6T1;OR2T27;OR11H4;OR51E2;OR51Q1;OR5M10;OR4L1;OR2T5;OR10T2;OR4X1;OR5A2;OR51I1;OR51B6;OR10AC1;OR8J3;OR6S1;OR51B2;OR9A2;OR10AD1;OR13C5;OR9G4;OR52H1;ANO2;OR6F1;OR4C15;OR2G2;OR8B4;OR51L1;OR6N2;OR10Q1;OR1F1;OR2T1;OR51F2;OR5J2;OR2K2;OR4E1;OR1I1;OR5W2;OR14A2;OR52L1;OR52W1;OR1A2;OR52E4;OR2C3;OR52E2;OR13D1;OR5H14;OR2AP1;OR10A4;OR10X1;OR4C6;OR10J4;OR5T2;OR6V1;OR2T3;OR1K1;OR6J1;OR5T1;OR6K3;OR5AU1;OR52R1;OR4K15;OR5M3;OR6M1;OR1N1;OR52K1;OR6C3;OR4N2;OR6C75;OR10H3;OR4X2;OR2T34;OR52N1;OR5D14;OR4C45;OR6K2;OR2J2;OR4Q3;OR4K14;OR4D2;OR5AL1;LHX2;OR56A3;OR10D3;OR5A1;OR5H1;OR5H2;OR6P1;OR52A1;OR10J5;OR51D1;OR10K2;OR2AE1;OR3A1;OR4C5;OR7C1;OR52I2;OR2Z1;OR10H2;OR2A7;OR13C8;OR5I1;OR2J3;OR14K1;OR13G1;OR8K1;OR10C1;OR52N5;OR14J1;OR7G1;OR1M1;OR2T11;OR8B12;OR11H6;OR1G1;OR9K2;OR2M2;OR52N2;OR11L1;OR6C65;OR2J1;OR2AT4;OR56B1;OR6B3;OR10G2;OR5D18;OR10H5;OR5M8;OR4D5;OR2B2;OR2A5;OR11H1;OR10P1;OR13F1;OR8U9;OR51B5;OR6C6;OR4C3;OR5B17;OR6Q1;OR4D1;OR8H3;OR52B6;OR4A47;CNGA4;OR2A25;OR2W1;OR11A1;OR4K3;OR4K13;OR5K3;OR10G6;OR3A2;OR12D3;OR7D2;OR5AC2;OR10G7;OR2T10;OR2W3;OR4C13;OR1L1;OR1S1;OR8J1;OR2T8;OR51I2;OR4F6;OR7G3;OR4K2;OR4A5;OR13C2;OR2D3;OR51B4;OR51F1;OR2V2;OR4F15;OR11G2;OR1J2;OR7A10;OR4A15;OR7A5;OR5B12;OR6Y1;OR56B4;OR8H1;OR2H2;GNG13;OR8H2;OR2V1;OR2C1;OR52E5;OR5M1;OR10G9;OR2D2;OR8D1;OR51G2;OR7E24;OR52D1;OR52J3;OR51E1;OR1D5;OR4P4;EBF1;OR5B21;OR2L2;OR2AG2;OR6K6;OR5P3;OR4E2;OR5M11;OR1S2"
"Respiratory Electron Transport R-HSA-611105",2.22991375791282e-20,6.17686110941852e-18,1.16906996676109,-0.619275140156382,-3.60346867369,89,"COX8A;UQCRC1;COX6C;NDUFB6;NDUFB8;NDUFA13;NDUFA1;ACAD9;UQCRQ;TMEM126B;NDUFAB1;NDUFV2;NDUFS4;COX14;NDUFS5;COX7C;COX4I1;NDUFB10;COX6B1;NDUFB2;CYCS;SDHB;NDUFV1;UQCRC2;COX5B;NDUFS8;COX7B;NDUFB3;NDUFB4;UQCR11;NDUFAF4;NDUFA10;COX6A1;UQCRB;TRAP1;NDUFC1;COA1;NDUFA2;NDUFA12;NDUFS3;COX16;NDUFA11;NDUFAF3;ETFB;NDUFS2;NDUFA8;COX5A;UQCRFS1;SDHA;NDUFS7;NDUFA5;NDUFS6;NDUFB1"
"Complex I Biogenesis R-HSA-6799198",2.25416916352013e-11,4.9952388663606e-09,0.863415391606693,-0.60230997236012,-3.0266423964871,51,"NDUFB6;NDUFB8;NDUFA13;NDUFA1;ACAD9;TMEM126B;NDUFAB1;NDUFV2;NDUFS4;NDUFS5;NDUFB10;NDUFB2;NDUFV1;NDUFS8;NDUFB3;NDUFB4;NDUFAF4;NDUFA10;NDUFC1;COA1;NDUFA2;NDUFA12;NDUFS3;NDUFA11;NDUFAF3;NDUFS2;NDUFA8;NDUFS7;NDUFA5;NDUFS6;NDUFB1"
"Clathrin-mediated Endocytosis R-HSA-8856828",4.4850280088067e-10,8.28235172292971e-08,0.814035837847908,-0.371922597660477,-2.28836645878942,139,"GRB2;CLTC;VAMP2;DNM1;DNAJC6;CLTA;CLTB;EPN1;PACSIN1;UBQLN2;SYT1;ARPC2;AP2M1;ACTR2;CTTN;SYNJ1;AMPH;AP2S1;SCARB2;WASL;GPS1;ARPC5;AP2A1;TFRC;SNAP91;DNM2;REPS2;NEDD8;TOR1A;GRK2;HGS;OCRL;AGFG1;TGOLN2;TF;EPS15;VAMP4;VAMP3"
"Cristae Formation R-HSA-8949613",1.55925755296569e-09,2.4680819552657e-07,0.788186810800237,-0.705636169458471,-2.99014482025054,29,"ATP5F1A;ATP5F1B;ATP5MC3;ATP5MC2;HSPA9;ATP5F1D;ATP5ME;ATP5PO;ATP5MF;ATP5MC1;ATP5PB;TMEM11;ATP5PF;APOO;MICOS13;MTX2"
"Keratinization R-HSA-6805567",2.90232079651085e-09,4.01971430316753e-07,0.774939030136436,0.461389963815273,1.83743965927097,192,"KRTAP12-3;KRTAP10-3;KRTAP10-7;KRT18;PKP4;KRT8;KRTAP9-4;KRT34;KRTAP10-2;KRTAP10-6;KRTAP12-2;KRTAP21-1;KRTAP9-2;KRTAP10-1;KRT72;KRTAP5-1;KRTAP8-1;LCE3D;LCE1D;PERP;LIPN;LORICRIN;LCE5A;KRTAP9-6;KRT84;KRTAP2-3;SPRR2A;LIPM;KRTAP15-1;DSC3;KRTAP20-1;LCE3E;KRTAP12-4;KRTAP13-1;KRTAP4-4;KRT76;PI3;KRT80;KRT23;KRT16;KRT4;KRT77;SPINK9;KRTAP4-1;KRTAP3-2;CELA2A;LCE3A;KRTAP1-4;KRTAP20-2;KRT75;KRT3;KRT38;SPRR2E;KRTAP13-3;KRTAP9-3;KRTAP9-1;KRTAP5-2;CSTA;KRTAP5-7;KRT24;KRTAP11-1;KRT20;LCE3B;KRTAP12-1;PPL;KRTAP26-1;KRT10;KRTAP1-3;KRT83;KRTAP5-4;DSG1;KLK13;KRTAP21-3;KRTAP13-4;KRT28;DSG2;SPRR2G;KRT17;SPINK5;KRTAP10-8;CDSN;SPRR2B;KRTAP5-10;KRT26;RPTN;KRTAP25-1;KRT36;KRTAP1-1;KRTAP29-1;DSG3;CASP14;KRTAP23-1;KRT27;KRT33B;LIPK;SPINK6;KRTAP13-2;KRT6A;TGM5;KLK14;KRTAP6-1;KRTAP4-2;KRTAP3-1;KRTAP1-5;LCE1F;KLK5;KRT25;KRTAP10-12;TGM1;EVPL;KRTAP19-1;TCHH"
"Formation Of ATP By Chemiosmotic Coupling R-HSA-163210",3.59146579667935e-09,4.42149344746746e-07,0.774939030136436,-0.852615356117358,-3.13753946765281,16,"ATP5F1A;ATP5F1B;ATP5MC3;ATP5MC2;ATP5F1D;ATP5ME;ATP5PO;ATP5MF;ATP5MC1;ATP5PB;ATP5PF"
"L1CAM Interactions R-HSA-373760",5.92322161803876e-09,6.56292955278695e-07,0.761460801445585,-0.3989992289446,-2.40288641744677,99,"CLTC;DNM1;CLTA;KCNQ3;SPTBN2;DPYSL2;CNTNAP1;NCAM1;AP2M1;SCN1B;RANBP9;CNTN1;AP2S1;SCN8A;GAP43;AP2A1;NFASC;MAPK3;L1CAM;SPTAN1;DNM2;CHL1;ITGAV;RNASE1;NRCAM;SCN2A;SCN4B;MAP2K1;CSNK2B;SCN2B;LLGL1;SCN3B"
