"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200",4.39842413364915e-36,4.79428230567757e-33,1.56318197862453,-0.648237286694409,-4.52068594855304,111,"COX8A;ATP5F1A;ATP5F1B;COX6C;ATP5MC2;UQCRC1;ATP5MC3;NDUFS5;ATP5ME;NDUFB8;COX5B;COX6B1;NDUFA1;COX6A1;NDUFA13;COX4I1;UQCRB;ATP5F1D;NDUFAB1;NDUFV2;NDUFB2;COX7C;NDUFV1;UQCRQ;ACAD9;ATP5PO;UQCR11;TMEM126B;NDUFS4;ATP5PB;NDUFB4;COX14;NDUFB6;COX7B;SDHB;NDUFA10;CYCS;NDUFB10;SDHA;NDUFB3;ATP5PF;ATP5MF;UQCRC2;NDUFA2;NDUFA5;NDUFA12;NDUFB1;COA1;NDUFS3;ATP5F1C;NDUFS8;NDUFS2;ATP5MC1;NDUFAF3;CCNI;ATP5PD;NDUFC1;NDUFA8;COX5A;ETFB;NDUFS7;COX16"
"Respiratory Electron Transport R-HSA-611105",2.94426859508361e-28,1.60462638432056e-25,1.38026491759359,-0.64821183028072,-4.31188384254037,89,"COX8A;COX6C;UQCRC1;NDUFS5;NDUFB8;COX5B;COX6B1;NDUFA1;COX6A1;NDUFA13;COX4I1;UQCRB;NDUFAB1;NDUFV2;NDUFB2;COX7C;NDUFV1;UQCRQ;ACAD9;UQCR11;TMEM126B;NDUFS4;NDUFB4;COX14;NDUFB6;COX7B;SDHB;NDUFA10;CYCS;NDUFB10;SDHA;NDUFB3;UQCRC2;NDUFA2;NDUFA5;NDUFA12;NDUFB1;COA1;NDUFS3;NDUFS8;NDUFS2;NDUFAF3;CCNI;NDUFC1;NDUFA8;COX5A;ETFB;NDUFS7;COX16"
"SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339",1.81076601460607e-27,6.57911651973537e-25,1.3575740855908,-0.584873335257171,-3.96825011689361,106,"SRP14;SPCS1;RPL23;RSL24D1;RPL27;RPL18;RPLP1;FAU;SSR4;SSR1;RPL8;SEC61G;RPL35A;DDOST;RPLP2;RPS20;RPN1;RPL36;RPS3;RPL41;RPS25;RPS12;RPS15;RPS17;RPL28;RPS14;RPL15;RPS16;RPLP0;RPS21;RPL27A;RPL35;RPL9;SPCS3;RPS29;RPS4Y1;SEC61B;RPL31;RPL38;RPS6;SEC11C;RPS7;SRPRA;RPL29;RPL19;SEC61A2;RPS9;RPL34;RPS13;RPL10A;RPS8;RPS23;RPS19;RPL30;RPL37A;RPL4;RPS4X;RPL14;RPL37;RPL39;RPS5;RPL5;UBA52;RPL11;RPL26;RPL36AL;RPL22;RPL39L;SSR2;RPL12;SRP68;RPN2"
"GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706",2.44433119979952e-27,6.6608025194537e-25,1.3575740855908,-0.576218655900547,-3.97469561002054,108,"EIF4H;RPL23;RSL24D1;RPL27;EIF3C;EIF3K;EIF4A1;EIF1AX;RPL18;RPLP1;FAU;EIF3A;EIF3G;EIF4A2;RPL8;RPL35A;RPLP2;EIF4G1;RPS20;EIF4B;RPL36;RPS3;RPL41;RPS25;RPS12;RPS15;EIF3B;RPS17;RPL28;RPS14;RPL15;RPS16;RPLP0;EIF4E;RPS21;RPL27A;RPL35;RPL9;RPS29;RPS4Y1;RPL31;RPL38;EIF3H;RPS6;RPS7;RPL29;RPL19;RPS9;RPL34;RPS13;RPL10A;RPS8;RPS23;EIF3M;RPS19;RPL30;RPL37A;RPL4;EIF5;RPS4X;RPL14;RPL37;RPL39;RPS5;RPL5;UBA52;RPL11;RPL26;RPL36AL;RPL22"
"L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827",7.69336933197624e-27,1.67715451437082e-24,1.34223377296446,-0.585800067386838,-4.0270451180438,107,"EIF4H;RPL23;RSL24D1;RPL27;EIF3C;EIF3K;EIF4A1;EIF1AX;RPL18;RPLP1;FAU;EIF3A;EIF3G;EIF4A2;RPL8;RPL35A;PABPC1;RPLP2;EIF4G1;RPS20;EIF4B;RPL36;RPS3;RPL41;RPS25;RPS12;RPS15;EIF3B;RPS17;RPL28;RPS14;RPL15;RPS16;RPLP0;EIF4E;RPS21;RPL27A;RPL35;RPL9;RPS29;RPS4Y1;RPL31;RPL38;EIF3H;RPS6;RPS7;RPL29;RPL19;RPS9;RPL34;RPS13;RPL10A;RPS8;RPS23;EIF3M;RPS19;RPL30;RPL37A;RPL4;RPS4X;RPL14;RPL37;RPL39;RPS5;RPL5;UBA52;RPL11;RPL26;RPL36AL;RPL22"
"Cap-dependent Translation Initiation R-HSA-72737",3.0963029583609e-25,5.62495037435564e-23,1.30309315086572,-0.546348997098045,-3.77786791785553,115,"EIF4H;RPL23;RSL24D1;RPL27;EIF3C;EIF3K;EIF4A1;EIF1AX;RPL18;RPLP1;FAU;EIF3A;EIF3G;EIF4A2;RPL8;RPL35A;PABPC1;RPLP2;EIF4G1;RPS20;EIF4B;RPL36;RPS3;RPL41;RPS25;RPS12;RPS15;EIF3B;RPS17;RPL28;RPS14;RPL15;RPS16;RPLP0;EIF4E;RPS21;RPL27A;RPL35;RPL9;RPS29;RPS4Y1;RPL31;RPL38;EIF3H;RPS6;RPS7;RPL29;RPL19;RPS9;RPL34;RPS13;RPL10A;RPS8;RPS23;EIF3M;RPS19;RPL30;RPL37A;RPL4;EIF5;RPS4X;RPL14;RPL37;RPL39;RPS5;RPL5;UBA52;RPL11;RPL26;RPL36AL;RPL22"
"Formation Of A Pool Of Free 40S Subunits R-HSA-72689",9.91499611586859e-25,1.54390653804239e-22,1.28710367230144,-0.580375626369989,-3.88049907606931,97,"RPL23;RSL24D1;RPL27;EIF3C;EIF3K;EIF1AX;RPL18;RPLP1;FAU;EIF3A;EIF3G;RPL8;RPL35A;RPLP2;RPS20;RPL36;RPS3;RPL41;RPS25;RPS12;RPS15;EIF3B;RPS17;RPL28;RPS14;RPL15;RPS16;RPLP0;RPS21;RPL27A;RPL35;RPL9;RPS29;RPS4Y1;RPL31;RPL38;EIF3H;RPS6;RPS7;RPL29;RPL19;RPS9;RPL34;RPS13;RPL10A;RPS8;RPS23;EIF3M;RPS19;RPL30;RPL37A;RPL4;RPS4X;RPL14;RPL37;RPL39;RPS5;RPL5;UBA52;RPL11;RPL26;RPL36AL;RPL22"
"Eukaryotic Translation Elongation R-HSA-156842",2.76024384197089e-22,3.76083223468533e-20,1.22105375677186,-0.583673472411611,-3.80564835845598,87,"RPL23;RSL24D1;RPL27;RPL18;RPLP1;FAU;EEF1A2;RPL8;RPL35A;RPLP2;RPS20;RPL36;RPS3;EEF1D;RPL41;RPS25;RPS12;RPS15;EEF1B2;RPS17;RPL28;RPS14;RPL15;RPS16;RPLP0;RPS21;RPL27A;RPL35;RPL9;RPS29;RPS4Y1;RPL31;RPL38;RPS6;RPS7;RPL29;RPL19;RPS9;RPL34;RPS13;RPL10A;RPS8;RPS23;RPS19;RPL30;RPL37A;EEF1G;RPL4;RPS4X;RPL14;RPL37;RPL39;RPS5;RPL5;UBA52;RPL11;RPL26;RPL36AL;RPL22"
"Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957",2.64190365196582e-21,3.19963886738082e-19,1.19534448258848,-0.503323401723093,-3.51008353954831,111,"RPL23;RSL24D1;PPP2CA;RPL27;RPL18;RPLP1;FAU;RPL8;RPL35A;PABPC1;RPLP2;EIF4G1;RPS20;RPL36;RPS3;RPL41;RPS25;RPS12;RPS15;RPS17;RBM8A;PPP2R1A;RPL28;RPS14;RPL15;RPS16;NCBP2;PPP2R2A;RPLP0;RPS21;RPL27A;RPL35;RPL9;MAGOH;RPS29;RPS4Y1;SMG7;RPL31;RPL38;SMG5;RPS6;RPS7;RPL29;RPL19;RPS9;RPL34;RPS13;RPL10A;RPS8;RPS23;RPS19;RPL30;RPL37A;RPL4;RPS4X;UPF2;RPL14;RPL37;RPL39;RPS5;RPL5;UBA52;RPL11;RPL26;RPL36AL;RPL22"
"Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956",8.34155379155458e-21,9.09229363279449e-19,1.1778932614942,-0.561079637460439,-3.72340951118482,91,"RPL23;RSL24D1;RPL27;RPL18;RPLP1;FAU;RPL8;RPL35A;PABPC1;RPLP2;EIF4G1;RPS20;RPL36;RPS3;RPL41;RPS25;RPS12;RPS15;RPS17;RPL28;RPS14;RPL15;RPS16;NCBP2;RPLP0;RPS21;RPL27A;RPL35;RPL9;RPS29;RPS4Y1;RPL31;RPL38;RPS6;RPS7;RPL29;RPL19;RPS9;RPL34;RPS13;RPL10A;RPS8;RPS23;RPS19;RPL30;RPL37A;RPL4;RPS4X;RPL14;RPL37;RPL39;RPS5;RPL5;UBA52;RPL11;RPL26;RPL36AL;RPL22"
