"gene","statistic","p.value","p_adj"
"PSD",0.612367743092461,6.1183998620031e-21,5.7133617911385e-17
"FBXL16",0.608259741850263,1.30526314027982e-20,6.14130698247156e-17
"CAMK2A",0.608217752059031,1.31533668504424e-20,6.14130698247156e-17
"NCS1",0.587665498825598,4.96293482027528e-19,1.85375541406922e-15
"DIRAS2",0.572215005226854,6.44869640313011e-18,2.00726423374763e-14
"KCNAB2",0.570257231210662,8.84001414609984e-18,2.35851577417944e-14
"NEFL",0.564894784955408,2.07507511548977e-17,4.84426285711087e-14
"FXYD7",0.562839034759674,2.8663533396365e-17,5.35320149710513e-14
"ENC1",0.560330144733562,4.23876663211855e-17,7.1966550564951e-14
"PLEKHG5",0.559712544887524,4.66493757242845e-17,7.26019784188948e-14
"BSCL2",0.556832745038862,7.27304751330746e-17,9.51687275544025e-14
"RASD1",0.556087426244494,8.15324288322146e-17,9.51687275544025e-14
"AMPH",0.553107900641656,1.28362283516294e-16,1.41017294526489e-13
"RAB6B",0.544237557243895,4.82803891640925e-16,5.00935860015884e-13
"DMTN",0.542152064279372,6.55524135480002e-16,6.44345723906553e-13
"TESPA1",0.541303520581559,7.41936907756892e-16,6.92820684463386e-13
"PRKAR1B",0.538112296447926,1.17833568359394e-15,1.04793320127621e-12
"SEPTIN3",0.536467696291339,1.49271964389058e-15,1.26718327587729e-12
"SLC17A7",0.531367686231285,3.08290444788958e-15,2.39901347786608e-12
"ADCY1",0.530545386152992,3.46140007542031e-15,2.50169057534081e-12
"CAMK2B",0.530501646787125,3.48275620897735e-15,2.50169057534081e-12
"RGS4",0.529297939438474,4.12368740760962e-15,2.8523698527599e-12
"IDS",0.528953273235445,4.32751604070065e-15,2.88645319914733e-12
"NRGN",0.526715567277706,5.911486417026e-15,3.68009734414592e-12
"NCDN",0.525286164801183,7.20616492170791e-15,4.34136567992958e-12
"SLC8A2",0.522240155362228,1.09557303505023e-14,6.39403812581189e-12
"GP1BB",0.520864989699379,1.3218597348389e-14,7.26089776701511e-12
"DNM1",0.51933586146868,1.62715242287644e-14,8.68248532846867e-12
"SLC8A1",0.518524058838195,1.81615956052928e-14,9.08351579418407e-12
"DLG4",0.518482069046963,1.82649767572286e-14,9.08351579418407e-12
"PHACTR1",0.51839459031523,1.84822017658489e-14,9.08351579418407e-12
"FUT9",0.513166861306845,3.72342004333635e-14,1.73846481823374e-11
"LMO3",0.512923670432626,3.84562082342917e-14,1.75172718288691e-11
"FAM171B",0.511032380252551,4.93917657869275e-14,2.14341140464573e-11
"RAP1GAP",0.510864421087623,5.04980198138854e-14,2.14341140464573e-11
"CNKSR2",0.51003862186006,5.62982632005346e-14,2.32654964904101e-11
"SHC3",0.509903904613191,5.73041785478081e-14,2.32654964904101e-11
"CADM3",0.508705445988444,6.70594741237413e-14,2.66468667815956e-11
"SAMD14",0.5056296937807,1.00106598350715e-13,3.81549149142439e-11
"PTK2B",0.50286711543256,1.42977484381346e-13,5.34049499661202e-11
"SNCB",0.501798125330779,1.63982342706262e-13,6.00496908310224e-11
"SYN2",0.498571909704453,2.4728964573573e-13,8.75651229537389e-11
"SPTBN2",0.49853341906249,2.48498153595425e-13,8.75651229537389e-11
"OLFM1",0.494584629112047,4.08441258608644e-13,1.38691799014091e-10
"NELL2",0.494323942491482,4.21967690268048e-13,1.40726224704394e-10
"ATRNL1",0.493076495776964,4.92972421956562e-13,1.61521981622119e-10
"ITPKA",0.491510626478937,5.98715527985722e-13,1.89518833909514e-10
"RUNDC3A",0.49096825834219,6.40255543180835e-13,1.99290208740755e-10
"NSMF",0.490698823848452,6.61921842970708e-13,2.02656595726573e-10
"PTPRN",0.490081224002414,7.14313970938269e-13,2.15169801955534e-10
"SYT1",0.488261666382361,8.93245816344869e-13,2.64797759778679e-10
"SLC12A5",0.486732538151662,1.0767496778077e-12,3.14209015355261e-10
"CACNB1",0.486592572180888,1.09527202802329e-12,3.14696929159429e-10
"CA11",0.485586566765955,1.23783479218576e-12,3.45041829535243e-10
"HPCAL4",0.485446600795182,1.25904842406335e-12,3.45793946585398e-10
"BEX1",0.483754762123459,1.54518519512777e-12,4.07136282088886e-10
"PACSIN1",0.482930712470531,1.70656738988935e-12,4.32701038610053e-10
"TMEM130",0.482440831572824,1.81015774018706e-12,4.50753412743115e-10
"CADPS",0.481219628477826,2.09574911313674e-12,5.15002768907128e-10
"PRKCB",0.480616025228866,2.25264723490425e-12,5.46369347520413e-10
"MICAL2",0.479652009605165,2.52721053313623e-12,6.05104922010925e-10
"PHYHIP",0.479435062350466,2.59334642419731e-12,6.13080225548214e-10
"EHD3",0.478569022906306,2.87453729724734e-12,6.71060732042391e-10
"BAIAP3",0.477540273021122,3.24722255663993e-12,7.39574737412285e-10
"SHANK1",0.476361059717356,3.73235432281631e-12,8.39824690758042e-10
"CELF2",0.4761563594851,3.82345951699601e-12,8.50082499278779e-10
"CAMK2G",0.475718965826433,4.02543454912243e-12,8.84459007522475e-10
"RTN1",0.475533510915159,4.11417029401545e-12,8.93444702453867e-10
"LY6H",0.4748441785091,4.46098056585216e-12,9.57623828136263e-10
"CAMKV",0.473801432026838,5.0402193436461e-12,1.05765321867342e-09
"ARHGAP32",0.472410520192278,5.92779072930922e-12,1.21656505121515e-09
"KIF3C",0.471233056463147,6.79639154123627e-12,1.36843507684954e-09
"MCTP1",0.470942627073793,7.02896565279828e-12,1.39652087799639e-09
"CABP1",0.470610207893206,7.3046650324922e-12,1.42106170986275e-09
"PSD3",0.470181562107713,7.67572516836303e-12,1.47785405406544e-09
"SLC25A4",0.469920875487147,7.9102814709772e-12,1.50747364032623e-09
"EPB41L1",0.469021594124928,8.77410998402928e-12,1.63865278061731e-09
"SLC1A2",0.467614936118656,1.03120980666467e-11,1.88812493620287e-09
"ITPR1",0.466173286619691,1.21591949985504e-11,2.20470995915464e-09
"PDXP",0.466017574477205,1.23769538518697e-11,2.21000151281626e-09
"ADGRL1",0.465956339364992,1.24636233130703e-11,2.21000151281626e-09
