"gene","statistic","p.value","p_adj"
"HIPK2",0.624119635913518,6.58056720012175e-22,1.22898673029474e-17
"LPAR1",0.608025298849217,1.36249119915393e-20,1.0667249946884e-16
"MBP",0.606083271004737,1.94138864780858e-20,1.0667249946884e-16
"BCAS1",0.605185739217153,2.28469692586934e-20,1.0667249946884e-16
"TP53INP2",0.575119299120401,4.02327415973639e-18,1.50277336414473e-14
"CRYAB",0.571006049154299,7.83731449184426e-18,2.15737641439128e-14
"MTURN",0.570811846369851,8.08611849471994e-18,2.15737641439128e-14
"ERMN",0.535054039986528,1.8273392466887e-15,4.12968878471163e-12
"MOBP",0.534455685461472,1.99010489732302e-15,4.12968878471163e-12
"FCF1",0.526731313449418,5.89857345607365e-15,1.10161757865631e-11
"ZNF587",0.524269661938441,8.29128882019761e-15,1.38941364747622e-11
"PKP4",0.523732542525598,8.92748113606478e-15,1.38941364747622e-11
"NXF2",0.521010204394057,1.29596075583309e-14,1.86179715968759e-11
"KRTAP10-3",0.520385606249481,1.41099448533633e-14,1.88226664343867e-11
"MAN2A1",0.516433317149768,2.40705312682772e-14,2.99694161310897e-11
"PRMT8",0.504480223245723,1.16156697576912e-13,1.3558390524665e-10
"SEPTIN4",0.502354490064603,1.52700467535265e-13,1.5961247279153e-10
"PTP4A2",0.502296754101659,1.53835109779799e-13,1.5961247279153e-10
"SHTN1",0.501726392770757,1.65494772820336e-13,1.62672651431189e-10
"KRTAP12-3",0.501248758895493,1.75917654749966e-13,1.64271906005518e-10
"MAP4K4",0.497415440870938,2.8622241091307e-13,2.54547130772023e-10
"USP17L11",0.496523157807258,3.2028221263462e-13,2.71890481962008e-10
"PAQR6",0.492712584252953,5.15792712512697e-13,4.1882368256031e-10
"USP17L12",0.491794057569753,5.78063887105616e-13,4.4649015175987e-10
"EVX1",0.491524623076015,5.97679042300104e-13,4.4649015175987e-10
"ZNF417",0.490579852773294,6.71714454345016e-13,4.82497659590289e-10
"PHAX",0.486855008376089,1.06079300992873e-12,7.33754453830704e-10
"NDRG1",0.486491096852078,1.10889428689707e-12,7.39632489360343e-10
"ZNF776",0.48519466204779,1.29812805823796e-12,8.35994469505246e-10
"ZNF845",0.483508072099971,1.59187157505321e-12,9.90993117856459e-10
"CLDND1",0.482923714171992,1.70800580751634e-12,1.0289908535863e-09
"PLEKHB1",0.482563301797251,1.78370072657492e-12,1.04101233654729e-09
"PLP1",0.481702511076994,1.97793467039586e-12,1.11939114861555e-09
"CCL3",0.480147139226775,2.38235750183239e-12,1.30860383849217e-09
"RSF1",0.479770980680322,2.4916420707313e-12,1.30860383849217e-09
"KRTAP5-8",0.479667755776877,2.52247473686646e-12,1.30860383849217e-09
"EFHD1",0.478254099472066,2.98396749193411e-12,1.50617775349625e-09
"HOXB3",0.476060132880193,3.86703049248774e-12,1.9005437230974e-09
"ANLN",0.474639478276844,4.56933065105081e-12,2.18812357023141e-09
"C4orf46",0.473197828777878,5.40826838339534e-12,2.52512050820728e-09
"OR2A14",0.464656405411434,1.44489641201101e-11,6.58167936358966e-09
"RPL21",0.46244669264785,1.85496803310698e-11,8.21733876432156e-09
"KIR3DL1",0.462110774317994,1.9264711354434e-11,8.21733876432156e-09
"ORM2",0.462067034952127,1.93597614922975e-11,8.21733876432156e-09
"PTK6",0.459883565808063,2.47297397284147e-11,1.02633915370639e-08
"APOC3",0.458884558691668,2.76448205561884e-11,1.12237971458125e-08
"NUTM2G",0.457773578798655,3.12786832385341e-11,1.24289508119758e-08
"PRAC1",0.457232960236542,3.32107023291802e-11,1.29217307645785e-08
"SP7",0.453747807564286,4.87516801057033e-11,1.85813546460023e-08
"PAIP2B",0.451156687530344,6.46724745535824e-11,2.36828065639746e-08
"SLC36A1",0.450703547699965,6.7932391685022e-11,2.43981797521052e-08
"PIP4K2A",0.449237404156114,7.96094259839164e-11,2.80525592391627e-08
"OLFML3",0.448971468811645,8.19265243208771e-11,2.83344401521611e-08
"FGF1",0.4482121534202,8.89082522673067e-11,3.01900094426222e-08
"GAGE10",0.445507311035005,1.18782899311132e-10,3.96140969202625e-08
"SLC50A1",0.443673756817874,1.44348623735895e-10,4.72956999454663e-08
"RPS26",0.441348572128401,1.84521952418371e-10,5.84090166672119e-08
"ELOVL5",0.440676735468689,1.98020150632176e-10,6.16370722201085e-08
"SPDYE16",0.437949148613243,2.63333102808246e-10,7.93227262588193e-08
"LAMP2",0.436768185734843,2.97690916742887e-10,8.82488184300025e-08
"AURKAIP1",0.43575868117064,3.30469300919549e-10,9.64350728745859e-08
"GPAT2",0.434833156188902,3.63573270122774e-10,1.04462990658661e-07
"ZNF616",0.432915622389307,4.42685420632607e-10,1.25266559329312e-07
"RPS28",0.431902618675834,4.90964523643254e-10,1.36854529008379e-07
"SPP1",0.431603441413306,5.06172539942244e-10,1.39018799352373e-07
"CLEC10A",0.431033080082405,5.36438733472104e-10,1.45196083859783e-07
"BMERB1",0.428963333289594,6.61686075271035e-10,1.69282864955642e-07
"SPATA46",0.427194513333946,7.90765576682009e-10,1.96911172134843e-07
"NICN1",0.425102022070884,9.75058645600176e-10,2.39607832437222e-07
