"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Expression And Translocation Of Olfactory Receptors R-HSA-9752946",4.65172491758479e-28,4.71452895541123e-25,1.37274298193398,0.541486677358201,2.4989126454185,373,"OR2A14;OR5V1;OR2A1;OR5L1;OR4F21;OR4Q3;OR5D16;OR2T8;OR2M5;OR9G4;RTP2;OR9Q2;OR10AD1;OR10T2;OR9Q1;OR6C74;OR2B11;OR1E1;OR10G4;OR4C46;OR4N5;OR8G1;OR4X1;OR10H3;OR4C13;OR2A2;OR2T34;OR7C1;OR4A47;OR2A4;OR7D4;OR51E2;OR6T1;OR52E4;OR1K1;OR2L13;OR4F15;OR51Q1;OR4L1;OR1D5;OR4D11;OR2H2;OR2T35;OR5H15;OR4C5;OR2J2;OR10J5;OR1C1;EBF1;OR4F17;OR2T11;OR4A5;OR56A1;OR2F1;OR7G2;OR4D9;OR56B1;OR14A2;OR4C15;OR5M10;OR10Z1;OR2G6;OR7C2;OR52E2;OR2S2;OR1F1;OR2T27;OR6K2;OR52J3;OR4X2;OR51B6;OR2J3;OR6N2;OR4K14;OR5H2;OR2Z1;OR4N2;OR10K2;OR10H2;OR5A1;OR5B21;RTP1;OR11H4;OR8B2;OR4K2;OR2L5;OR51B2;OR7A17;OR52A5;OR13D1;OR2AJ1;OR10D3;OR56A5;OR5T2;OR7E24;OR10G7;OR14A16;OR11G2;OR6Y1;OR1M1;OR51I1;OR2G2;OR5B2;OR51F2;OR2T5;OR14K1;OR5M8;OR52N5;OR2AE1;OR5B3;OR8H1;OR2W3;OR7D2;OR6F1;OR2AP1;OR52K1;OR4K3;OR4E1;OR10AC1;OR12D2;OR5AU1;OR3A2;OR8B4;OR13G1;OR5W2;OR2C1;OR6S1;OR8I2;OR10A4;OR13C9;OR1S2;OR52M1;OR6Q1;OR9A2;OR7A10;OR6P1;OR51L1;OR13C8;OR5F1;OR5A2;OR8D4;OR1A1;OR6X1;OR51G2;OR10C1;OR5T1;OR5B17;OR52W1;OR5J2;OR2T12;OR4S1;OR1J1;OR5H14;OR10X1;OR10G3;OR2V1;OR2C3;LHX2;OR13C4;OR8K3;OR1L3;OR52H1;OR6M1;OR11H6;OR11H1;OR1A2;OR51T1;OR5H1;OR52L1;OR8B8;OR2J1;OR2AG2;OR8U9;OR2A12;OR8J3;OR1L8;OR13F1;OR4D1;OR10A2;OR2M2;OR52I2;OR12D3;OR51B5;OR10A7;OR2A7;OR9G9;OR10H5;OR51D1;OR6C65;OR2B6;OR4D2;OR2T10;OR6V1;OR4P4;OR10J4;OR56B4;OR6C6;OR2T1;OR9K2;OR13C5;OR5AS1;OR1D2"
"Neuronal System R-HSA-112316",8.07974114037915e-28,4.71452895541123e-25,1.36517960216169,-0.504039996016091,-2.56199351155204,386,"GLUL;SLC17A7;STXBP1;TSPAN7;SYT1;GRIA2;SNAP25;SYN1;RAB3A;CAMK2A;VAMP2;NRGN;PRKCB;EPB41L1;GABBR2;NPTN;PRKAR1B;SYN2;DLGAP1;KCNAB2;GNB1;CPLX1;NSF;AP2M1;NRXN1;NEFL;CALM1;ADCY1;CAMK2G;GABRA1;GABRA2;GABRB2;GABRA4;PRKACB;SLC1A2;GRIA1;HCN1;PLCB1;STX1A;KCNC1;DLGAP4;AP2A1;ARL6IP5;GIT1;CACNA2D1;CAMKK2;CACNB3;RTN3;GABRA3;GNG3;GLRB;PPFIA2;GABRG2;PRKAR2B;MAPT;PRKAR1A;GABRB3;MAPK3;KCNQ5;NLGN3;CACNA1B;KCNC2;TSPOAP1;KCNQ2;GRIA3;CAMK2D;AP2S1;SHANK3;GABRA5;HSPA8;PRKCG;SLITRK5;SYT7;NRXN2;GNG2;GNB5;SLC1A3;RIMS1;KCND2;LRRC4B;CACNA1E;APBA1;GNG7;GRIN2B;APBA2;SLC6A1;GRM5;PANX2;HCN2;SLC6A11;PRKCA;HOMER1;SHANK1;GNB2;ARHGEF9;DLGAP3;CACNG8;PTPRS;FLOT1;NRXN3;KCNQ3;KCNN1;CAMK2B;NLGN4X;KCNA2;KCNH1;GAD1;SLITRK2;NBEA;NLGN4Y;CACNB1;KCNB1;GABRB1;MAPK1;ADCY2;SHANK2;GRIA4;ALDH2;CAMKK1;CACNB4;DNAJC5;PPFIBP1;RASGRF1;CHRNB2;SLITRK1;GLRA3;PDPK1"
"Olfactory Signaling Pathway R-HSA-381753",2.26028888005389e-25,8.79252374340964e-23,1.30309315086572,0.532096778488177,2.4566899665791,381,"OR2A14;OR5V1;OR2A1;OR5L1;OR4F21;OR4Q3;OR5D16;OR2T8;OR2M5;OR9G4;RTP2;OR9Q2;OR10AD1;OR10T2;OR9Q1;OR6C74;OR2B11;OR1E1;OR10G4;OR4C46;OR4N5;OR8G1;OR4X1;OR10H3;OR4C13;OR2A2;OR2T34;OR7C1;OR4A47;OR2A4;OR7D4;ANO2;OR51E2;OR6T1;OR52E4;OR1K1;OR2L13;OR4F15;OR51Q1;OR4L1;OR1D5;OR4D11;OR2H2;OR2T35;OR5H15;OR4C5;OR2J2;OR10J5;OR1C1;EBF1;OR4F17;OR2T11;OR4A5;OR56A1;OR2F1;OR7G2;OR4D9;OR56B1;OR14A2;OR4C15;OR5M10;OR10Z1;OR2G6;OR7C2;OR52E2;OR2S2;OR1F1;OR2T27;OR6K2;OR52J3;OR4X2;OR51B6;OR2J3;OR6N2;OR4K14;OR5H2;OR2Z1;OR4N2;CNGA4;OR10K2;OR10H2;OR5A1;OR5B21;RTP1;OR11H4;OR8B2;OR4K2;OR2L5;OR51B2;OR7A17;OR52A5;OR13D1;OR2AJ1;OR10D3;OR56A5;OR5T2;OR7E24;OR10G7;OR14A16;OR11G2;OR6Y1;OR1M1;OR51I1;OR2G2;OR5B2;OR51F2;OR2T5;OR14K1;OR5M8;OR52N5;OR2AE1;OR5B3;OR8H1;OR2W3;OR7D2;OR6F1;OR2AP1;OR52K1;OR4K3;OR4E1;OR10AC1;OR12D2;OR5AU1;OR3A2;OR8B4;OR13G1;OR5W2;OR2C1;OR6S1;OR8I2;OR10A4;OR13C9;OR1S2;OR52M1;OR6Q1;OR9A2;OR7A10;OR6P1;OR51L1;OR13C8;OR5F1;OR5A2;OR8D4;OR1A1;OR6X1;OR51G2;OR10C1;OR5T1;OR5B17;OR52W1;OR5J2;OR2T12;OR4S1;OR1J1;OR5H14;OR10X1;OR10G3;OR2V1;OR2C3;LHX2;OR13C4;OR8K3;OR1L3;OR52H1;OR6M1;OR11H6;OR11H1;OR1A2;OR51T1;OR5H1;OR52L1;OR8B8;OR2J1;OR2AG2;OR8U9;OR2A12;OR8J3;OR1L8;OR13F1;OR4D1;OR10A2;OR2M2;OR52I2;OR12D3;OR51B5;OR10A7;OR2A7;OR9G9;OR10H5;OR51D1;OR6C65;OR2B6;OR4D2;OR2T10;OR6V1;CNGB1;OR4P4;OR10J4;OR56B4;OR6C6;OR2T1;OR9K2;OR13C5;OR5AS1;OR1D2"
"Transmission Across Chemical Synapses R-HSA-112315",6.92144339985439e-25,2.01933111190752e-22,1.29512308741004,-0.567852480317735,-2.72851832657011,246,"GLUL;SLC17A7;STXBP1;TSPAN7;SYT1;GRIA2;SNAP25;SYN1;RAB3A;CAMK2A;VAMP2;NRGN;PRKCB;EPB41L1;GABBR2;NPTN;PRKAR1B;SYN2;GNB1;CPLX1;NSF;AP2M1;NEFL;CALM1;ADCY1;CAMK2G;GABRA1;GABRA2;GABRB2;GABRA4;PRKACB;SLC1A2;GRIA1;PLCB1;STX1A;AP2A1;ARL6IP5;GIT1;CACNA2D1;CAMKK2;CACNB3;GABRA3;GNG3;GLRB;PPFIA2;GABRG2;PRKAR2B;MAPT;PRKAR1A;GABRB3;MAPK3;CACNA1B;TSPOAP1;GRIA3;CAMK2D;AP2S1;GABRA5;HSPA8;PRKCG;GNG2;GNB5;SLC1A3;RIMS1;CACNA1E;APBA1;GNG7;GRIN2B;SLC6A1;SLC6A11;PRKCA;GNB2;ARHGEF9;CACNG8;CAMK2B;GAD1;NBEA;CACNB1;GABRB1;MAPK1;ADCY2;GRIA4;ALDH2;CAMKK1;CACNB4;DNAJC5;RASGRF1;CHRNB2;GLRA3;PDPK1"
"Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200",4.96725852378827e-18,1.15935813945218e-15,1.0959292864312,-0.654623701794603,-2.81091500815783,111,"ATP5F1B;ATP5F1A;COX6B1;COX6C;CYCS;COX8A;COX7C;NDUFB8;NDUFB10;ATP5MC3;NDUFS5;COX4I1;COX6A1;ATP5MF;NDUFS8;COX5A;NDUFA1;NDUFB3;COX5B;ATP5F1D;NDUFA8;NDUFA13;UQCR11;NDUFA2;ATP5PF;NDUFB6;UQCRC2;NDUFAB1;NDUFA5;ATP5ME;UQCRC1;COA1;ATP5MC2;COX7B;NDUFA11;ATP5PD;NDUFB2;UQCRQ;NDUFA9;SLC25A27;NDUFB9;NDUFV1;COX14;ATP5PB;TRAP1;COX7A2L;LRPPRC;ATP5PO;NDUFS3;NDUFC1;SDHB;ACAD9;UQCRB;SDHA;NDUFS4;NDUFV2;NDUFB4;SLC25A14"
"Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517",1.18249811486372e-17,2.29995883340994e-15,1.0864405425825,-0.578628091926365,-2.63444308046807,159,"ATP5F1B;ATP5F1A;MDH2;COX6B1;COX6C;BSG;CYCS;LDHB;COX8A;COX7C;NDUFB8;NDUFB10;ATP5MC3;PDHB;NDUFS5;COX4I1;COX6A1;ATP5MF;NDUFS8;COX5A;NDUFA1;NDUFB3;COX5B;ATP5F1D;NDUFA8;NDUFA13;UQCR11;NDUFA2;ATP5PF;NDUFB6;IDH2;UQCRC2;NDUFAB1;NDUFA5;ATP5ME;VDAC1;UQCRC1;COA1;ATP5MC2;COX7B;NDUFA11;ATP5PD;NDUFB2;ACO2;UQCRQ;NDUFA9;SLC25A27;NDUFB9;IDH3A;NDUFV1;COX14;PDK2;ATP5PB;TRAP1;COX7A2L;LRPPRC;ATP5PO;NDUFS3;NDUFC1;SDHB;ACAD9;PDPK1;IDH3B;IDH3G;UQCRB;SDHA;GLO1;NDUFS4;NDUFV2;NDUFB4;SUCLG1;SLC25A14;NDUFS1;CS;NDUFB5;ETFB;NNT;UQCR10;CCNI;ATP5F1E;PDK3;PDHA1;MPC2;SUCLA2;NDUFAF4"
"Peptide Chain Elongation R-HSA-156902",1.17687654783424e-16,1.96202133046079e-14,1.04762648849882,0.701288127079608,2.67553065941807,83,"RPL21;RPS28;RPL32;RPL12;RPL7;RPS27;RPL30;RPS27A;RPS13;RPSA;RPL18A;RPS10;RPS3A;RPS6;RPL19;RPL37;RPS12;RPL39;RPL34;RPS9;RPL5;RPL36AL;RPS2;RPL27A;RPS16;RPS7;RPS29;RPS4X;RPL7A;RPS8;RPL6;RPS23;RPS19;RPL36A;RPS24;RPS20;RPS3;RPS15A;RPS11;RPL37A;RPL11;RPS5;RPS14;RPL29;RPS17;RPL4;RPLP2;RPL26;RPLP0"
"Viral mRNA Translation R-HSA-192823",1.68484896423222e-16,2.45777342657375e-14,1.04762648849882,0.689550603529787,2.66168029768889,89,"RPL21;RPS28;RPL32;RPL12;RPL7;RPS27;RPL30;RPS27A;RPS13;RPSA;RPL18A;RPS10;RPS3A;RPS6;RPL19;RPL37;RPS12;RPL39;RPL34;RPS9;RPL5;RPL36AL;RPS2;RPL27A;RPS16;RPS7;RPS29;RPS4X;RPL7A;RPS8;RPL6;RPS23;RPS19;RPL36A;RPS24;RPS20;RPS3;RPS15A;RPS11;RPL37A;RPL11;RPS5;RPS14;RPL29;RPS17;RPL4;RPLP2;RPL26;RPLP0"
"Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314",1.36230854785591e-15,1.76646008371983e-13,1.01754479730988,-0.526821411412074,-2.450702425689,182,"TSPAN7;GRIA2;CAMK2A;NRGN;PRKCB;EPB41L1;GABBR2;NPTN;PRKAR1B;GNB1;NSF;AP2M1;NEFL;CALM1;ADCY1;CAMK2G;GABRA1;GABRA2;GABRB2;GABRA4;PRKACB;GRIA1;PLCB1;AP2A1;GIT1;CAMKK2;GABRA3;GNG3;GLRB;GABRG2;PRKAR2B;MAPT;PRKAR1A;GABRB3;MAPK3;GRIA3;CAMK2D;AP2S1;GABRA5;PRKCG;GNG2;GNB5;APBA1;GNG7;GRIN2B;PRKCA;GNB2;ARHGEF9;CACNG8;CAMK2B;NBEA;GABRB1;MAPK1;ADCY2;GRIA4;CAMKK1;RASGRF1;CHRNB2;GLRA3;PDPK1"
"Eukaryotic Translation Termination R-HSA-72764",3.32821376664726e-15,3.88402546567735e-13,1.00731795687447,0.67521758742269,2.60635454438895,89,"RPL21;RPS28;RPL32;RPL12;RPL7;RPS27;RPL30;RPS27A;RPS13;RPSA;RPL18A;RPS10;RPS3A;RPS6;RPL19;RPL37;RPS12;RPL39;RPL34;RPS9;RPL5;RPL36AL;RPS2;RPL27A;RPS16;RPS7;RPS29;RPS4X;RPL7A;RPS8;RPL6;RPS23;RPS19;RPL36A;RPS24;RPS20;RPS3;RPS15A;RPS11;RPL37A;RPL11;RPS5;RPS14;RPL29;RPS17;RPL4;RPLP2;RPL26;RPLP0"
