"gene","statistic","p.value","p_adj"
"PSG5",0.362724437621103,2.70306227345782e-07,4.63141202010076e-05
"TTLL10",0.362280045663898,2.80216959302425e-07,4.75757448357463e-05
"KLRC2",0.361907386266714,2.88795389665863e-07,4.85904747513483e-05
"KRTAP10-6",0.361690439012015,2.93904662855812e-07,4.90086025312067e-05
"OR1J1",0.36129503514458,3.03440248783125e-07,5.01508857192358e-05
"OTUD6A",0.360850643187375,3.14510838294127e-07,5.14450437433736e-05
"HSPA1A",0.360761414881007,3.16779826005995e-07,5.14450437433736e-05
"GOLGA6L6",0.360262786110127,3.29750874647973e-07,5.30898908183237e-05
"KRT23",0.359718668398746,3.44485205243768e-07,5.49880828472873e-05
"NEU2",0.359403744964505,3.53298965635749e-07,5.54471553127164e-05
"PRF1",0.359057329186841,3.63243392397063e-07,5.59301328759595e-05
"STK32B",0.358857877678489,3.69089951176263e-07,5.59301328759595e-05
"AP4B1",0.358714412558447,3.73350961510702e-07,5.59301328759595e-05
"XRCC2",0.358693417662831,3.73978460260124e-07,5.59301328759595e-05
"TRMT2A",0.358121306757295,3.91471640483621e-07,5.80247964894612e-05
"MED18",0.357862369711364,3.9964403526599e-07,5.87697008080915e-05
"ZNF71",0.357083808998937,4.25211747787563e-07,6.15601131913219e-05
"AASDH",0.35662367087002,4.41050821037565e-07,6.30796182707003e-05
"NOTUM",0.356583430653422,4.42462518390541e-07,6.30796182707003e-05
"PKD2L1",0.356306997861145,4.52277790455336e-07,6.35534135973726e-05
"SLC35D3",0.356298249987972,4.52591775993283e-07,6.35534135973726e-05
"FCRL1",0.355796122067822,4.7096831045416e-07,6.51541049336437e-05
"ADH7",0.355421713096004,4.85133026389378e-07,6.66201794180002e-05
"B3GNT6",0.355162776050073,4.95166610623088e-07,6.71609444841879e-05
"PRELP",0.355134782855918,4.96263136582669e-07,6.71609444841879e-05
"MAK16",0.354448949599129,5.23865146854406e-07,7.03863703787977e-05
"DAPP1",0.352410695149742,6.14832323131566e-07,7.97403365750356e-05
"MUC19",0.352291724074584,6.20583889124417e-07,7.9931204919225e-05
"OTOP1",0.352193747895043,6.25359062654455e-07,7.99945606447576e-05
"ZSCAN5C",0.350020776198787,7.407525491274e-07,9.23163661705914e-05
"MISP3",0.349707602339181,7.589744446012e-07,9.38715677309404e-05
"PPP1R16B",0.349355937837613,7.79946331886741e-07,9.58307743047156e-05
"PITX3",0.348397170937816,8.39973242384463e-07,0.000102531635782825
"SYNE3",0.347879296845954,8.74207003351623e-07,0.000105333483836096
"DTD2",0.3477200855542,8.84996681513977e-07,0.000105949987333045
"CTSE",0.346735075034882,9.54631931910764e-07,0.000112839911141553
"SPINK14",0.346154216256173,9.98116486235985e-07,0.000115066811709526
"GPR137B",0.345286427237378,1.0666213117394e-06,0.000119282752203863
"SULT1E1",0.345286427237378,1.0666213117394e-06,0.000119282752203863
"GAB4",0.345083476579757,1.08327829281109e-06,0.000120064054724201
"ZGLP1",0.345044985937794,1.08646526281806e-06,0.000120064054724201
"TRIM63",0.344805294212844,1.1065137160785e-06,0.00012118844155942
"STYXL2",0.344768553145516,1.10961787891737e-06,0.00012118844155942
"RIPPLY3",0.344450130562007,1.13687105019258e-06,0.000121913800391593
"C1orf158",0.344427386091756,1.13884195937766e-06,0.000121913800391593
"ODF3L1",0.344339907360023,1.1464528158309e-06,0.000121913800391593
"KLHL31",0.344311914165868,1.1488985258578e-06,0.000121913800391593
"TUBB8",0.343650574953964,1.20814813087111e-06,0.000125352080511938
"SCAMP3",0.34338289003486,1.23294967561536e-06,0.000126721309186221
"UGT2B7",0.343102958093313,1.25940529450777e-06,0.000127829637392538
"ALG9",0.342959492973271,1.27317287444651e-06,0.00012852852217926
"NOC4L",0.342886010838615,1.28028005949379e-06,0.000128551131134978
"LHX9",0.342611327620972,1.30718409312448e-06,0.000128966488644156
"PYROXD2",0.342562339531201,1.31203859725796e-06,0.000128966488644156
"AKR1C4",0.342292905037463,1.33904733041429e-06,0.000130250249702173
"C1QTNF9",0.342065460334956,1.36225899505415e-06,0.000131821497365965
"C1orf159",0.341556334116268,1.41561658437186e-06,0.000133416489921781
"MAZ",0.341500347727959,1.42160427792003e-06,0.000133416489921781
"GLIS2",0.341197671316161,1.45439586130566e-06,0.0001356052043754
"KRTAP12-2",0.341136436203948,1.46111716520658e-06,0.0001356052043754
"POLR1F",0.341085698539543,1.466708678723e-06,0.0001356052043754
"CRB3",0.340805766597996,1.49792718332976e-06,0.000137809300866338
"GNLY",0.340475096992044,1.53562060644858e-06,0.000140063708126927
"C19orf54",0.340452352521793,1.53824625361808e-06,0.000140063708126927
"C22orf15",0.340394616558849,1.54493059938675e-06,0.000140063708126927
"C16orf95",0.340305388252481,1.55531546287515e-06,0.00014032401731718
"CLCA1",0.340158423983169,1.57256520096941e-06,0.000140714400507175
"CLDN24",0.340034204184108,1.58728745678617e-06,0.000140714400507175
"PPM1D",0.33999396396751,1.59208475577417e-06,0.000140714400507175
"CARD17",0.339950224601644,1.59731489117161e-06,0.000140714400507175
"PRM3",0.33955132158494,1.64577574556192e-06,0.000143628541234179
"EVX1",0.339245146023873,1.68391913234329e-06,0.000145596637572423
"PLB1",0.338519072550486,1.77777122853299e-06,0.000150233735131593
"PLA2G2C",0.337866481211755,1.86636164597476e-06,0.000156278002216576
"RHO",0.33771076906927,1.88811321686378e-06,0.000156721788613991
"FGD3",0.337570803098497,1.90787119368734e-06,0.000157068663780189
"TP53I3",0.337562055225323,1.90911258717621e-06,0.000157068663780189
"TRIM62",0.336904215162689,2.00470319677616e-06,0.000164209810978033
"PLA2G3",0.336615535347969,2.04807575174053e-06,0.000167029968294787
"GFRA4",0.336479068526464,2.06888899985512e-06,0.000167993786788236
"TSSK1B",0.33629011446592,2.09804026399174e-06,0.00016893084703692
"ROPN1L",0.33618513998784,2.11440407657556e-06,0.00016893084703692
"OR10X1",0.336174642540032,2.11604712900979e-06,0.00016893084703692
"KRT80",0.336151898069782,2.11961124982652e-06,0.00016893084703692
"KIF2B",0.335836974635542,2.16955223367243e-06,0.000171688803034179
"TMPRSS2",0.335752995053078,2.1830579608543e-06,0.000172028651801328
"APBA3",0.33566376674671,2.19749553574993e-06,0.00017243876733473
"IFNA6",0.335145892654848,2.28310264690534e-06,0.000177663437640017
"FANCB",0.334946441146496,2.31691267326361e-06,0.000179546311559631
"GH1",0.3348204717728,2.33851150055892e-06,0.00018033162087263
"LRRC23",0.334774982832299,2.34635809980987e-06,0.00018033162087263
"SERTM2",0.334444313226347,2.40415513733755e-06,0.000182186682031004
"CASP3",0.334409321733654,2.41034994209487e-06,0.000182186682031004
"ZNF26",0.334334090024363,2.4237202860281e-06,0.000182186682031004
"FOXL1",0.334327091725824,2.42496762318485e-06,0.000182186682031004
"TMEM229A",0.334309595979477,2.42808864107081e-06,0.000182186682031004
"KRTAP9-6",0.334304347255573,2.42902569210323e-06,0.000182186682031004
"TCEANC",0.334024415314027,2.47950373647743e-06,0.000184562011339912
"CYLC1",0.33379697061152,2.52125106551826e-06,0.000186114169563711
"WRAP73",0.333237106728427,2.62688385675328e-06,0.000190967100910156
"SMIM28",0.333231858004523,2.62789381740791e-06,0.000190967100910156
"CBLC",0.3328522003088,2.7019362107615e-06,0.000194803640080405
"TREM1",0.332801462644395,2.71198042519305e-06,0.000194803640080405
"MUC17",0.332656247949717,2.74092447684988e-06,0.000196128373676814
"MTMR8",0.332420055374037,2.78863119304693e-06,0.000198358733338409
"SLFN13",0.332385063881344,2.79576572213617e-06,0.000198358733338409
"OR4C6",0.332281838977898,2.81691394927752e-06,0.000198358733338409
"C16orf86",0.332255595358378,2.82231484435387e-06,0.000198358733338409
"COLEC11",0.332241598761301,2.82519935039713e-06,0.000198358733338409
"TRPM1",0.332157619178837,2.84256540064896e-06,0.00019849358917467
"PRB3",0.332129625984682,2.84837662769392e-06,0.00019849358917467
"ZNF587",0.331699230624554,2.93916014705004e-06,0.000202552601130282
"ZNF816",0.331471785922048,2.98824063219408e-06,0.000205177875172267
"SLC38A8",0.331086879502421,3.07308143506297e-06,0.000210230288942256
"PIMREG",0.330796450113066,3.13860967670146e-06,0.000212379254790132
"NPS",0.330796450113066,3.13860967670146e-06,0.000212379254790132
"PLBD1",0.330541012216405,3.19733984577908e-06,0.000214489231578631
"KCNJ14",0.330147357923605,3.28990029504126e-06,0.000219436349679252
"NLRC4",0.329965402161599,3.33354006574667e-06,0.000221555851487134
"ABCC10",0.329905916624021,3.3479259613834e-06,0.000221722926435448
"UTY",0.329575247018069,3.4289773552363e-06,0.000226288272390082
"DUSP23",0.329459775092181,3.45771813899737e-06,0.000226907449690721
"ABHD16B",0.329400289554602,3.47261327616899e-06,0.000226907449690721
"RAC2",0.329391541681429,3.47480887832224e-06,0.000226907449690721
"LST1",0.329293565501887,3.4994900034857e-06,0.000227722910470728
"PAX8",0.328712706723178,3.64927328287046e-06,0.000236380269840505
"STC2",0.328633975864618,3.67003836444976e-06,0.000236380269840505
"FAS",0.328632226289983,3.67050108447988e-06,0.000236380269840505
"ITPKC",0.328462517550421,3.71564958107612e-06,0.000237553560448566
"GIN1",0.328417028609919,3.72784069229815e-06,0.000237553560448566
"UBD",0.328389035415764,3.73536181010437e-06,0.000237553560448566
"NWD2",0.328373289244053,3.73959877767607e-06,0.000237553560448566
"TRDC",0.328313803706474,3.75564637954477e-06,0.000237764243336875
"TMPRSS4",0.328264815616703,3.76891119950999e-06,0.00023779792419611
"TWNK",0.327955140906367,3.85380038446277e-06,0.000242335272660696
"RPP25",0.327822173234132,3.89080512342262e-06,0.000243637428094644
"S1PR4",0.327787181741439,3.900599218264e-06,0.000243637428094644
"VTN",0.327559737038932,3.96483450222797e-06,0.000246715755581951
"GNRH2",0.327519496822335,3.97630340705544e-06,0.000246715755581951
"APOBEC3D",0.327367283829119,4.01997172973347e-06,0.000248599311339412
"ANXA10",0.32680916952066,4.18402171094005e-06,0.000257042070636567
"AOC1",0.326667453975252,4.22667902953924e-06,0.000257965547567565
"ULBP1",0.326186320950719,4.37460840955671e-06,0.000266124386504499
"LRRD1",0.326030608808233,4.4235285124445e-06,0.000268226683436407
"PLGLB1",0.325965874546751,4.44401869946732e-06,0.000268597065473306
"TERB2",0.325820659852073,4.49031178085243e-06,0.00027051955748129
"PABPC3",0.325572220253951,4.57057648117028e-06,0.000274469731068605
"SIX5",0.325475993649044,4.60202970454227e-06,0.000274743741589779
"NMUR1",0.325463746626601,4.60604756501869e-06,0.000274743741589779
"TMEM51",0.325423506410004,4.61927258830534e-06,0.000274743741589779
"SLC23A3",0.325227554050921,4.68418999007186e-06,0.000275672952693307
"C17orf50",0.325210058304575,4.69002815155937e-06,0.000275672952693307
"ANKRD31",0.325203060006036,4.69236535146275e-06,0.000275672952693307
"TMEM31",0.325092836804052,4.72932254276226e-06,0.000275672952693307
"FAM3B",0.325057845311359,4.74111270390965e-06,0.000275672952693307
"CHRNA9",0.324723676556137,4.85512441351908e-06,0.000279858961564451
"LIPM",0.32452597462242,4.92379770019123e-06,0.000281213595867802
"FANCI",0.324415751420436,4.9624841988115e-06,0.000282085285677086
"ZP1",0.324396506099455,4.96926852579575e-06,0.000282085285677086
"NUSAP1",0.324233795658431,5.02698012326128e-06,0.000283883645084502
"LYZL6",0.324221548635988,5.03134967460753e-06,0.000283883645084502
"GPR149",0.32407983309058,5.08217475601587e-06,0.000285887637781182
"KRTAP13-1",0.323939867119806,5.13285080430203e-06,0.000287871236099534
"ZNF738",0.323836642216361,5.17053151463865e-06,0.000289116307087998
"FNDC8",0.323742165186089,5.20524910093321e-06,0.000290188752862772
"CYP4F2",0.323248785139113,5.39017864944368e-06,0.000296952732911534
"C11orf86",0.323019590861972,5.47819249138263e-06,0.000299352873846514
"HTN3",0.32297760107074,5.49446437831789e-06,0.000299352873846514
"BSND",0.322968853197566,5.49786012686627e-06,0.000299352873846514
"MINAR1",0.322881374465833,5.53192740281997e-06,0.000300332198183331
"ADH4",0.32271516487554,5.59720823041015e-06,0.000302119829222948
"ZNF521",0.322571699755497,5.65414345995478e-06,0.000303439032350906
"DEFB118",0.322380996120318,5.73067739470449e-06,0.000306317264736308
"SAA4",0.322356502075433,5.74057842459348e-06,0.000306317264736308
"DEFB128",0.322153551417811,5.82324263880754e-06,0.000308087477400481
"ZNF396",0.32208181885779,5.85272953781289e-06,0.000308772815955349
"OSR2",0.322025832469481,5.87584214067547e-06,0.000309118951603535
"CRYAA",0.321397735175635,6.1411466010463e-06,0.000322168690789721
"WFDC1",0.321319004317075,6.17519297218064e-06,0.000323047349995646
"PIP5K1B",0.321200033241918,6.22698094050491e-06,0.000324846636996843
"GP9",0.320993583435027,6.31782804511692e-06,0.000327754879362788
"TBC1D23",0.320935847472083,6.34345866709204e-06,0.000328172947552939
"CCDC60",0.320703154045673,6.44776169694432e-06,0.000332647506773846
"DEFB119",0.320554440201726,6.51527183152054e-06,0.000335204453789195
"AVIL",0.320417973380222,6.57781206714382e-06,0.000337492357598841
"CCR2",0.320333993797758,6.61658108094507e-06,0.00033855141991159
"LRRC71",0.320290254431891,6.63685905679852e-06,0.000338661146843632
"GRIN2D",0.320136291864041,6.70870768752276e-06,0.000341394617907834
"PRLHR",0.320083804625001,6.73336978640804e-06,0.000341718516660208
"CXorf65",0.319973581423017,6.78544050083008e-06,0.000343427877489167
"CLDN16",0.319863358221032,6.83789315108893e-06,0.000345147276999289
"CD52",0.319754884593683,6.88988867180027e-06,0.000345902045254145
"MOB3A",0.319630664794622,6.94989267573904e-06,0.000347979076708049
"LAMA2",0.319446959457982,7.03954051932234e-06,0.000350894874730279
"ASCL4",0.319432962860904,7.04641562181885e-06,0.000350894874730279
"NTF4",0.319396221793576,7.06449308730911e-06,0.000350894874730279
"GRAMD2A",0.319198519859859,7.16252487553638e-06,0.000354820463065033
"CCER1",0.318584419163091,7.47532672664234e-06,0.000369336513086699
"USP9Y",0.318474195961107,7.53282484914034e-06,0.000371195347975053
"KPNA7",0.318152274228328,7.70316716297283e-06,0.000376134845740167
"SLC36A1",0.318133028907347,7.7134655427654e-06,0.000376134845740167
"CCKAR",0.318015807406824,7.77647456868362e-06,0.000376134845740167
"MBLAC1",0.317993062936574,7.78875661083321e-06,0.000376134845740167
"OR10Z1",0.31796157059315,7.80579288893468e-06,0.000376134845740167
"CLIC6",0.317945824421438,7.81432427431917e-06,0.000376134845740167
"ABCG4",0.317868843137512,7.8561607172268e-06,0.000376666119636513
"GPIHBP1",0.317718379718931,7.93854602884033e-06,0.000379182316201079
"NAGS",0.317615154815485,7.99553930091358e-06,0.000380930336693525
"BHLHA9",0.317515429061309,8.05096893457182e-06,0.00038259515476352
"PRAMEF6",0.317434948628115,8.09596710909686e-06,0.000382606022155489
"OVCH1",0.317405205859325,8.11265714144215e-06,0.000382606022155489
"MMP27",0.317163764559741,8.24935344666685e-06,0.000386876046890969
"OXLD1",0.317135771365587,8.26534283087902e-06,0.000386876046890969
"SIRT6",0.316861088147944,8.42380526807161e-06,0.000392918175449596
"SPATA31E1",0.316708875154728,8.51285157400111e-06,0.000392918175449596
"SPRR2A",0.316705376005459,8.51490907075525e-06,0.000392918175449596
"RHOV",0.316621396422995,8.56443065783609e-06,0.00039299584021068
"SLC17A4",0.316308222563389,8.75152319533646e-06,0.000399617230308322
"TTC36",0.31619974893604,8.81722474908405e-06,0.000401635340033887
"ZNF256",0.316126266801384,8.86199760416728e-06,0.000402692621059436
"MST1",0.315856832307645,9.02801543218366e-06,0.00040824991818756
"TTC28",0.315774602299816,9.07926750588707e-06,0.000409575845265572
"TNIP3",0.31570112016516,9.12530044412117e-06,0.000410660508661222
"TAC4",0.315624138881234,9.17376263604028e-06,0.000410960285454269
"GOLT1A",0.315620639731965,9.17597124836315e-06,0.000410960285454269
"HAS3",0.315548907171944,9.22135901271183e-06,0.000412005026127766
"HCST",0.315258477782589,9.40730797622349e-06,0.000419273882707339
"MIIP",0.315205990543549,9.44129009073863e-06,0.000419273882707339
"OCSTAMP",0.31517624777476,9.46059822500317e-06,0.000419273882707339
"OR4C45",0.31515000415524,9.47766588312435e-06,0.000419273882707339
"GPR151",0.315101016065469,9.50960361030104e-06,0.000419273882707339
"MS4A15",0.315087019468392,9.51874739065708e-06,0.000419273882707339
"RFX6",0.315020535632274,9.56229424012815e-06,0.00042020095818502
"C6orf15",0.31496279966933,9.60026433263011e-06,0.000420424099258543
"ESRP2",0.314938305624445,9.61641598098885e-06,0.000420424099258543
"ADGRF2",0.31491031243029,9.63490653687388e-06,0.000420424099258543
"CD24",0.314675869429245,9.79109297827361e-06,0.000423269415500585
"OR5H2",0.31465137538436,9.80754866726618e-06,0.000423269415500585
"MRGPRX1",0.314642627511186,9.81343204710609e-06,0.000423269415500585
"TMEM238",0.314565646227261,9.86535018091045e-06,0.000424528294881759
"RNF133",0.314513158988221,9.90089800487975e-06,0.000424866894613933
"AKR7A2",0.314486915368701,9.91871739407126e-06,0.000424866894613933
"TROAP",0.314404685360872,9.97474845109986e-06,0.000426289249594373
"TRIM25",0.31435919642037,1.00058730521593e-05,0.000426643116717183
"GSX1",0.314150997038845,1.01495059863658e-05,0.000431781717087396
"C5AR2",0.31407051660565,1.02055496757224e-05,0.000432921730811359
"MAPK7",0.314046022560765,1.02226645581393e-05,0.000432921730811359
"PLA2G2D",0.313822077007528,1.03804092483157e-05,0.000438607518374534
"SLC13A4",0.313748594872871,1.04326697102094e-05,0.000439249942233794
"CALCA",0.313734598275794,1.04426522998396e-05,0.000439249942233794
"SLC10A5",0.31368036146212,1.04814203627749e-05,0.000439889902685809
"OR8I2",0.313633122946983,1.05152971380755e-05,0.000440322173432059
"LPAR6",0.313459915058151,1.06404014382071e-05,0.00044258382463242
"GOLGA6L2",0.313244717378087,1.07977983817209e-05,0.000447138985758358
"GATA3",0.313106500981949,1.09000510123792e-05,0.000450374674130958
"KLHDC8B",0.312886054577981,1.10650374843821e-05,0.000455586670117619
"SYT6",0.312872057980903,1.10755922659294e-05,0.000455586670117619
"ANKRD7",0.312840565637479,1.10993753964188e-05,0.000455586670117619
"SLC25A15",0.312177476850941,1.16115159341004e-05,0.000470852493221796
"DNTT",0.312172228127037,1.16156576748464e-05,0.000470852493221796
"CLDN18",0.311911541506471,1.18231331868262e-05,0.000475817353614349
"HOXB3",0.311881798737682,1.18470266347543e-05,0.000475817353614349
"TLR9",0.311881798737682,1.18470266347543e-05,0.000475817353614349
"ZNF843",0.311773325110333,1.1934555416471e-05,0.000477279993486106
"ARRDC5",0.311722587445927,1.19757061301358e-05,0.000477902324116273
"TMEM185B",0.311640357438098,1.20426840647598e-05,0.00047853014381586
"TET1",0.311587870199058,1.20856211936823e-05,0.000479216690898537
"HLA-DOB",0.3113376810263,1.2292287593628e-05,0.000486378735378383
"CCDC50",0.311286943361895,1.23346049659158e-05,0.000487021315736668
"MED23",0.311211711652604,1.23976053258293e-05,0.000488476111951874
"ADRA2B",0.311090991002812,1.24993358669381e-05,0.000490938019780333
"AJM1",0.3110752448311,1.25126631728121e-05,0.000490938019780333
"OR2L5",0.310958023330578,1.26123011776134e-05,0.000493360405816484
"POU4F3",0.310940527584231,1.2627236773414e-05,0.000493360405816484
"CCL3",0.310853048852498,1.27021662011939e-05,0.000494094501228791
"ACTRT1",0.31081630778517,1.27337618862844e-05,0.000494094501228791
"CALHM1",0.310795312889554,1.27518499460418e-05,0.000494094501228791
"GKN2",0.310657096493415,1.28715380852516e-05,0.000497699472629727
"TRIM60",0.310543374142162,1.29708121568043e-05,0.000500501834381152
"PTTG2",0.310455895410428,1.30476694571286e-05,0.000502429432538833
"RSPH10B2",0.310378914126503,1.31156602091675e-05,0.000504008374622248
"ZMYND10",0.310249445603538,1.32307650129905e-05,0.000506347883980758
"C14orf178",0.31020920538694,1.32667351257881e-05,0.00050668618652192
"BPY2",0.310109479632764,1.33562777175809e-05,0.000507069496751724
"SLC7A14",0.310098982184956,1.33657364504419e-05,0.000507069496751724
"CAVIN4",0.310069239416167,1.33925706282032e-05,0.000507069496751724
"FFAR2",0.310037747072743,1.34210388494874e-05,0.000507069496751724
"RBPJL",0.309939770893202,1.35099732905063e-05,0.000507069496751724
"AEN",0.309927523870759,1.35211292237288e-05,0.000507069496751724
"IGLL1",0.309861040034642,1.35818422611092e-05,0.000507670895089991
"HIPK2",0.309820799818044,1.36187148447251e-05,0.000507670895089991
"MMP2",0.309654590227751,1.37720206118077e-05,0.000512363061645659
"HBE1",0.309619598735058,1.38045029038888e-05,0.00051255048952888
"PERCC1",0.309565361921383,1.38549937445048e-05,0.000513198716248101
"ZNF443",0.309507625958439,1.39089340331212e-05,0.000513198716248101
"ZNF732",0.309483131913553,1.39318777649276e-05,0.000513198716248101
"LALBA",0.309381656584743,1.40273123824079e-05,0.000515697019791042
"LRTM1",0.309302925726183,1.41017822171243e-05,0.000517416276398849
"JCAD",0.308970506545596,1.44203537050672e-05,0.000527034297056429
"LAMP3",0.308877779089959,1.45104255257583e-05,0.000529290443591917
"DHH",0.308692324178684,1.46921681536468e-05,0.000534524235863396
"KRTAP21-3",0.308673078857703,1.47111510619932e-05,0.000534524235863396
"FRMD6",0.308603095872316,1.47803755699476e-05,0.000534675562709544
"RHBG",0.308590848849873,1.47925214920076e-05,0.000534675562709544
"OR51L1",0.3085821009767,1.48012029300082e-05,0.000534675562709544
"TRAPPC2L",0.308543610334737,1.48394585407039e-05,0.000535022640359433
"DUS4L",0.308326663080039,1.50568361473477e-05,0.000541814011344635
"LGALS12",0.30824093392294,1.51435627352183e-05,0.000543886880082573
"S1PR3",0.308034484116049,1.53543573620235e-05,0.000550399190197985
"HTR6",0.307850778779409,1.55442592347531e-05,0.000556139052621166
"FSD2",0.307728308554983,1.56720920901926e-05,0.000559640519840225
"KRTAP5-8",0.307639080248615,1.57658527518474e-05,0.000560843935225719
"ZNF549",0.307639080248615,1.57658527518474e-05,0.000560843935225719
"KHDC1L",0.307590092158844,1.58175544885346e-05,0.000561137852952958
"NPW",0.307574345987132,1.58342069236565e-05,0.000561137852952958
"HTR2C",0.307436129590993,1.59810913787704e-05,0.000565270573086962
"ACTL7A",0.307343402135356,1.60803552128661e-05,0.000567098820062242
"CALML6",0.307331155112913,1.60935090293954e-05,0.000567098820062242
"PJVK",0.307166695097254,1.62711345175297e-05,0.000571202459115386
"SPATA31D4",0.307066969343078,1.63797446594971e-05,0.000573936418875737
"SIX2",0.30674154846103,1.67389438457107e-05,0.000585424185884819
"SEMG1",0.306571839721468,1.69292098957567e-05,0.000590971820585332
"C16orf74",0.306496608012177,1.70142070361244e-05,0.000592830840684067
"FOSB",0.306465115668753,1.70499068745447e-05,0.00059296845584543
"C2orf42",0.306260415436497,1.72836874510516e-05,0.000598873329876192
"WDR4",0.306237670966246,1.73098492926097e-05,0.000598873329876192
"RAD54L2",0.306232422242342,1.73158919540128e-05,0.000598873329876192
"GALNTL5",0.306038219457894,1.75408772874919e-05,0.000604697048693829
"GPR174",0.306031221159356,1.75490362171801e-05,0.000604697048693829
"CSF2",0.305987481793489,1.76001108496205e-05,0.000605340092500024
"ARMC3",0.305893004763217,1.77109119305184e-05,0.000607089958183471
"KLRD1",0.305880757740774,1.772532320801e-05,0.000607089958183471
"CRK",0.305851014971985,1.77603681789006e-05,0.000607089958183471
"MDFI",0.305833519225638,1.77810134464745e-05,0.000607089958183471
"GABRR3",0.305779282411964,1.78451580095633e-05,0.000608168195231029
"RAB3IP",0.30550809834359,1.81691745513685e-05,0.00061583939005691
"C5orf49",0.305471357276262,1.82134988275564e-05,0.000616223376998992
"CNTD1",0.30542936748503,1.82642802610289e-05,0.000616824047296521
"CAPN14",0.305207171506427,1.85352334642603e-05,0.000622597158594469
"PANX3",0.305054958513211,1.87230344678798e-05,0.000627776286754261
"SPANXA2",0.304733036780433,1.91261615215983e-05,0.000640143714296361
"VGLL1",0.304647307623334,1.923489069587e-05,0.000642226017676604
"HMSD",0.304629811876987,1.9257151954321e-05,0.000642226017676604
"PDZD9",0.304549331443793,1.93598676140661e-05,0.000644500690838321
"BICD2",0.30451084080183,1.94091752595466e-05,0.000644992450440022
"PFN3",0.304437358667174,1.95036376615896e-05,0.000646980349854079
"FKTN",0.30437962270423,1.95781626303584e-05,0.000648301002277612
"CASP6",0.304325385890555,1.96484159179857e-05,0.000649475779972213
"CCDC173",0.304164425024166,1.98583142923024e-05,0.000654476285556393
"MEOX1",0.304155677150993,1.98697822826341e-05,0.000654476285556393
"TIMP4",0.304062949695355,1.9991728209619e-05,0.000655076450287634
"ZNF546",0.304026208628027,2.00402416767305e-05,0.000655076450287634
"TTC6",0.304019210329489,2.0049494936134e-05,0.000655076450287634
"TIRAP",0.304008712881681,2.00633823926176e-05,0.000655076450287634
"TAF4",0.303875745209446,2.02400784776467e-05,0.000658536090474809
"ORM2",0.303849501589926,2.02751259382638e-05,0.000658536090474809
"MBD3L1",0.303816259671867,2.03196016799062e-05,0.000658834862801959
"RNF2",0.303781268179174,2.03665177939436e-05,0.000659211588075721
"ADIPOQ",0.303692039872806,2.04866174144088e-05,0.000661928952686082
"INSYN2A",0.303655298805478,2.05362643588358e-05,0.000661928952686082
"XIRP2",0.303564320924475,2.0659689161232e-05,0.000661928952686082
