"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Formation Of ATP By Chemiosmotic Coupling R-HSA-163210",5.25164983224673e-06,0.00285952333365835,0.610526878385931,-0.674790134335959,-2.81866536841695,16,"ATP5MC1;ATP5MG;ATP5MC2;ATP5F1A;ATP5F1B;ATP5MC3;ATP5PO;ATP5F1D"
"Insulin Receptor Recycling R-HSA-77387",3.66288486682686e-06,0.00285952333365835,0.627256739718528,-0.526840807344125,-2.51158744951434,26,"ATP6V0B;ATP6AP1;ATP6V0E2;ATP6V0A1;ATP6V0C;ATP6V1G2;ATP6V1E1;ATP6V1B2;ATP6V1F;ATP6V1A;ATP6V0A4;ATP6V0D1;ATP6V1E2"
"Cristae Formation R-HSA-8949613",2.0429662210495e-05,0.00741596738240967,0.575610261071129,-0.464253714504622,-2.31155981342802,29,"ATP5MC1;ATP5MG;ATP5MC2;ATP5F1A;ATP5F1B;ATP5MC3;ATP5PO;ATP5F1D"
"Transferrin Endocytosis And Recycling R-HSA-917977",3.17237018202601e-05,0.00863677782056582,0.557332238758646,-0.44201542622006,-2.141393149258,31,"ATP6V0B;ATP6AP1;ATP6V0E2;ATP6V0A1;ATP6V0C;ATP6V1G2;ATP6V1E1;ATP6V1B2;ATP6V1F;ATP6V1A;ATP6V0A4;ATP6V0D1;ATP6V1E2"
"Expression And Translocation Of Olfactory Receptors R-HSA-9752946",5.13552562475321e-05,0.0107491337864904,0.557332238758646,0.350556313709623,1.36190545825266,373,"OR4P4;RTP1;OR10Z1;OR6V1;OR9A2;OR2L5;OR10J4;OR4K15;OR56A3;OR2L13;OR1L1;OR1N1;OR8J3;OR2A7;OR4K1;OR2M2;OR10V1;OR6C76;OR6B3;OR56A1;OR51E2;OR2C3;OR4Q2;OR4D1;OR5W2;OR2T5;OR9G9;OR5D13;OR5D14;OR2J1;OR51Q1;OR5B2;OR13D1;OR6C75;OR52A5;OR8B12;OR8J1;OR10G7;OR10AG1;OR52R1;OR8B4;OR8I2;OR51L1;OR4C46;OR5M10;OR1S1;OR6C6;OR52L1;OR11H4;OR2T3;OR10C1;OR4D5;OR2A5;OR6X1;OR2AJ1;OR1I1;OR7G1;OR6T1;OR2W1;OR8B2;OR52W1;OR6J1;OR5P3;OR2B6;OR6C3;OR51F1;OR2G2;OR4N2;OR7G2;OR51B5;OR4K14;OR5AC2;OR5D18;OR2M5;OR4K13;OR5A1;OR52B2;OR52I1;OR4A15;OR1A2;OR5B21;OR52K1;OR5T2;OR8H3;OR5AR1;OR10K2;OR51B6;OR6M1;OR5H1;OR2Z1;OR9Q2;OR5J2;OR1E1;OR11A1;OR7G3;OR3A1;OR51I2;OR10A5;OR5H2;OR4D2;OR4L1;OR6K3;OR4C5;OR14A16;OR2AT4;OR2L2;OR1C1;OR2T1;OR4C15;OR6Q1;OR11L1;OR7D2;OR52E4;OR10A6;OR5M8;OR52E5;OR52H1;OR5B3;OR8D1;OR1J4;OR5B12;OR52A1;OR6K6;OR1F1;OR5M3;OR6S1;OR10J1;OR2AK2;OR10G4;OR52E6;OR6F1;OR2T27;OR2D3;OR6N2;OR10Q1;OR5M11;OR8U1;OR5AU1;OR1G1;OR8H2;OR10D3;OR1J1;OR4C6;OR52I2;OR4F17;OR8U9;OR52N2;OR10J5;OR2S2;OR5C1;OR10G8;OR5A2;OR6K2;OR5D16;OR10AD1;OR5K2;OR6P1;OR6B2;OR4D11;OR10H5;OR8D4;OR52E2;OR51A7;OR2J2;OR5B17;OR10H2;OR10AC1;OR4C3;OR8K1;OR2T12;OR9A4;OR51B2;OR4C45;OR2A12;OR6C2;OR51A2;OR5T3;OR1J2;OR3A2;OR10G6;OR5T1;OR10A4;OR13C5;OR6B1;OR1L8;OR5H14;OR52B6;OR2V2;OR2A1;OR13C4;OR6C68;OR13A1;OR1D2;OR4E2;OR10A3;OR2B11;OR10H3;OR5L1;OR13F1;OR52N1;OR2G6;OR2L8;OR11H7;OR51E1;OR51D1;OR52K2;OR51I1;LHX2;OR2T10;OR2AE1;OR13G1;OR8S1;OR5V1;OR4X2;OR8G1;OR4K5;OR4N4;OR2B2"
"Olfactory Signaling Pathway R-HSA-381753",5.92238776115174e-05,0.0107491337864904,0.557332238758646,0.351693850719298,1.36666085889539,381,"OR4P4;RTP1;OR10Z1;OR6V1;OR9A2;OR2L5;OR10J4;OR4K15;OR56A3;OR2L13;OR1L1;OR1N1;OR8J3;OR2A7;OR4K1;OR2M2;OR10V1;OR6C76;OR6B3;OR56A1;OR51E2;OR2C3;OR4Q2;OR4D1;OR5W2;OR2T5;OR9G9;OR5D13;OR5D14;OR2J1;OR51Q1;OR5B2;OR13D1;OR6C75;OR52A5;OR8B12;OR8J1;OR10G7;OR10AG1;OR52R1;OR8B4;OR8I2;OR51L1;OR4C46;OR5M10;OR1S1;OR6C6;OR52L1;OR11H4;OR2T3;OR10C1;OR4D5;OR2A5;OR6X1;OR2AJ1;OR1I1;OR7G1;OR6T1;OR2W1;OR8B2;OR52W1;OR6J1;OR5P3;OR2B6;OR6C3;OR51F1;OR2G2;OR4N2;OR7G2;OR51B5;OR4K14;OR5AC2;OR5D18;OR2M5;OR4K13;OR5A1;OR52B2;OR52I1;OR4A15;OR1A2;OR5B21;OR52K1;OR5T2;GNG13;OR8H3;OR5AR1;OR10K2;OR51B6;OR6M1;OR5H1;OR2Z1;OR9Q2;OR5J2;OR1E1;OR11A1;OR7G3;OR3A1;OR51I2;OR10A5;OR5H2;OR4D2;OR4L1;OR6K3;OR4C5;OR14A16;OR2AT4;OR2L2;OR1C1;OR2T1;OR4C15;OR6Q1;OR11L1;OR7D2;OR52E4;OR10A6;OR5M8;OR52E5;OR52H1;GNAL;OR5B3;OR8D1;OR1J4;OR5B12;CNGA2;OR52A1;OR6K6;OR1F1;OR5M3;OR6S1;OR10J1;OR2AK2;OR10G4;OR52E6;OR6F1;OR2T27;OR2D3;OR6N2;OR10Q1;OR5M11;OR8U1;OR5AU1;OR1G1;OR8H2;OR10D3;OR1J1;CNGA4;OR4C6;OR52I2;OR4F17;OR8U9;OR52N2;OR10J5;OR2S2;OR5C1;OR10G8;OR5A2;OR6K2;OR5D16;OR10AD1;OR5K2;OR6P1;OR6B2;OR4D11;OR10H5;OR8D4;OR52E2;OR51A7;OR2J2;OR5B17;OR10H2;OR10AC1;OR4C3;OR8K1;OR2T12;OR9A4;OR51B2;OR4C45;OR2A12;OR6C2;OR51A2;OR5T3;OR1J2;OR3A2;OR10G6;OR5T1;OR10A4;OR13C5;OR6B1;OR1L8;OR5H14;OR52B6;OR2V2;OR2A1;OR13C4;OR6C68;OR13A1;OR1D2;OR4E2;OR10A3;OR2B11;OR10H3;OR5L1;OR13F1;OR52N1;OR2G6;OR2L8;OR11H7;OR51E1;OR51D1;OR52K2;OR51I1"
"Uptake And Actions Of Bacterial Toxins R-HSA-5339562",0.000197212792033657,0.030680675789236,0.518848077743792,-0.423812535341592,-2.03306463656331,28,"VAMP2;MAP2K2;STX1B;SV2B;HSP90AB1;MAP2K7;VAMP1;SNAP25;SV2A"
"ROS And RNS Production In Phagocytes R-HSA-1222556",0.000360944452396076,0.0491335635824158,0.49849310876659,-0.360470322017765,-1.84731105130666,36,"ATP6V0B;ATP6V0E2;ATP6V0A1;ATP6V0C;ATP6V1G2;ATP6V1E1;ATP6V1B2;ATP6V1F;ATP6V1A;ATP6V0A4;ATP6V0D1;ATP6V1E2"
"Complex I Biogenesis R-HSA-6799198",0.000449783621812904,0.0516763552021818,0.49849310876659,-0.307712811559242,-1.83483479627062,51,"TMEM126B;NDUFB6;NDUFV2;ACAD9;NDUFA13;NDUFA1;NDUFB2;NDUFAB1;NDUFAF3;NDUFB8;NDUFA10;NDUFS5;NDUFB4;ECSIT;NDUFS4;NDUFAF5;NDUFB10"
"Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725",0.000474530350800568,0.0516763552021818,0.49849310876659,0.467307548759901,1.62802788407094,61,"FOSL1;MAPK14;SGK1;NAB1;SH3GL3;ID4;FOSB;MAPK7;RPS6KA3;MAPK1;F3;RNASEH2A;ARC;CHD4;PPP2R1B;MAPKAPK2;ID3;LYL1"
