"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Translation Initiation Complex Formation R-HSA-72649",1.18799318252721e-22,8.21260163802986e-20,1.22950405660873,-0.718339766998957,-4.4113649896384,57,"RPS12;RPS16;RPS29;RPS7;RPS13;EIF4A1;RPS3;RPS6;RPS27A;RPS9;RPS17;RPS25;RPS20;EIF4B;RPS14;EIF3A;EIF3B;RPS23;EIF4H;RPS2;FAU;EIF3G;RPS27;RPS8;EIF3H;EIF3J;PABPC1;RPS19;EIF1AX;EIF3K;RPS4X;EIF3F;RPS15;EIF4E;EIF4G1;RPS3A;RPS5;EIF3C"
"mRNA Activation Upon Binding Of Cap-Binding Complex And eIFs, Subsequent Binding To 43S R-HSA-72662",1.57329533295591e-22,8.21260163802986e-20,1.22950405660873,-0.707675929498462,-4.33509484228165,58,"RPS12;RPS16;RPS29;RPS7;RPS13;EIF4A1;RPS3;RPS6;RPS27A;RPS9;RPS17;RPS25;RPS20;EIF4B;RPS14;EIF3A;EIF3B;RPS23;EIF4H;RPS2;FAU;EIF3G;RPS27;RPS8;EIF3H;EIF3J;PABPC1;RPS19;EIF1AX;EIF3K;RPS4X;EIF3F;RPS15;EIF4E;EIF4G1;RPS3A;RPS5;EIF3C"
"Ribosomal Scanning And Start Codon Recognition R-HSA-72702",3.21353349572559e-22,1.11830965651251e-19,1.22105375677186,-0.712118664395775,-4.37316084797536,57,"RPS12;RPS16;RPS29;RPS7;RPS13;EIF4A1;RPS3;RPS6;RPS27A;RPS9;RPS17;RPS25;RPS20;EIF4B;RPS14;EIF3A;EIF3B;RPS23;EIF4H;RPS2;FAU;EIF3G;RPS27;RPS8;EIF3H;EIF3J;RPS19;EIF1AX;EIF3K;RPS4X;EIF3F;RPS15;EIF4E;EIF4G1;RPS3A;RPS5;EIF3C"
"Formation Of Ternary Complex, And Subsequently, 43S Complex R-HSA-72695",1.00226783867683e-19,2.61591905894653e-17,1.15122052214226,-0.71237377803218,-4.11105218082047,50,"RPS12;RPS16;RPS29;RPS7;RPS13;RPS3;RPS6;RPS27A;RPS9;RPS17;RPS25;RPS20;RPS14;EIF3A;EIF3B;RPS23;RPS2;FAU;EIF3G;RPS27;RPS8;EIF3H;EIF3J;RPS19;EIF1AX;EIF3K;RPS4X;EIF3F;RPS15;RPS3A;RPS5;EIF3C"
"SARS-CoV-2 Modulates Host Translation Machinery R-HSA-9754678",1.2517315014598e-14,2.61361537504806e-12,0.986546283587582,-0.6380991509316,-3.66124133773798,47,"RPS12;RPS16;SNRPD3;RPS29;RPS7;RPS13;RPS3;RPS6;RPS27A;RPS9;RPS17;RPS25;RPS20;RPS14;SMN1;RPS23;RPS2;FAU;RPS27;RPS8;RPS19;RPS4X;SNRPG"
"Complex I Biogenesis R-HSA-6799198",6.04543149341346e-06,0.000788928809890457,0.610526878385931,-0.383649142519422,-2.18724917517315,51,"TMEM126B;ACAD9;NDUFV2;NDUFS4;NDUFA12;NDUFAF3;NDUFB2;NDUFB8;NDUFA1;NDUFA10;NDUFA3;NDUFV1;NDUFB3;NDUFA13;NDUFS5;NDUFB1;NDUFB6;NDUFB4;NDUFA2;NDUFS7;NDUFS6;NDUFB7;NDUFS2"
"Formation Of ATP By Chemiosmotic Coupling R-HSA-163210",5.74056624096553e-06,0.000788928809890457,0.610526878385931,-0.685762739630087,-2.89691093734669,16,"ATP5MC2;ATP5F1A;ATP5MC1;ATP5F1B;ATP5PO;ATP5F1C;ATP5ME;ATP5PB;ATP5MC3;ATP5F1D;ATP5PF"
"Prefoldin Mediated Transfer Of Substrate To CCT/TriC R-HSA-389957",4.60796863333798e-06,0.000788928809890457,0.610526878385931,-0.540697432987085,-2.69872490724339,26,"TUBB4A;PFDN2;TUBA1C;VBP1;TUBB4B;CCT3;TUBB2B;TUBA3D;TUBB;PFDN5;CCT8;CCT5;CCT7"
"Cooperation Of Prefoldin And TriC/CCT In Actin And Tubulin Folding R-HSA-389958",8.86649849328962e-06,0.0010285138252216,0.593325476396405,-0.47096258076707,-2.30115435591454,30,"TUBB4A;PFDN2;TUBA1C;VBP1;TUBB4B;CCT3;TUBB2B;TUBA3D;TUBB;PFDN5;CCT8;CCT5;CCT7"
"RHO GTPases Activate PAKs R-HSA-5627123",1.95909163984288e-05,0.00204529167199597,0.575610261071129,-0.562209920785281,-2.56783398534645,21,"MYLK;RNASE1;PPP1CB;CTTN;MYL6;MYL12B;CDC42"
"RHO GTPases Activate CIT R-HSA-5625900",3.11579739190626e-05,0.0029571749792274,0.557332238758646,-0.584867863213864,-2.57911921336543,19,"RNASE1;RHOA;PPP1CB;CDKN1B;MYL6;MYL12B;LLGL1"
"Gene And Protein Expression By JAK-STAT Signaling After Interleukin-12 Stimulation R-HSA-8950505",4.43180742925347e-05,0.00385567246345052,0.557332238758646,-0.427274433959573,-2.23474979019527,35,"HNRNPA2B1;HNRNPDL;PDCD4;CDC42;TALDO1;RPLP0;SNRPA1;TOX4;AURKAIP1;PPIA;HSPA9;PSME2"
"Semaphorin Interactions R-HSA-373755",5.75753926694485e-05,0.00462374691899263,0.557332238758646,-0.322442262315122,-2.09612817049872,63,"RNASE1;PLXNB3;RHOA;SEMA4D;SEMA6A;ITGB1;MYL6;DPYSL2;PLXNB1;MYL12B;DPYSL5;FYN;TLN1"
