"gene","statistic","p.value","p_adj"
"MMD2",0.349593879987928,7.65696729396171e-07,6.50006914463768e-05
"CBLL1",0.3491634846278,7.91656744671137e-07,6.69003681605346e-05
"KYAT3",0.348955285246274,8.04514396582692e-07,6.76806795971998e-05
"CCR3",0.348677102879362,8.22005616804054e-07,6.8842048876379e-05
"AGER",0.348563380528109,8.29260229522059e-07,6.91395716364017e-05
"PSMA6",0.348290446885101,8.46921689365418e-07,6.93667949588649e-05
"ABHD8",0.348281699011928,8.4749366251972e-07,6.93667949588649e-05
"C18orf63",0.348185472407021,8.53809770759433e-07,6.93667949588649e-05
"MRPS31",0.348108491123096,8.58895007216468e-07,6.94403599773799e-05
"ZNF596",0.347604613628312,8.92901617932049e-07,7.18785802435299e-05
"HOXD10",0.347511886172674,8.99298298919749e-07,7.2082811290237e-05
"PEX13",0.347002759953986,9.3520695516286e-07,7.46407055325709e-05
"AKR7A2",0.346686086945111,9.58228287083581e-07,7.58299639388685e-05
"HSD17B7",0.345884781762434,1.01892319419442e-06,7.92461839078085e-05
"GNRH2",0.345837543247298,1.02261353190093e-06,7.92461839078085e-05
"RNF2",0.345664335358466,1.03625424999641e-06,7.96423225223581e-05
"UQCC1",0.345389652140823,1.058243316662e-06,8.09989843523747e-05
"RTL8B",0.345204197229549,1.07334058143805e-06,8.18192191793349e-05
"TCEANC",0.344992498698754,1.0908255578768e-06,8.28140573939311e-05
"GXYLT1",0.344840285705538,1.10356507840761e-06,8.34420299770872e-05
"RASEF",0.344551605890818,1.12811735949036e-06,8.49545153461369e-05
"IFT20",0.344255927777559,1.15380489338204e-06,8.6504258032067e-05
"HAPLN4",0.344208689262423,1.15796018997734e-06,8.6504258032067e-05
"NME9",0.343395137057303,1.23180443650872e-06,9.09295638586434e-05
"MTUS2",0.342812528703959,1.28742509018799e-06,9.3921683532621e-05
"SLC10A4",0.342698806352705,1.29855792959124e-06,9.40092937598392e-05
"HAS3",0.342651567837569,1.30320928946176e-06,9.40092937598392e-05
"TMEM52B",0.342646319113665,1.30372708737408e-06,9.40092937598392e-05
"LHFPL1",0.342495855695084,1.31865437120009e-06,9.43570461169841e-05
"FBXO47",0.342086455230572,1.36010040294079e-06,9.65826430620618e-05
"ADGRL4",0.341990228625665,1.37002081930075e-06,9.69185940199273e-05
"SNX21",0.341698049661676,1.40056756076144e-06,9.81126584760042e-05
"AASDH",0.341570330713345,1.41412342412237e-06,9.81126584760042e-05
"RHCG",0.341566831564076,1.41449657328033e-06,9.81126584760042e-05
"GPR35",0.341542337519191,1.41711124843919e-06,9.81126584760042e-05
"CAVIN2",0.341530090496748,1.41842031422795e-06,9.81126584760042e-05
"SLC10A5",0.341190673017623,1.45516251512582e-06,0.000100282712666014
"CCDC60",0.340898494053633,1.4875165221614e-06,0.000101761386695554
"MRPL44",0.340795269150188,1.4991101177556e-06,0.000102180221018991
"BFSP2",0.340709539993089,1.50880415293794e-06,0.000102467004946433
"FCGR2B",0.340345628469078,1.55062387880599e-06,0.000104925549132538
"GOLGA6L2",0.340217909520748,1.56556130122047e-06,0.000105553873146547
"TNFSF12",0.34004995035582,1.58541400755547e-06,0.000106507884910453
"ZNF233",0.339939727153836,1.59857255925651e-06,0.000107006957407436
"STK31",0.339614306271788,1.63803193692439e-06,0.000109256730192857
"CYP3A5",0.339491836047361,1.65312138270793e-06,0.000109538556497193
"PHF21A",0.339484837748822,1.65398762755452e-06,0.000109538556497193
"ERVW-1",0.339435849659052,1.66006347044548e-06,0.000109552457152084
"ABCD2",0.339353619651222,1.67031007292345e-06,0.000109716741788386
"C17orf50",0.339295883688278,1.67754049770564e-06,0.000109716741788386
"TBCC",0.339274888792662,1.68017713383371e-06,0.000109716741788386
"ECRG4",0.339115677500908,1.700300598788e-06,0.000110382359401562
"TAF8",0.339066689411137,1.70653852048475e-06,0.000110382359401562
"PAGE4",0.339054442388694,1.70810140646024e-06,0.000110382359401562
"JCHAIN",0.338596053834411,1.76758920482248e-06,0.000113832744790568
"TMEM67",0.338533069147563,1.7759158026087e-06,0.000113975957146117
"CACNG3",0.338421096370945,1.79081104395289e-06,0.000114538311838576
"NUSAP1",0.338151661877206,1.82714228553146e-06,0.000116463171756265
"DEFB118",0.337843736741505,1.86952387947868e-06,0.000118759278820217
"BHLHA9",0.337604045016555,1.90316091065309e-06,0.000119799486843955
"FOLR2",0.337282123283777,1.94924608831078e-06,0.000122161476326483
"C2orf50",0.33708092220079,1.97858728311223e-06,0.000123061485654117
"FAM71F1",0.337024935812481,1.98682634164461e-06,0.000123061485654117
"WARS1",0.336989944319787,1.99199234366892e-06,0.000123061485654117
"ZNF70",0.336968949424171,1.99509808591749e-06,0.000123061485654117
"NEUROD4",0.336935707506113,2.00002494937844e-06,0.000123061485654117
"FGF20",0.336914712610497,2.00314262362667e-06,0.000123061485654117
"BRWD3",0.336622533646507,2.04701380150407e-06,0.000125344359858656
"SLC10A7",0.336367095749846,2.08611689446391e-06,0.000127168112812876
"GLRA3",0.336321606809344,2.09315469532464e-06,0.000127168112812876
"ADGRG4",0.336295363189824,2.09722524878806e-06,0.000127168112812876
"TMEM65",0.336239376801515,2.10593431697087e-06,0.000127282942730576
"UNC5C",0.335933201240448,2.15417477807899e-06,0.00012964904060327
"RUNDC3A",0.33589646017312,2.16003387592049e-06,0.00012964904060327
"SEPTIN14",0.335859719105792,2.16590815314951e-06,0.00012964904060327
"DZANK1",0.33576874122479,2.18051955167296e-06,0.000129960825434648
"CCDC173",0.335481810984704,2.22721921237171e-06,0.000132049352413505
"RFX1",0.335312102245142,2.25528711386097e-06,0.000133290323222998
"ARSB",0.335131896057771,2.28545986537172e-06,0.000134542649660651
"HOXA3",0.335065412221654,2.29668834450093e-06,0.000134542649660651
"ZNF621",0.335023422430422,2.30380706643504e-06,0.000134542649660651
"PMM1",0.335014674557248,2.30529277636584e-06,0.000134542649660651
"TRNT1",0.334897453056726,2.32528954253573e-06,0.000135286939241113
"EFNB2",0.33458777834639,2.37891459684056e-06,0.000137977046616752
"PAK5",0.334349836196075,2.42091601096996e-06,0.000139546380928626
"TRIM7",0.334290350658496,2.43152617875205e-06,0.00013972671665961
"TIMM10",0.334236113844821,2.44123873653184e-06,0.000139854523446223
"CACNA1G",0.333994672545237,2.48492535016411e-06,0.000141921913882767
"APEH",0.333884449343253,2.50511580805351e-06,0.000142638850095144
"KHDRBS2",0.333779474865173,2.52448996967284e-06,0.000143305090193343
"SH3RF3",0.333632510595861,2.55185361438522e-06,0.000143338899205195
"OR2AG2",0.333630761021227,2.55218106673421e-06,0.000143338899205195
"H2AW",0.333611515700245,2.55578568405065e-06,0.000143338899205195
"TRIM60",0.333452304408491,2.58579218316433e-06,0.000144587589259812
"DUSP9",0.333300091415275,2.61479311677029e-06,0.000145772764921797
"HDAC4",0.333121634802539,2.64918858286131e-06,0.000147250732064041
"NTN1",0.332540776023829,2.76414986498348e-06,0.00015318475631582
"PDILT",0.332446298993557,2.78329167271177e-06,0.000153789216803447
"SPATA2",0.332294086000341,2.81439689952169e-06,0.00015492914478145
"VSTM2A",0.332264343231552,2.82051345179337e-06,0.00015492914478145
"FAM13A",0.332187361947626,2.83640333714053e-06,0.000155345069573128
"OR5B2",0.332115629387605,2.85128647981674e-06,0.000155703585663911
"MED18",0.331966915543658,2.88237890022839e-06,0.000156486361455423
"MAGEC2",0.331917927453888,2.89269157605125e-06,0.000156591037316908
"PGAM5",0.331861941065578,2.90452049025959e-06,0.000156644395481267
"TESPA1",0.331833947871424,2.91045219704432e-06,0.000156644395481267
"GPR137B",0.331721975094805,2.93429451600104e-06,0.000157473805692056
"RSBN1L",0.331519024437184,2.97798325605213e-06,0.000159360502263695
"CYBB",0.331456039750336,2.99166722274424e-06,0.000159635363005633
"KRTAP10-4",0.331272334413696,3.03192139941433e-06,0.00016088457384241
"FBXL18",0.331270584839061,3.03230723883746e-06,0.00016088457384241
"WDR72",0.331212848876117,3.04506618427605e-06,0.000161103841522775
"KRT14",0.331137617166826,3.06176814298274e-06,0.000161529892198716
"DOK6",0.330882179270165,3.11912997620475e-06,0.000164027196917056
"FLT3",0.330848937352106,3.1266696349578e-06,0.000164027196917056
"H4C12",0.330448284760767,3.21891722550826e-06,0.000167923179060313
"SYNE4",0.330395797521727,3.23119216604368e-06,0.000168093996916523
"MAB21L2",0.330336311984149,3.24515759979624e-06,0.000168351564816096
"TIGD5",0.330210342610453,3.27492125541073e-06,0.000169161275054314
"VN1R5",0.330182349416298,3.28157057860389e-06,0.000169161275054314
"TERB2",0.33014560834897,3.29031730842556e-06,0.000169161275054314
"CCL17",0.330117615154815,3.29699636537644e-06,0.000169161275054314
"LGALS4",0.329996894505023,3.32594782952667e-06,0.000170179182641753
"GIPC3",0.329869175556693,3.35684084999294e-06,0.000170597117731876
"POLR3G",0.329849930235711,3.36151956121923e-06,0.000170597117731876
"SIRPB2",0.329849930235711,3.36151956121923e-06,0.000170597117731876
"HK2",0.329755453205439,3.38457789445662e-06,0.000171301834029463
"TMC1",0.329624235107839,3.41685307335455e-06,0.00017246796756208
"IQCB1",0.329293565501887,3.4994900034857e-06,0.000176163006213205
"REEP6",0.329006635261802,3.57273323028759e-06,0.000179179498781539
"TTLL10",0.328983890791551,3.57860104120337e-06,0.000179179498781539
"TMEM106A",0.328884165037375,3.60443750421781e-06,0.000179990574408481
"GKN1",0.328843924820778,3.61491289438958e-06,0.00018003230190832
"LYPD4",0.328784439283199,3.63045130359793e-06,0.000180325288686157
"CCDC50",0.328744199066602,3.6409985757115e-06,0.000180369467904477
"HAAO",0.328415279035285,3.72831033995643e-06,0.000183720115854951
"DNAJC17",0.32814759411618,3.80083309688885e-06,0.000186310653326762
"ZGLP1",0.328109103474218,3.81137086336198e-06,0.00018633812105798
"REG3G",0.328039120488831,3.83060164946733e-06,0.000186789337873243
"FAM9C",0.32788515792098,3.87323464712779e-06,0.000188147136065512
"LBX2",0.327865912599999,3.87859538365935e-06,0.000188147136065512
"MIA",0.327818674084863,3.89178347971633e-06,0.000188236669251417
"F13A1",0.327787181741439,3.900599218264e-06,0.000188236669251417
